Iteration,Score
1,0.09628448923940647
2,0.9022919228145385
3,0.9233899447980638
4,0.3156059452321419
5,0.2693789285902427
6,0.1957971783428306
7,0.0020752639097744163
8,-0.008761089375495912
9,0.9202728589408945
10,0.5502582492190575
11,0.12907110412360723
12,0.9175615286834211
13,-0.007649366208515529
14,0.02750267231214376
15,0.42517821460668515
16,-0.00907318614589947
17,0.0785920605860857
18,0.9211006399824935
19,0.7018106797196919
20,0.059670927179775624
21,0.8696613644750205
22,0.8085311459049375
23,0.8185078239608243
24,-0.004799024635703475
25,0.9170832211068698
26,0.9156052712586349
27,0.9210977259791642
28,0.8748253692551464
29,0.23440947716412752
30,0.7703686165072148
31,0.7987851259052546
32,-0.006580926254722286
33,0.08307417821591367
34,0.9175478610764314
35,0.22001989197291338
36,-0.005774071457997687
37,0.9233088215231575
38,0.20692094588311982
39,-0.0008406826339482087
40,0.7891504267492173
41,0.1522229492382149
42,0.9234700208974008
43,0.6175815348174012
44,0.0788566517674053
45,0.923922092472427
46,0.828531403377489
47,-0.008499369644911159
48,0.6428702336034192
49,0.8696789621214434
50,-0.004214300016983419
