Iteration,Score
1,-0.2348526179200996
2,0.49559931922891964
3,0.539958616291913
4,-0.00892329849240281
5,-0.056664186469857825
6,-0.132756565206529
7,-0.33803676681153605
8,-0.34945880329228696
9,0.543649876812069
10,0.222921287949986
11,-0.20202650247349707
12,0.5296476381569775
13,-0.34835650416785224
14,-0.3089610870935091
15,0.10105895724518243
16,-0.3500021878153534
17,-0.2557364071362027
18,0.5486071700808307
19,0.359197311660032
20,-0.27601541763409365
21,0.4716581868109919
22,0.43737219917906967
23,0.4434113790061487
24,-0.3445548881622955
25,0.5276192942072424
26,0.5220647131279853
27,0.5486076640143884
28,0.4745286189131901
29,-0.0927016343581577
30,0.4119652662215718
31,0.4311854579803346
32,-0.34567278586910977
33,-0.2512311647835588
34,0.5296513233193232
35,-0.10759612613489344
36,-0.3463982021948
37,0.543178121379066
38,-0.1208733199499461
39,-0.3410251949129137
40,0.4248751575099857
41,-0.1775755364617917
42,0.5359718362904753
43,0.2855591419268877
44,-0.2557274244387353
45,0.4721150947588926
46,0.44929627837679875
47,-0.3470748437687434
48,0.30893697100819173
49,0.47165618373948925
50,-0.3445341406355613
