Iteration,Score
1,0.8287637344030986
2,0.9489253398238653
3,0.6956136064725429
4,0.8128783448578638
5,0.9627453146137153
6,0.7469478952624347
7,0.7469478952624347
8,0.9018291619299142
9,0.8391492356118904
10,0.8391492356118904
11,0.9271108922010799
12,0.8391492356118904
13,0.7005545515522605
14,0.8249745183942747
15,0.7469478952624347
16,0.9129067351161811
17,0.8277540444047314
18,0.8287637344030986
19,0.8384434100711257
20,0.7005545515522605
21,0.6856575537407654
22,0.8287637344030986
23,0.9123469122646726
24,0.8287637344030986
25,0.7469478952624347
26,0.7005545515522605
27,0.7469478952624347
28,0.8391492356118904
29,0.7469478952624347
30,0.6856575537407654
31,0.7469478952624347
32,0.7469478952624347
33,0.7306532173817952
34,0.9643548213621457
35,0.8391492356118904
36,0.8277540444047314
37,0.9471210214089437
38,0.9454090608551303
39,0.8391492356118904
40,0.8391492356118904
41,0.6983936684195561
42,0.9653594357796195
43,0.7469478952624347
44,0.9416396754146172
45,0.7005545515522605
46,0.8391492356118904
47,0.824855917510658
48,0.8277540444047314
49,0.8287637344030986
50,0.8391492356118904
