,ccp_alpha,max_depth,min_samples_leaf,min_samples_split,df1,df2,df3,df4,min_samples_leaf_tunability
17,0.0096112439578502,26,53,31,0.9722952853598015,0.6813568010936433,0.75375,0.7359598096245372,0.7858404740194955
18,0.0096112439578502,26,43,31,0.9832258064516128,0.7336978810663022,0.69875,0.7557377049180326,0.7928528481089869
19,0.0096112439578502,26,2,31,1.0,0.9112098427887902,0.6799999999999999,0.7456901110523532,0.8342249884602858
20,0.0096112439578502,26,2,31,1.0,0.8693096377306903,0.70625,0.7703595980962453,0.836479808956734
21,0.0096112439578502,26,3,31,1.0,0.8773923444976077,0.6987499999999999,0.7558434690639874,0.8329964533903987
22,0.0096112439578502,26,4,31,1.0,0.905980861244019,0.70875,0.7278688524590163,0.8356499284257588
23,0.0096112439578502,26,5,31,1.0,0.9190704032809294,0.6912499999999999,0.752273929138022,0.8406485831047379
24,0.0096112439578502,26,12,31,1.0,0.8892344497607654,0.7012499999999999,0.7424378635642517,0.8332305783312544
25,0.0096112439578502,26,4,31,1.0,0.8628673957621327,0.6875,0.7636171337916446,0.8284961323884443
26,0.0096112439578502,26,26,31,1.0,0.8157211209842788,0.70625,0.7604177683765202,0.8205972223401998
27,0.0096112439578502,26,8,31,1.0,0.8643028024606974,0.6837499999999999,0.7411951348492861,0.8223119843274959
28,0.0096112439578502,26,53,31,0.9690694789081886,0.7036226930963773,0.7024999999999999,0.7557377049180329,0.7827324692306497
29,0.0096112439578502,26,7,31,1.0,0.9085953520164047,0.6825,0.74420941300899,0.8338261912563487
30,0.0096112439578502,26,16,31,1.0,0.8917634996582364,0.7224999999999999,0.7554997355896351,0.8424408088119679
31,0.0096112439578502,26,36,31,1.0,0.7454887218045114,0.69375,0.7409571655208883,0.7950489718313499
32,0.0096112439578502,26,52,31,0.9677708850289495,0.6982228298017772,0.67125,0.7411686938127974,0.769603102160881
33,0.0096112439578502,26,1,31,1.0,0.8967532467532469,0.6849999999999999,0.7637493389740878,0.8363756464318336
34,0.0096112439578502,26,57,31,0.9548883374689826,0.6789815447710185,0.7137499999999999,0.7281332628239027,0.7689382862659759
35,0.0096112439578502,26,25,31,1.0,0.8134313055365687,0.6875000000000001,0.7441036488630355,0.811258738599901
36,0.0096112439578502,26,2,31,1.0,0.8915755297334244,0.7449999999999999,0.7279481755684822,0.8411309263254765
37,0.0096112439578502,26,45,31,0.9729321753515301,0.7257347915242651,0.7,0.7134849286092014,0.7780379738712491
38,0.0096112439578502,26,38,31,0.9793548387096773,0.7336466165413534,0.7075,0.7477260708619778,0.7920568815282522
39,0.0096112439578502,26,4,31,1.0,0.9087149692412849,0.7162499999999999,0.7279481755684823,0.8382282862024418
40,0.0096112439578502,26,14,31,1.0,0.9060833902939166,0.7062499999999999,0.7180856689582231,0.8326047648130348
41,0.0096112439578502,26,5,31,1.0,0.8837833219412167,0.6837500000000001,0.7669222633527234,0.833613896323485
42,0.0096112439578502,26,46,31,0.9697105045492143,0.7192241968557758,0.7,0.7557112638815441,0.7861614913216335
43,0.0096112439578502,26,51,31,0.9729363110008272,0.6839542036910458,0.7025,0.7524854574299313,0.7779689930304511
44,0.0096112439578502,26,21,31,1.0,0.8604066985645934,0.69125,0.75579058699101,0.826861821388901
45,0.0096112439578502,26,40,31,0.9755293631100083,0.7140635680109365,0.6925,0.7656266525647805,0.7869298959214314
46,0.0096112439578502,26,45,31,0.9722911497105047,0.6815447710184552,0.7187500000000001,0.7491010047593865,0.7804217313720867
47,0.0096112439578502,26,47,31,0.9626426799007444,0.7063055365686944,0.7175,0.740983606557377,0.7818579557567039
48,0.0096112439578502,26,44,31,0.9684201819685692,0.7153964456596037,0.685,0.7376255949233209,0.7766105556378734
49,0.0096112439578502,26,15,31,1.0,0.8734107997265891,0.725,0.7312268640930722,0.8324094159549154
50,0.0096112439578502,26,19,31,1.0,0.8849794941900205,0.6912499999999999,0.7164727657324166,0.8231755649806092
51,0.0096112439578502,26,19,31,1.0,0.8653793574846205,0.7024999999999999,0.7622950819672131,0.8325436098629583
52,0.0096112439578502,26,43,31,0.9735814722911498,0.7127990430622009,0.6950000000000001,0.7656002115282919,0.7867451817204106
53,0.0096112439578502,26,24,31,1.0,0.8301606288448395,0.7012499999999999,0.7393971443680591,0.8177019433032247
54,0.0096112439578502,26,39,31,0.9742059553349876,0.746701982228298,0.7175,0.74420941300899,0.7956543376430689
55,0.0096112439578502,26,57,31,0.9652315963606286,0.6646103896103897,0.71625,0.7100475938656796,0.7640348949591744
56,0.0096112439578502,26,55,31,0.963279569892473,0.6841421736158578,0.69125,0.740983606557377,0.7699138375164271
57,0.0096112439578502,26,57,31,0.9600496277915633,0.6735645933014354,0.6599999999999999,0.723030142781597,0.7541610909686489
58,0.0096112439578502,26,34,31,1.0,0.7636363636363636,0.6875000000000001,0.7522739291380223,0.8008525731935965
59,0.0096112439578502,26,34,31,1.0,0.7349624060150376,0.6787500000000001,0.7572448439978846,0.7927393125032305
60,0.0096112439578502,26,3,31,1.0,0.8983424470266576,0.7,0.7425965097831836,0.8352347392024602
61,0.0096112439578502,26,15,31,1.0,0.8642002734107997,0.72375,0.7378900052882074,0.8314600696747517
62,0.0096112439578502,26,18,31,1.0,0.8994360902255639,0.71,0.7721840296139608,0.8454050299598812
63,0.0096112439578502,26,45,31,0.9722952853598015,0.7295454545454546,0.6775,0.7379428873611845,0.7793209068166101
64,0.0096112439578502,26,46,31,0.972948717948718,0.7271018455228981,0.69875,0.7736382866208354,0.7931097125231129
65,0.0096112439578502,26,35,31,0.9896774193548389,0.7232399179767601,0.705,0.7573770491803279,0.7938235966279817
66,0.0096112439578502,26,2,31,1.0,0.8605775803144224,0.7262500000000001,0.7851136964569011,0.8429853191928309
67,0.0096112439578502,26,17,31,1.0,0.8967532467532466,0.665,0.7199894235854044,0.8204356675846628
68,0.0096112439578502,26,41,31,0.9748387096774194,0.7061346548188654,0.7,0.7457429931253305,0.7816790894054038
69,0.0096112439578502,26,41,31,0.9858395368072788,0.7230519480519481,0.7000000000000001,0.7391856160761503,0.7870192752338443
70,0.0096112439578502,26,39,31,0.9742266335814722,0.7040157211209842,0.745,0.7458223162347963,0.7922661677343132
71,0.0096112439578502,26,15,31,1.0,0.9046479835953521,0.7162499999999999,0.7391327340031728,0.8400076793996312
72,0.0096112439578502,26,41,31,0.9954838709677419,0.676384142173616,0.72625,0.7393971443680593,0.7843787893773543
73,0.0096112439578502,26,36,31,1.0,0.7464969241285031,0.7175,0.7347170809095717,0.7996785012595188
74,0.0096112439578502,26,34,31,0.9948717948717949,0.7336466165413534,0.7075,0.7477260708619778,0.7959361205687815
75,0.0096112439578502,26,15,31,1.0,0.902136021872864,0.68375,0.7474881015335801,0.8333435308516111
76,0.0096112439578502,26,21,31,1.0,0.8721462747778537,0.70375,0.7506081438392386,0.831626104654273
77,0.0096112439578502,26,15,31,1.0,0.8942583732057416,0.6925,0.7492067689053412,0.8339912855277707
78,0.0096112439578502,26,5,31,1.0,0.8890464798359534,0.67125,0.7328397673188789,0.823284061788708
79,0.0096112439578502,26,59,31,0.9652109181141437,0.6905844155844156,0.6875,0.7622686409307244,0.776390993657321
80,0.0096112439578502,26,8,31,1.0,0.9073308270676691,0.7250000000000001,0.7475145425700687,0.8449613424094344
81,0.0096112439578502,26,37,31,0.9890322580645161,0.7402255639097743,0.6925,0.7573506081438391,0.7947771075295323
82,0.0096112439578502,26,1,31,1.0,0.9203349282296649,0.72125,0.7964569011105235,0.859510457335047
83,0.0096112439578502,26,5,31,1.0,0.890311004784689,0.7162499999999999,0.7508196721311476,0.8393451692289592
84,0.0096112439578502,26,49,31,0.9709966914805624,0.7142686261107314,0.70375,0.7313326282390269,0.7800869864575801
85,0.0096112439578502,26,55,31,0.960686517783292,0.714149008885851,0.6775,0.7442358540454787,0.7741428451786554
86,0.0096112439578502,26,23,31,1.0,0.7872863978127136,0.7112499999999999,0.7476996298254892,0.8115590069095506
87,0.0096112439578502,26,21,31,1.0,0.8824846206425153,0.7237500000000001,0.7590428344791116,0.8413193637804068
88,0.0096112439578502,26,15,31,1.0,0.911431989063568,0.71625,0.7116076150185087,0.8348224010205192
89,0.0096112439578502,26,5,31,1.0,0.9281954887218046,0.71375,0.7280539397144368,0.8424998571090603
90,0.0096112439578502,26,11,31,1.0,0.911226930963773,0.70875,0.7262823902696985,0.8365648303083679
91,0.0096112439578502,26,45,31,0.972936311000827,0.7129357484620643,0.7,0.7671073506081438,0.7882448525177588
92,0.0096112439578502,26,51,31,0.970347394540943,0.7181476418318524,0.7074999999999999,0.7261501850872554,0.7805363053650127
93,0.0096112439578502,26,40,31,1.0,0.7100820232399181,0.7074999999999999,0.7278424114225277,0.7863561086656115
94,0.0096112439578502,26,22,31,1.0,0.8510765550239234,0.68375,0.7685616076150185,0.8258470406597355
95,0.0096112439578502,26,27,31,1.0,0.815909090909091,0.6925,0.7410100475938657,0.8123547846257391
96,0.0096112439578502,26,45,31,0.9742224979321754,0.7311688311688311,0.7175,0.7654944473823374,0.797096444120836
97,0.0096112439578502,26,12,31,1.0,0.903468899521531,0.7237500000000001,0.7541248016922262,0.8453359253034394
98,0.0096112439578502,26,42,31,0.974867659222498,0.7140806561859192,0.7037500000000001,0.7409836065573769,0.7834204804914484
99,0.0096112439578502,26,58,31,0.9542969396195202,0.6918318523581682,0.6787500000000001,0.736039132734003,0.7652294811779228
100,0.0096112439578502,26,31,31,1.0,0.736226930963773,0.6825,0.7280803807509255,0.7867018279286746
101,0.0096112439578502,26,5,31,1.0,0.9100136705399862,0.70125,0.7476203067160234,0.8397209943140025
102,0.0096112439578502,26,36,31,1.0,0.7141660970608339,0.6950000000000001,0.733051295610788,0.7855543481679055
103,0.0096112439578502,26,38,31,0.9877419354838709,0.7232057416267942,0.7124999999999999,0.7491803278688524,0.7931570012448793
104,0.0096112439578502,26,57,31,0.9607030603804798,0.694583048530417,0.7100000000000002,0.7817292437863566,0.7867538381743133
105,0.0096112439578502,26,19,31,1.0,0.8576555023923446,0.6962499999999999,0.7246166049709147,0.8196305268408148
106,0.0096112439578502,26,44,31,0.9710049627791564,0.7074504442925496,0.70875,0.7084346906398731,0.7739100244278947
107,0.0096112439578502,26,38,31,1.0,0.7376623376623377,0.66875,0.7636700158646218,0.7925205883817399
108,0.0096112439578502,26,19,31,1.0,0.8826555023923446,0.72,0.752273929138022,0.8387323578825916
109,0.0096112439578502,26,24,31,1.0,0.8303998632946001,0.7275,0.7704124801692227,0.8320780858659558
110,0.0096112439578502,26,28,31,1.0,0.783339029391661,0.6925,0.7411158117398202,0.8042387102828703
111,0.0096112439578502,26,6,31,1.0,0.8981373889268627,0.71625,0.7378900052882073,0.8380693485537676
112,0.0096112439578502,26,3,31,1.0,0.9190704032809295,0.6875000000000001,0.7363035430988896,0.8357184865949547
113,0.0096112439578502,26,23,31,1.0,0.8563055365686945,0.71375,0.7265468006345849,0.8241505843008198
114,0.0096112439578502,26,6,31,1.0,0.907347915242652,0.6950000000000001,0.7330777366472765,0.8338564129724821
115,0.0096112439578502,26,19,31,1.0,0.8903110047846889,0.69625,0.7509518773135906,0.8343782205245698
116,0.0096112439578502,26,16,31,1.0,0.8733595352016404,0.74625,0.7475938656795347,0.8418008502202938
117,0.0096112439578502,26,14,31,1.0,0.9008885850991113,0.6912499999999999,0.7540983606557378,0.8365592364387122
118,0.0096112439578502,26,55,31,0.9606699751861042,0.6944976076555024,0.705,0.7604177683765203,0.7801463378045317
119,0.0096112439578502,26,23,31,1.0,0.8133629528366372,0.715,0.7489687995769435,0.8193329381033951
120,0.0096112439578502,26,8,31,1.0,0.907347915242652,0.72375,0.7607086197778954,0.8479516337551368
121,0.0096112439578502,26,6,31,1.0,0.9229494190020505,0.68875,0.7492596509783183,0.8402397674950922
122,0.0096112439578502,26,7,31,1.0,0.9072966507177032,0.7037499999999999,0.755579058699101,0.841656427354201
123,0.0096112439578502,26,21,31,1.0,0.819788106630212,0.6775,0.7721047065044949,0.8173482032836767
124,0.0096112439578502,26,28,31,1.0,0.7794771018455229,0.7112499999999999,0.767028027498678,0.8144387823360502
125,0.0096112439578502,26,43,31,0.9819768403639373,0.7113123718386876,0.6962499999999999,0.7395029085140138,0.7822605301791596
126,0.0096112439578502,26,14,31,1.0,0.8983253588516746,0.6975,0.7165256478053939,0.8280877516642671
127,0.0096112439578502,26,33,31,1.0,0.7467532467532468,0.68,0.750846113167636,0.7943998399802208
128,0.0096112439578502,26,31,31,1.0,0.7649521531100478,0.7024999999999999,0.7654151242728714,0.8082168193457299
129,0.0096112439578502,26,37,31,0.9845161290322582,0.701144907723855,0.6799999999999999,0.7458223162347964,0.7778708382477274
130,0.0096112439578502,26,10,31,1.0,0.9190533151059468,0.7224999999999999,0.7362242199894236,0.8444443837738426
131,0.0096112439578502,26,42,31,0.9813440860215052,0.7024265208475735,0.6950000000000001,0.7182707562136436,0.7742603407706806
132,0.0096112439578502,26,5,31,1.0,0.900734791524265,0.6925,0.7423849814912744,0.8339049432538849
133,0.0096112439578502,26,52,31,0.9697105045492143,0.6761619958988381,0.7225000000000001,0.7491538868323637,0.7793815968201041
134,0.0096112439578502,26,17,31,1.0,0.8889952153110047,0.7025000000000001,0.7297726070861978,0.8303169555993006
135,0.0096112439578502,26,28,31,1.0,0.7807074504442926,0.6925000000000001,0.772025383395029,0.8113082084598304
136,0.0096112439578502,26,9,31,1.0,0.9111073137388928,0.71875,0.7053410893707033,0.8337996007773991
137,0.0096112439578502,26,35,31,1.0,0.7231715652768285,0.6975,0.7507932310946589,0.7928661990928718
138,0.0096112439578502,26,37,31,1.0,0.7481032125768968,0.70375,0.7557112638815442,0.8018911191146103
139,0.0096112439578502,26,11,31,1.0,0.9086978810663021,0.72,0.7542305658381808,0.8457321117261208
140,0.0096112439578502,26,43,31,0.9768403639371381,0.7439336978810663,0.68,0.7573506081438393,0.789531167490511
141,0.0096112439578502,26,23,31,1.0,0.8382433356117567,0.685,0.7395822316234797,0.8157063918088092
142,0.0096112439578502,26,28,31,1.0,0.7819207108680792,0.72625,0.7491010047593866,0.8143179289068665
143,0.0096112439578502,26,6,31,1.0,0.8993164730006835,0.6887500000000001,0.7704389212057112,0.8396263485515987
144,0.0096112439578502,26,10,31,1.0,0.8982228298017771,0.6925000000000001,0.7393178212585932,0.8325101627650926
145,0.0096112439578502,26,21,31,1.0,0.8394053315105946,0.7112499999999999,0.7425965097831837,0.8233129603234446
146,0.0096112439578502,26,15,31,1.0,0.890345181134655,0.7224999999999999,0.7492596509783185,0.8405262080282434
147,0.0096112439578502,26,39,31,0.9897063688999174,0.7217874231032126,0.7274999999999999,0.7458223162347964,0.7962040270594817
148,0.0096112439578502,26,52,31,0.9632712985938792,0.6880382775119618,0.7175,0.7525118984664199,0.7803303686430652
149,0.0096112439578502,26,27,31,1.0,0.8030758714969242,0.69375,0.7586726599682707,0.8138746328662987
150,0.0096112439578502,26,10,31,1.0,0.8942241968557759,0.7187500000000001,0.7426758328926495,0.8389125074371064
151,0.0096112439578502,26,16,31,1.0,0.8825187969924813,0.7187500000000001,0.6937599153886833,0.8237571780952913
152,0.0096112439578502,26,38,31,0.9864888337468983,0.7403280929596718,0.6375,0.7317028027498678,0.7740049323641094
153,0.0096112439578502,26,7,31,1.0,0.8693096377306903,0.7262500000000001,0.7118191433104177,0.826844695260277
154,0.0096112439578502,26,52,31,0.9651943755169562,0.6972317156527683,0.72,0.7409571655208883,0.7808458141726533
155,0.0096112439578502,26,23,31,1.0,0.8327751196172251,0.6775,0.735986250661026,0.8115653425695628
156,0.0096112439578502,26,33,31,1.0,0.7519993164730006,0.7187500000000001,0.7477260708619778,0.8046188468337446
157,0.0096112439578502,26,49,31,0.9729363110008272,0.7192241968557759,0.70625,0.749206768905341,0.7869043191904861
158,0.0096112439578502,26,37,31,0.9767990074441688,0.7259227614490772,0.69,0.7360920148069804,0.7822034459250565
159,0.0096112439578502,26,38,31,0.9948387096774194,0.7519309637730691,0.6824999999999999,0.7639079851930195,0.798294414660877
160,0.0096112439578502,26,48,31,0.9690777502067824,0.710099111414901,0.6625,0.742913802221047,0.7711476659606826
161,0.0096112439578502,26,54,31,0.9677915632754341,0.7100478468899522,0.7375,0.7311475409836066,0.7866217377872482
162,0.0096112439578502,26,14,31,1.0,0.8969412166780588,0.69,0.745848757271285,0.833197493487336
163,0.0096112439578502,26,21,31,1.0,0.8564764183185236,0.73375,0.7474352194606029,0.8344154094447817
164,0.0096112439578502,26,29,31,1.0,0.7218386876281613,0.6987500000000001,0.7313326282390269,0.787980328966797
165,0.0096112439578502,26,32,31,1.0,0.7415584415584415,0.71625,0.7490481226864093,0.8017141410612126
166,0.0096112439578502,26,7,31,1.0,0.866848940533151,0.7037500000000001,0.7411686938127975,0.8279419085864872
167,0.0096112439578502,26,51,31,0.9690736145574854,0.6906527682843473,0.7050000000000001,0.7459016393442622,0.7776570055465238
168,0.0096112439578502,26,42,31,0.9755045492142266,0.7243506493506493,0.71375,0.7412744579587519,0.788719914130907
169,0.0096112439578502,26,54,31,0.9568362282878413,0.689371155160629,0.705,0.741062929666843,0.7730675782788283
170,0.0096112439578502,26,52,31,0.9716377171215882,0.716660970608339,0.71375,0.7411422527763089,0.785797735126559
171,0.0096112439578502,26,21,31,1.0,0.8500341763499659,0.69125,0.7504759386567954,0.8229400287516904
172,0.0096112439578502,26,39,31,0.9942307692307694,0.7182159945317839,0.70625,0.7278424114225277,0.7866347937962703
173,0.0096112439578502,26,50,31,0.9716501240694789,0.7063055365686945,0.685,0.7556319407720783,0.7796469003525629
174,0.0096112439578502,26,20,31,1.0,0.8773581681476419,0.7262500000000001,0.7604970914859862,0.8410263149084071
175,0.0096112439578502,26,33,31,1.0,0.7168318523581682,0.70625,0.7310946589106294,0.7885441278171993
176,0.0096112439578502,26,3,31,1.0,0.9046992481203008,0.68875,0.7283447911158119,0.8304485098090282
177,0.0096112439578502,26,35,31,1.0,0.7519138755980861,0.70625,0.7669222633527235,0.8062715347377025
178,0.0096112439578502,26,60,31,0.9600372208436724,0.6657211209842788,0.68,0.7734796404019038,0.7698094955574637
179,0.0096112439578502,26,1,31,1.0,0.8786226930963773,0.685,0.7250925436277103,0.8221788091810218
180,0.0096112439578502,26,26,31,1.0,0.8340738209159262,0.6825,0.7458223162347963,0.8155990342876807
181,0.0096112439578502,26,5,31,1.0,0.8720095693779903,0.715,0.7607350608143839,0.8369361575480936
182,0.0096112439578502,26,59,31,0.9581348221670801,0.6800239234449761,0.72,0.7248016922263352,0.7707401094595978
183,0.0096112439578502,26,44,31,0.9671381306865179,0.6958475734791524,0.7012499999999999,0.74111581173982,0.7763378789763725
184,0.0096112439578502,26,24,31,1.0,0.8172419685577582,0.6950000000000001,0.7410100475938657,0.813313004037906
185,0.0096112439578502,26,54,31,0.9626220016542597,0.7128161312371839,0.6924999999999999,0.7558434690639874,0.7809454004888576
186,0.0096112439578502,26,17,31,1.0,0.8838858509911143,0.71625,0.7507667900581703,0.8377256602623211
187,0.0096112439578502,26,51,31,0.9722911497105045,0.7075529733424469,0.6824999999999999,0.7396086726599682,0.7754881989282298
188,0.0096112439578502,26,8,31,1.0,0.9112440191387561,0.6824999999999999,0.8027498677948175,0.8491234717333933
189,0.0096112439578502,26,14,31,1.0,0.9190874914559124,0.7025,0.7523532522474881,0.8434851859258501
190,0.0096112439578502,26,7,31,1.0,0.8903451811346546,0.7387499999999999,0.7311739820200952,0.8400672907886874
191,0.0096112439578502,26,21,31,1.0,0.8474025974025974,0.71375,0.7491803278688524,0.8275832313178625
192,0.0096112439578502,26,55,31,0.9645533498759304,0.6944805194805195,0.6975,0.6969063987308303,0.76336006702182
193,0.0096112439578502,26,36,31,1.0,0.7152426520847573,0.6799999999999999,0.7248016922263352,0.7800110860777731
194,0.0096112439578502,26,6,31,1.0,0.9034005468215994,0.69875,0.7215230037017449,0.8309183876308361
195,0.0096112439578502,26,4,31,1.0,0.9138585099111415,0.715,0.7589370703331573,0.8469488950610746
196,0.0096112439578502,26,54,31,0.9632795698924731,0.698444976076555,0.7100000000000001,0.74227921734532,0.778500940828587
197,0.0096112439578502,26,3,31,1.0,0.8864661654135337,0.7062499999999999,0.7638286620835537,0.8391362068742718
198,0.0096112439578502,26,7,31,1.0,0.9152255639097742,0.7162499999999999,0.7704124801692227,0.8504720110197492
199,0.0096112439578502,26,35,31,1.0,0.7780075187969925,0.6975,0.7492332099418297,0.8061851821847055
200,0.0096112439578502,26,44,31,0.9671464019851118,0.7297846889952153,0.70125,0.7688789000528821,0.7917649977583022
201,0.0096112439578502,26,13,31,1.0,0.8994019138755982,0.7112499999999999,0.724960338445267,0.8339030630802162
202,0.0096112439578502,26,41,31,0.972948717948718,0.7139781271360218,0.7,0.7330248545742993,0.7799879249147598
203,0.0096112439578502,26,45,31,0.9722911497105047,0.6996753246753247,0.6824999999999999,0.7607350608143839,0.7788003838000532
204,0.0096112439578502,26,43,31,0.9703639371381307,0.7140635680109364,0.7125000000000001,0.7409571655208884,0.7844711676674889
205,0.0096112439578502,26,8,31,1.0,0.9061175666438824,0.7175000000000001,0.7358804865150714,0.8398745132897385
206,0.0096112439578502,26,22,31,1.0,0.8224196855775803,0.70625,0.7523796932839767,0.8202623447153893
207,0.0096112439578502,26,5,31,1.0,0.9191045796308954,0.69625,0.7376520359598095,0.8382516538976762
208,0.0096112439578502,26,11,31,1.0,0.8864319890635681,0.7,0.7553939714436806,0.8354564901268122
209,0.0096112439578502,26,14,31,1.0,0.8916097060833902,0.7025,0.7524061343204653,0.836628960100964
210,0.0096112439578502,26,53,31,0.9684491315136476,0.7050580997949418,0.6925,0.7507139079851929,0.7791802848234456
211,0.0096112439578502,26,46,31,0.9742142266335815,0.7351161995898837,0.74,0.7280803807509254,0.7943527017435976
212,0.0096112439578502,26,55,31,0.9619727047146404,0.7037423103212577,0.68875,0.771972501322052,0.7816093790894876
213,0.0096112439578502,26,1,31,1.0,0.8929425837320574,0.69625,0.7474087784241141,0.8341503405390429
214,0.0096112439578502,26,19,31,1.0,0.8838174982911825,0.73,0.719962982548916,0.8334451202100246
215,0.0096112439578502,26,24,31,1.0,0.8224196855775805,0.69625,0.7524061343204653,0.8177689549745115
216,0.0096112439578502,26,19,31,1.0,0.8579630895420369,0.6812500000000001,0.7313326282390269,0.817636429445266
217,0.0096112439578502,26,32,31,1.0,0.7402255639097743,0.68125,0.7460338445267055,0.79187735210912
218,0.0096112439578502,26,23,31,1.0,0.8225222146274778,0.7,0.7410100475938657,0.815883065555336
219,0.0096112439578502,26,25,31,1.0,0.7988721804511278,0.6824999999999999,0.7491010047593866,0.8076182963026286
220,0.0096112439578502,26,32,31,1.0,0.762218045112782,0.715,0.7459016393442622,0.8057799211142611
221,0.0096112439578502,26,53,31,0.9555665839536805,0.7101332877648667,0.6950000000000001,0.7280010576414595,0.7721752323400017
222,0.0096112439578502,26,45,31,0.971637717121588,0.7075871496924128,0.6975,0.7557641459545215,0.7831222531921305
223,0.0096112439578502,26,20,31,1.0,0.8864832535885165,0.6537499999999999,0.742411422527763,0.8206611690290699
224,0.0096112439578502,26,57,31,0.9561703887510339,0.6840225563909775,0.72,0.7424643046007403,0.7756643124356879
225,0.0096112439578502,26,46,31,0.9710090984284532,0.7114661654135339,0.68,0.7296932839767318,0.7730421369546798
226,0.0096112439578502,26,15,31,1.0,0.888961038961039,0.6962499999999999,0.7754098360655738,0.8401552187566532
227,0.0096112439578502,26,50,31,0.967129859387924,0.7101161995898839,0.68125,0.749206768905341,0.7769257069707871
228,0.0096112439578502,26,59,31,0.9600578990901573,0.6916267942583733,0.715,0.7407191961924907,0.7768509723852552
229,0.0096112439578502,26,25,31,1.0,0.7975563909774436,0.6725000000000001,0.7460867265996827,0.8040357793942816
230,0.0096112439578502,26,13,31,1.0,0.9033151059466847,0.69625,0.7295875198307774,0.8322881564443656
231,0.0096112439578502,26,46,31,0.9632754342431763,0.7101845522898155,0.7062499999999999,0.7508196721311476,0.7826324146660348
232,0.0096112439578502,26,1,31,1.0,0.9073991797676009,0.7175,0.7148598625066104,0.8349397605685528
233,0.0096112439578502,26,57,31,0.9542473118279571,0.6932843472317157,0.72375,0.7051031200423056,0.7690961947754946
234,0.0096112439578502,26,5,31,1.0,0.8682330827067668,0.7275,0.7507403490216816,0.8366183579321121
235,0.0096112439578502,26,3,31,1.0,0.9047846889952152,0.7,0.7575356953992596,0.8405800960986187
236,0.0096112439578502,26,14,31,1.0,0.9061346548188653,0.7175,0.7347964040190375,0.8396077647094757
237,0.0096112439578502,26,22,31,1.0,0.8273581681476418,0.6937500000000001,0.7345055526176627,0.8139034301913262
238,0.0096112439578502,26,40,31,0.9819644334160464,0.689371155160629,0.68625,0.747778952934955,0.7763411353779077
239,0.0096112439578502,26,14,31,1.0,0.9123718386876283,0.68,0.7622950819672132,0.8386667301637103
240,0.0096112439578502,26,47,31,0.9742018196856908,0.7414046479835954,0.69375,0.7474352194606029,0.7891979217824723
241,0.0096112439578502,26,6,31,1.0,0.8760252904989745,0.7024999999999999,0.7572712850343734,0.8339491438833369
242,0.0096112439578502,26,15,31,1.0,0.9113294600136704,0.6975,0.7539661554732945,0.8406989038717413
243,0.0096112439578502,26,11,31,1.0,0.8889268626110731,0.6925000000000001,0.7557377049180327,0.8342911418822765
244,0.0096112439578502,26,12,31,1.0,0.9242310321257688,0.7000000000000001,0.7525383395029085,0.8441923429071694
245,0.0096112439578502,26,31,31,1.0,0.7270334928229665,0.6925000000000001,0.7330777366472766,0.7881528073675609
246,0.0096112439578502,26,20,31,1.0,0.8772727272727272,0.7224999999999999,0.7754891591750396,0.8438154716119417
247,0.0096112439578502,26,21,31,1.0,0.8249145591250855,0.70875,0.7590692755156001,0.8231834586601714
