,ccp_alpha,max_depth,min_samples_leaf,min_samples_split,df1,df2,df3,df4,max_depth_tunability
76,0.0096112439578502,6,21,31,1.0,0.7989234449760766,0.6975000000000001,0.7442622950819672,0.810171435014511
77,0.0096112439578502,18,21,31,1.0,0.8577067669172933,0.6975,0.7526969857218402,0.8269759381597834
78,0.0096112439578502,27,21,31,1.0,0.8394224196855775,0.7037500000000001,0.7491803278688525,0.8230881868886075
79,0.0096112439578502,13,21,31,1.0,0.8536910457963088,0.69625,0.7458487572712851,0.8239474507668985
80,0.0096112439578502,17,21,31,1.0,0.8537935748462063,0.6925000000000001,0.7590692755156001,0.8263407125904516
81,0.0096112439578502,24,21,31,1.0,0.8590738209159262,0.67,0.7637493389740878,0.8232057899725035
82,0.0096112439578502,15,21,31,1.0,0.847282980177717,0.69875,0.7636171337916448,0.8274125284923405
83,0.0096112439578502,23,21,31,1.0,0.8212918660287082,0.7,0.7442622950819672,0.8163885402776688
84,0.0096112439578502,30,21,31,1.0,0.827717019822283,0.725,0.7021946060285563,0.8137279064627098
85,0.0096112439578502,29,21,31,1.0,0.8408236500341764,0.7025,0.7263881544156531,0.8174279511124574
86,0.0096112439578502,2,21,31,0.7500165425971878,0.6881237183868764,0.6875,0.7428080380750923,0.7171120747647892
87,0.0096112439578502,26,21,31,1.0,0.8707792207792208,0.66625,0.7411158117398201,0.8195362581297603
88,0.0096112439578502,17,21,31,1.0,0.8407552973342446,0.70125,0.7492332099418297,0.8228096268190186
89,0.0096112439578502,28,21,31,1.0,0.8616199589883798,0.69125,0.7312797461660496,0.8210374262886074
90,0.0096112439578502,16,21,31,1.0,0.8447539302802463,0.695,0.7314119513484927,0.8177914704071847
91,0.0096112439578502,15,21,31,1.0,0.8643540669856458,0.6987500000000001,0.7751718667371761,0.8345689834307055
92,0.0096112439578502,8,21,31,1.0,0.8694976076555022,0.715,0.7543892120571126,0.8347217049281537
93,0.0096112439578502,29,21,31,1.0,0.8406015037593985,0.70125,0.7572712850343732,0.8247806971984429
94,0.0096112439578502,26,21,31,1.0,0.8771360218728639,0.6924999999999999,0.7215230037017453,0.8227897563936521
95,0.0096112439578502,18,21,31,1.0,0.8562542720437456,0.6762499999999999,0.7461396086726599,0.8196609701791013
96,0.0096112439578502,23,21,31,1.0,0.887816131237184,0.69625,0.765309360126917,0.8373438728410252
97,0.0096112439578502,14,21,31,1.0,0.8578092959671906,0.71625,0.7491803278688526,0.8308099059590107
98,0.0096112439578502,19,21,31,1.0,0.8366883116883118,0.7075,0.7264939185616076,0.8176705575624799
99,0.0096112439578502,4,21,31,0.9394168734491316,0.7860389610389611,0.71,0.7411686938127974,0.7941561320752225
100,0.0096112439578502,9,21,31,1.0,0.8758544087491454,0.6837500000000001,0.7751718667371762,0.8336940688715805
101,0.0096112439578502,6,21,31,1.0,0.8434894053315107,0.6849999999999999,0.7654680063458488,0.8234893529193399
102,0.0096112439578502,21,21,31,1.0,0.8407894736842106,0.7112499999999999,0.7052353252247487,0.8143186997272398
103,0.0096112439578502,16,21,31,1.0,0.8603554340396447,0.7112499999999999,0.7509254362771021,0.8306327175791867
104,0.0096112439578502,19,21,31,1.0,0.847095010252905,0.6849999999999999,0.7444209413008991,0.8191289878884511
105,0.0096112439578502,8,21,31,1.0,0.8631066302118933,0.6950000000000001,0.7280539397144368,0.8215401424815825
106,0.0096112439578502,13,21,31,1.0,0.8721462747778539,0.6875,0.7719196192490746,0.8328914735067321
107,0.0096112439578502,4,21,31,0.9310876757650952,0.8016917293233083,0.6849999999999999,0.758937070333157,0.7941791188553902
108,0.0096112439578502,5,21,31,0.9671712158808934,0.8747949419002051,0.69625,0.7523268112109994,0.8226357422480245
109,0.0096112439578502,15,21,31,1.0,0.8603212576896787,0.69875,0.7591221575885775,0.829548353819564
110,0.0096112439578502,28,21,31,1.0,0.8760082023239917,0.68375,0.7458751983077736,0.8264083501579413
111,0.0096112439578502,21,21,31,1.0,0.8091592617908407,0.7175,0.7490481226864093,0.8189268461193125
112,0.0096112439578502,13,21,31,1.0,0.8694805194805195,0.69,0.7703067160232682,0.8324468088759469
113,0.0096112439578502,15,21,31,1.0,0.8432843472317157,0.7125,0.7148598625066104,0.8176610524345815
114,0.0096112439578502,16,21,31,1.0,0.8799213943950785,0.7162500000000002,0.7477525118984665,0.8359809765733863
115,0.0096112439578502,10,21,31,1.0,0.8758714969241284,0.70125,0.7409307244843998,0.829513055352132
116,0.0096112439578502,29,21,31,1.0,0.8719753930280246,0.7074999999999999,0.770174510840825,0.8374124759672125
117,0.0096112439578502,10,21,31,1.0,0.8341934381408065,0.7162499999999999,0.7557112638815442,0.8265386755055877
118,0.0096112439578502,13,21,31,1.0,0.8679596719070404,0.6799999999999999,0.7345584346906399,0.82062952664942
119,0.0096112439578502,22,21,31,1.0,0.8340225563909774,0.72,0.7411686938127975,0.8237978125509438
120,0.0096112439578502,8,21,31,1.0,0.8578605604921394,0.6825,0.7588577472236911,0.8248045769289577
121,0.0096112439578502,26,21,31,1.0,0.822453861927546,0.7187500000000001,0.7542041248016922,0.8238519966823096
122,0.0096112439578502,4,21,31,0.9316997518610421,0.8028024606971977,0.7012500000000002,0.7443945002644103,0.7950366782056626
123,0.0096112439578502,5,21,31,0.9716335814722912,0.8928571428571429,0.725,0.71795346377578,0.8268610470263036
124,0.0096112439578502,17,21,31,1.0,0.839524948735475,0.6912499999999999,0.7378900052882074,0.8171662385059206
125,0.0096112439578502,26,21,31,1.0,0.8759398496240601,0.7125000000000001,0.7281332628239028,0.8291432781119907
126,0.0096112439578502,28,21,31,1.0,0.8485816814764184,0.6875,0.7407456372289791,0.8192068296763495
127,0.0096112439578502,4,21,31,0.934305210918114,0.8145591250854409,0.7212500000000001,0.7522474881015337,0.8055904560262721
128,0.0096112439578502,27,21,31,1.0,0.8590396445659604,0.71,0.7539132734003173,0.8307382294915694
129,0.0096112439578502,21,21,31,1.0,0.818591934381408,0.6974999999999999,0.7833157059756743,0.8248519100892705
130,0.0096112439578502,5,21,31,0.9703432588916459,0.8747607655502392,0.7224999999999999,0.7475145425700688,0.8287796417529885
131,0.0096112439578502,25,21,31,1.0,0.831425153793575,0.68875,0.734611316763617,0.8136966176392981
132,0.0096112439578502,28,21,31,1.0,0.8432843472317156,0.68,0.7526441036488629,0.8189821127201447
133,0.0096112439578502,4,21,31,0.9355789909015716,0.7739747095010252,0.6812500000000001,0.7752776308831305,0.791520332821432
134,0.0096112439578502,17,21,31,1.0,0.8694463431305536,0.7024999999999999,0.7508461131676362,0.8306981140745475
135,0.0096112439578502,28,21,31,1.0,0.8629699248120299,0.73,0.7686938127974616,0.8404159344023728
136,0.0096112439578502,13,21,31,1.0,0.8315105946684895,0.7000000000000001,0.7507139079851931,0.8205561256634206
137,0.0096112439578502,28,21,31,1.0,0.8681647300068353,0.6937499999999999,0.7492067689053411,0.8277803747280441
138,0.0096112439578502,5,21,31,0.9703556658395367,0.844565960355434,0.6937500000000001,0.7474616604970914,0.8140333216730156
139,0.0096112439578502,27,21,31,1.0,0.8837149692412851,0.7125,0.7345848757271286,0.8326999612421034
140,0.0096112439578502,5,21,31,0.9710049627791564,0.8563397129186603,0.6837500000000001,0.7524061343204653,0.8158752025045706
141,0.0096112439578502,25,21,31,1.0,0.8368762816131238,0.73375,0.7541248016922263,0.8311877708263375
142,0.0096112439578502,17,21,31,1.0,0.8642173615857824,0.70875,0.7474087784241142,0.8300940350024741
143,0.0096112439578502,18,21,31,1.0,0.8720779220779221,0.6612500000000001,0.7407456372289795,0.8185183898267254
144,0.0096112439578502,5,21,31,0.9748883374689827,0.8315276828434722,0.6825,0.7540190375462719,0.8107337644646817
145,0.0096112439578502,24,21,31,1.0,0.8383458646616541,0.69125,0.7589635113696457,0.822139844007825
146,0.0096112439578502,14,21,31,1.0,0.8589712918660288,0.71,0.7214965626652564,0.8226169636328212
147,0.0096112439578502,17,21,31,1.0,0.870710868079289,0.6912499999999999,0.7310682178741406,0.8232572714883574
148,0.0096112439578502,1,21,31,0.6501695616211746,0.6929938482570062,0.6962499999999999,0.7261501850872554,0.6913908987413591
149,0.0096112439578502,12,21,31,1.0,0.878485987696514,0.6762500000000001,0.7590428344791116,0.8284447055439064
150,0.0096112439578502,14,21,31,1.0,0.8198906356801094,0.6799999999999999,0.727895293495505,0.8069464822939035
151,0.0096112439578502,6,21,31,1.0,0.8718728639781272,0.7075,0.7392384981491275,0.8296528405318138
152,0.0096112439578502,21,21,31,1.0,0.840704032809296,0.7074999999999999,0.736118455843469,0.8210806221631912
153,0.0096112439578502,24,21,31,1.0,0.8560321257689679,0.6875,0.7149920676890533,0.8146310483645054
154,0.0096112439578502,28,21,31,1.0,0.8655673274094327,0.69125,0.7118455843469064,0.8171657279390847
155,0.0096112439578502,26,21,31,1.0,0.8707963089542037,0.6987500000000001,0.7346377578001058,0.8260460166885775
156,0.0096112439578502,23,21,31,1.0,0.8654818865345181,0.68625,0.7556054997355897,0.826834346567527
157,0.0096112439578502,11,21,31,1.0,0.873427887901572,0.6900000000000001,0.749074563722898,0.8281256129061175
158,0.0096112439578502,5,21,31,0.9684243176178662,0.8265037593984962,0.69625,0.7474087784241142,0.8096467138601191
159,0.0096112439578502,1,21,31,0.6436972704714641,0.701144907723855,0.69125,0.7442887361184558,0.6950952285784437
160,0.0096112439578502,13,21,31,1.0,0.8474709501025292,0.72,0.7379693283976732,0.8263600696250506
161,0.0096112439578502,26,21,31,1.0,0.8394907723855092,0.7212500000000001,0.7394500264410364,0.8250476997066365
162,0.0096112439578502,22,21,31,1.0,0.8448564593301435,0.7274999999999999,0.7198572184029614,0.8230534194332761
163,0.0096112439578502,28,21,31,1.0,0.8356117566643884,0.675,0.7443416181914332,0.8137383437139554
164,0.0096112439578502,1,21,31,0.6514226633581472,0.6959159261790842,0.705,0.7215230037017453,0.6934653983097441
165,0.0096112439578502,13,21,31,1.0,0.8616541353383458,0.6975,0.750846113167636,0.8275000621264954
166,0.0096112439578502,3,21,31,0.855004135649297,0.6945488721804512,0.71375,0.7264410364886305,0.7474360110795948
167,0.0096112439578502,29,21,31,1.0,0.8198564593301434,0.7025,0.7346641988365944,0.8142551645416845
168,0.0096112439578502,21,21,31,1.0,0.8577238550922761,0.7025,0.7474616604970916,0.826921378897342
169,0.0096112439578502,17,21,31,1.0,0.8471975393028025,0.68375,0.7525118984664199,0.8208648594423056
170,0.0096112439578502,20,21,31,1.0,0.8747949419002051,0.7037500000000001,0.7184294024325754,0.824243586083195
171,0.0096112439578502,17,21,31,1.0,0.8537764866712235,0.705,0.7293495505023797,0.8220315092934009
172,0.0096112439578502,22,21,31,1.0,0.8486158578263842,0.6812499999999999,0.7280539397144368,0.8144799493852053
173,0.0096112439578502,26,21,31,1.0,0.8537423103212577,0.6825000000000001,0.7392913802221046,0.8188834226358406
174,0.0096112439578502,17,21,31,1.0,0.8447368421052632,0.7350000000000001,0.7265996827075621,0.8265841312032064
175,0.0096112439578502,8,21,31,1.0,0.8564764183185236,0.7,0.7556583818085668,0.8280337000317727
176,0.0096112439578502,27,21,31,1.0,0.881203007518797,0.6925,0.7328397673188789,0.8266356937094189
177,0.0096112439578502,19,21,31,1.0,0.8876965140123033,0.6912499999999999,0.7736382866208356,0.8381462001582847
178,0.0096112439578502,1,21,31,0.6597849462365593,0.6932159945317838,0.70625,0.7493389740877843,0.7021474787140318
179,0.0096112439578502,8,21,31,1.0,0.857740943267259,0.7050000000000001,0.7672395557905869,0.8324951247644615
180,0.0096112439578502,10,21,31,1.0,0.8732911825017089,0.6824999999999999,0.7181385510312004,0.8184824333832273
181,0.0096112439578502,15,21,31,1.0,0.8717874231032126,0.69375,0.7557641459545212,0.8303253922644334
182,0.0096112439578502,3,21,31,0.853759305210918,0.732552973342447,0.695,0.7298783712321522,0.7527976624463792
183,0.0096112439578502,2,21,31,0.7506368899917286,0.6984620642515379,0.7000000000000002,0.7280274986779482,0.7192816132303037
184,0.0096112439578502,10,21,31,1.0,0.8420198222829802,0.68,0.7524854574299312,0.8186263199282279
185,0.0096112439578502,26,21,31,1.0,0.8590225563909775,0.7075000000000001,0.7819407720782655,0.8371158321173108
186,0.0096112439578502,20,21,31,1.0,0.8276486671223513,0.7024999999999999,0.7523532522474881,0.8206254798424598
187,0.0096112439578502,3,21,31,0.8550206782464848,0.7088516746411483,0.705,0.729613960867266,0.7496215784387248
188,0.0096112439578502,26,21,31,1.0,0.8526657552973342,0.705,0.7423849814912745,0.8250126841971521
189,0.0096112439578502,16,21,31,1.0,0.8328605604921394,0.6849999999999999,0.7362242199894236,0.8135211951203908
190,0.0096112439578502,6,21,31,1.0,0.852529049897471,0.6687500000000001,0.7297197250132206,0.812749693727673
191,0.0096112439578502,5,21,31,0.973577336641853,0.8445146958304852,0.72625,0.7476203067160232,0.8229905847970903
192,0.0096112439578502,8,21,31,1.0,0.8811859193438141,0.70375,0.7213379164463246,0.8265684589475347
193,0.0096112439578502,20,21,31,1.0,0.8237354750512645,0.675,0.7296404019037546,0.8070939692387549
194,0.0096112439578502,12,21,31,1.0,0.8420881749829118,0.71375,0.7474352194606029,0.8258183486108787
195,0.0096112439578502,7,21,31,1.0,0.8576384142173616,0.68125,0.7391062929666844,0.8194986767960115
196,0.0096112439578502,9,21,31,1.0,0.883885850991114,0.7049999999999998,0.7217609730301427,0.8276617060053142
197,0.0096112439578502,22,21,31,1.0,0.827546138072454,0.68875,0.7572712850343734,0.8183918557767068
198,0.0096112439578502,18,21,31,1.0,0.8589371155160629,0.68625,0.7457165520888418,0.8227259169012262
199,0.0096112439578502,19,21,31,1.0,0.8746753246753245,0.7074999999999999,0.7702802749867794,0.838113899915526
200,0.0096112439578502,26,21,31,1.0,0.8786910457963089,0.69125,0.7443151771549444,0.8285640557378133
201,0.0096112439578502,18,21,31,1.0,0.836842105263158,0.70375,0.7491803278688525,0.8224431082830026
202,0.0096112439578502,5,21,31,0.9703680727874275,0.8524948735475052,0.70875,0.7752776308831307,0.8267226443045159
203,0.0096112439578502,3,21,31,0.8589578163771712,0.7022727272727274,0.7100000000000001,0.7228714965626654,0.7485255100531409
204,0.0096112439578502,17,21,31,1.0,0.8890806561859194,0.7025,0.732971972501322,0.8311381571718104
205,0.0096112439578502,3,21,31,0.8550372208436723,0.7114832535885168,0.68125,0.7507139079851929,0.7496210956043455
206,0.0096112439578502,26,21,31,1.0,0.8825529733424471,0.6875,0.7346377578001058,0.8261726827856382
207,0.0096112439578502,16,21,31,1.0,0.8252734107997266,0.7100000000000001,0.7363035430988895,0.817894238474654
208,0.0096112439578502,13,21,31,1.0,0.862781954887218,0.69125,0.7606028556319409,0.8286587026297897
209,0.0096112439578502,13,21,31,1.0,0.8459159261790841,0.7275,0.765309360126917,0.8346813215765003
210,0.0096112439578502,26,21,31,1.0,0.8747265892002734,0.67,0.7376784769962983,0.8206012665491429
211,0.0096112439578502,13,21,31,1.0,0.8473855092276146,0.6999999999999998,0.7558963511369645,0.8258204650911447
212,0.0096112439578502,18,21,31,1.0,0.8616541353383459,0.7,0.7721311475409836,0.8334463207198324
213,0.0096112439578502,11,21,31,1.0,0.860082023239918,0.6900000000000001,0.7329455314648333,0.8207568886761879
214,0.0096112439578502,19,21,31,1.0,0.8552289815447711,0.6987500000000001,0.7280010576414595,0.8204950097965577
215,0.0096112439578502,5,21,31,0.9755128205128205,0.8680622009569378,0.70875,0.7263088313061872,0.8196584631939863
216,0.0096112439578502,1,21,31,0.6520678246484698,0.6984962406015038,0.6975,0.7020888418826018,0.6875382267831438
217,0.0096112439578502,26,21,31,1.0,0.862952836637047,0.6825,0.7262559492332099,0.8179271964675643
218,0.0096112439578502,16,21,31,1.0,0.8460697197539302,0.68875,0.7411158117398202,0.8189838828734375
219,0.0096112439578502,7,21,31,1.0,0.8537764866712235,0.6975,0.7262030671602325,0.8193698884578641
220,0.0096112439578502,5,21,31,0.9697146401985112,0.8524606971975393,0.70625,0.7410893707033315,0.8173786770248455
221,0.0096112439578502,3,21,31,0.8485897435897435,0.7257177033492822,0.7137499999999999,0.7294817556848228,0.7543848006559621
222,0.0096112439578502,29,21,31,1.0,0.8641490088858511,0.70625,0.7507667900581703,0.8302914497360054
223,0.0096112439578502,21,21,31,1.0,0.822282980177717,0.715,0.7573506081438393,0.823658397080389
224,0.0096112439578502,18,21,31,1.0,0.8653451811346548,0.6900000000000001,0.7345319936541512,0.8224692936972016
225,0.0096112439578502,16,21,31,1.0,0.8513328776486672,0.6900000000000002,0.7394764674775252,0.820202336281548
226,0.0096112439578502,30,21,31,1.0,0.815874914559125,0.6975,0.7281861448968799,0.8103902648640012
227,0.0096112439578502,28,21,31,1.0,0.841883116883117,0.70875,0.7512162876784769,0.8254623511403985
228,0.0096112439578502,30,21,31,1.0,0.8604066985645933,0.6875,0.7541248016922263,0.8255078750642049
229,0.0096112439578502,5,21,31,0.9742224979321754,0.8420881749829118,0.7225,0.7492596509783183,0.8220175809733514
230,0.0096112439578502,28,21,31,1.0,0.8669856459330143,0.7075,0.7313590692755156,0.8264611788021325
231,0.0096112439578502,11,21,31,1.0,0.8538448393711551,0.7112499999999999,0.7295081967213115,0.8236507590231166
232,0.0096112439578502,22,21,31,1.0,0.8159261790840737,0.6825,0.733183500793231,0.8079024199693261
233,0.0096112439578502,2,21,31,0.7589867659222497,0.708902939166097,0.71375,0.7231887890005287,0.726207123522219
234,0.0096112439578502,1,21,31,0.6501075268817205,0.7024265208475735,0.6875000000000001,0.7475674246430459,0.696900368093085
235,0.0096112439578502,25,21,31,1.0,0.8799213943950788,0.6937499999999999,0.7410893707033316,0.8286901912746025
236,0.0096112439578502,24,21,31,1.0,0.7912508544087492,0.6962499999999998,0.7249074563722898,0.8031020776952597
237,0.0096112439578502,12,21,31,1.0,0.8484791524265208,0.7187500000000001,0.7492332099418297,0.8291155905920877
238,0.0096112439578502,7,21,31,1.0,0.8590396445659604,0.69375,0.7476996298254892,0.8251223185978624
239,0.0096112439578502,26,21,31,1.0,0.8342617908407381,0.7037500000000001,0.7570333157059757,0.8237612766366784
240,0.0096112439578502,12,21,31,1.0,0.8628673957621326,0.7149999999999999,0.7278952934955049,0.8264406723144093
241,0.0096112439578502,5,21,31,0.974230769230769,0.8589712918660286,0.71,0.7249603384452671,0.8170405998855162
242,0.0096112439578502,8,21,31,1.0,0.8760765550239237,0.69375,0.760655737704918,0.8326205731822104
243,0.0096112439578502,17,21,31,1.0,0.8368933697881067,0.7,0.7374669487043892,0.818590079623124
244,0.0096112439578502,18,21,31,1.0,0.8718557758031442,0.7237500000000001,0.7459016393442621,0.8353768537868516
245,0.0096112439578502,23,21,31,1.0,0.8262474367737525,0.685,0.7702273929138023,0.8203687074218886
246,0.0096112439578502,21,21,31,1.0,0.8667122351332879,0.675,0.7394235854045478,0.820283955134459
247,0.0096112439578502,7,21,31,1.0,0.8485475051264524,0.6975,0.7853516657852988,0.8328497927279378
248,0.0096112439578502,13,21,31,1.0,0.830434039644566,0.70125,0.7067689053410893,0.8096132362464139
249,0.0096112439578502,6,21,31,1.0,0.8409603554340397,0.69875,0.7524590163934427,0.8230423429568706
250,0.0096112439578502,16,21,31,1.0,0.8734791524265206,0.6975,0.7051824431517716,0.819040398894573
251,0.0096112439578502,19,21,31,1.0,0.8394224196855775,0.7025,0.7673717609730303,0.8273235451646519
