,hyperparameters,mean_brier,mean_roc_auc,mean_accuracy,spam_brier,spam_roc_auc,spam_accuracy,mt_brier,mt_roc_auc,mt_accuracy,kc1_brier,kc1_roc_auc,kc1_accuracy,phoneme_brier,phoneme_roc_auc,phoneme_accuracy
10,"{'n_jobs': -1, 'n_neighbors': 11}",0.10260101367116414,0.8822573225490442,0.8608791585627434,0.07809692631273402,0.9501896003328566,0.8987216163905017,0.1165519548800306,0.8979215202246031,0.8403259726603576,0.11926821578089922,0.7554639236066862,0.8473235694746204,0.0964869577109927,0.9254542460320305,0.8571454757254943
11,"{'n_jobs': -1, 'n_neighbors': 12}",0.1023389595126294,0.8827755766431763,0.8614710935887473,0.07762058116571464,0.950906006129709,0.9000250200632584,0.11630410970907816,0.8991168136331453,0.8430599369085172,0.11828575234621548,0.7559884470013353,0.8473190665420856,0.09714539482950933,0.9250910398085157,0.855480350841128
12,"{'n_jobs': -1, 'n_neighbors': 13}",0.10211070831267996,0.884711596587223,0.8603896906485848,0.07716340165595556,0.9523915776779717,0.8989378275031866,0.11638760818571545,0.899636157726978,0.8404311251314406,0.1172246961336529,0.7616887216110613,0.8487464961556214,0.09766712727539598,0.9251299293328812,0.8534433138040909
13,"{'n_jobs': -1, 'n_neighbors': 14}",0.10228554877004886,0.8852227494944302,0.8621152587212068,0.07732642752611596,0.9520389900878886,0.8982854175518105,0.11652959290971912,0.8997967254558906,0.844900105152471,0.1169612660500253,0.7646417434735346,0.8501660456372212,0.09832490859433504,0.9244135389604073,0.855109466543324
14,"{'n_jobs': -1, 'n_neighbors': 15}",0.10245906419881523,0.8856961854424011,0.8592877428218282,0.0776694718511175,0.9521045200340185,0.8978525232497757,0.11634419908867859,0.9007784512513858,0.8397476340694008,0.11693517403208839,0.7655905490191677,0.8468473843590638,0.09888741182337649,0.9243112214650328,0.8527034296090725
15,"{'n_jobs': -1, 'n_neighbors': 16}",0.10212815761705929,0.8872431537883744,0.8603428843114784,0.0774629512020252,0.952347656240241,0.8998076287589104,0.1164748455573081,0.9012563194257455,0.8426919032597265,0.11561097230977926,0.77100433109521,0.845427834877464,0.09896386139912461,0.9243643083923011,0.8534441703498132
16,"{'n_jobs': -1, 'n_neighbors': 17}",0.10217951945446829,0.8882180330075313,0.8597310705682322,0.07771605797362807,0.9524090978795524,0.8998078647972431,0.11643544038509819,0.9021291259957769,0.8391167192429023,0.11482066233696979,0.7750271456897365,0.8463711992435075,0.09974591712217709,0.9233067624650598,0.853628498989276
17,"{'n_jobs': -1, 'n_neighbors': 18}",0.10221851506067407,0.8886148158927256,0.8611821254301582,0.07783523052785749,0.9531759974389569,0.8993726101118822,0.1167148615492464,0.90221276545244,0.8426919032597265,0.1141864333591696,0.7760976311637251,0.8492193040717767,0.10013753480642278,0.9229728695157806,0.8534446842772467
18,"{'n_jobs': -1, 'n_neighbors': 19}",0.10207040589184721,0.8892942670289556,0.8602934150305339,0.07765297408952954,0.9541478577636946,0.8998081008355758,0.11674691460512479,0.9026417875888676,0.8388538380651944,0.11363770808093343,0.7772474556727695,0.8468473843590638,0.10024402679180111,0.9231399670904914,0.8556643368623016
19,"{'n_jobs': -1, 'n_neighbors': 20}",0.10228107575843437,0.8888977984544717,0.8607239186750786,0.07788655466647784,0.9537000671402482,0.9006771939763016,0.11682216088328076,0.9029033621360527,0.8415352260778128,0.11360292859474734,0.7765623762666063,0.8477941259245083,0.1008126588892315,0.9224253882749798,0.8528891287216911
20,"{'n_jobs': -1, 'n_neighbors': 21}",0.10245344978163096,0.8886772963378344,0.8603955547317905,0.07806549244821849,0.9537725733554631,0.9002428834442714,0.1170628363508039,0.9028841088233467,0.8368033648790746,0.11353948595757682,0.7754975768888526,0.8501660456372212,0.10114598436992459,0.9225549262836756,0.8543699249665948
21,"{'n_jobs': -1, 'n_neighbors': 22}",0.10255879507868672,0.8885829380266594,0.8606729334486313,0.07819837012605227,0.9538318861915147,0.8998078647972431,0.11717157233360273,0.9028749812716363,0.8396424815983176,0.11330814497693689,0.7756363129049845,0.8501660456372212,0.10155709287815502,0.9219885717385022,0.8530753417617433
22,"{'n_jobs': -1, 'n_neighbors': 23}",0.10263467202276336,0.8889720658420813,0.8589075857784916,0.07847949371250103,0.9534678282522551,0.8991559269225322,0.11713945523466493,0.9032089144822848,0.836750788643533,0.11276819926897999,0.7781170140720702,0.8501649199040875,0.10215153987490741,0.9210945065617153,0.849558707643814
23,"{'n_jobs': -1, 'n_neighbors': 24}",0.102806770476641,0.8889766032195275,0.8591703751562714,0.07875935137977519,0.952951583179394,0.900242411367606,0.11711456872882345,0.9035626016064973,0.8390641430073608,0.11265394205163612,0.7788012648290243,0.8487419932230864,0.10269921974632923,0.9205909632631949,0.8486329530270325
24,"{'n_jobs': -1, 'n_neighbors': 25}",0.10304287310424876,0.8888062846583011,0.8579849159313426,0.07906791672567626,0.9522870336373561,0.8991559269225322,0.11731247108307045,0.9035019247524986,0.8360672975814932,0.11250460582454325,0.7795034283847899,0.8482691853069312,0.10328649878370508,0.9199327518585603,0.8484472539144139
25,"{'n_jobs': -1, 'n_neighbors': 26}",0.10329057879572788,0.888804514551222,0.8586766358235051,0.07950461804109413,0.9519880430222954,0.9011115045083322,0.11740288951524089,0.9035595477176976,0.8383806519453207,0.11231658626556285,0.7803456011932549,0.847321318008353,0.10393822136101365,0.91932486627164,0.8478930688320144
26,"{'n_jobs': -1, 'n_neighbors': 27}",0.10343774232702536,0.889204728654654,0.857161410357865,0.07989803856354778,0.9520410451529202,0.8993730821885473,0.1175570729821616,0.9036214363394436,0.8353312302839117,0.11198532396074797,0.7820500594360474,0.8482703110400648,0.10431053380164412,0.9191063736902049,0.8456710179189365
27,"{'n_jobs': -1, 'n_neighbors': 28}",0.1036965406298179,0.8887004228543554,0.8581212155042512,0.08003799946192894,0.9521046867579255,0.9000252561015909,0.1177567517543295,0.9036531153010106,0.8375920084121977,0.11214535529401277,0.7807060674509451,0.8482703110400648,0.10484605600900036,0.9183378219075404,0.8465972864631514
28,"{'n_jobs': -1, 'n_neighbors': 29}",0.1038532136591217,0.8882512480998059,0.8575829790000893,0.080120774443734,0.9522127864742254,0.8980694424774583,0.11796581857010144,0.9034708784164346,0.8350157728706623,0.11210912982823226,0.7794511310456451,0.8473201922752193,0.10521713179441908,0.9178701964629183,0.8499265083770172
29,"{'n_jobs': -1, 'n_neighbors': 30}",0.1040945402403718,0.88781820859999,0.8571002126048921,0.08047000424869,0.9520614339860687,0.8993730821885475,0.11798685594111462,0.9039415081180786,0.8372765509989485,0.11209641278882873,0.7784492869985269,0.8458950141279509,0.10582488798285387,0.9168206052972859,0.8458562031041217
