Iteration,Score
1,-0.00802363310187606
2,-0.008130979154027029
3,-0.007935405881857881
4,-0.008048957540022572
5,-0.00805507177147664
6,-0.0080495732590538
7,-0.008031491847692163
8,-0.008096292564940776
9,-0.008066814854902748
10,-0.008047645963628103
11,-0.007976754256585084
12,-0.0071389089062469544
13,0.6021590034899683
14,-0.008058569000339277
15,0.15436164018766832
16,0.47827109725126177
17,0.6065709703795817
18,0.5695571670573358
19,0.7735667174820131
20,0.5306032160371663
21,0.7975524741656482
22,0.8236703647249388
23,0.8232252051463076
24,0.8011879105123126
25,0.8233487167443847
26,0.8237738242717448
27,0.8290288301611616
28,0.8242176794503674
29,0.8241916454421332
30,0.8238299963944066
31,0.7325944899310204
32,-0.008058569000339277
33,0.8232259122240579
34,0.5077621796995759
35,0.7869355579644924
36,0.7611660133012725
37,0.8280371910414075
38,0.7962912833469022
39,0.8401347743308545
40,0.4828433606230285
41,-0.011646481994119506
42,0.839497165465899
43,0.8418294305321329
44,0.8269513237913545
45,0.8227481897376
46,0.6673832523321089
47,0.7105559951749273
48,0.8264354798257496
49,0.741071894355542
50,0.6283298213064955
