Iteration,Score
1,0.4275471718491821
2,0.31660666779726143
3,0.42593295546442744
4,0.3566842329341178
5,0.4276424450194857
6,0.288332364388029
7,0.3641477873630664
8,0.3954450843745152
9,0.4275471718491821
10,0.43359606258825456
11,0.4184272307594653
12,0.4585755488688681
13,0.378092978196616
14,0.42928784730929925
15,0.3666575524702239
16,0.0760470247890428
17,0.43484489814756955
18,0.4155691882633654
19,0.43359606258825456
20,0.4276424450194857
21,0.3666575524702239
22,0.43359606258825456
23,0.3666575524702239
24,0.2949428791304852
25,0.37620174238453985
26,0.4275471718491821
27,0.376272840101445
28,0.4275471718491821
29,0.3666575524702239
30,0.42593295546442744
31,0.3516200018326596
32,0.42531230739198633
33,0.4275471718491821
34,0.4692111427031108
35,0.4275471718491821
36,0.26963597084680835
37,0.38082578581458626
38,0.29510226261065853
39,0.3666575524702239
40,0.3666575524702239
41,0.378092978196616
42,0.37620174238453985
43,0.378092978196616
44,0.42593295546442744
45,0.42562577040972716
46,0.3238202904468609
47,0.36004414120283446
48,0.4275471718491821
49,0.3641477873630664
50,0.42830935036919593
