Iteration,Score
1,0.8909014812149545
2,0.8933571997300589
3,0.8379233752537566
4,0.8749713653086945
5,0.8749713653086945
6,0.8671510288990565
7,0.9675847385110302
8,0.8904562983551886
9,0.9312056117215508
10,0.8933571997300589
11,0.8933571997300589
12,0.9809019611023398
13,0.9635350855903356
14,0.9879643502936961
15,0.9670869653149943
16,0.9670869653149943
17,0.9914215506044843
18,0.9666654824072708
19,0.9921402756790669
20,0.9654741725709519
21,0.981274022318555
22,0.8379233752537566
23,0.6486425826780599
24,0.6486425826780599
25,0.9815835988707156
26,0.9014290642017844
27,0.973734044352096
28,0.9896981910759142
29,0.9882143417138056
30,0.9644212829796815
31,0.9669477386386319
32,0.9673081462567563
33,0.9861517828859773
34,0.6486425826780599
35,0.8379233752537566
36,0.8379233752537566
37,0.9818928489938793
38,0.9885201549130788
39,0.9914690563515471
40,0.9908390849991143
41,0.9912723001114812
42,0.9644144362404337
43,0.9914690563515471
44,0.9882143417138056
45,0.9914215506044843
46,0.973734044352096
47,0.9912080163622947
48,0.9921402756790669
49,0.9654741725709519
50,0.9892724891815003
