9.273004891262152105e-01,8.511848341232226556e-01,9.314989197342138372e-01,5.718021970547223498e-01
8.508604998231554806e-01,8.227488151658766125e-01,9.287676817088582615e-01,5.338298813046287172e-01
9.264663003252214812e-01,8.530805687203791843e-01,9.287921405568464461e-01,5.759276264326770312e-01
8.462884205622793754e-01,8.246445497630331412e-01,9.269658799070563671e-01,5.371118593340815650e-01
9.086041355750898996e-01,8.511848341232226556e-01,9.278912396559455544e-01,5.701629085467468938e-01
9.235565600710829992e-01,8.597156398104266462e-01,9.314948432595491212e-01,5.577594123048668084e-01
9.239697725174902398e-01,8.530805687203791843e-01,9.314948432595491212e-01,5.635377342448049109e-01
9.069426592248168717e-01,8.492890995260664599e-01,9.296930414577472268e-01,5.701425024657347240e-01
8.209392603583474113e-01,8.047393364928909776e-01,9.314703844115609366e-01,5.214297860762506787e-01
8.263429404508242371e-01,8.075829383886254931e-01,9.323712853124618283e-01,5.255756215352175298e-01
9.077725347434890679e-01,8.483412322274880291e-01,9.323998206351147289e-01,5.693160561847430134e-01
9.214810086179381354e-01,8.587677725118482153e-01,9.296930414577472268e-01,5.585994626398667062e-01
9.210652082021377751e-01,8.483412322274881401e-01,9.323957441604500129e-01,5.635479372853110513e-01
9.235600106969401590e-01,8.511848341232226556e-01,9.296971179324119428e-01,5.701629085467468938e-01
9.061145090190734219e-01,8.483412322274880291e-01,9.287962170315111621e-01,5.610822024963437737e-01
9.198178069547365832e-01,8.473933649289099312e-01,9.287921405568464461e-01,5.693160561847430134e-01
8.957298505016346724e-01,8.464454976303317224e-01,9.296685826097590422e-01,5.511546440839369954e-01
8.986352774734516213e-01,8.398104265402842605e-01,9.314826138355549734e-01,5.462163724789986796e-01
9.198169442982720989e-01,8.540284360189573931e-01,9.305939423586482295e-01,5.767676767676768179e-01
9.073575969841529698e-01,8.540284360189573931e-01,9.287880640821816192e-01,5.668911335578001864e-01
9.036162558984136561e-01,8.616113744075830638e-01,9.314989197342138372e-01,5.660170730877800427e-01
9.243890235591480931e-01,8.530805687203791843e-01,9.314989197342138372e-01,5.685100159847633616e-01
9.086067235444827972e-01,8.549763033175356020e-01,9.314948432595491212e-01,5.561099207563853231e-01
9.032047687649347179e-01,8.549763033175354909e-01,9.314948432595491212e-01,5.668401183552699285e-01
9.239766737692048926e-01,8.521327014218009754e-01,9.287921405568464461e-01,5.701527055062408644e-01
