Iteration,Score
1,0.8806501612432637
2,0.9875320376845944
3,0.8426083804630503
4,0.8426083804630503
5,0.8426083804630503
6,0.9468359413152911
7,0.8426083804630503
8,0.930380841259173
9,0.8426083804630503
10,0.8426083804630503
11,0.8806501612432636
12,0.8426083804630503
13,0.8426083804630503
14,0.8806501612432637
15,0.8426083804630503
16,0.8806501612432636
17,0.9468359413152913
18,0.9468359413152913
19,0.8806501612432637
20,0.8797122619777985
21,0.8426083804630503
22,0.8806501612432637
23,0.8806501612432636
24,0.8426083804630503
25,0.8806501612432636
26,0.8426083804630503
27,0.9468359413152911
28,0.8426083804630503
29,0.8806501612432636
30,0.9197144809463279
31,0.8806501612432636
32,0.8426083804630503
33,0.8426083804630503
34,0.8806501612432636
35,0.8426083804630503
36,0.8426083804630503
37,0.8806501612432636
38,0.8426083804630503
39,0.8426083804630503
40,0.8426083804630503
41,0.8426083804630503
42,0.9468359413152911
43,0.8806501612432636
44,0.8806501612432636
45,0.9458980420498261
46,0.8426083804630503
47,0.8426083804630503
48,0.8426083804630503
49,0.8806501612432636
50,0.8426083804630503
