Iteration,Score
1,0.31512052826321346
2,0.3265583428903933
3,0.31847891797817773
4,0.3226020240204712
5,0.25564252647833197
6,0.3446611188499392
7,0.31015911563688314
8,0.3624362438747839
9,0.15288509968308622
10,0.3050439137380502
11,0.319287802067998
12,0.3345514659513295
13,0.3345514659513295
14,0.23219900167516264
15,0.32093422638984065
16,0.3314982517854963
17,0.31685688177621885
18,0.363907684559075
19,0.3624362438747839
20,0.3314982517854963
21,0.3231466234203923
22,0.2847522875084464
23,0.33850349103825367
24,0.3624362438747839
25,0.27329688936232344
26,0.30545114586847244
27,0.363907684559075
28,0.2847522875084464
29,0.23219900167516264
30,0.23219900167516264
31,0.319287802067998
32,0.34020530487356504
33,0.319287802067998
34,0.319287802067998
35,0.3314982517854963
36,0.3345514659513295
37,0.3446611188499392
38,0.33364484126355987
39,0.33028591575621064
40,0.3314982517854963
41,0.33364484126355987
42,0.319287802067998
43,0.35090510941645536
44,0.3624362438747839
45,0.3624362438747839
46,0.32884565546122513
47,0.363907684559075
48,0.3624362438747839
49,0.23219900167516264
50,0.3265583428903933
