mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,dataset_id,total_mean_auc
0.0015012423197428386,0.00016336392017010605,0.001760244369506836,6.270997850125943e-05,0.064,0.005336094752946665,"OrderedDict([('alpha', 0.064), ('l1_ratio', 0.005336094752946665)])",0.8405112531258683,0.8601501743094664,0.8163378716310086,0.8389997663554478,0.01791820137346506,69,37,0.8402168466258987
0.0015807151794433594,0.0002531193239600772,0.0018027623494466145,9.999839750810391e-05,0.027,0.12327908806165719,"OrderedDict([('alpha', 0.027), ('l1_ratio', 0.12327908806165719)])",0.8405112531258683,0.859882005899705,0.8167546540705751,0.8390493043653828,0.01763698934213927,62,37,0.8401839950682499
0.0015766620635986328,0.00024577922091209326,0.0018088022867838542,9.487947828057526e-05,0.561,0.14968483807735003,"OrderedDict([('alpha', 0.561), ('l1_ratio', 0.14968483807735003)])",0.8487079744373437,0.8606865111289891,0.8125868296749097,0.8406604384137474,0.02044450971180749,13,37,0.8507425806812078
0.0016032059987386067,0.0002594571374654637,0.0018163522084554036,0.00010250822142652526,0.807,0.3120826372253646,"OrderedDict([('alpha', 0.807), ('l1_ratio', 0.3120826372253646)])",0.8481522645179217,0.862697774202199,0.8093914976382328,0.8400805121194512,0.022498217268118122,24,37,0.761169104203742
0.0015869935353597004,0.00026345460362526846,0.0017819404602050781,0.00010235295994356585,0.8320000000000001,0.008850655353873011,"OrderedDict([('alpha', 0.8320000000000001), ('l1_ratio', 0.008850655353873011)])",0.8407891080855793,0.861491016358273,0.8157821617115866,0.8393540953851462,0.018688129821998047,47,37,0.8402226196352367
0.001344442367553711,0.000261698322731831,0.001505136489868164,9.105051229460785e-05,0.399,0.7022224378689002,"OrderedDict([('alpha', 0.399), ('l1_ratio', 0.7022224378689002)])",0.8467629897193666,0.8629659426119604,0.8093914976382328,0.8397068099898531,0.02243356923366017,33,37,0.7604574252746104
0.0012497901916503906,0.00015978492288489524,0.001463492711385091,6.688886480418458e-05,0.742,0.020193012978709513,"OrderedDict([('alpha', 0.742), ('l1_ratio', 0.020193012978709513)])",0.8417616004445679,0.860686511128989,0.8155043067518756,0.8393174727751442,0.018526345531740172,50,37,0.8399579583139478
0.0013224283854166667,0.0002711833143376952,0.0014924208323160808,9.220036890865526e-05,0.044,0.46651649576834237,"OrderedDict([('alpha', 0.044), ('l1_ratio', 0.46651649576834237)])",0.8410669630452904,0.8597479216948243,0.8152264517921646,0.8386804455107598,0.018253984405791613,93,37,0.839514480038436
0.0016051928202311199,0.0006430647888484233,0.0015860398610432942,0.00023935027336097106,0.521,0.021050524638525032,"OrderedDict([('alpha', 0.521), ('l1_ratio', 0.021050524638525032)])",0.8405112531258682,0.8604183427192277,0.81536537927202,0.8387649917057053,0.01843419739785307,89,37,0.8399947254339912
0.0012653668721516926,0.00018131837005756898,0.0014652411142985027,6.342422176572111e-05,0.795,0.010525262319262672,"OrderedDict([('alpha', 0.795), ('l1_ratio', 0.010525262319262672)])",0.8406501806057237,0.8613569321533923,0.8155043067518756,0.8391704731703306,0.018748474864616265,54,37,0.8401604137074956
0.0012633800506591797,0.00016446562213701528,0.001454750696818034,5.2695120719178126e-05,0.192,0.04769560028001352,"OrderedDict([('alpha', 0.192), ('l1_ratio', 0.04769560028001352)])",0.8399555432064462,0.860686511128989,0.8155043067518755,0.83871545369577,0.018466388648743788,92,37,0.83999039035404
0.001456896464029948,0.0001955293364016268,0.0014808177947998047,9.80902443289143e-05,0.02,0.010308655552912719,"OrderedDict([('alpha', 0.02), ('l1_ratio', 0.010308655552912719)])",0.8419005279244235,0.8597479216948244,0.8175882189497082,0.839745556189652,0.017278947909182947,29,37,0.8403868004582381
0.0012536048889160156,0.000152911399584791,0.0014528433481852214,6.595031212529964e-05,0.43,0.024180703024098187,"OrderedDict([('alpha', 0.43), ('l1_ratio', 0.024180703024098187)])",0.8403723256460126,0.8605524269241083,0.81536537927202,0.8387633772807136,0.018482583784194824,90,37,0.8400024652890536
0.0012760162353515625,0.00020845047857984185,0.0014761288960774739,6.42564487366405e-05,0.428,0.0877778047336164,"OrderedDict([('alpha', 0.428), ('l1_ratio', 0.0877778047336164)])",0.843984440122256,0.8602842585143471,0.8160600166712976,0.8401095717693002,0.018261194652645023,23,37,0.8393420677001825
0.0012473265329996746,0.00015648510805478695,0.0014560222625732422,7.047598352076885e-05,0.257,0.012344395497864601,"OrderedDict([('alpha', 0.257), ('l1_ratio', 0.012344395497864601)])",0.8400944706863017,0.8613569321533923,0.8152264517921645,0.8388926182106196,0.018851854756130913,80,37,0.840199989551907
0.0012532869974772136,0.00016779952368208082,0.0014574527740478516,5.686603826332744e-05,0.723,0.0015974649581206495,"OrderedDict([('alpha', 0.723), ('l1_ratio', 0.0015974649581206495)])",0.8407891080855793,0.8609546795387503,0.8155043067518755,0.8390826981254017,0.018594228008186078,59,37,0.840310410426582
0.0014049212137858074,0.0003690015336570421,0.001527547836303711,0.00013579858479991999,0.20700000000000002,0.21464135910941376,"OrderedDict([('alpha', 0.20700000000000002), ('l1_ratio', 0.21464135910941376)])",0.8455126424006668,0.8600160901045857,0.8157821617115866,0.8404369647389464,0.018411626454743375,19,37,0.8387778231995895
0.0012540817260742188,0.00017373675991249013,0.0014714399973551433,6.90789690021353e-05,0.433,0.04639136158215397,"OrderedDict([('alpha', 0.433), ('l1_ratio', 0.04639136158215397)])",0.8420394554042789,0.859882005899705,0.8155043067518756,0.8391419226852865,0.01823260481129047,56,37,0.8398234120923485
0.0012573401133219402,0.0001634297865179011,0.0014615853627522786,5.995973145998984e-05,0.745,0.0011613350732448404,"OrderedDict([('alpha', 0.745), ('l1_ratio', 0.0011613350732448404)])",0.8407891080855793,0.8608205953338696,0.81536537927202,0.8389916942304896,0.018600487255843727,70,37,0.8402898196051958
0.0014541943868001301,0.0004231040858245624,0.0015486081441243489,0.00017146084840825786,0.433,0.001253345603088767,"OrderedDict([('alpha', 0.433), ('l1_ratio', 0.001253345603088767)])",0.8400944706863016,0.8616251005631537,0.8153653792720199,0.8390283168404918,0.018900493229905314,68,37,0.8510646068146986
0.0013454755147298176,0.00027980173944345654,0.0015024344126383464,9.281157543546255e-05,0.242,0.0921418260806849,"OrderedDict([('alpha', 0.242), ('l1_ratio', 0.0921418260806849)])",0.8420394554042789,0.8597479216948243,0.815643234231731,0.839143537110278,0.01812172951879282,55,37,0.8396710345182514
0.0012538433074951172,0.0001654234399429429,0.0014494260152180989,6.319526693486119e-05,0.734,0.004334255750264882,"OrderedDict([('alpha', 0.734), ('l1_ratio', 0.004334255750264882)])",0.8405112531258682,0.8609546795387504,0.8155043067518755,0.8389900798054981,0.018586187932968387,71,37,0.8402264178869995
0.001264015833536784,0.00018697878157493533,0.0015176932017008464,0.0001474041812150402,0.997,0.2679433656340412,"OrderedDict([('alpha', 0.997), ('l1_ratio', 0.2679433656340412)])",0.8469019171992219,0.862697774202199,0.8093914976382328,0.8396637296798847,0.022355958179753478,34,37,0.7607726574165876
0.0012791156768798828,0.00020112497306461316,0.0014808177947998047,7.264297589254071e-05,0.37,0.02209708691207814,"OrderedDict([('alpha', 0.37), ('l1_ratio', 0.02209708691207814)])",0.8402333981661572,0.8608205953338697,0.8155043067518755,0.8388527667506341,0.018526037713459613,83,37,0.8400713814472454
0.0013382434844970703,0.00027598829150539883,0.0015014807383219402,0.00010872276431175055,0.178,0.20732988645358674,"OrderedDict([('alpha', 0.178), ('l1_ratio', 0.20732988645358674)])",0.8435676576826896,0.8604183427192278,0.8164767991108641,0.8401542665042605,0.01810070428048155,22,37,0.8392831848492048
0.001260836919148763,0.0001888490205991748,0.0014697710673014324,7.054996937312132e-05,0.805,0.6461764153186567,"OrderedDict([('alpha', 0.805), ('l1_ratio', 0.6461764153186567)])",0.83828841344818,0.8563958165728077,0.7961933870519589,0.8302925390243155,0.025219485005379617,100,37,0.7321026885131953
0.001441637674967448,0.0004347006622287112,0.001546939214070638,0.00016469522563893177,0.101,0.05711446563933258,"OrderedDict([('alpha', 0.101), ('l1_ratio', 0.05711446563933258)])",0.8398166157265907,0.8613569321533923,0.8153653792720199,0.8388463090506676,0.0187885045598636,84,37,0.8400844109357304
0.0012450218200683594,0.00017866775047407167,0.0014441808064778645,6.012572235714056e-05,0.307,0.3535533905932294,"OrderedDict([('alpha', 0.307), ('l1_ratio', 0.3535533905932294)])",0.8500972492358988,0.8616251005631536,0.8136982495137538,0.841806866437602,0.02042536981443353,3,37,0.8319089300105316
0.001345237096150716,0.0002894794523671733,0.0014882882436116536,0.00010213230324684043,0.623,0.003043611639298754,"OrderedDict([('alpha', 0.623), ('l1_ratio', 0.003043611639298754)])",0.8402333981661573,0.8609546795387503,0.815643234231731,0.8389437706455461,0.01852078334033035,74,37,0.8403035650008115
0.0014917055765787761,0.0005320651393814791,0.0015485286712646484,0.00017185674693567083,0.9410000000000001,0.011280696840018912,"OrderedDict([('alpha', 0.9410000000000001), ('l1_ratio', 0.011280696840018912)])",0.8410669630452904,0.8609546795387504,0.8157821617115866,0.8392679347652091,0.018485426129354932,51,37,0.8400783303053386
0.001245578130086263,0.000184450566493212,0.0014468828837076824,5.815208951974899e-05,0.8270000000000001,0.041234622211649655,"OrderedDict([('alpha', 0.8270000000000001), ('l1_ratio', 0.041234622211649655)])",0.8444012225618227,0.8605524269241083,0.8157821617115866,0.8402452703991724,0.01851212423581836,21,37,0.8395576322979252
0.001316070556640625,0.0002734488224306545,0.0014586448669433594,0.00010914537638522352,0.019,0.001169412797479418,"OrderedDict([('alpha', 0.019), ('l1_ratio', 0.001169412797479418)])",0.8420394554042789,0.8600160901045857,0.8178660739094192,0.839973873139428,0.01726954812925242,27,37,0.8404397873706178
0.0013287862141927083,0.00026768750264838663,0.001492897669474284,0.00010311345524092444,0.961,0.38421879532195413,"OrderedDict([('alpha', 0.961), ('l1_ratio', 0.38421879532195413)])",0.8441233676021117,0.8620273531777957,0.8046679633231453,0.8369395613676843,0.02396149974625673,96,37,0.756363822214174
0.0013224283854166667,0.0002653914968103143,0.0014884471893310547,0.0001126448100331195,0.84,0.011359160291564332,"OrderedDict([('alpha', 0.84), ('l1_ratio', 0.011359160291564332)])",0.8407891080855793,0.861088763743631,0.8153653792720201,0.83908108370041,0.01870552471615334,60,37,0.8401017969148077
0.0015715758005777996,0.0006300925779476555,0.001562674840291341,0.00020278798572643327,0.139,0.008789519411630912,"OrderedDict([('alpha', 0.139), ('l1_ratio', 0.008789519411630912)])",0.8406501806057237,0.8612228479485117,0.8164767991108641,0.8394499425550332,0.01828720226787081,41,37,0.8403379692925401
0.0013231436411539714,0.00028398273942073293,0.0014824867248535156,8.679898980647222e-05,0.327,0.9265880618902355,"OrderedDict([('alpha', 0.327), ('l1_ratio', 0.9265880618902355)])",0.8464851347596555,0.8641727004558863,0.8073075854404002,0.8393218068853141,0.02376124682625902,49,37,0.7596656147680791
0.001336971918741862,0.0002782598706541811,0.0014855066935221355,0.00010771214417980949,0.029,0.002859542374893734,"OrderedDict([('alpha', 0.029), ('l1_ratio', 0.002859542374893734)])",0.8414837454848569,0.8598820058997051,0.8174492914698528,0.839605014284805,0.01737394671460471,37,37,0.8403551276413128
0.0013407071431477864,0.00027105283408682845,0.001494010289510091,8.580117542403878e-05,0.137,0.041234622211649655,"OrderedDict([('alpha', 0.137), ('l1_ratio', 0.041234622211649655)])",0.8396776882467352,0.8613569321533923,0.8155043067518755,0.8388463090506676,0.0187284846793807,84,37,0.8400807076081531
0.0015752315521240234,0.0006130357235614864,0.0015746752421061199,0.0002032115583446088,0.2,0.13869618400846598,"OrderedDict([('alpha', 0.2), ('l1_ratio', 0.13869618400846598)])",0.842595165323701,0.859882005899705,0.8157821617115866,0.8394197776449976,0.018143159951464295,42,37,0.8395865860922289
0.0013343493143717449,0.0002763786131737993,0.0014832019805908203,9.794584222882267e-05,0.864,0.01225912652963607,"OrderedDict([('alpha', 0.864), ('l1_ratio', 0.01225912652963607)])",0.8412058905251458,0.8608205953338697,0.815643234231731,0.839223240030249,0.01849678650066806,52,37,0.8509258699267149
0.0013320446014404297,0.00027441498575176874,0.0014799435933430989,8.677570185685346e-05,0.299,0.005336094752946665,"OrderedDict([('alpha', 0.299), ('l1_ratio', 0.005336094752946665)])",0.8398166157265907,0.861491016358273,0.8155043067518756,0.8389373129455797,0.01878428856147784,76,37,0.8510005175469818
0.0013051033020019531,0.00026807289985221217,0.001462697982788086,9.386488287207053e-05,0.811,0.19751032796582194,"OrderedDict([('alpha', 0.811), ('l1_ratio', 0.19751032796582194)])",0.8503751041956098,0.862295521587557,0.8117532647957766,0.8414746301929812,0.02157226241426969,7,37,0.8500500586200997
0.0015884240468343098,0.0006301240920538587,0.001568158467610677,0.00022417114521065416,0.8,0.019236631458513096,"OrderedDict([('alpha', 0.8), ('l1_ratio', 0.019236631458513096)])",0.8424562378438454,0.860686511128989,0.8152264517921646,0.8394564002549997,0.018679820090077376,40,37,0.8400072600924999
0.0013469854990641277,0.0003035266303248149,0.0015001296997070312,0.00011215510007516593,0.6970000000000001,0.03847326291702562,"OrderedDict([('alpha', 0.6970000000000001), ('l1_ratio', 0.03847326291702562)])",0.8432898027229785,0.8604183427192278,0.815921089191442,0.8398764115445494,0.018325570884818183,28,37,0.8398493235568731
0.0013198057810465496,0.00026895485054743534,0.0015037854512532551,0.00013228720026360963,0.862,0.4569157251146404,"OrderedDict([('alpha', 0.862), ('l1_ratio', 0.4569157251146404)])",0.8435676576826896,0.8617591847680344,0.8042511808835786,0.8365260077781009,0.023999739619806167,97,37,0.7544295234488786
0.001324017842610677,0.0002634517267866057,0.0014708836873372395,0.00010845998657132595,0.292,0.01243025755866993,"OrderedDict([('alpha', 0.292), ('l1_ratio', 0.01243025755866993)])",0.8396776882467352,0.8608205953338697,0.815921089191442,0.8388064575906823,0.01834049608744739,87,37,0.8401741220795058
0.0013082027435302734,0.0002707558336650242,0.0014538764953613281,0.00010597591860815836,0.106,0.05219299496426866,"OrderedDict([('alpha', 0.106), ('l1_ratio', 0.05219299496426866)])",0.8399555432064462,0.8613569321533923,0.8152264517921645,0.8388463090506676,0.01884901597606031,84,37,0.8725426988506753
0.0013187726338704426,0.00026015836042047604,0.0014731884002685547,0.0001070041778152022,0.228,0.22687978882926388,"OrderedDict([('alpha', 0.228), ('l1_ratio', 0.22687978882926388)])",0.8467629897193665,0.859882005899705,0.8149485968324535,0.8405311974838416,0.018865828693722077,16,37,0.8382995177861092
0.0013713836669921875,0.00032298863306720637,0.001497348149617513,0.00011625724977664976,0.229,0.0157336804696353,"OrderedDict([('alpha', 0.229), ('l1_ratio', 0.0157336804696353)])",0.8400944706863017,0.8613569321533923,0.815643234231731,0.839031545690475,0.018677667619883893,67,37,0.8402299837434876
0.0013256072998046875,0.0002764566662077863,0.0014722347259521484,8.665479517675471e-05,0.663,0.031467360939270134,"OrderedDict([('alpha', 0.663), ('l1_ratio', 0.031467360939270134)])",0.8428730202834122,0.8601501743094664,0.8157821617115865,0.8396017854348217,0.018260264119071636,38,37,0.8398987228178312
0.0013418992360432942,0.0002857763588423359,0.0014839967091878254,0.00010194586882988641,0.706,0.0011295783045950037,"OrderedDict([('alpha', 0.706), ('l1_ratio', 0.0011295783045950037)])",0.8406501806057237,0.8609546795387504,0.81536537927202,0.838990079805498,0.018648735894651727,72,37,0.8402903238345049
0.0013527870178222656,0.00027160700619832537,0.0015053749084472656,8.05490268369842e-05,0.114,0.006129563264818125,"OrderedDict([('alpha', 0.114), ('l1_ratio', 0.006129563264818125)])",0.8409280355654348,0.8597479216948244,0.815921089191442,0.838865682150567,0.017951560526887272,82,37,0.8401964232718045
0.001529375712076823,0.0005673171077774587,0.0015610059102376301,0.0001906161468652701,0.79,0.006301888743922611,"OrderedDict([('alpha', 0.79), ('l1_ratio', 0.006301888743922611)])",0.8405112531258683,0.8613569321533923,0.8155043067518755,0.8391241640103786,0.01874493400386156,57,37,0.8401986868993848
0.0012556711832682292,0.00019058473294623803,0.0014682610829671223,8.197447307497704e-05,0.403,0.1560413186126846,"OrderedDict([('alpha', 0.403), ('l1_ratio', 0.1560413186126846)])",0.8482911919977771,0.8602842585143471,0.8139761044734648,0.8408505183285296,0.019623693182098268,11,37,0.8375799199048728
0.0013311703999837239,0.00027277074513826704,0.0014848709106445312,0.00011430639731931097,0.129,0.0013065698777208045,"OrderedDict([('alpha', 0.129), ('l1_ratio', 0.0013065698777208045)])",0.8409280355654348,0.859882005899705,0.8159210891914421,0.8389103768855274,0.018003587778906007,77,37,0.8402174098484232
0.0012622674306233723,0.00018464030592398655,0.0014578501383463542,6.210558647066058e-05,0.717,0.04703896085659197,"OrderedDict([('alpha', 0.717), ('l1_ratio', 0.04703896085659197)])",0.8439844401222562,0.8605524269241083,0.815643234231731,0.8400600337593652,0.01854291636620468,25,37,0.8395392695238023
0.0013435681660970051,0.0002674574996602078,0.0014969507853190105,8.854981434625293e-05,0.033,0.017579038823261565,"OrderedDict([('alpha', 0.033), ('l1_ratio', 0.017579038823261565)])",0.8416226729647124,0.8596138374899438,0.8168935815504307,0.839376697335029,0.017512631094560013,45,37,0.8402977511702221
0.0013434886932373047,0.0002854225906179621,0.0014906724294026692,9.683362755107056e-05,0.448,0.0019531249999999712,"OrderedDict([('alpha', 0.448), ('l1_ratio', 0.0019531249999999712)])",0.8399555432064462,0.8613569321533923,0.8153653792720199,0.8388926182106194,0.018791010107142233,81,37,0.8402878333239553
0.0013150374094645183,0.00027232511549008274,0.0014783541361490886,0.00010306309355863954,0.91,0.08656934175692452,"OrderedDict([('alpha', 0.91), ('l1_ratio', 0.08656934175692452)])",0.8491247568769101,0.8609546795387503,0.8125868296749097,0.8408887553635234,0.020586986436567763,10,37,0.8363297630768571
0.0012960433959960938,0.0002601705716020009,0.001445452372233073,9.987364112274646e-05,0.445,0.025382887386130596,"OrderedDict([('alpha', 0.445), ('l1_ratio', 0.025382887386130596)])",0.8403723256460127,0.8605524269241083,0.81536537927202,0.8387633772807136,0.018482583784194827,90,37,0.8399889675603176
0.0016009012858072917,0.0007008967285168898,0.001573642094930013,0.00023828505379808185,0.628,0.13304627280665604,"OrderedDict([('alpha', 0.628), ('l1_ratio', 0.13304627280665604)])",0.8487079744373437,0.8606865111289891,0.8125868296749097,0.8406604384137474,0.02044450971180749,13,37,0.8353761310262616
0.0013146400451660156,0.00027730222948920937,0.0014531612396240234,0.00010187441103820516,0.5630000000000001,0.496546247718452,"OrderedDict([('alpha', 0.5630000000000001), ('l1_ratio', 0.496546247718452)])",0.8467629897193666,0.8629659426119602,0.8091136426785218,0.8396141916699497,0.022558760858312005,36,37,0.760431803760686
0.0013214747111002605,0.0002699822298380212,0.001477956771850586,9.98915994588074e-05,0.638,0.02076071584525664,"OrderedDict([('alpha', 0.638), ('l1_ratio', 0.02076071584525664)])",0.8406501806057238,0.8605524269241083,0.8155043067518756,0.8389023047605693,0.01843230109057712,78,37,0.8399147062402992
0.0013205210367838542,0.0002782255492001847,0.001491546630859375,0.00012010807721452917,0.136,0.19344562419277694,"OrderedDict([('alpha', 0.136), ('l1_ratio', 0.19344562419277694)])",0.8424562378438455,0.8601501743094664,0.8155043067518755,0.8393702396350623,0.01835675917658936,46,37,0.839589461128397
0.0012648900349934895,0.00016214944768013902,0.0014483133951822917,6.614825501931563e-05,0.894,0.0010322441802357218,"OrderedDict([('alpha', 0.894), ('l1_ratio', 0.0010322441802357218)])",0.8407891080855793,0.8609546795387503,0.8157821617115866,0.8391753164453054,0.01847687445258746,53,37,0.8402925688275058
0.0013228257497151692,0.00026386609946892634,0.0014808177947998047,0.00010056931646141453,0.601,0.5358867312680745,"OrderedDict([('alpha', 0.601), ('l1_ratio', 0.5358867312680745)])",0.8459294248402333,0.8640386162510056,0.8071686579605446,0.8390455663505945,0.023721841830806806,64,37,0.7589605411190279
0.0015978018442789714,0.0005963638202465704,0.0015760262807210286,0.00022044083778907238,0.006,0.11187813386598525,"OrderedDict([('alpha', 0.006), ('l1_ratio', 0.11187813386598525)])",0.8421783828841345,0.8604183427192277,0.8174492914698526,0.8400153390244048,0.017608594688810188,26,37,0.840440696476287
0.0013120174407958984,0.0002653668403569109,0.0014727115631103516,0.00011431286190543286,0.935,0.2993696761546956,"OrderedDict([('alpha', 0.935), ('l1_ratio', 0.2993696761546956)])",0.8467629897193666,0.862697774202199,0.8085579327590998,0.8393395655602217,0.022717262563315292,48,37,0.7602741938602415
0.001329660415649414,0.0002802192973171306,0.0014777978261311848,8.53725705259228e-05,0.38,0.7022224378689002,"OrderedDict([('alpha', 0.38), ('l1_ratio', 0.7022224378689002)])",0.8473186996387885,0.8624296057924378,0.8093914976382328,0.8397132676898197,0.022310568131001383,31,37,0.6698566338449099
0.0013271172841389973,0.00028675913469091156,0.0014887650807698567,9.92106535233004e-05,0.6,0.3253354638604431,"OrderedDict([('alpha', 0.6), ('l1_ratio', 0.3253354638604431)])",0.8506529591553209,0.8625636899973183,0.8117532647957766,0.8416566379828053,0.021696776615734964,5,37,0.7702047547636467
0.0013171831766764324,0.0002806404649617554,0.001478274663289388,0.00010699910153367471,0.607,0.5823667932341485,"OrderedDict([('alpha', 0.607), ('l1_ratio', 0.5823667932341485)])",0.8459294248402334,0.862697774202199,0.8056404556821338,0.8380892182415219,0.02394418549889025,95,37,0.7847054108794946
0.001512765884399414,0.0005597223689846818,0.0015797615051269531,0.00023090549105131075,0.772,0.007041019239146815,"OrderedDict([('alpha', 0.772), ('l1_ratio', 0.007041019239146815)])",0.8405112531258683,0.8612228479485117,0.8155043067518755,0.8390794692754184,0.018691954704862325,61,37,0.8509348359886544
0.0013248920440673828,0.0002861015664197336,0.0014875729878743489,8.699421725924396e-05,0.389,0.19751032796582194,"OrderedDict([('alpha', 0.389), ('l1_ratio', 0.19751032796582194)])",0.8481522645179216,0.8608205953338697,0.8125868296749097,0.8405198965089004,0.020417538514387008,17,37,0.8506301200894404
0.0013350645701090496,0.00026388081978333125,0.0014804999033610027,9.305562628376363e-05,0.162,0.0012022894661571394,"OrderedDict([('alpha', 0.162), ('l1_ratio', 0.0012022894661571394)])",0.8409280355654348,0.8609546795387503,0.8163378716310086,0.8394068622450646,0.018246467478611403,44,37,0.8511824686644078
0.001336971918741862,0.00027315246178064945,0.0014929771423339844,8.733694857107545e-05,0.675,0.21464135910941376,"OrderedDict([('alpha', 0.675), ('l1_ratio', 0.21464135910941376)])",0.8506529591553208,0.8621614373826764,0.8124479021950541,0.8417540995776838,0.021248547739388605,4,37,0.8504423709333816
0.0012582143147786458,0.00016597773088150366,0.0014571348826090496,7.493688067645669e-05,0.483,0.00461325258370895,"OrderedDict([('alpha', 0.483), ('l1_ratio', 0.00461325258370895)])",0.8400944706863017,0.861088763743631,0.815643234231731,0.8389421562205546,0.01857094342649685,75,37,0.8402631861715575
0.0013333956400553386,0.00027203475132166714,0.001493215560913086,8.860536015475707e-05,0.431,0.006801176275750689,"OrderedDict([('alpha', 0.431), ('l1_ratio', 0.006801176275750689)])",0.8399555432064462,0.861088763743631,0.815643234231731,0.8388958470606026,0.018568185247808126,79,37,0.8402408687408062
0.001340627670288086,0.0002728709404468689,0.0014975865681966145,8.56154740078254e-05,0.847,0.002078848012604185,"OrderedDict([('alpha', 0.847), ('l1_ratio', 0.002078848012604185)])",0.8406501806057237,0.8609546795387503,0.8155043067518755,0.8390363889654499,0.018590093046389623,65,37,0.8402729591839465
0.0013411839803059895,0.00028098870053872986,0.0014867782592773438,8.733694857107545e-05,0.259,0.011678509754959838,"OrderedDict([('alpha', 0.259), ('l1_ratio', 0.011678509754959838)])",0.8402333981661573,0.861491016358273,0.8152264517921645,0.8389836221055317,0.018908092425805243,73,37,0.8402272217758933
0.0014000733693440754,0.0002429163846746687,0.0014893213907877605,9.929293419745282e-05,0.655,0.03257705502628261,"OrderedDict([('alpha', 0.655), ('l1_ratio', 0.03257705502628261)])",0.8428730202834122,0.8600160901045857,0.8157821617115866,0.8395570906998614,0.018210009097957516,39,37,0.839871095844198
0.0013327598571777344,0.00027766959659878787,0.0014979839324951172,8.896389423399987e-05,0.7020000000000001,0.10511205190670384,"OrderedDict([('alpha', 0.7020000000000001), ('l1_ratio', 0.10511205190670384)])",0.8482911919977771,0.8608205953338697,0.8127257571547652,0.8406125148288041,0.02037154759572841,15,37,0.8506337947761092
