mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l1_ratio,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,dataset_id,total_mean_auc
0.0013646284739176433,2.9221814967553196e-06,0.0017129580179850261,1.6358286959671792e-05,0.00820091159080484,0.769,"{'l1_ratio': 0.00820091159080484, 'alpha': 0.769}",0.8406501806057237,0.8609546795387504,0.815643234231731,0.8390826981254017,0.018531496071055874,53,37,0.840156213149497
0.0013793309529622395,1.3867046191265268e-05,0.0016936461130777996,1.060061899854855e-05,0.0015974649581206495,0.197,"{'l1_ratio': 0.0015974649581206495, 'alpha': 0.197}",0.8400944706863017,0.8612228479485118,0.8166157265907196,0.8393110150751778,0.01821920545245505,33,37,0.8403261285091989
0.0013768672943115234,4.301765397144895e-05,0.0016965071360270183,6.855887357772096e-06,0.547146850630296,0.783,"{'l1_ratio': 0.547146850630296, 'alpha': 0.783}",0.8432898027229786,0.8612228479485116,0.8014726312864684,0.8353284273193196,0.02503410635551382,95,37,0.7511802219661641
0.001352071762084961,7.924205325135508e-06,0.0016925334930419922,1.6381051023532883e-05,0.009957504900931242,0.10200000000000001,"{'l1_ratio': 0.009957504900931242, 'alpha': 0.10200000000000001}",0.8409280355654348,0.8597479216948244,0.815921089191442,0.838865682150567,0.017951560526887272,77,37,0.8401709093486254
0.0013756752014160156,4.891514164654647e-05,0.0017006397247314453,1.2379412637469454e-05,0.024688790995728835,0.233,"{'l1_ratio': 0.024688790995728835, 'alpha': 0.233}",0.839677688246735,0.860686511128989,0.815643234231731,0.8386691445358183,0.018402664095602848,90,37,0.8400871306765724
0.0013751983642578125,2.2679443323529014e-05,0.0016973018646240234,1.1989080802659416e-05,0.001439716032510829,0.212,"{'l1_ratio': 0.001439716032510829, 'alpha': 0.212}",0.8400944706863017,0.861491016358273,0.816198944151153,0.8392614770652426,0.01849979026878027,36,37,0.8403244935103003
0.0013518333435058594,1.78192967806385e-05,0.001712799072265625,8.099216342669978e-06,0.752623373705427,0.182,"{'l1_ratio': 0.752623373705427, 'alpha': 0.182}",0.851208669074743,0.8618932689729151,0.8130036121144762,0.8420351833873781,0.02098673019912329,2,37,0.8151301665694388
0.0013588269551595051,7.065490331933615e-06,0.0016913414001464844,5.102380409010099e-06,0.0010394240063021079,0.34400000000000003,"{'l1_ratio': 0.0010394240063021079, 'alpha': 0.34400000000000003}",0.8398166157265907,0.8616251005631537,0.8155043067518755,0.83898200768054,0.018837981728209083,69,37,0.8403024541309845
0.0013512770334879558,1.641032768779443e-05,0.0016957918802897136,6.622526377359918e-06,0.16379917548227751,0.417,"{'l1_ratio': 0.16379917548227751, 'alpha': 0.417}",0.8488469019171992,0.8602842585143471,0.8132814670741872,0.8408042091685779,0.02001381657386277,17,37,0.8368697433743397
0.001352866490681966,8.682569048403207e-06,0.0016872088114420574,4.697646047634013e-06,0.08597136363372578,0.979,"{'l1_ratio': 0.08597136363372578, 'alpha': 0.979}",0.8489858293970548,0.8608205953338697,0.8123089747151987,0.8407051331487078,0.020652227991680188,18,37,0.8356948863645808
0.0013597806294759114,1.2601398674567109e-05,0.0017206668853759766,2.8999645415752372e-05,0.004978752450465695,0.256,"{'l1_ratio': 0.004978752450465695, 'alpha': 0.256}",0.8399555432064463,0.8612228479485117,0.8157821617115866,0.8389868509555148,0.018563723852870136,68,37,0.8402392502954835
0.0013612111409505208,8.008246271553428e-06,0.0016823609670003254,5.646489355828479e-06,0.018198962288568488,0.481,"{'l1_ratio': 0.018198962288568488, 'alpha': 0.481}",0.8405112531258682,0.8608205953338697,0.815643234231731,0.8389916942304896,0.018474852881067837,63,37,0.8400792138089638
0.001346588134765625,2.725351365325013e-06,0.0017223358154296875,9.95855502097684e-06,0.8122523963561191,0.907,"{'l1_ratio': 0.8122523963561191, 'alpha': 0.907}",0.8238399555432064,0.8447304907481898,0.7760489024729091,0.8148731162547684,0.02874709605186003,98,37,0.6773258942869403
0.001377423604329427,2.0830683998411874e-05,0.001697222391764323,7.065490331933615e-06,0.0050133824123549196,0.495,"{'l1_ratio': 0.0050133824123549196, 'alpha': 0.495}",0.8399555432064462,0.861088763743631,0.8155043067518755,0.8388495379006509,0.01862620225400475,79,37,0.8402329224731999
0.0013554890950520833,7.370009816086851e-07,0.0017099380493164062,1.2001717518475742e-05,0.0034005881378753947,0.155,"{'l1_ratio': 0.0034005881378753947, 'alpha': 0.155}",0.8406501806057237,0.8609546795387505,0.8164767991108641,0.8393605530851128,0.018180902364766844,32,37,0.8403351244875538
0.0013740857442220051,8.38278578891389e-06,0.0016887187957763672,3.714027864312465e-06,0.007289320246380996,0.862,"{'l1_ratio': 0.007289320246380996, 'alpha': 0.862}",0.8405112531258682,0.8613569321533924,0.8157821617115866,0.8392167823302824,0.018628323706769614,41,37,0.8402072220593644
0.001350720723470052,9.584967227378699e-06,0.0017139116923014324,1.5793718809453446e-05,0.4383028606579605,0.38,"{'l1_ratio': 0.4383028606579605, 'alpha': 0.38}",0.8502361767157544,0.8624296057924377,0.8120311197554877,0.8415656340878931,0.02146913413562717,11,37,0.7625818981815072
0.0013915697733561199,3.810141412534116e-05,0.0016856988271077473,3.294051770538125e-06,0.0011453466301092527,0.148,"{'l1_ratio': 0.0011453466301092527, 'alpha': 0.148}",0.8409280355654348,0.8605524269241084,0.8159210891914421,0.8391338505603284,0.018264782174560984,48,37,0.8402951537842744
0.001350084940592448,7.065490331933615e-06,0.001691897710164388,1.2737493839040867e-05,0.009685216405772858,0.648,"{'l1_ratio': 0.009685216405772858, 'alpha': 0.648}",0.8405112531258683,0.8608205953338697,0.815643234231731,0.8389916942304897,0.01847485288106784,62,37,0.8401548119444358
0.0013624827067057292,1.442426930216624e-05,0.0016845067342122395,1.8087715588793823e-06,0.297301778750644,0.521,"{'l1_ratio': 0.297301778750644, 'alpha': 0.521}",0.8507918866351764,0.8626977742021988,0.8124479021950541,0.8419791876774765,0.021439996212264747,4,37,0.7775553678153603
0.0013434886932373047,4.409132482744915e-06,0.0017193953196207683,3.1720922699888596e-05,0.15712667181521153,0.641,"{'l1_ratio': 0.15712667181521153, 'alpha': 0.641}",0.8502361767157544,0.8616251005631536,0.8127257571547652,0.841529011477891,0.02089094686385251,12,37,0.8336155658512675
0.0013457934061686199,7.400796716577413e-06,0.0016682147979736328,2.5306834106589407e-06,0.4863274737060784,0.447,"{'l1_ratio': 0.4863274737060784, 'alpha': 0.447}",0.8495415393164768,0.8629659426119604,0.8109196999166435,0.8411423939483602,0.022062216220815504,13,37,0.7621552816057784
0.0013497670491536458,1.4868010627325145e-06,0.0016904671986897786,1.308964080169251e-05,0.001642375811042393,0.065,"{'l1_ratio': 0.001642375811042393, 'alpha': 0.065}",0.8407891080855793,0.8602842585143471,0.8166157265907197,0.8392296977302154,0.017861672011759866,39,37,0.8402732914761804
0.0013588269551595051,1.607317712174365e-05,0.0016798973083496094,1.4898140919093508e-05,0.12586944375707682,0.128,"{'l1_ratio': 0.12586944375707682, 'alpha': 0.128}",0.8405112531258683,0.8604183427192277,0.8155043067518755,0.8388113008656571,0.018375437137374443,81,37,0.8397328688650427
0.0013488133748372395,7.116260975368382e-06,0.0016887982686360676,1.482845157204431e-05,0.29524816535734666,0.083,"{'l1_ratio': 0.29524816535734666, 'alpha': 0.083}",0.8420394554042789,0.859882005899705,0.815643234231731,0.8391882318452383,0.018172586249816054,42,37,0.8395686513506595
0.001349051793416341,1.0238744857168184e-05,0.0016845862070719402,9.942051572161359e-06,0.34627736702768785,0.9430000000000001,"{'l1_ratio': 0.34627736702768785, 'alpha': 0.9430000000000001}",0.8460683523200888,0.8639045320461249,0.8073075854404,0.8390934899355379,0.023626117190309902,52,37,0.7587421860680037
0.0013483365376790364,1.1166431714692786e-05,0.0016892751057942708,2.451605692790886e-05,0.28322097132391544,0.896,"{'l1_ratio': 0.28322097132391544, 'alpha': 0.896}",0.8478744095582106,0.862697774202199,0.8093914976382328,0.8399878937995474,0.022465345585104223,29,37,0.7610594837512945
0.0013617674509684246,3.7581672561224146e-05,0.0016964276631673176,1.5116983022128e-05,0.4146597729071674,0.585,"{'l1_ratio': 0.4146597729071674, 'alpha': 0.585}",0.8485690469574881,0.8621614373826764,0.8102250625173658,0.8403185156191767,0.02199091038074381,25,37,0.7613636576267155
0.0013535817464192708,7.4110305956997974e-06,0.0016965071360270183,4.075276497270828e-05,0.4352752816480055,0.315,"{'l1_ratio': 0.4352752816480055, 'alpha': 0.315}",0.8513475965545986,0.8618932689729151,0.8127257571547652,0.8419888742274262,0.021135283568712145,3,37,0.8148555055698237
0.0013488928476969402,2.3155942092227063e-05,0.0016783873240152996,8.583804675926937e-06,0.12242753719835325,0.325,"{'l1_ratio': 0.12242753719835325, 'alpha': 0.325}",0.8441233676021116,0.8601501743094664,0.8157821617115866,0.8400185678743881,0.01834424834609737,27,37,0.8390605800524932
0.0013484954833984375,1.3283146168884391e-05,0.0016703605651855469,4.651708802115725e-06,0.01023744846764295,0.55,"{'l1_ratio': 0.01023744846764295, 'alpha': 0.55}",0.8405112531258682,0.8608205953338697,0.8150875243123089,0.8388064575906822,0.018709323738506648,83,37,0.8400896861856567
0.001348574956258138,1.8884129479300695e-05,0.0016828378041585286,4.052336624139773e-06,0.1416104856619598,0.893,"{'l1_ratio': 0.1416104856619598, 'alpha': 0.893}",0.8510697415948875,0.8616251005631537,0.8128646846346207,0.8418531755975539,0.02094601564288996,6,37,0.8251200528500162
0.0013501644134521484,1.8570139321562326e-06,0.0016751289367675781,8.411367824285124e-06,0.3253354638604431,0.27,"{'l1_ratio': 0.3253354638604431, 'alpha': 0.27}",0.8484301194776327,0.8606865111289891,0.8125868296749097,0.8405678200938439,0.02040844029147781,22,37,0.8346583205257703
0.0013287862141927083,4.483001955722317e-06,0.0016825199127197266,8.094536067016115e-06,0.7900413118632644,0.327,"{'l1_ratio': 0.7900413118632644, 'alpha': 0.327}",0.847735482078355,0.8625636899973184,0.8096693525979439,0.839989508224539,0.022277833758210804,28,37,0.7610988641873679
0.0013658205668131511,4.2545675010210243e-05,0.0016779104868570964,4.964350918687634e-06,0.7474246243173635,0.522,"{'l1_ratio': 0.7474246243173635, 'alpha': 0.522}",0.8438455126424006,0.8621614373826764,0.8043901083634342,0.8367990194628371,0.02410562055841764,92,37,0.7547587043941617
0.0013398329416910808,8.61025261332974e-06,0.001695394515991211,1.4962863331810387e-05,0.007494250932228302,0.56,"{'l1_ratio': 0.007494250932228302, 'alpha': 0.56}",0.8405112531258682,0.8612228479485116,0.8153653792720199,0.8390331601154665,0.01875038537496233,61,37,0.8401590936599933
0.001367489496866862,1.2827914158841655e-05,0.0016969839731852214,9.509551170907939e-06,0.08962220300098057,0.484,"{'l1_ratio': 0.08962220300098057, 'alpha': 0.484}",0.8453737149208113,0.8600160901045857,0.8159210891914421,0.8404369647389464,0.018337046347965277,24,37,0.8389862219095134
0.0013534228006998699,5.699927354507798e-06,0.0016901493072509766,1.2237788235295714e-05,0.007812499999999654,0.254,"{'l1_ratio': 0.007812499999999654, 'alpha': 0.254}",0.8398166157265907,0.8616251005631537,0.8155043067518756,0.83898200768054,0.01883798172820904,69,37,0.8402307083543615
0.0013535817464192708,6.020036336391966e-06,0.0016799767812093098,1.304323720228109e-05,0.05219299496426866,0.468,"{'l1_ratio': 0.05219299496426866, 'alpha': 0.468}",0.842595165323701,0.8601501743094664,0.815643234231731,0.8394628579549662,0.018304379090989035,31,37,0.839742277791325
0.00037988026936848957,1.0175629976698066e-05,0.0,0.0,1.049716683622911,0.34500000000000003,"{'l1_ratio': 1.049716683622911, 'alpha': 0.34500000000000003}",,,,,,100,37,
0.0013976891835530598,1.7576622700993006e-05,0.001730044682820638,2.5054252304638307e-05,0.015303442149794835,0.659,"{'l1_ratio': 0.015303442149794835, 'alpha': 0.659}",0.8407891080855793,0.8609546795387504,0.8152264517921645,0.8389900798054981,0.018711762437484902,64,37,0.8400798887244167
0.0013639132181803386,6.051429055786602e-06,0.001707156499226888,9.073141814239869e-06,0.005758864130043146,0.268,"{'l1_ratio': 0.005758864130043146, 'alpha': 0.268}",0.8398166157265906,0.861491016358273,0.8155043067518756,0.8389373129455797,0.018784288561477836,74,37,0.8402221271965367
0.0013586680094401042,6.020036336391966e-06,0.001686414082845052,6.4866602984784e-06,0.04769560028001352,0.23700000000000002,"{'l1_ratio': 0.04769560028001352, 'alpha': 0.23700000000000002}",0.8402333981661572,0.8604183427192277,0.81536537927202,0.8386723733858016,0.018425887181128628,89,37,0.8399029784192296
0.0013616879781087239,1.2213507398025278e-05,0.0017117659250895183,4.5915784281585335e-06,0.005879870107074256,0.23700000000000002,"{'l1_ratio': 0.005879870107074256, 'alpha': 0.23700000000000002}",0.8399555432064463,0.8610887637436311,0.8159210891914421,0.8389884653805065,0.018452301315449025,65,37,0.8402335901079386
0.0013628800710042317,8.689113425316244e-06,0.001672824223836263,4.979594611428751e-06,0.001053933824711353,0.203,"{'l1_ratio': 0.001053933824711353, 'alpha': 0.203}",0.8400944706863017,0.8612228479485118,0.8166157265907196,0.8393110150751778,0.01821920545245505,33,37,0.8403283465302849
0.0013809998830159504,4.955908669465823e-05,0.0016997655232747395,1.1191855584643012e-05,0.022250784306202764,0.6910000000000001,"{'l1_ratio': 0.022250784306202764, 'alpha': 0.6910000000000001}",0.8416226729647124,0.8605524269241083,0.8155043067518756,0.8392264688802321,0.018468705572288847,40,37,0.8399220168929451
0.001355886459350586,9.011675634742283e-06,0.0016825199127197266,5.611706874818716e-06,0.10294887715843642,0.724,"{'l1_ratio': 0.10294887715843642, 'alpha': 0.724}",0.8482911919977771,0.8609546795387503,0.8125868296749097,0.8406109004038124,0.020479296608021804,21,37,0.8365094744726527
0.001332998275756836,4.5902026742915e-06,0.0016939640045166016,1.0182455303222e-05,0.9526379980437977,0.41200000000000003,"{'l1_ratio': 0.9526379980437977, 'alpha': 0.41200000000000003}",0.8435676576826896,0.8618932689729151,0.8042511808835786,0.8365707025130611,0.024046768543251287,93,37,0.7545695289337714
0.0013587474822998047,7.466220335361509e-06,0.001680612564086914,7.147257218652444e-06,0.02683016988867791,0.067,"{'l1_ratio': 0.02683016988867791, 'alpha': 0.067}",0.8405112531258683,0.859882005899705,0.815921089191442,0.8387714494056717,0.01798908441613628,86,37,0.8401409761187479
0.0013450781504313152,3.612301564967954e-06,0.0016953150431315105,1.737495558654244e-05,0.01551707024120277,0.769,"{'l1_ratio': 0.01551707024120277, 'alpha': 0.769}",0.8410669630452904,0.8608205953338697,0.8155043067518756,0.8391306217103452,0.018550895145261054,49,37,0.8400251313046546
0.001379251480102539,3.633100716413648e-05,0.0016798973083496094,7.776978697919888e-06,0.0021078676494226747,0.642,"{'l1_ratio': 0.0021078676494226747, 'alpha': 0.642}",0.8405112531258683,0.8609546795387504,0.81536537927202,0.8389437706455461,0.018644728043017283,73,37,0.8402885743554338
0.0013399124145507812,3.3941517677406665e-06,0.0016833941141764324,6.744432293344219e-06,0.032352028870040635,0.249,"{'l1_ratio': 0.032352028870040635, 'alpha': 0.249}",0.8402333981661573,0.8609546795387504,0.8155043067518755,0.8388974614855943,0.01857906782245959,75,37,0.8400813745232947
0.0013680458068847656,3.5710296256449164e-05,0.0016916592915852864,2.9236724664146547e-05,0.08021411859767398,0.897,"{'l1_ratio': 0.08021411859767398, 'alpha': 0.897}",0.8481522645179216,0.8608205953338697,0.8128646846346207,0.8406125148288041,0.020290855276527856,20,37,0.8368676314389261
0.001358350118001302,3.5487991272236676e-06,0.0017205874125162761,2.9068386701543695e-05,0.0022906932602184717,0.672,"{'l1_ratio': 0.0022906932602184717, 'alpha': 0.672}",0.8406501806057237,0.8609546795387503,0.815643234231731,0.8390826981254017,0.018531496071055833,53,37,0.8403086140508021
0.001363515853881836,1.5378768418619717e-05,0.001690228780110677,7.469603308047728e-06,0.21763764082400594,0.901,"{'l1_ratio': 0.21763764082400594, 'alpha': 0.901}",0.8506529591553209,0.8625636899973183,0.8117532647957766,0.8416566379828053,0.021696776615734964,10,37,0.7622607874167642
0.0013550122578938801,8.710892505578846e-06,0.001695394515991211,9.066178007999202e-06,0.00323952947583758,0.5670000000000001,"{'l1_ratio': 0.00323952947583758, 'alpha': 0.5670000000000001}",0.8399555432064462,0.8609546795387504,0.8155043067518755,0.8388048431656907,0.018572868734695082,84,37,0.840259911399677
0.0013546943664550781,1.4662258016130255e-05,0.0016872088114420574,2.5406467697057377e-06,0.8585654364376297,0.253,"{'l1_ratio': 0.8585654364376297, 'alpha': 0.253}",0.8496804667963324,0.862697774202199,0.8109196999166435,0.8410993136383915,0.021991958929271593,14,37,0.7621430497022761
0.001344442367553711,8.697105420624067e-06,0.0016803741455078125,1.5075144729172932e-05,0.08304286338102411,0.795,"{'l1_ratio': 0.08304286338102411, 'alpha': 0.795}",0.8488469019171991,0.8604183427192277,0.8134203945540428,0.8408952130634898,0.01999372901110086,16,37,0.8374320090783317
0.0013510386149088542,6.181537781597791e-06,0.0016829172770182292,1.0735603835276465e-05,0.0015008546692265607,0.888,"{'l1_ratio': 0.0015008546692265607, 'alpha': 0.888}",0.8407891080855793,0.8610887637436309,0.815643234231731,0.8391737020203137,0.018588189632506125,45,37,0.8403093922758489
0.0013550917307535808,1.2901556584199593e-05,0.0016921361287434895,1.0571981524350414e-05,0.02720470510300195,0.105,"{'l1_ratio': 0.02720470510300195, 'alpha': 0.105}",0.8403723256460127,0.8612228479485117,0.815921089191442,0.8391720875953221,0.01851382843812841,47,37,0.8402462441317676
0.0013495286305745442,1.1582879623926207e-05,0.0016938050587972004,1.1708162219176545e-05,0.014082038478293422,0.598,"{'l1_ratio': 0.014082038478293422, 'alpha': 0.598}",0.8400944706863016,0.861088763743631,0.8157821617115866,0.8389884653805065,0.018512869086572323,65,37,0.8400922179376077
0.001351753870646159,5.6632428968174825e-06,0.0016687711079915364,3.4623179293937627e-06,0.004245058056742281,0.8140000000000001,"{'l1_ratio': 0.004245058056742281, 'alpha': 0.8140000000000001}",0.8405112531258683,0.8610887637436311,0.815643234231731,0.83908108370041,0.018580600575033114,55,37,0.8402144382664559
0.0013494491577148438,1.451941089536521e-05,0.001695394515991211,1.257229493949375e-05,0.05478785758224749,0.999,"{'l1_ratio': 0.05478785758224749, 'alpha': 0.999}",0.8482911919977771,0.8605524269241084,0.8143928869130314,0.8410788352783056,0.019522454603101435,15,37,0.8384971489892699
0.0013442834218343098,4.673382577256888e-06,0.0016793409983317058,3.2360193048321935e-06,0.22845786255732356,0.455,"{'l1_ratio': 0.22845786255732356, 'alpha': 0.455}",0.8500972492358988,0.861491016358273,0.8135593220338984,0.84171586254269,0.020445823736191925,7,37,0.8330088584442766
0.0013427734375,6.920986511572915e-06,0.001714468002319336,3.373770323049303e-05,0.10083021990275583,0.717,"{'l1_ratio': 0.10083021990275583, 'alpha': 0.717}",0.848013337038066,0.8606865111289889,0.8127257571547652,0.84047520177394,0.020292463180356664,23,37,0.8366922455205519
0.0013540585835774739,1.5793718809453446e-05,0.0016891161600748699,1.9204497739846787e-05,0.0010394240063021079,0.997,"{'l1_ratio': 0.0010394240063021079, 'alpha': 0.997}",0.8409280355654347,0.8610887637436309,0.8155043067518755,0.8391737020203136,0.018651075830434946,46,37,0.8402790346547724
0.0013431708017985027,8.521773616002524e-06,0.0016933282216389973,1.3910701983474754e-05,0.5703818579341343,0.797,"{'l1_ratio': 0.5703818579341343, 'alpha': 0.797}",0.8417616004445679,0.8601501743094664,0.8000833564879133,0.8339983770806492,0.025129085121302266,96,37,0.7477345838442472
0.0013556480407714844,3.114687274657158e-06,0.0016764005025227864,9.989583563785977e-07,0.004581386520436876,0.455,"{'l1_ratio': 0.004581386520436876, 'alpha': 0.455}",0.8402333981661573,0.861088763743631,0.81536537927202,0.8388958470606028,0.018690438805347615,76,37,0.8402439464091939
0.001345237096150716,4.239711338154201e-06,0.0016918182373046875,2.194055529210453e-05,0.003933420117408941,0.20600000000000002,"{'l1_ratio': 0.003933420117408941, 'alpha': 0.20600000000000002}",0.8399555432064462,0.861491016358273,0.8163378716310086,0.8392614770652426,0.018440226237704624,36,37,0.8403227017118069
0.0013477007548014324,1.820986660830436e-05,0.0016719500223795574,1.0856702398776523e-05,0.5321850912266085,0.756,"{'l1_ratio': 0.5321850912266085, 'alpha': 0.756}",0.843428730202834,0.8616251005631537,0.8034176160044457,0.8361571489234777,0.024313024429850612,94,37,0.7537978833030823
0.0013364156087239583,8.387305217289066e-06,0.0016790231068929036,7.69943958586557e-06,0.15072597846132887,0.337,"{'l1_ratio': 0.15072597846132887, 'alpha': 0.337}",0.846901917199222,0.8600160901045857,0.8149485968324535,0.8406222013787538,0.01892698004697352,19,37,0.8384465897459069
0.0013585090637207031,7.155205977978627e-06,0.001680930455525716,1.13281585461181e-05,0.0011140270662777544,0.312,"{'l1_ratio': 0.0011140270662777544, 'alpha': 0.312}",0.8399555432064463,0.861491016358273,0.8157821617115866,0.8390762404254352,0.018670917283545488,58,37,0.8402871266469094
0.001357714335123698,9.70675665346071e-06,0.0016764005025227864,1.0257234148440146e-05,0.002387969292367276,0.17,"{'l1_ratio': 0.002387969292367276, 'alpha': 0.17}",0.8406501806057237,0.8608205953338697,0.8163378716310086,0.8392695491902007,0.01818621793805073,35,37,0.840321741393235
0.0013492902119954426,9.803871957456267e-06,0.0016991297403971355,1.3951505225253102e-05,0.002686605113554129,0.269,"{'l1_ratio': 0.002686605113554129, 'alpha': 0.269}",0.8399555432064463,0.8610887637436311,0.815921089191442,0.8389884653805065,0.01845230131544907,65,37,0.8402555040956146
0.0015115737915039062,5.6158584074345665e-05,0.0017023086547851562,2.055476063071762e-05,0.18685615607934639,0.12,"{'l1_ratio': 0.18685615607934639, 'alpha': 0.12}",0.6522570076447034,0.7843067637138293,0.7899159663865547,0.7421599125816959,0.06361218450233334,59,1464,0.83957801099518
0.0014165242513020833,1.2364608080883827e-05,0.0016752084096272786,6.588103541076249e-06,0.03467404600211752,0.664,"{'l1_ratio': 0.03467404600211752, 'alpha': 0.664}",0.6524390243902439,0.7841292384164744,0.7899159663865546,0.742161409731091,0.06348727630314865,57,1464,0.8397934428964652
0.001458883285522461,7.794014816249507e-06,0.0016599496205647786,6.17540428799388e-06,0.07802065930634346,0.13,"{'l1_ratio': 0.07802065930634346, 'alpha': 0.13}",0.6528030578813251,0.7853719154979585,0.7894957983193277,0.742556923899537,0.06348789360338689,41,1464,0.8399709720412346
0.0015950997670491536,1.577451184762627e-05,0.0016695658365885417,2.1123341930566456e-05,0.004425327676936571,0.362,"{'l1_ratio': 0.004425327676936571, 'alpha': 0.362}",0.6531670913724062,0.785904491390023,0.7892857142857144,0.7427857656827145,0.06338500482985136,23,1464,0.8402311932984581
0.0014243920644124348,5.673271273795683e-06,0.0016632874806722004,8.566127352186294e-06,0.07080524283098096,0.256,"{'l1_ratio': 0.07080524283098096, 'alpha': 0.256}",0.6520749908991629,0.7844842890111842,0.788655462184874,0.7417382473650737,0.06342436094259576,63,1464,0.8395876035546825
0.0014276504516601562,4.343189964864106e-05,0.001654227574666341,7.69943958586557e-06,0.24485507439670287,0.637,"{'l1_ratio': 0.24485507439670287, 'alpha': 0.637}",0.6489807062249727,0.7764956506302148,0.792436974789916,0.7393044438817012,0.06419924528218016,82,1464,0.7775812164510916
0.00216523806254069,7.375252655934388e-05,0.0016969045003255208,3.743720031336399e-05,0.0033537712360848875,0.109,"{'l1_ratio': 0.0033537712360848875, 'alpha': 0.109}",0.6531670913724062,0.786082016687378,0.7892857142857143,0.7428449407818328,0.0634253021309332,16,1464,0.8401899376505343
0.0013953049977620442,1.2264596127739225e-05,0.0016814867655436199,3.7964410503693223e-06,0.6597539553863555,0.724,"{'l1_ratio': 0.6597539553863555, 'alpha': 0.724}",0.629322897706589,0.7420557429433695,0.7964285714285715,0.7226024040261766,0.0695935861210873,97,1464,0.7432410956824067
0.0022579034169514975,9.515944955099241e-05,0.0016775131225585938,1.0979341674139068e-05,0.010746420454216199,0.054,"{'l1_ratio': 0.010746420454216199, 'alpha': 0.054}",0.6531670913724062,0.786082016687378,0.7892857142857143,0.7428449407818328,0.0634253021309332,16,1464,0.8402573185550186
0.0014140605926513672,5.519789172549355e-06,0.001657406489054362,6.416172311127792e-06,0.9138314502292673,0.135,"{'l1_ratio': 0.9138314502292673, 'alpha': 0.135}",0.650618856934838,0.778981004793183,0.7922268907563025,0.7406089174947744,0.06386194288422889,71,1464,0.8254461002059451
0.0013916492462158203,2.867638040013109e-06,0.0016732215881347656,1.656737522580312e-05,0.9999999999998522,0.989,"{'l1_ratio': 0.9999999999998522, 'alpha': 0.989}",0.5968329086275938,0.7268773300195279,0.8012605042016807,0.7083235809496008,0.08448211511502689,99,1464,0.6669728993435691
0.001512606938680013,1.4673023100337056e-05,0.001649618148803711,1.7520115919946514e-06,0.006345721846532837,0.516,"{'l1_ratio': 0.006345721846532837, 'alpha': 0.516}",0.6531670913724062,0.7857269660926682,0.7894957983193278,0.7427966185948008,0.06339632027528962,21,1464,0.8402555700008169
0.001453717549641927,1.1630222403161822e-05,0.0016792615254720051,2.3775272638241876e-05,0.0054482174466810715,0.9450000000000001,"{'l1_ratio': 0.0054482174466810715, 'alpha': 0.9450000000000001}",0.6522570076447033,0.7855494407953133,0.7894957983193278,0.7424340822531148,0.06378517081122173,47,1464,0.8402003334752168
0.0015009244283040364,5.006159384417096e-06,0.0016549428304036458,6.25769923052137e-07,0.08133386596511318,0.08600000000000001,"{'l1_ratio': 0.08133386596511318, 'alpha': 0.08600000000000001}",0.6531670913724062,0.7853719154979585,0.7894957983193277,0.7426782683965641,0.06331634708124327,36,1464,0.8399630692440089
0.0014788309733072917,2.9128944323470636e-05,0.0016686121622721355,5.619579801452538e-06,0.005879870107074256,0.89,"{'l1_ratio': 0.005879870107074256, 'alpha': 0.89}",0.6522570076447033,0.7855494407953133,0.7894957983193278,0.7424340822531148,0.06378517081122173,47,1464,0.8401739455793318
0.001421531041463216,3.1855038059331036e-05,0.0016540686289469402,9.70675665346071e-06,0.14968483807735003,0.903,"{'l1_ratio': 0.14968483807735003, 'alpha': 0.903}",0.6489807062249727,0.7779158530090539,0.7922268907563025,0.7397078166634431,0.06441924079412187,81,1464,0.8180829998908848
0.0015451908111572266,2.184448565497014e-05,0.0016642411549886067,1.1338189878522577e-05,0.02591623580669949,0.17300000000000001,"{'l1_ratio': 0.02591623580669949, 'alpha': 0.17300000000000001}",0.6531670913724062,0.785904491390023,0.7894957983193277,0.742855793693919,0.06343643466469835,6,1464,0.8402092160340882
0.0015458265940348308,1.5234348140739405e-05,0.0016934871673583984,2.2838459043174834e-05,0.021344379011786027,0.189,"{'l1_ratio': 0.021344379011786027, 'alpha': 0.189}",0.6531670913724062,0.785904491390023,0.7894957983193277,0.742855793693919,0.06343643466469835,6,1464,0.8402277981883688
0.0015218257904052734,2.276117131207013e-05,0.0016672611236572266,9.30341760423145e-06,0.017579038823261565,0.275,"{'l1_ratio': 0.017579038823261565, 'alpha': 0.275}",0.6531670913724062,0.7857269660926682,0.7894957983193277,0.7427966185948006,0.06339632027528959,22,1464,0.8401465568053454
0.001562674840291341,1.670556562540914e-05,0.0017021497090657551,1.6463354852495605e-05,0.11662912394208903,0.04,"{'l1_ratio': 0.11662912394208903, 'alpha': 0.04}",0.6531670913724062,0.785904491390023,0.7894957983193277,0.742855793693919,0.06343643466469835,6,1464,0.8401016443272072
0.001714468002319336,3.173445925410812e-05,0.0016739368438720703,1.4936246892120674e-05,0.002022001804377659,0.326,"{'l1_ratio': 0.002022001804377659, 'alpha': 0.326}",0.6531670913724062,0.785904491390023,0.7892857142857143,0.7427857656827145,0.06338500482985134,23,1464,0.8402649658607824
