,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.11599810123443603,0.006936386912654626,0.0152496337890625,0.00105437597018058,0.2267617185219784,0.4396238224586949,"OrderedDict([('model__C', 0.2267617185219784), ('model__l1_ratio', 0.4396238224586949)])",0.838755228602762,0.8233593590776308,0.856041567409444,0.8297273411672286,0.8425062160782759,0.8328138619454779,0.8386789788053249,0.8344504695851624,0.853898217552435,0.835334237710592,0.8385565477934331,0.009622256080182882,34
1,0.11234817504882813,0.007054507059076147,0.015500211715698242,0.0010968041868566374,0.008919122024866196,0.7782604282612312,"OrderedDict([('model__C', 0.008919122024866196), ('model__l1_ratio', 0.7782604282612312)])",0.8205509564339716,0.7987764341657042,0.838140716737162,0.8040241151104952,0.817200625062888,0.8243059268230293,0.8214521680202017,0.823008763730835,0.833612768934035,0.8214921739847275,0.8202564649003049,0.011222624814398004,46
2,0.11929686069488525,0.008050607223220168,0.014600324630737304,0.0012217347332770126,35.815787759128824,0.3653382551052961,"OrderedDict([('model__C', 35.815787759128824), ('model__l1_ratio', 0.3653382551052961)])",0.8397669814342141,0.8259967099835985,0.8551262794331762,0.8324962388331837,0.843753674790302,0.8313894071479748,0.8393118004260028,0.8348262831913122,0.855314186236251,0.834551090647454,0.8392532652123469,0.009248617857925445,21
3,0.12519922256469726,0.0074111578318272215,0.016150450706481932,0.0012061461859159972,7.0463825343544535,0.9358404064728227,"OrderedDict([('model__C', 7.0463825343544535), ('model__l1_ratio', 0.9358404064728227)])",0.8398070148196313,0.8260500878308213,0.855103245696025,0.8324538082647474,0.8437512501863913,0.8314500222457408,0.8393008897084049,0.8348226462854462,0.8553069124245191,0.8345583644591861,0.8392604241920912,0.009233641312540182,12
4,0.1210979700088501,0.009676951369112629,0.015251469612121583,0.0009817176234332213,23.462429859041897,0.5903826743138666,"OrderedDict([('model__C', 23.462429859041897), ('model__l1_ratio', 0.5903826743138666)])",0.83977183396578,0.8260136938440784,0.8551311286409974,0.8324926019273177,0.8437633732059446,0.8313991055636174,0.8393154373318688,0.8348093109639376,0.8553129739342956,0.8345571521572307,0.8392566611535068,0.009247255690485049,17
5,0.11719982624053955,0.011530514471990522,0.016100430488586427,0.001179096866285859,0.5462213542364007,0.27468908342484627,"OrderedDict([('model__C', 0.5462213542364007), ('model__l1_ratio', 0.27468908342484627)])",0.8395862246333913,0.8247714457632547,0.8558876050611183,0.8311627066823295,0.8433087599726989,0.8324853281155857,0.8392463361204157,0.8348759875714804,0.8546874261253496,0.8352760472167364,0.839128786726236,0.00941956268123291,32
6,0.1222848653793335,0.005325701034879367,0.01620166301727295,0.0016005069831584173,0.048630949762834934,0.45087863285522434,"OrderedDict([('model__C', 0.048630949762834934), ('model__l1_ratio', 0.45087863285522434)])",0.8325354962684032,0.8144488979900814,0.8530217232387374,0.8208205587014792,0.8346201918589075,0.8305735279320432,0.8342661996879535,0.8304656330580196,0.8474051282797315,0.8317276393935095,0.8329884996408866,0.010579374777274305,40
7,0.1231999158859253,0.01083863727174444,0.015750193595886232,0.0011015653145807862,10.896878753625465,0.5939037300604348,"OrderedDict([('model__C', 10.896878753625465), ('model__l1_ratio', 0.5939037300604348)])",0.8398094410854143,0.8260173332427527,0.8551226425273102,0.8324319868295516,0.8437839823391852,0.8314330500183664,0.8392924035947178,0.8348287077952228,0.855303275518653,0.8345668505728734,0.8392589673524048,0.009244958589530587,14
8,0.12069945335388184,0.008098192275758337,0.016152048110961915,0.0011652083585060428,11.331997641743364,0.10118922180242376,"OrderedDict([('model__C', 11.331997641743364), ('model__l1_ratio', 0.10118922180242376)])",0.8397924572249342,0.8259214957443297,0.8551577992840145,0.8324331991315068,0.8437815577352745,0.8314597206613834,0.8393057389162264,0.8348359816069546,0.8553032755186531,0.8345777612904711,0.8392568987113748,0.009261302630152174,16
9,0.1452002763748169,0.015041497765279865,0.01625049114227295,0.0020157442414832512,0.02988995085838034,0.5006736509478696,"OrderedDict([('model__C', 0.02988995085838034), ('model__l1_ratio', 0.5006736509478696)])",0.8281342501382971,0.8091462941216433,0.8497715416965196,0.8154100550748778,0.8293018231809106,0.828180443872238,0.8310523872043953,0.827645818709941,0.8431135793578921,0.8287065829208475,0.8290462776277563,0.011032358663555075,43
10,0.12684893608093262,0.026739545898334317,0.01905043125152588,0.009188693578030585,0.0010003180885749614,0.5788678626370314,"OrderedDict([('model__C', 0.0010003180885749614), ('model__l1_ratio', 0.5788678626370314)])",0.7849697687283457,0.7665228699812693,0.7927903190415055,0.7658784279353164,0.7798683924997302,0.800606635898443,0.7825651581993436,0.7922744845595161,0.7937322776607906,0.7926993963948564,0.7851907730899117,0.011097951751239435,50
11,0.14654898643493652,0.013703616206681068,0.01995081901550293,0.004234405796348275,100.0,1.0,"OrderedDict([('model__C', 100.0), ('model__l1_ratio', 1.0)])",0.8397451450421685,0.8259918574520326,0.8551093072058017,0.8325095741546922,0.8437439763746595,0.831401530167528,0.8393105881240477,0.8347838526228758,0.8553178231421169,0.834513509286839,0.8392427163572762,0.00924839271456926,30
12,0.1299489974975586,0.01222528684453492,0.016350436210632324,0.0016129656207727638,1.8230705164926746,0.0,"OrderedDict([('model__C', 1.8230705164926746), ('model__l1_ratio', 0.0)])",0.83978881782626,0.8255405720164208,0.8555857418742431,0.8320549609214465,0.8437488255824809,0.8319882843139038,0.8393784770335456,0.8348190093795802,0.8551129441116676,0.8350748050921533,0.8393092438151702,0.009319420963109065,1
13,0.13444983959197998,0.014116155344881637,0.014950704574584962,0.0020438508079225134,1.0659856079539958,1.0,"OrderedDict([('model__C', 1.0659856079539958), ('model__l1_ratio', 1.0)])",0.8399259018429915,0.8261507778608099,0.8551832576250763,0.8322089232697722,0.8436057739517527,0.8316912703348498,0.8393069512181816,0.8347899141326525,0.8553178231421169,0.8347644557915905,0.8392945049169793,0.009218296668971759,5
