Iteration,Score
1,0.2889689603738943
2,0.3214839487229834
3,0.29786118748282514
4,0.2926223314973762
5,0.31871430779928767
6,0.4453308715629011
7,0.29786118748282514
8,0.29786118748282514
9,0.3396004211146214
10,0.31871430779928767
11,0.4486980296497813
12,0.41018400018464163
13,0.45091725124461607
14,0.44023755533628517
15,0.4439963475079331
16,0.3410266273896316
17,0.445053842958343
18,0.4299396852327522
19,0.4410362174455226
20,0.4326523958803291
21,0.45237969939939704
22,0.4516676485757444
23,0.3385502961114903
24,0.43779168883793496
25,0.3410266273896316
26,0.41252121456743274
27,0.429191871443135
28,0.4202646510324287
29,0.29786118748282514
30,0.4221663500588176
31,0.45237969939939704
32,0.378845642899243
33,0.29786118748282514
34,0.2651661460537035
35,0.45237969939939704
36,0.27598901236987733
37,0.31390123453190694
38,0.45091725124461607
39,0.4516676485757444
40,0.4516676485757444
41,0.4317906855661797
42,0.45091725124461607
43,0.45237969939939704
44,0.1401067474771746
45,0.32937645971153234
46,0.3426622374103611
47,0.4256461855738364
48,0.33746756483921386
49,0.4516676485757444
50,0.45237969939939704
