Iteration,Score
1,0.4573567008293917
2,0.46332663860244994
3,0.5590231790274732
4,0.44849493033164284
5,0.4675033680267816
6,0.5130950393069073
7,0.5351226394991274
8,0.6444821638041509
9,0.511518661727693
10,0.4675033680267816
11,0.6031195827433404
12,0.6093622430394756
13,0.5351226394991274
14,0.5574436832849107
15,0.5574436832849107
16,0.6414923580463897
17,0.6338310479779954
18,0.623278663243714
19,0.6791275944495538
20,0.720548225513145
21,0.7150186534628205
22,0.7239474626240932
23,0.6785380077586121
24,0.7150186534628205
25,0.5977971130468386
26,0.705266411663699
27,0.6429922025870687
28,0.6954361147079112
29,0.4597306263153085
30,0.6947384300776908
31,0.6662604619156732
32,0.3591708745433257
33,0.7181983030170889
34,0.705266411663699
35,0.7181983030170889
36,0.48545524884879115
37,0.41394011945668574
38,0.4532566140517691
39,0.7120531986958228
40,0.7150186534628205
41,0.705266411663699
42,0.705266411663699
43,0.6513046445050324
44,0.41394011945668574
45,0.4164364787279771
46,0.7150942688414911
47,0.7000177362494042
48,0.6845866920475678
49,0.7150186534628205
50,0.5588752367297154
