Iteration,Score
1,0.6274018099749952
2,0.6636614542361075
3,0.6623625371538971
4,0.6428576550425513
5,0.6897281375750511
6,0.6362201426413855
7,0.5973218018500318
8,0.6013835920835743
9,0.6367537866609526
10,0.6033085689408628
11,0.6325660060644884
12,0.5928202491455467
13,0.6905419187972909
14,0.7095061490139747
15,0.5945314302964556
16,0.6634611261853343
17,0.6304805232707599
18,0.6341786724813809
19,0.7056003380623437
20,0.6931537620254089
21,0.6515123116475082
22,0.7136499167220779
23,0.43801721553868384
24,0.6412215949142402
25,0.5953032091627001
26,0.6826237547156355
27,0.6708134551897468
28,0.6512400161393204
29,0.6342996630264336
30,0.685725113295024
31,0.5945722078063093
32,0.6438856655353609
33,0.6412215949142402
34,0.7210502029449525
35,0.5931013457404487
36,0.6003414396054906
37,0.5925201950482343
38,0.6453711649964549
39,0.5963498337969193
40,0.6417018033166991
41,0.43801721553868384
42,0.627856872894297
43,0.6577784975872484
44,0.6510847243775125
45,0.6280837875024295
46,0.6518319464002202
47,0.601044928986431
48,0.6257625608091733
49,0.6650721153488045
50,0.7088123465881451
