Iteration,Score
1,0.5223424062740691
2,0.523360889290806
3,0.4854659687862427
4,0.5277703769213866
5,0.6085373227115205
6,0.32071316976864817
7,0.45648700829242994
8,0.4702850419601934
9,0.38928522588486525
10,0.4702850419601934
11,0.13926991346600792
12,0.45648700829242994
13,0.5744054680989563
14,0.6699121131962535
15,0.4702850419601934
16,0.4854659687862427
17,0.5223424062740691
18,0.5202227153113075
19,0.5553455037264483
20,0.69909145496414
21,0.38928522588486525
22,0.695542389931806
23,0.24141479307055091
24,0.4854659687862427
25,0.4702850419601934
26,0.6085373227115205
27,0.5326953997393353
28,0.4854659687862427
29,0.5223424062740691
30,0.5553455037264483
31,0.4663441789163293
32,0.5223424062740691
33,0.4854659687862427
34,0.6002576841604415
35,0.4702850419601934
36,0.4702850419601934
37,0.45648700829242994
38,0.3613101634003957
39,0.4702850419601934
40,0.5202227153113075
41,0.24141479307055091
42,0.3213780595466528
43,0.32071316976864817
44,0.4854659687862427
45,0.3213780595466528
46,0.5495808582318975
47,0.4702850419601934
48,0.32948323334892016
49,0.523360889290806
50,0.6322207555758643
