ccp_alpha,max_depth,min_samples_leaf,min_samples_split,df1,df2,df3,df4,mean_score
0.7424127476002885,24,27,54,0.6578163771712159,0.6593472317156528,0.70125,0.6514542570068746,0.6674669664734358
0.5660258655827909,3,59,5,0.6584574028122415,0.6448906356801093,0.7100000000000001,0.6549709148598624,0.6670797383380533
0.3406035361506953,19,4,16,0.6501240694789082,0.6606288448393711,0.7000000000000001,0.662797461660497,0.6683875939946942
0.051591682931176885,26,3,25,0.974871794871795,0.6579118250170881,0.6937500000000001,0.7492596509783184,0.7689483177168004
0.950403377705798,25,22,33,0.6559222497932174,0.6604921394395079,0.7012499999999999,0.6468006345848757,0.6661162559544002
0.09057604489685256,7,6,15,0.6481803143093465,0.6604750512645248,0.69875,0.7002379693283978,0.6769108337255672
0.8776667939406688,28,49,29,0.6462448304383789,0.6695830485304171,0.6900000000000001,0.6630089899524061,0.6672092172303006
0.6545395896241882,17,27,12,0.6572291149710504,0.6489063568010935,0.695,0.6514013749338974,0.6631342116765102
0.9460605574050901,19,45,19,0.643010752688172,0.6566473000683527,0.7050000000000002,0.6563194077207827,0.6652443651193269
0.7763410946223288,30,22,16,0.657191894127378,0.6619275461380725,0.7025,0.6480433632998415,0.6674157008913231
0.6858633252394791,27,4,50,0.6533705541770058,0.6592105263157895,0.6912499999999999,0.6404019037546271,0.6610582460618557
0.6282474512606967,10,57,6,0.6610421836228288,0.6501537935748463,0.6962499999999999,0.6546800634584875,0.6655315101640407
0.33984768955993616,9,9,3,0.6552688172043011,0.6567669172932332,0.6962499999999999,0.6415917503966154,0.6624693712235374
0.741306665121823,23,42,25,0.6526550868486353,0.6515037593984963,0.68625,0.6367794817556848,0.6567970820007041
0.8786731497942876,10,55,35,0.6520802315963606,0.6436431989063568,0.70625,0.6401374933897408,0.6605277309731146
0.874942489263204,11,39,52,0.6630521091811414,0.6500341763499659,0.71,0.6647012162876784,0.6719468754546964
0.2820605712976788,20,36,57,0.6572497932175351,0.6657211209842788,0.7050000000000001,0.6661025912215759,0.6735183763558474
0.0035962067695762823,2,57,50,0.762253928866832,0.6891660970608339,0.7150000000000001,0.7719989423585405,0.7346047420715516
0.6589118682074223,27,24,58,0.6565550041356493,0.6659774436090226,0.6950000000000001,0.6546007403490217,0.6680332970234233
0.54574736343922,24,58,26,0.6546277915632754,0.6410457963089542,0.69,0.654865150713908,0.6601346846465344
0.5881872081251973,25,34,33,0.6578494623655914,0.6476076555023924,0.6987500000000001,0.6383923849814913,0.6606498757123688
0.5492479901615762,9,5,49,0.6392018196856907,0.6581168831168831,0.6912499999999999,0.6431253305129561,0.6579235083288824
0.08119211866834375,17,23,57,0.9329942100909843,0.646120984278879,0.69875,0.6614225277630884,0.7348219305332379
0.3674360761046124,4,59,24,0.6623945409429279,0.656578947368421,0.69875,0.6515864621893177,0.6673274876251667
0.2336750939500878,11,57,56,0.657253928866832,0.6580485304169514,0.685,0.6594658910629296,0.6649420875866783
0.9011911111743812,3,14,54,0.6507278742762614,0.6437969924812029,0.7012499999999999,0.6499735589635114,0.661437106430244
0.6446871701394703,24,29,25,0.6559222497932176,0.6462406015037593,0.6912499999999999,0.649788471708091,0.660800330751267
0.4774982964585125,18,60,34,0.6553019023986766,0.6605775803144225,0.7,0.6399524061343205,0.6639579722118548
0.2858948092251776,16,34,13,0.6655955334987593,0.6501708817498291,0.70375,0.6450819672131147,0.6661495956154257
0.28095611078679184,14,9,18,0.6546401985111663,0.6461038961038961,0.7,0.6450026441036488,0.6614366846796779
0.5625995522639788,11,31,34,0.6559181141439205,0.6580485304169514,0.70875,0.6516129032258065,0.6685823869466696
0.5428161107745832,17,60,59,0.6552274607113315,0.6394565960355434,0.7024999999999999,0.6402168164992068,0.6593502183115204
0.015604093989157297,14,60,19,0.9645616211745246,0.6947368421052632,0.6875,0.7509254362771021,0.7744309748892224
0.4888922166046793,15,58,17,0.6494913151364765,0.6502734107997266,0.7025,0.6319143310417769,0.6585447642444949
0.39829989866828897,5,1,18,0.657191894127378,0.6423957621326043,0.7,0.6562665256478055,0.6639635454769469
0.6316134814863249,11,39,2,0.6578949545078577,0.6604579630895421,0.6925,0.649709148598625,0.6651405165490062
0.5224987177332839,27,32,38,0.6565550041356494,0.6396787423103213,0.695,0.6447911158117398,0.6590062155644276
0.3225570207089572,19,59,36,0.654586435070306,0.6606117566643882,0.7075,0.6693283976731887,0.6730066473519707
0.8750932079559732,24,1,21,0.6591232423490488,0.6540328092959672,0.7074999999999999,0.6400052882072977,0.6651653349630784
0.21899688744894197,23,24,53,0.6656410256410257,0.6605434039644567,0.6987499999999999,0.6416446324695928,0.6666447655187688
0.44720444987911,7,43,46,0.6508105872622003,0.6526144907723855,0.7012499999999999,0.6513220518244315,0.6639992824647543
0.10226088576261372,28,23,20,0.6475806451612904,0.6514866712235132,0.69125,0.6563722897937598,0.6616724015446409
0.4290604050101543,18,48,28,0.659177005789909,0.6487012987012987,0.68625,0.6533315705975674,0.6618649687721938
0.644560543408277,30,18,22,0.6456451612903226,0.6421907040328093,0.70125,0.6433632998413538,0.6581122912911215
0.2778942113738724,29,18,44,0.6501695616211746,0.6528537252221461,0.7,0.6564516129032258,0.6648687249366365
0.763375457603123,23,59,28,0.6591315136476428,0.6566643882433356,0.7100000000000001,0.6318878900052881,0.6644209479740666
0.235576697590681,5,13,34,0.6642928039702233,0.6553998632946001,0.70375,0.6483870967741935,0.6679574410097542
0.18873411725636602,17,38,54,0.6540033085194376,0.6540840738209159,0.70375,0.6548651507139078,0.6666756332635653
0.24908124093966622,25,52,31,0.6597725392886682,0.6487525632262474,0.7112499999999999,0.6479640401903756,0.6669347856763228
0.5674012879449871,27,48,57,0.6449751861042183,0.6539473684210526,0.6975,0.6303014278159703,0.6566809955853103
0.9847935813053477,28,31,15,0.6559222497932177,0.6408920027341081,0.7124999999999999,0.6334743521946059,0.6606971511804829
0.4746975025495216,5,25,24,0.649524400330852,0.6604921394395079,0.7025000000000001,0.6498413537810683,0.6655894733878571
0.21857546506542136,18,27,23,0.6592100909842845,0.6539302802460698,0.69625,0.6517715494447381,0.6652904801687731
0.3427550712509475,17,35,10,0.642398676592225,0.6669685577580314,0.6962500000000001,0.6563458487572713,0.665490770776882
0.913440907890112,12,40,32,0.6565674110835402,0.6538790157211211,0.7037500000000001,0.6629825489159175,0.6692947439301447
0.7517622866744705,27,33,35,0.657816377171216,0.6501025290498974,0.68625,0.6449497620306716,0.6597796670629462
0.2122245480467504,7,8,32,0.6559429280397022,0.6630553656869447,0.7,0.6777895293495504,0.6741969557690493
0.12549864991365278,17,39,29,0.6623490488006617,0.646120984278879,0.6950000000000001,0.6447911158117398,0.6620652872228202
0.3537000525019829,17,8,25,0.6617204301075269,0.6631237183868763,0.71,0.6629296668429403,0.6744434538343358
0.8315780592514342,14,13,8,0.6572746071133169,0.6501025290498974,0.7037500000000001,0.6642781597038603,0.6688513239667686
0.16835874315069144,8,3,58,0.6533167907361456,0.6539815447710184,0.7075,0.6497091485986252,0.6661268710264473
0.2542852771558033,23,7,35,0.6514722911497104,0.650187969924812,0.6900000000000001,0.6417239555790587,0.6583460541633953
0.9253425737616339,5,15,47,0.6539909015715466,0.6631408065618593,0.705,0.6563987308302486,0.6696326097409137
0.49125595016318013,18,45,17,0.6455748552522746,0.6474367737525631,0.7025,0.6516129032258066,0.6617811330576612
0.9058560676077031,6,49,57,0.6488792390405294,0.651384142173616,0.6975,0.6545742993125331,0.6630844201316696
0.5753379421961323,27,41,12,0.6559801488833747,0.6489234449760765,0.7,0.6400052882072977,0.6612272205166871
0.38927645696519486,17,35,21,0.6527047146401984,0.6408578263841421,0.69375,0.6595187731359069,0.6617078285400619
0.04560702829705954,8,49,46,0.9735980148883376,0.6487012987012988,0.7100000000000001,0.7297197250132206,0.7655047596507143
0.1862455936724603,14,30,30,0.650144747725393,0.6528024606971975,0.69875,0.6516129032258065,0.6633275279120991
0.13257541883700175,13,41,42,0.6623697270471464,0.6540157211209843,0.7024999999999999,0.6579587519830777,0.669211050037802
0.3823235998615465,5,43,22,0.6579114971050454,0.6723684210526315,0.7049999999999998,0.6363035430988895,0.6678958653141416
0.8701456261005578,30,28,41,0.6494954507857734,0.6502904989747095,0.6900000000000001,0.641776837652036,0.6578906968531297
0.9471053556753418,29,31,33,0.6572622001654259,0.6579460013670541,0.7037500000000001,0.6533580116340559,0.668079053291634
0.563953747798396,27,40,60,0.646240694789082,0.6619275461380724,0.7124999999999999,0.6613960867265997,0.6705160819134385
0.6796823275399273,25,38,23,0.6610876757650951,0.6448051948051948,0.6937500000000001,0.656081438392385,0.6639310772406688
0.17867002929256315,17,24,28,0.6559387923904052,0.6540840738209159,0.7037499999999999,0.657932310946589,0.6679262942894775
0.15791040784272636,28,29,43,0.6430355665839538,0.657963089542037,0.69875,0.6465097831835007,0.6615646098273729
0.23790892160753485,20,29,46,0.6565550041356494,0.6553485987696513,0.69875,0.6646218931782126,0.6688188740208784
0.423653729835737,2,27,12,0.6572208436724567,0.6606117566643883,0.6912499999999999,0.643416181914331,0.663124695562794
0.0733122634655673,14,4,7,0.9336600496277916,0.6697197539302803,0.6937499999999999,0.713379164463247,0.7526272420053297
0.562802561180716,17,31,37,0.6475310173697272,0.6592617908407383,0.70375,0.6435219460602856,0.6635161885676877
0.7112457681195662,28,32,17,0.6494747725392888,0.6487867395762132,0.7075,0.6497620306716024,0.6638808856967762
0.33791290986798295,15,50,45,0.6675806451612902,0.6697368421052632,0.7024999999999999,0.6613167636171338,0.6752835627209218
0.8708474845816119,4,25,25,0.6410876757650952,0.642259056732741,0.6962499999999999,0.6434690639873083,0.6557664491212861
0.9387304054453445,20,12,50,0.6553184449958642,0.6499316473000682,0.705,0.6580380750925435,0.667072041847119
0.8506992937889254,8,42,22,0.6572249793217535,0.6515892002734108,0.7,0.6629561078794288,0.6679425718686484
0.3250798632402536,18,13,40,0.6539784946236559,0.6526486671223513,0.6900000000000001,0.6497620306716023,0.6615972981044023
0.805323007604011,14,11,54,0.6443258891645989,0.6566473000683527,0.71375,0.6676097303014277,0.6705832298835948
0.42737496570250044,6,54,55,0.6539991728701406,0.6631578947368422,0.70875,0.6432839767318879,0.6672977610847177
0.4328340606429455,4,34,11,0.6443093465674111,0.6658749145591251,0.6925,0.6400052882072977,0.6606723873334586
0.34152715038587933,9,32,41,0.6514019851116626,0.65404989747095,0.70125,0.6544949762030672,0.6652992146964198
0.6963364896143598,19,29,49,0.6604466501240693,0.6408749145591252,0.6962499999999999,0.6565573770491804,0.6635322354330937
0.6538076818695464,25,10,52,0.6566087675765094,0.6516062884483937,0.6925,0.662876784769963,0.6658979601987165
0.09524677951410421,4,48,4,0.6501571546732837,0.6619275461380724,0.7000000000000001,0.7000793231094657,0.6780410059802056
0.6768298996620465,3,14,47,0.6468817204301076,0.640874914559125,0.7062499999999999,0.6578265468006345,0.6629582954474668
0.01444646113613568,26,1,24,1.0,0.887781954887218,0.67375,0.7572448439978847,0.8296941997212757
0.947951520432966,2,40,39,0.6500868486352357,0.6630553656869447,0.68625,0.654230565838181,0.6634056950400904
0.7516136882454698,15,38,59,0.6591604631927213,0.6606801093643199,0.69125,0.6533315705975674,0.6661055357886522
0.28578846653125256,29,57,33,0.6500951199338296,0.6526486671223514,0.6949999999999998,0.6544420941300898,0.6630464702965677
0.9799382509361377,1,32,17,0.6521381306865177,0.6462576896787422,0.705,0.641485986250661,0.6612204516539802
0.2767961690152766,8,31,48,0.6604052936311001,0.6656185919343816,0.6874999999999999,0.6532522474881015,0.6666940332633957
0.9137467474375037,9,8,58,0.6443217535153019,0.6555023923444976,0.7000000000000001,0.6551295610787943,0.6637384267346484
0.7100433687638682,28,30,40,0.651435070306038,0.6383800410116199,0.68875,0.6416446324695928,0.6550524359468126
0.447996592470587,28,9,59,0.6507816377171216,0.6604237867395762,0.7024999999999999,0.6517451084082496,0.6663626332162369
0.8323676285834848,18,47,41,0.6462696443341605,0.6644224196855776,0.6912499999999999,0.641988365943945,0.6609826074909206
0.07625241857022447,19,60,32,0.9394210090984284,0.6633287764866712,0.6962499999999999,0.6921470121628768,0.747786699436994
0.909039622423207,17,40,2,0.6591521918941274,0.657963089542037,0.6975,0.6533315705975674,0.6669867130084329
0.833148334718858,29,45,27,0.6578701406120762,0.6489747095010252,0.7125,0.6533844526705447,0.6681823256959115
0.3659162531368446,29,31,8,0.6591852770885029,0.6551093643198906,0.7,0.6368588048651508,0.662788361568386
0.3776513716773292,23,2,46,0.6488047973531845,0.6460697197539302,0.6925000000000001,0.6595716552088842,0.6617365430789998
0.045277027822692384,6,25,38,1.0,0.6997949419002051,0.7025,0.71158117398202,0.7784690289705564
0.6566817917154629,30,17,2,0.6552398676592224,0.650187969924812,0.69625,0.6497091485986248,0.6628467465456649
0.5365029243962937,4,10,51,0.653978494623656,0.6555023923444977,0.7,0.649788471708091,0.6648173396690612
0.387635575910797,16,20,54,0.6526964433416046,0.6643882433356118,0.6937499999999999,0.6464833421470122,0.6643295072060571
0.2322310703419529,28,8,14,0.6559511993382963,0.6540840738209159,0.71,0.6448439978847171,0.6662198177609824
0.4963839142997829,16,48,33,0.6527047146401985,0.647470950102529,0.7000000000000001,0.6658381808566897,0.6665034613998543
0.39780391924074754,28,51,8,0.6430314309346568,0.6398154477101845,0.6987499999999999,0.6549973558963511,0.6591485586352981
0.26452947869176846,7,16,27,0.6456906534325889,0.6527682843472318,0.7012499999999999,0.6626652564780541,0.6655935485644686
0.7886377132611698,14,46,45,0.6553349875930521,0.6579118250170882,0.6925000000000001,0.6500793231094659,0.6639565339299016
0.7892035167948022,13,51,55,0.6552977667493797,0.6514866712235132,0.7037500000000001,0.6480698043363299,0.6646510605773058
0.4103168143854937,5,46,21,0.6572332506203473,0.6567669172932331,0.7025,0.648360655737705,0.6662152059128214
0.9425046321186241,22,11,23,0.6584780810587261,0.651384142173616,0.68625,0.6418032786885246,0.6594788754802167
0.43151680330524056,1,11,14,0.6578494623655915,0.6631578947368421,0.6962499999999998,0.6659703860391326,0.6708069357853916
0.8121487092563159,13,14,46,0.6526881720430108,0.6500683526999316,0.70875,0.6337387625594924,0.6613113218256086
0.37868051041802786,2,56,56,0.6532961124896609,0.6671052631578946,0.68875,0.6563722897937599,0.6663809163603289
0.05783900321294522,19,46,33,0.9439495450785774,0.6530587833219411,0.6912499999999999,0.7017979904812269,0.7475140797204363
0.5672923573115295,9,21,34,0.6546484698097601,0.6461893369788106,0.6962500000000001,0.6479904812268641,0.6612695720038587
0.27688043867556433,28,8,2,0.6507940446650124,0.6644907723855091,0.705,0.6595187731359069,0.6699508975466071
0.9538982256138884,17,27,30,0.6398469809760132,0.6397812713602188,0.6912499999999999,0.6414859862506609,0.6530910596467232
0.3253307872487555,27,42,59,0.6559553349875931,0.6527511961722487,0.7100000000000001,0.6643574828133263,0.6707660034932921
0.8137161815010228,11,29,33,0.6417907361455748,0.6621155160628845,0.6975,0.6468535166578528,0.6620649422165781
0.15504582803489897,9,23,44,0.6533664185277088,0.6632433356117566,0.6975,0.6532258064516128,0.6668338901477695
0.13387848845456962,6,37,46,0.6546443341604632,0.6488892686261108,0.7074999999999999,0.6547593865679535,0.6664482473386318
0.4913819390381815,13,6,28,0.6481968569065344,0.6462064251537936,0.7000000000000001,0.6417503966155473,0.6590384196689689
0.206356287699204,10,34,38,0.6559429280397022,0.6539986329460014,0.7124999999999999,0.6498413537810682,0.6680707286916929
0.26503747486224916,23,36,30,0.6578577336641852,0.6487525632262473,0.7012500000000002,0.6499206768905341,0.6644452434452417
0.7299603839559689,5,19,22,0.6514019851116626,0.6605604921394395,0.7025,0.6400317292437863,0.6636235516237221
0.38569415237029503,4,55,40,0.6488461538461537,0.6579801777170198,0.6962499999999999,0.6447117927022739,0.6619470310663618
0.8050384931751481,11,45,5,0.6462489660876757,0.6555707450444292,0.6974999999999999,0.656213643574828,0.6638833386767331
0.9328158186070898,4,53,53,0.6501861042183623,0.6578776486671224,0.69625,0.6447646747752511,0.662269606915184
0.8030981786731162,30,27,39,0.6585194375516956,0.6409261790840738,0.6975,0.6319407720782655,0.6572215971785087
0.4996817748617789,21,8,25,0.6572249793217536,0.6501879699248121,0.7075,0.6400581702802749,0.6637427798817102
0.7612001798159264,3,2,15,0.6494954507857733,0.6566985645933014,0.70875,0.6483342147012163,0.6658195575200727
0.6815032069976089,19,44,19,0.6571918941273781,0.6565789473684209,0.6924999999999999,0.6580380750925435,0.6660772291470857
0.5283711927544927,28,34,29,0.6572208436724565,0.6359193438140807,0.70625,0.6447382337387625,0.661032105306325
0.04483849311257959,28,43,57,0.9729404466501244,0.6933014354066985,0.6950000000000001,0.7148334214701217,0.7690188258817361
0.286906731678339,4,6,20,0.6572001654259719,0.6448564593301435,0.7074999999999999,0.6579851930195663,0.6668854544439203
0.10577551157100118,4,60,29,0.6462572373862696,0.6357484620642515,0.6875,0.6384717080909572,0.6519943518853696
0.4731785845669203,18,20,34,0.6488006617038875,0.6618591934381409,0.6925,0.639978847170809,0.6607846755782094
0.044463220174345675,16,24,35,0.9909677419354839,0.6789644565960354,0.6874999999999999,0.6940243257535695,0.7628641310712723
0.9230159098764166,8,17,39,0.6540115798180315,0.6542720437457279,0.6975,0.6430988894764675,0.6622206282600567
0.9147231468194871,28,51,60,0.6501736972704715,0.6632433356117566,0.7075,0.6433897408778424,0.6660766934400177
0.8897473619241907,2,34,21,0.6520347394540943,0.6618591934381408,0.69,0.6397937599153887,0.6609219232019059
0.49586042523763363,13,59,22,0.6558933002481389,0.6541353383458646,0.69,0.6512162876784771,0.66281123156812
0.45103258541619995,18,10,13,0.6546691480562449,0.6528024606971975,0.7112499999999999,0.6613167636171339,0.6700095930926441
0.00961124395785029,26,21,31,1.0,0.8538106630211895,0.7225,0.748995240613432,0.8313264759086554
0.1367385323350685,22,17,54,0.6539454094292804,0.6683356117566644,0.7112499999999999,0.651295610787943,0.6712066579934719
0.7532519732242826,20,19,30,0.645686517783292,0.6513670539986329,0.7,0.6448968799576945,0.6604876129349049
0.9273007128663858,14,4,41,0.6526674937965261,0.646326042378674,0.6975,0.654785827604442,0.6628198409449105
0.624999590335452,7,60,40,0.6494416873449131,0.6408578263841422,0.7024999999999999,0.6430460074034902,0.6589613802831363
0.44619476026218063,6,29,55,0.6681968569065344,0.6526144907723855,0.7124999999999999,0.649709148598625,0.6707551240693862
0.7358758967445421,2,46,11,0.6604301075268817,0.6409603554340396,0.6950000000000001,0.6433368588048651,0.6599318304414465
0.9871032590815771,12,60,23,0.6488254755996692,0.6538619275461381,0.6987499999999999,0.6464833421470122,0.6619801863232049
0.26450714807231324,3,60,24,0.6442597187758478,0.6684552289815447,0.7024999999999999,0.6432310946589106,0.6646115106040758
0.3667997150010328,8,29,50,0.6630148883374689,0.6474367737525631,0.7125,0.6435483870967742,0.6666250122967016
0.06755477490546735,14,12,50,0.9342679900744418,0.6540498974709501,0.70125,0.6873083024854575,0.7442190475077123
0.650653060474894,11,41,14,0.6623449131513648,0.6526144907723854,0.695,0.6595980962453727,0.6673893750422808
0.3561343766763547,8,46,10,0.6578329197684036,0.6552802460697198,0.7025,0.6304071919619249,0.6615050894500121
0.07340424833716719,24,9,32,0.9342597187758479,0.6552973342447028,0.70625,0.6805393971443682,0.7440866125412297
0.021077248500467216,16,59,11,0.9574731182795698,0.699606971975393,0.6975,0.7444738233738762,0.7747634784072098
0.9542197480524254,23,40,36,0.6501240694789082,0.6539986329460014,0.68875,0.669381279746166,0.665563495542769
0.6421660054274598,29,10,41,0.6475475599669148,0.6500854408749146,0.69875,0.6399524061343205,0.6590838517440375
0.8904563317014104,24,32,53,0.64883788254756,0.6488209159261791,0.6912499999999999,0.6673982020095188,0.6640767501208145
0.36367469866350477,14,36,12,0.6514805624483044,0.6581681476418317,0.71125,0.6370174510840824,0.6644790402935546
0.9413327666256712,13,10,27,0.6481389578163771,0.6580143540669857,0.6925000000000001,0.6418561607615019,0.6601273681612162
0.9271142404261882,12,55,52,0.6437303556658396,0.6501879699248121,0.70875,0.662876784769963,0.6663862775901537
0.8619619236907754,24,16,23,0.6565674110835402,0.6514866712235132,0.68625,0.6532258064516129,0.6618824721896666
0.6849529687405719,28,51,42,0.6482506203473946,0.650187969924812,0.69125,0.6369116869381279,0.6566500693025836
0.833679387821248,27,54,24,0.6430397022332507,0.647641831852358,0.70875,0.6516922263352722,0.6627809401052203
0.8871892411652684,11,51,41,0.6552605459057073,0.6384996582365003,0.70375,0.6449497620306717,0.6606149915432198
0.13450339258371524,2,7,17,0.6507485525227461,0.6619617224880382,0.69625,0.64169751454257,0.6626644473883386
0.25007450129688336,14,57,23,0.6565425971877584,0.6501025290498974,0.6975,0.6415653093601269,0.6614276088994457
0.4367802288834993,15,25,22,0.6585111662531018,0.6580485304169514,0.7062499999999999,0.6531993654151242,0.6690022655212944
0.9701680244563109,2,14,52,0.6546484698097601,0.64242993848257,0.6987500000000001,0.6433632998413537,0.6597979270334209
0.9418612195234888,22,1,40,0.6513978494623656,0.6435919343814079,0.7075,0.6595980962453728,0.6655219700222866
0.07005417042501061,4,3,8,0.9381182795698925,0.6435235816814765,0.6975,0.731041776837652,0.7525459095222553
0.9702194905058527,25,43,36,0.6443093465674112,0.6595693779904305,0.6924999999999999,0.6709413008989952,0.6668300063642092
0.372497751186354,28,17,38,0.6610794044665013,0.6540157211209843,0.7100000000000002,0.6709148598625065,0.674002496362498
0.9656229987677794,13,30,33,0.6534077750206783,0.6395762132604237,0.6912499999999999,0.6384452670544685,0.6556698138338926
0.30811300914272965,20,25,23,0.6591521918941273,0.6643711551606288,0.6962499999999999,0.6612903225806452,0.6702659174088503
0.9351311356739931,26,48,33,0.6559305210918114,0.6423103212576896,0.68875,0.6463775780010576,0.6583421050876397
0.619694903009388,19,47,37,0.6501488833746899,0.6643711551606288,0.70375,0.649920676890534,0.6670476788564632
0.9955427677060892,5,17,27,0.6514143920595534,0.6528195488721805,0.7,0.6545214172395557,0.6646888395428223
0.4608736174445358,14,51,40,0.6488502894954508,0.6476076555023924,0.6925,0.6499206768905342,0.6597196554720943
0.9490177497785455,17,48,4,0.6462861869313482,0.6488380041011619,0.6975,0.6448968799576944,0.6593802677475511
0.24772995591423352,30,10,19,0.6527708850289494,0.6578092959671907,0.6875,0.6644103648863035,0.6656226364706109
0.20592108187022806,19,41,33,0.6520181968569065,0.65404989747095,0.715,0.6417768376520359,0.665711232994973
0.956482832168552,25,22,8,0.6540033085194376,0.6553485987696515,0.6974999999999999,0.6484664198836595,0.6638295817931871
0.283820197204687,27,23,49,0.6513937138130688,0.6448564593301435,0.69375,0.6482813326282392,0.6595703764428629
0.9663318350572979,28,20,48,0.6488378825475599,0.6580485304169514,0.70625,0.6447382337387626,0.6644686616758186
0.2806323536602737,23,39,37,0.6514019851116626,0.6527682843472318,0.71125,0.6449762030671603,0.6650991181315137
0.34484999288199336,25,2,48,0.653354011579818,0.6633287764866712,0.7024999999999999,0.6482548915917504,0.6668594199145599
0.7056461514892887,23,35,31,0.6462406947890817,0.6593643198906356,0.70625,0.6413537810682179,0.6633021989369838
0.6506306078417248,14,23,35,0.6597849462365591,0.6697026657552974,0.7037500000000001,0.6433104177683765,0.6691370074400583
0.472990456741179,24,5,17,0.6559429280397022,0.6748974709501026,0.7037500000000001,0.6497355896351136,0.6710814971562296
0.90879140008317,6,6,17,0.656579818031431,0.6553485987696515,0.705,0.6546536224219989,0.6678955098057704
0.24434880798406167,10,47,19,0.6579032258064516,0.6619446343130554,0.6987500000000001,0.6448968799576944,0.6658736850193003
0.1192678157902568,3,28,36,0.6462737799834574,0.6461893369788106,0.7,0.6431517715494448,0.6589037221279281
0.7346648915486788,7,37,15,0.6430355665839536,0.6501708817498291,0.70625,0.6644103648863036,0.6659667033050216
0.5661593726926772,27,47,19,0.659789081885856,0.6489405331510595,0.7025,0.6565309360126916,0.6669401377624018
0.5603169360265446,23,16,11,0.6533457402812242,0.6605092276144907,0.6975,0.6629296668429403,0.6685711586846637
0.4486143454930699,26,27,19,0.6546360628618693,0.6658749145591251,0.7037500000000001,0.6660761501850874,0.6725842819015205
0.27612251547999334,19,17,55,0.6494665012406948,0.6410116199589884,0.70125,0.6595187731359069,0.6628117235838975
0.9586933058528448,10,7,5,0.6526550868486352,0.6617566643882433,0.7,0.6581967213114753,0.6681521181370884
0.05622924182927369,30,9,49,0.9742473118279571,0.6463773069036227,0.7075,0.7037546271813855,0.7579698114782413
0.9793092110367941,28,11,49,0.648833746898263,0.6423103212576896,0.6962500000000001,0.6501322051824431,0.6593815683345989
0.6611877571528133,21,60,12,0.6578949545078577,0.6488209159261792,0.6849999999999999,0.6369116869381279,0.6571568893430413
0.539086638069405,10,26,8,0.6533333333333333,0.6605263157894737,0.6875,0.6497884717080911,0.6627870302077246
0.31983422457514743,11,48,9,0.6456617038875103,0.6502563226247436,0.6924999999999999,0.6384981491274458,0.6567290439099249
0.2239108922703522,2,39,41,0.6578908188585607,0.6555536568694464,0.6974999999999999,0.6483077736647276,0.6648130623481836
0.07904940693589291,9,42,14,0.9316997518610423,0.6487525632262475,0.70125,0.70830248545743,0.7475012001361799
0.6886288080073644,10,15,3,0.6533498759305212,0.6775974025974026,0.68875,0.654785827604442,0.6686207765330916
0.10583755118012084,13,38,6,0.6584987593052108,0.6474538619275461,0.7025,0.6497620306716023,0.6645536629760898
