mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5790333271026611,0.044070931293300045,0.05320906639099121,0.0185602928690261,25,4,10,log2,13,"{'model__n_estimators': 25, 'model__min_samples_split': 4, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 13}",0.8991354266985309,0.909787355981107,0.915361356494931,0.8956077943123654,0.9168447872466987,0.9073473441467265,0.008551398664496114,288
2.236886501312256,0.2441775346538248,0.20575103759765626,0.0652358617961528,159,3,8,log2,6,"{'model__n_estimators': 159, 'model__min_samples_split': 3, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 6}",0.9074502320456879,0.9062795201675856,0.9173810794253078,0.90476176360151,0.9170876789467424,0.9105920548373667,0.005490815769141328,105
2.0889668464660645,0.13463029551107683,0.12652149200439453,0.015389760858413282,171,9,2,log2,4,"{'model__n_estimators': 171, 'model__min_samples_split': 9, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 4}",0.900692966499023,0.9043783719689334,0.9127645698701607,0.9032489476492559,0.9114188840861324,0.9065007480147012,0.004737774551078971,307
1.641576337814331,0.20610545526545793,0.14793882369995118,0.047012178548230074,185,8,7,log2,2,"{'model__n_estimators': 185, 'model__min_samples_split': 8, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 2}",0.8886507662858026,0.8923608229086382,0.9021531195035672,0.8932214778364063,0.9000793115755245,0.8952930996219877,0.005039407769470291,392
2.4101219177246094,0.10686924307012324,0.1383370876312256,0.01548242942608875,186,8,5,sqrt,5,"{'model__n_estimators': 186, 'model__min_samples_split': 8, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.9051139223449494,0.9047321199185786,0.9149226299875496,0.9037420209086776,0.9131439108537892,0.9083309208027088,0.004711134732261341,272
1.4397994995117187,0.12018719565082917,0.10972652435302735,0.008845182933779097,126,8,7,log2,4,"{'model__n_estimators': 126, 'model__min_samples_split': 8, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 4}",0.9015272212776582,0.9034525009387167,0.9136736428133831,0.904547340961641,0.9097146766070507,0.90658307651969,0.004462946211445699,305
2.349396800994873,0.14434141844085033,0.13663167953491212,0.016969791813338523,209,15,6,sqrt,4,"{'model__n_estimators': 209, 'model__min_samples_split': 15, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 4}",0.9018611213493923,0.9032696982273078,0.9114226991561432,0.9029475702061224,0.9123755799658961,0.9063753337809726,0.004544260131305214,310
1.3461915969848632,0.05735687532752971,0.08991708755493164,0.013656885044053177,79,12,5,sqrt,7,"{'model__n_estimators': 79, 'model__min_samples_split': 12, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 7}",0.9051327475715457,0.9111707278512282,0.918440347028715,0.9040206715282306,0.9171392314708332,0.9111807450901106,0.005933808355473242,54
3.018037462234497,0.17606870923366824,0.15473604202270508,0.03596117383660135,179,15,2,log2,8,"{'model__n_estimators': 179, 'model__min_samples_split': 15, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 8}",0.9057242560072287,0.9120896820220945,0.9173810794253078,0.9049910080828444,0.9176844985525638,0.9115741048180078,0.0054567678944223924,29
1.2098402500152587,0.08455648375465791,0.07891349792480469,0.012320465638212463,85,1,4,log2,5,"{'model__n_estimators': 85, 'model__min_samples_split': 1, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9025784615628504,0.9082666350467382,0.9165935455821033,0.9046619632023082,0.9122843716540429,0.9088769954096086,0.005078699131385209,241
0.8157759189605713,0.03561310050449653,0.0805199146270752,0.046475998600081864,42,13,5,log2,9,"{'model__n_estimators': 42, 'model__min_samples_split': 13, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 9}",0.9014756996048684,0.908427699057331,0.9172210035374796,0.9036046718444299,0.9140976325494706,0.908965341318716,0.005993612289148792,237
2.8307223320007324,0.1078605507009321,0.12602133750915528,0.022817918602332583,136,6,1,sqrt,10,"{'model__n_estimators': 136, 'model__min_samples_split': 6, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.9003422228034924,0.9106163909804155,0.9158356554218298,0.9014871247603803,0.9195503033667762,0.9095663394665788,0.007621607499366559,194
0.9621094703674317,0.09677580674015618,0.10631985664367676,0.029508238264132652,100,13,6,log2,3,"{'model__n_estimators': 100, 'model__min_samples_split': 13, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 3}",0.8943894879934686,0.8988359913835694,0.9080867967036225,0.9006462322878994,0.9056192251259072,0.9015155466988934,0.004873149703491437,352
2.0779495239257812,0.12036172600867652,0.15672950744628905,0.028142028086267597,131,13,8,log2,7,"{'model__n_estimators': 131, 'model__min_samples_split': 13, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 7}",0.9053814387228968,0.9116509555147131,0.9152645204640224,0.9035384676192171,0.9186540825633502,0.91089789297684,0.005733854285381276,81
1.3509795665740967,0.11221456450378499,0.10472197532653808,0.01965027503781394,133,8,4,log2,3,"{'model__n_estimators': 133, 'model__min_samples_split': 8, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 3}",0.8945341449978401,0.8993300527657556,0.9058486986423193,0.8992855872413588,0.9051919340127692,0.9008380835320086,0.004206811627813034,365
2.0410123825073243,0.1601848288015184,0.11562771797180176,0.013200255436739725,101,9,6,log2,12,"{'model__n_estimators': 101, 'model__min_samples_split': 9, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 12}",0.9023079727807038,0.9109197446690778,0.9141518942313392,0.9004426789984389,0.9182238172661301,0.9092092215891381,0.006827859714216039,215
2.964332103729248,0.13034558893086265,0.138134765625,0.018394951931618823,145,2,1,log2,10,"{'model__n_estimators': 145, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 10}",0.9017233999548194,0.912590660263631,0.915523408628288,0.9019890911246814,0.9169845738985605,0.9097622267739961,0.006609053257503296,179
0.7736677169799805,0.03789672579326507,0.05871319770812988,0.013864569803955002,33,7,4,log2,12,"{'model__n_estimators': 33, 'model__min_samples_split': 7, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 12}",0.8975927489190356,0.9109701389300607,0.9115294164146954,0.9046263907827908,0.9173692350398541,0.9084175860172874,0.006751019101257491,265
1.0990392208099364,0.08049983874442006,0.083217191696167,0.01736117042814428,56,13,3,sqrt,9,"{'model__n_estimators': 56, 'model__min_samples_split': 13, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 9}",0.9051783244359367,0.9120679433212782,0.91432382759234,0.9051481196023795,0.9188146885037871,0.9111065806911445,0.005316715199348718,64
1.4020086765289306,0.04277228262341944,0.12842721939086915,0.039631777575718556,175,5,4,sqrt,2,"{'model__n_estimators': 175, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 2}",0.8843061021476613,0.8902986106993933,0.9019189344084109,0.8927679294875596,0.8986308839275092,0.8935844921341068,0.006204535603178211,415
1.8950571060180663,0.11323652342103735,0.1533445358276367,0.046660812744776896,191,3,7,sqrt,3,"{'model__n_estimators': 191, 'model__min_samples_split': 3, 'model__min_samples_leaf': 7, 'model__max_features': 'sqrt', 'model__max_depth': 3}",0.8925674042192286,0.8972362206280509,0.9080156518645877,0.9008023556846703,0.9046446841416506,0.9006532633076375,0.005426153922371058,371
1.446942138671875,0.054426633111831546,0.14123077392578126,0.02422093552197735,184,7,1,log2,2,"{'model__n_estimators': 184, 'model__min_samples_split': 7, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 2}",0.8871833894126926,0.8943726408569002,0.9010661844627577,0.8933094207624356,0.8993655073958043,0.895059428578118,0.004902848737337514,396
3.0581511497497558,0.10104231243403256,0.1249267578125,0.015237578850069138,153,2,4,log2,11,"{'model__n_estimators': 153, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 11}",0.902824180310002,0.9138169206142173,0.9189541708661885,0.9026007391158278,0.9198397906174406,0.9116071603047352,0.007548432511469212,27
0.6691328048706054,0.09155914310666935,0.0685190200805664,0.01760810878151589,40,9,5,log2,6,"{'model__n_estimators': 40, 'model__min_samples_split': 9, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 6}",0.9053873835312954,0.9102972273275232,0.917264480939112,0.9046856781486532,0.9185678312249673,0.9112405202343103,0.0057981471948696465,52
0.9104941844940185,0.032527297374997786,0.07532105445861817,0.020819311225364907,57,12,8,log2,6,"{'model__n_estimators': 57, 'model__min_samples_split': 12, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 6}",0.9051456279897433,0.9093792612794214,0.9178968795083102,0.9046550463429577,0.9140540111829322,0.910226165260673,0.0051197408681212,138
2.687859535217285,0.09630350158342506,0.1126255989074707,0.013881118609910214,129,7,1,sqrt,11,"{'model__n_estimators': 129, 'model__min_samples_split': 7, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 11}",0.8980435635559466,0.9123100333985494,0.9160273512381178,0.9012262603505861,0.9196415116786295,0.9094497440443658,0.008402915404691826,200
1.2474592208862305,0.12925055665062254,0.10902791023254395,0.0806070918159255,88,12,8,log2,5,"{'model__n_estimators': 88, 'model__min_samples_split': 12, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9050584374665603,0.9082834331337327,0.9157269619177486,0.9049791506096718,0.917938295594242,0.9103972557443912,0.0054332336558492724,120
1.9933192253112793,0.17391586638369488,0.17624096870422362,0.04706544551111717,146,8,10,log2,6,"{'model__n_estimators': 146, 'model__min_samples_split': 8, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 6}",0.9069548313457857,0.9102300349795459,0.9181360052172882,0.9048022766348491,0.9199924654003252,0.9120231227155589,0.006031933594900493,7
4.015765762329101,0.09903989223722483,0.1852426052093506,0.04633864928966437,188,7,1,log2,10,"{'model__n_estimators': 188, 'model__min_samples_split': 7, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 10}",0.9024011081122856,0.9131114009604554,0.9174917491749175,0.9023823639849016,0.9174267359321092,0.9105626716329338,0.006857872378355205,109
1.4672161102294923,0.1223139924355314,0.10893011093139648,0.02777816470012049,64,11,4,sqrt,11,"{'model__n_estimators': 64, 'model__min_samples_split': 11, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 11}",0.9004987694246614,0.909072943222466,0.9183988458726111,0.9008063081757278,0.9169310385850815,0.9091415810561096,0.0076230214287751384,222
3.959704542160034,0.20744348744376964,0.18204002380371093,0.023932709661887593,222,13,6,log2,9,"{'model__n_estimators': 222, 'model__min_samples_split': 13, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 9}",0.9055756357972582,0.9145837038793699,0.9159502776624968,0.9053625422422482,0.9184637347820915,0.9119871788726929,0.005466032668566756,10
1.5270034313201903,0.1315314278901213,0.1910423755645752,0.04971777763753857,110,6,3,log2,5,"{'model__n_estimators': 110, 'model__min_samples_split': 6, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9040973601087503,0.9067666646904212,0.9156597695697715,0.9033121875061758,0.9154598088591029,0.9090591581468443,0.005430267732996141,228
0.8721964836120606,0.03665684058813973,0.06251082420349122,0.007583219917224498,44,10,1,log2,9,"{'model__n_estimators': 44, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 9}",0.9016708874806298,0.9126054821050968,0.9186320428450031,0.9003606648089958,0.9247670222468969,0.9116072198973246,0.009473550189990855,26
1.6834588050842285,0.14946534022703567,0.08822107315063477,0.01306036159398925,107,7,6,sqrt,7,"{'model__n_estimators': 107, 'model__min_samples_split': 7, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 7}",0.9072936854245189,0.9087774945159187,0.9180747416058971,0.9044989229461868,0.9198675496688741,0.9117024788322791,0.006118142276704089,18
1.3499896049499511,0.10205212088783831,0.07552285194396972,0.013912420450219672,57,4,1,sqrt,13,"{'model__n_estimators': 57, 'model__min_samples_split': 4, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 13}",0.8958063339951885,0.9078298847848857,0.9098179877868027,0.9006205410960259,0.915013681246778,0.9058176857819362,0.006809628051976148,319
1.6749680042266846,0.10042313971795777,0.16083378791809083,0.07361509141517672,126,15,7,log2,5,"{'model__n_estimators': 126, 'model__min_samples_split': 15, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9050574466651606,0.9058269599415032,0.916505602656074,0.9027371000573111,0.9153666177578618,0.9090987454155821,0.00568603491588125,225
1.8639111995697022,0.07640137890694644,0.11092352867126465,0.014221750810740015,141,13,6,sqrt,5,"{'model__n_estimators': 141, 'model__min_samples_split': 13, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.9027459069994175,0.9062676626944132,0.9173632932155491,0.9038349044485287,0.9182436451600111,0.9096910825035838,0.0067269492726928365,182
0.8137731075286865,0.0545894780753375,0.06892175674438476,0.010231214416934248,59,12,6,sqrt,5,"{'model__n_estimators': 59, 'model__min_samples_split': 12, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.9005116498428589,0.9103703484120867,0.9160441493251122,0.9032420307899054,0.9167535789348455,0.9093843514609616,0.006573941715147556,205
0.20185284614562987,0.0317754497710162,0.04041070938110351,0.0036751381208326105,11,9,4,log2,4,"{'model__n_estimators': 11, 'model__min_samples_split': 9, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 4}",0.8916073176628183,0.8987213691429023,0.9102557261714196,0.9046046520819747,0.9121148431613593,0.9034607816440948,0.007554324995187232,336
2.0398370265960692,0.15862621066649168,0.10952558517456054,0.010937026061917201,91,11,2,log2,13,"{'model__n_estimators': 91, 'model__min_samples_split': 11, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 13}",0.9009030163957815,0.9128821564791207,0.9104503863560008,0.90021244639434,0.9156065352738232,0.9080109081798133,0.00630415413120353,276
4.423442745208741,0.2053421848319176,0.20125041007995606,0.028820640979895985,202,9,4,sqrt,15,"{'model__n_estimators': 202, 'model__min_samples_split': 9, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 15}",0.8990541809837469,0.9127616055018677,0.9142348965435466,0.8994614730934172,0.9180255383273189,0.9087075388899795,0.007905558852080156,251
4.094052696228028,0.20929078023732536,0.30728626251220703,0.11974462049556672,223,6,1,log2,8,"{'model__n_estimators': 223, 'model__min_samples_split': 6, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 8}",0.9026904221210283,0.9136054623426414,0.9188751210450387,0.9040779826485643,0.918868223817266,0.9116234423949077,0.007010490969582013,23
1.4832052707672119,0.13645895515460127,0.20195183753967286,0.08875390108654324,178,2,5,sqrt,2,"{'model__n_estimators': 178, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 2}",0.887915591647148,0.8924497539574316,0.9012302128416434,0.8951196616667655,0.899215806797002,0.8951862053819981,0.004756514107673593,393
4.396880054473877,0.19065274749471056,0.16884870529174806,0.02229654665312267,201,8,4,log2,12,"{'model__n_estimators': 201, 'model__min_samples_split': 8, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 12}",0.901705565529623,0.9129157526531095,0.9132843224442205,0.9012964170668564,0.916637585755641,0.9091679286898902,0.00639428209961309,219
1.4506259918212892,0.0983178180461023,0.1514493465423584,0.06544388945216892,105,12,1,log2,5,"{'model__n_estimators': 105, 'model__min_samples_split': 12, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9043965821314912,0.9056866465089624,0.9155826959941504,0.9034643584118892,0.9149185073561487,0.9088097580805282,0.005310230713580489,246
3.2047872066497805,0.28037591002276896,0.164141845703125,0.019419547607228662,153,6,5,sqrt,13,"{'model__n_estimators': 153, 'model__min_samples_split': 6, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 13}",0.9004244593196763,0.9118742712594613,0.9153099741111835,0.899251002944606,0.9158841257881588,0.9085487666846171,0.007253043229505462,257
3.888003969192505,0.2870705441547751,0.18905539512634278,0.056351874483775447,193,15,6,sqrt,11,"{'model__n_estimators': 193, 'model__min_samples_split': 15, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 11}",0.9033423694420994,0.913484911365388,0.9154107626331497,0.9017786209758699,0.9200717769758497,0.9108176882784713,0.007091314378143258,86
2.847643423080444,0.1771877536670759,0.16865077018737792,0.03531356437026913,218,4,3,log2,5,"{'model__n_estimators': 218, 'model__min_samples_split': 4, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9040299856135636,0.9069257524554852,0.917774352285528,0.9042825240607892,0.9166237062299243,0.9099272641290581,0.006034387889419926,167
0.5424447059631348,0.03909767352783164,0.07111105918884278,0.007598616429084582,60,9,8,log2,2,"{'model__n_estimators': 60, 'model__min_samples_split': 9, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 2}",0.8826702890365843,0.89371949170965,0.8999130451967352,0.8942046599869568,0.898842050997343,0.893869907385454,0.006112411341581409,412
0.729291582107544,0.022987682112536795,0.07252216339111328,0.024028721978285136,35,4,8,log2,11,"{'model__n_estimators': 35, 'model__min_samples_split': 4, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 11}",0.9003610480300887,0.9135807592735321,0.9112902907057173,0.900448607735025,0.9170400920014277,0.9085441595491581,0.006893340476937979,258
2.017281246185303,0.17809486610382863,0.14803109169006348,0.036331767778869414,107,7,6,sqrt,9,"{'model__n_estimators': 107, 'model__min_samples_split': 7, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 9}",0.9036049318130477,0.9120264421651746,0.918122171498587,0.9047133455860554,0.9195721140500457,0.9116078010225822,0.006597302425317604,25
4.006570291519165,0.3606023889240696,0.1977372646331787,0.0578461708750965,169,5,2,sqrt,15,"{'model__n_estimators': 169, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 15}",0.8952059083469073,0.9120491689887552,0.9114760577854192,0.900313234916306,0.9188702066066543,0.9075829153288083,0.008585400159146227,283
3.8040281772613525,0.2667336917700353,0.18754115104675292,0.007968247111851208,203,4,6,sqrt,9,"{'model__n_estimators': 203, 'model__min_samples_split': 4, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 9}",0.9050029525881714,0.9129118001620522,0.9169502579000415,0.9054979150609672,0.9182099377404132,0.9117145726903291,0.005562880492056127,17
1.7664006233215332,0.0787588551563635,0.117828369140625,0.021058133415457782,151,9,5,log2,4,"{'model__n_estimators': 151, 'model__min_samples_split': 9, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 4}",0.9005710979268471,0.9025572617141954,0.9141904310191499,0.9031679215825774,0.9106812864337549,0.9062335997353049,0.005254918677953014,313
4.25150499343872,0.06199550582223172,0.15803132057189942,0.02022683135618964,199,3,6,log2,15,"{'model__n_estimators': 199, 'model__min_samples_split': 3, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 15}",0.8992949457238992,0.9132951917946285,0.9160293274836466,0.9004446552439676,0.9204187651187691,0.9098965770729823,0.008504246755830386,170
1.8321861267089843,0.15487424169611963,0.13252806663513184,0.04814843343012343,107,11,3,sqrt,7,"{'model__n_estimators': 107, 'model__min_samples_split': 11, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 7}",0.9043173180195069,0.9106124384893579,0.9171182387699848,0.9035325388826309,0.9191924098822224,0.9109545888087405,0.006404834617065153,76
