mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6525473117828369,0.06845419964481486,0.07232575416564942,0.010756000498578892,88,9,4,sqrt,3,"{'model__n_estimators': 88, 'model__min_samples_split': 9, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 3}",0.8573650496818132,0.8571333872948532,0.8410212165456921,0.8486597318765151,0.8465702130037795,0.8501499196805306,0.006311815925112581,373
2.694196081161499,0.11795528605517859,0.16763682365417482,0.013932622050702047,165,13,2,sqrt,13,"{'model__n_estimators': 165, 'model__min_samples_split': 13, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 13}",0.8836161661270514,0.889303059059953,0.8769929371327972,0.8745436381800018,0.8768043145665524,0.8802520230132712,0.005446699993994693,7
1.2789750576019288,0.1797785105342427,0.1350257396697998,0.0342669255574528,162,12,7,sqrt,3,"{'model__n_estimators': 162, 'model__min_samples_split': 12, 'model__min_samples_leaf': 7, 'model__max_features': 'sqrt', 'model__max_depth': 3}",0.8572045606787986,0.8567286758959473,0.8500534430604361,0.8498843813529128,0.8481525467539454,0.852404721548408,0.0037867308483419864,344
2.3377323150634766,0.060898835321071626,0.13913378715515137,0.012503351697095261,208,11,2,log2,7,"{'model__n_estimators': 208, 'model__min_samples_split': 11, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 7}",0.8783786424025902,0.8845609579100145,0.8706608077237449,0.8722326624424527,0.8741761734768728,0.8760018487911351,0.0049994814240696735,197
0.3237860679626465,0.036279986536940485,0.06290650367736816,0.022645190379799448,28,3,4,log2,5,"{'model__n_estimators': 28, 'model__min_samples_split': 3, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 5}",0.868894440102713,0.8721139890588366,0.8599477445631292,0.8654289766177881,0.8626694983338341,0.8658109297352603,0.004327308928635035,305
0.32997541427612304,0.03452212401248365,0.0719137191772461,0.014900619908992153,17,3,3,log2,12,"{'model__n_estimators': 17, 'model__min_samples_split': 3, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 12}",0.880906693089204,0.8913810427598525,0.8707292707292708,0.8688395520563353,0.8736710841605946,0.8771055285590513,0.008234289250007546,179
0.4066928863525391,0.027574486431131525,0.06801981925964355,0.0144603169646979,58,12,10,log2,2,"{'model__n_estimators': 58, 'model__min_samples_split': 12, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 2}",0.83721391090767,0.8407460645305349,0.8348539572315796,0.8423855864415304,0.8313106473945635,0.8373020333011756,0.0039900228250056135,406
0.5303234577178955,0.03576849174818212,0.06201801300048828,0.011784760750285887,30,11,4,sqrt,15,"{'model__n_estimators': 30, 'model__min_samples_split': 11, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 15}",0.8793625097688959,0.8841241487105058,0.873356014614756,0.8724771731764739,0.8744863528080312,0.8767612398157325,0.0043841288598476386,185
0.6461585998535156,0.02185373379416925,0.0823237419128418,0.00591163077515401,116,12,10,log2,1,"{'model__n_estimators': 116, 'model__min_samples_split': 12, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 1}",0.8266488500614045,0.8202760410851847,0.7957615810762664,0.8245579595229945,0.7941533990485039,0.8122795661588708,0.014300913537428493,435
0.5544277191162109,0.03837700878738425,0.09312496185302735,0.029244394793186697,67,9,10,sqrt,3,"{'model__n_estimators': 67, 'model__min_samples_split': 9, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 3}",0.8555145416992296,0.8583189125823377,0.8479317884912291,0.8502993509986516,0.8474616292798111,0.8519052446102519,0.0042959312694494925,351
