,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,4.119323253631592,0.04297007040594823,0.08153120676676433,0.0016835515592747018,67,1,4,743,"{'max_depth': 67, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 743}",0.8496580031726112,0.8433557316424876,0.8298256695006782,0.8409464681052589,0.008273805162986243,182
1,0.507069985071818,0.03231000612699058,0.012055238087972006,0.0046335674625691894,18,4,4,124,"{'max_depth': 18, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 124}",0.8577002163566485,0.8565552418487726,0.8392810969854023,0.8511788517302744,0.008425958605514568,58
2,0.41068291664123535,0.021783972384977004,0.01386419932047526,0.004098831166084055,58,3,3,97,"{'max_depth': 58, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 97}",0.8562356206704249,0.8555032947062284,0.8356782858488494,0.8491390670751676,0.009522903924978595,111
3,4.9282121658325195,0.18882696756741635,0.10825220743815105,0.0018208562472666512,48,2,2,943,"{'max_depth': 48, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 943}",0.8532846730882233,0.8515948374872273,0.8331444585304503,0.8460079897019669,0.009122014095583443,165
4,1.425018548965454,0.056488163778159746,0.03951017061869303,0.006218430782018198,97,4,3,340,"{'max_depth': 97, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 340}",0.8594421970845362,0.8565718013968074,0.8387268886119191,0.8515802956977542,0.00916396377617896,23
5,2.869034926096598,0.08370573130919137,0.06863999366760254,0.006784538111675868,79,2,6,609,"{'max_depth': 79, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 609}",0.8555673137752735,0.8527834308689877,0.8357383336992985,0.8480296927811866,0.00876529642278425,127
6,5.035021384557088,0.1495647520993456,0.09813396135965984,0.004096121662743349,81,1,3,824,"{'max_depth': 81, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 824}",0.8478988401918863,0.8415262130791091,0.8273343608683299,0.8389198047131085,0.008595327253417549,184
7,0.170852263768514,0.0032802438331614213,0.003337383270263672,0.004719772683643957,68,3,6,40,"{'max_depth': 68, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 40}",0.8571389983929235,0.8554618430760826,0.8341910517464084,0.8489306310718048,0.01044492257850492,116
8,2.163813352584839,0.07809221987647252,0.055635293324788414,0.003172975219411453,67,1,9,505,"{'max_depth': 67, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 505}",0.8550083144040361,0.8494386943221277,0.8363832031678264,0.8469434039646634,0.0078057050766874685,141
9,3.7116196950276694,0.06595290424955456,0.09315323829650879,0.003104874379371809,62,1,9,874,"{'max_depth': 62, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 874}",0.8551252687749109,0.8490926079299176,0.836235218038758,0.8468176982478622,0.00787781334930533,143
10,3.8991684913635254,0.1336709481807211,0.09689656893412273,0.002730796692987087,93,1,8,866,"{'max_depth': 93, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 866}",0.8545638063157175,0.848259126962074,0.8350526047549225,0.8459585126775714,0.008129836658918206,168
11,1.6816785335540771,0.05502583730462885,0.046286980311075844,0.00275558122375953,86,3,8,412,"{'max_depth': 86, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 412}",0.8578633657252759,0.8557080004372368,0.8380925702602845,0.8505546454742657,0.008855841343821794,73
12,3.137049913406372,0.07069450693931065,0.07466952006022136,0.004583446853387115,35,2,6,681,"{'max_depth': 35, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 681}",0.8555761003127655,0.852931103310224,0.8355315868550842,0.8480129301593579,0.008891454710196643,129
13,1.4012767473856609,0.04856774898529182,0.04426980018615723,0.0018569865971181018,4,3,7,577,"{'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 577}",0.8665483024902293,0.8600024669911706,0.8465715819829278,0.8577074504881091,0.008315353915847591,3
14,1.7160286903381348,0.019497418037821235,0.042957146962483726,0.0027715496399390053,76,3,4,395,"{'max_depth': 76, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 395}",0.8571154447509206,0.8552585552382808,0.836430741804064,0.8496015805977551,0.009343991137359802,97
15,2.3815406958262124,0.0390755496315722,0.0560151735941569,0.0010669611249824564,23,2,4,485,"{'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 485}",0.8534372356078029,0.8521341740598705,0.8332749578106815,0.8462821224927849,0.009212825920058216,150
16,3.0315303007761636,0.007900976477892542,0.07564194997151692,0.003983519349191023,16,4,5,766,"{'max_depth': 16, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 766}",0.8595165611626432,0.8564681462812515,0.8382913775241292,0.851425361656008,0.00937014274898751,47
17,1.5835636456807454,0.017983206241862202,0.039505402247111,0.0013200643475882183,31,1,8,366,"{'max_depth': 31, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 366}",0.8542484199964478,0.8488406053192373,0.8355017191523327,0.8461969148226727,0.007878304501008088,157
18,3.4038263161977134,0.025898819609377868,0.08093635241190593,0.004736949235199757,27,1,8,783,"{'max_depth': 27, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 783}",0.8544336346405152,0.8482446019723702,0.835216727594303,0.8459649880690628,0.008009155542952279,167
