,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,1.5241208871205647,0.050774722809721784,0.031057437260945637,0.0008049060743916845,86,2,3,464,"OrderedDict([('max_depth', 86), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 464)])",0.8533515568518653,0.8521821061306193,0.833359530720539,0.846297731234341,0.009161138144316223,140
1,0.0630645751953125,0.00722746722576499,0.003391742706298828,0.0006654347823874581,99,4,9,25,"OrderedDict([('max_depth', 99), ('min_samples_leaf', 4), ('min_samples_split', 9), ('n_estimators', 25)])",0.859562269201595,0.8548173124201398,0.8354083745282176,0.8499293187166508,0.010448987791716578,112
2,0.23888889948527017,0.021968272072369874,0.0087281862894694,0.0006414962298689794,68,4,3,90,"OrderedDict([('max_depth', 68), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 90)])",0.8580882807656961,0.857258040097475,0.8393929883179914,0.8515797697270541,0.008624019006086073,101
3,1.9542558987935383,0.041374790370692735,0.04402637481689453,0.007610205131180222,57,2,5,639,"OrderedDict([('max_depth', 57), ('min_samples_leaf', 2), ('min_samples_split', 5), ('n_estimators', 639)])",0.8546924115546589,0.8524233474423901,0.8344638768621915,0.8471932119530802,0.009048541019725933,131
4,1.9196325937906902,0.09207450569094475,0.04525510470072428,0.007143314801616806,34,3,3,673,"OrderedDict([('max_depth', 34), ('min_samples_leaf', 3), ('min_samples_split', 3), ('n_estimators', 673)])",0.8577132463992949,0.8549172058936131,0.8363923735647447,0.8496742752858841,0.009460836665780327,114
5,0.7987430890401205,0.0913292985003247,0.020488421122233074,0.0028117218684681647,42,3,7,295,"OrderedDict([('max_depth', 42), ('min_samples_leaf', 3), ('min_samples_split', 7), ('n_estimators', 295)])",0.8575818031235589,0.8556638166689351,0.8375344164235464,0.8502600120720135,0.009032358734617916,110
6,0.22352337837219238,0.01720736930516135,0.00821383794148763,0.0015188247115498626,76,3,10,94,"OrderedDict([('max_depth', 76), ('min_samples_leaf', 3), ('min_samples_split', 10), ('n_estimators', 94)])",0.8572493755438673,0.8567230205732503,0.8385463584709761,0.850839584862698,0.008695279321845346,108
7,2.307079553604126,0.10180127616111356,0.05376108487447103,0.005047134437899382,77,2,2,739,"OrderedDict([('max_depth', 77), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 739)])",0.8532377723485294,0.8518598843506151,0.833183752683238,0.8460938031274609,0.009146099193571833,141
8,0.979103167851766,0.0628248565096072,0.029692649841308594,0.0024847608755730406,73,3,10,400,"OrderedDict([('max_depth', 73), ('min_samples_leaf', 3), ('min_samples_split', 10), ('n_estimators', 400)])",0.8584452150593757,0.856194898224591,0.8390615560817197,0.8512338897885622,0.008656029203866239,107
9,1.0643867651621501,0.09206664749322106,0.03345926602681478,0.007841636821802516,4,5,5,733,"OrderedDict([('max_depth', 4), ('min_samples_leaf', 5), ('min_samples_split', 5), ('n_estimators', 733)])",0.8672201084451607,0.8601765630015976,0.8464217594753539,0.8579394769740375,0.008636984249474072,5
10,0.0056781768798828125,0.0,0.002355337142944336,0.0,86,5,2,1,"OrderedDict([('max_depth', 86), ('min_samples_leaf', 5), ('min_samples_split', 2), ('n_estimators', 1)])",0.8090953997728447,0.8360973218986308,0.7943082674012113,0.8131669963575624,0.017301535442624506,176
11,0.8436192671457926,0.07293596117343167,0.019096851348876953,0.00042502095770044035,27,1,10,317,"OrderedDict([('max_depth', 27), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 317)])",0.8560053212550854,0.8501323931299807,0.8377180127399273,0.8479519090416646,0.007623310581223618,124
12,0.8769806226094564,0.03130123928643062,0.0418088436126709,0.0030853965687421504,1,4,8,848,"OrderedDict([('max_depth', 1), ('min_samples_leaf', 4), ('min_samples_split', 8), ('n_estimators', 848)])",0.612986661111715,0.6364113473649894,0.6063128650909433,0.6185702911892159,0.012906389953095496,200
13,0.906782309214274,0.038398605989449955,0.02272478739420573,0.0010717676210187973,14,5,6,409,"OrderedDict([('max_depth', 14), ('min_samples_leaf', 5), ('min_samples_split', 6), ('n_estimators', 409)])",0.8609955765779376,0.8571755550266849,0.8403162354258558,0.8528291223434928,0.008984334344594357,27
14,0.7124737898508707,0.08018699820144719,0.026961008707682293,0.008025440379248858,1,5,10,714,"OrderedDict([('max_depth', 1), ('min_samples_leaf', 5), ('min_samples_split', 10), ('n_estimators', 714)])",0.6130123210611934,0.6363546640638296,0.6063719006547221,0.6185796285932484,0.012857882414534281,199
15,0.9608031113942465,0.10919259785996403,0.03697737058003744,0.010697746064477247,1,5,3,1000,"OrderedDict([('max_depth', 1), ('min_samples_leaf', 5), ('min_samples_split', 3), ('n_estimators', 1000)])",0.6129806865873424,0.6364617446669227,0.6063174351266416,0.6185866221269689,0.0129290302387278,198
16,1.2501192887624104,0.026544623201126858,0.038867553075154625,0.004588118283420003,5,5,4,720,"OrderedDict([('max_depth', 5), ('min_samples_leaf', 5), ('min_samples_split', 4), ('n_estimators', 720)])",0.8660198520664028,0.8640474973195928,0.8452330530037219,0.8584334674632391,0.00936876912011714,2
17,3.0300525029500327,0.15040944272552792,0.06519659360249837,0.004455790200137651,85,1,6,1000,"OrderedDict([('max_depth', 85), ('min_samples_leaf', 1), ('min_samples_split', 6), ('n_estimators', 1000)])",0.852979149559785,0.8458310464082981,0.8325118810754057,0.8437740256811629,0.008481382375800702,151
18,2.7690797646840415,0.0424339800093157,0.061593214670817055,0.0006577509094386777,87,2,5,1000,"OrderedDict([('max_depth', 87), ('min_samples_leaf', 2), ('min_samples_split', 5), ('n_estimators', 1000)])",0.8544386007351633,0.8523110742756864,0.8341189123314763,0.8469561957807753,0.009118789282837176,134
19,2.9120842615763345,0.026665167204512372,0.07040778795878093,0.009497075920571214,86,1,6,1000,"OrderedDict([('max_depth', 86), ('min_samples_leaf', 1), ('min_samples_split', 6), ('n_estimators', 1000)])",0.852979149559785,0.8458310464082981,0.8325118810754057,0.8437740256811629,0.008481382375800702,151
20,4.063926776250203,0.12456651408194497,0.09491594632466634,0.002352749155348528,70,1,3,1000,"OrderedDict([('max_depth', 70), ('min_samples_leaf', 1), ('min_samples_split', 3), ('n_estimators', 1000)])",0.8480828225840179,0.8414733398563101,0.8272664673866897,0.8389408766090058,0.00868485994895879,165
21,1.3139348030090332,0.18347835599583737,0.031821489334106445,0.000998666036096456,31,3,6,499,"OrderedDict([('max_depth', 31), ('min_samples_leaf', 3), ('min_samples_split', 6), ('n_estimators', 499)])",0.8572841487358509,0.8550202771026455,0.8362231115885553,0.8495091791423506,0.009440020196868088,119
22,1.1363072395324707,0.09435248309742957,0.0278168519337972,0.004457351914103008,39,3,5,416,"OrderedDict([('max_depth', 39), ('min_samples_leaf', 3), ('min_samples_split', 5), ('n_estimators', 416)])",0.8572491547278535,0.8551670447359879,0.8364938230627826,0.8496366741755413,0.009332191490879427,115
