,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
10,12.775533755620321,0.2443894130208182,0.03089292844136556,0.004356376976087605,0.04352933457299576,15,4,6,360,0.8796782420950293,"{'learning_rate': 0.04352933457299576, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 360, 'subsample': 0.8796782420950293}",0.5027764812896478,0.48399563347788055,0.42954158878399307,0.47210456785050714,0.031057854094088955,31
11,35.01509269078573,0.971077267779362,0.11311523119608562,0.0034452732812285717,0.08263205596498693,44,3,7,696,0.5675366073338284,"{'learning_rate': 0.08263205596498693, 'max_depth': 44, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 696, 'subsample': 0.5675366073338284}",0.4909642054343293,0.4667476578736577,0.40588998629025574,0.4545339498660809,0.03578907364186469,56
12,17.632118622461956,0.663138676321438,0.053179264068603516,0.000921166786823929,0.1877394124712606,50,1,4,466,0.6427541155698346,"{'learning_rate': 0.1877394124712606, 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 466, 'subsample': 0.6427541155698346}",0.47405487951607816,0.42952029471028774,0.3677566163830446,0.4237772635364701,0.04358567801141786,98
13,20.917066017786663,2.0207262103523793,0.057116429011027016,0.0056211056575046795,0.16806972187527483,49,1,5,946,0.7203448058155975,"{'learning_rate': 0.16806972187527483, 'max_depth': 49, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 946, 'subsample': 0.7203448058155975}",0.4841693820671684,0.4217028444199771,0.3939624631756432,0.4332782298875963,0.037725448665487764,85
14,11.432065963745117,0.1199959204369523,0.05357829729715983,0.0019246283284130566,0.26211709405394257,22,2,9,490,0.3414531769405521,"{'learning_rate': 0.26211709405394257, 'max_depth': 22, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 490, 'subsample': 0.3414531769405521}",0.3745447716515602,0.2966916110519434,0.10830179637321735,0.25984605969224034,0.11177216845743684,175
15,2.264427979787191,0.03852672270240133,0.015024979909261068,0.0011599744695311703,0.25274531112031645,95,3,3,88,0.38346980130161756,"{'learning_rate': 0.25274531112031645, 'max_depth': 95, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 88, 'subsample': 0.38346980130161756}",0.3945638857025774,0.3066532228263533,0.1847318983875923,0.295316335638841,0.08603781913966982,169
16,16.89840539296468,1.1552458548012923,0.08144839604695638,0.0033442887905632238,0.26842163779335654,71,1,8,540,0.29106829305098403,"{'learning_rate': 0.26842163779335654, 'max_depth': 71, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 540, 'subsample': 0.29106829305098403}",0.2982978910319293,0.10228438572226639,-0.06591107288431974,0.1115570679566253,0.1488321858696374,187
17,8.027728001276651,0.47661592263310476,0.021191835403442383,0.0028717145096589917,0.1610542919244228,75,4,6,100,0.9948609278687557,"{'learning_rate': 0.1610542919244228, 'max_depth': 75, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 100, 'subsample': 0.9948609278687557}",0.46935232572433727,0.40709202796245547,0.39343274719994326,0.4232923669622453,0.03304324276471153,100
18,0.7378586133321127,0.0050001068366999765,0.0029484430948893228,0.0020861213982773597,0.1483437922774646,6,1,7,87,0.3527138787341376,"{'learning_rate': 0.1483437922774646, 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 87, 'subsample': 0.3527138787341376}",0.5103797537297414,0.4638569896017697,0.4289292534052781,0.467721998912263,0.03336414965701959,36
19,17.935393571853638,2.718982343375719,0.04275798797607422,0.003420655707005701,0.23151264139789016,26,2,3,769,0.9187924578707287,"{'learning_rate': 0.23151264139789016, 'max_depth': 26, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 769, 'subsample': 0.9187924578707287}",0.46677063274284836,0.4059017127988991,0.3528368398783799,0.40850306180670914,0.04654963337926682,116
20,63.7177939414978,1.824641304951715,0.15625651677449545,0.007319374468068409,0.07332904393073666,69,3,9,862,0.740252621633245,"{'learning_rate': 0.07332904393073666, 'max_depth': 69, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 862, 'subsample': 0.740252621633245}",0.49683598284013897,0.46901149822304444,0.4273326257666197,0.4643933689432677,0.028561915197874127,42
