Iteration,Score
1,-0.023340500652033302
2,0.6318466350172219
3,0.5792267611741964
4,0.04186943492290829
5,0.6498365586867455
6,0.3465568522282042
7,0.17135918810373651
8,-0.01442244827805328
9,-0.023340500652033302
10,0.6528671186530288
11,-0.023340500652033302
12,-0.021088395106898528
13,0.1662743105274488
14,-0.023340500652033302
15,0.6497483312401817
16,0.6550510949077142
17,-0.023340500652033302
18,0.045766832943529456
19,-0.02305815350678242
20,0.3037727377207864
21,-0.023340500652033302
22,0.6405331558813019
23,0.2935789559631218
24,0.6431296301214151
25,-0.023340500652033302
26,-0.023340500652033302
27,-0.023340500652033302
28,-0.023340500652033302
29,0.45984913733244936
30,0.008686429990889533
31,-0.023340500652033302
32,0.6328629218445572
33,0.5707085808251475
34,-0.023340500652033302
35,-0.023340500652033302
36,-0.023340500652033302
37,0.6482195376114466
38,-0.023340500652033302
39,0.09532996566690222
40,0.47577485048833734
41,0.637793417481338
42,0.16094750108221478
43,-0.023340500652033302
44,0.6409130538824889
45,0.5058304428024373
46,0.6456153936240969
47,0.4182627808257764
48,0.06519093174196289
49,0.6365550805917715
50,0.42395759399868405
