Iteration,Score
1,-0.05320919309927983
2,-0.05320919309927983
3,-0.05320919309927983
4,-0.05320919309927983
5,-0.05320919309927983
6,-0.05320919309927983
7,-0.05092541248200653
8,-0.053177754430311454
9,-0.05320197721078732
10,-0.05320919309927983
11,-0.018568202047376636
12,0.905113651019357
13,-0.05320919309927983
14,-0.05276743479648176
15,0.905113651019357
16,-0.05320919309927983
17,0.9093578592211538
18,0.3829437087767489
19,0.6903636383562191
20,0.7103440352276837
21,-0.05320919309927983
22,-0.05320919309927983
23,0.9100213323361912
24,0.9097637741560858
25,0.9097936009715835
26,-0.0513674101008371
27,-0.05288019861021356
28,0.9098223280331711
29,-0.052783396246162614
30,-0.052893733793889286
31,0.9100787895369791
32,0.905113651019357
33,-0.05223848730850524
34,0.905113651019357
35,-0.0520084798997114
36,-0.05320919309927983
37,-0.05320919309927983
38,-0.05320919309927983
39,-0.05320919309927983
40,0.9099389936240014
41,-0.052670056864648006
42,0.9101667109208558
43,-0.05320919309927983
44,0.9102320549380849
45,0.4438803221516213
46,-0.05320919309927983
47,-0.04569972378587885
48,0.5953049867462086
49,-0.04214325746680516
50,-0.05320919309927983
