Iteration,Score
1,-0.04783734841928187
2,-0.04783734841928187
3,-0.04783734841928187
4,-0.04783734841928187
5,-0.04783734841928187
6,-0.04783734841928187
7,-0.04783734841928187
8,-0.04783734841928187
9,-0.04783734841928187
10,-0.04783734841928187
11,-0.04783734841928187
12,-0.04783734841928187
13,-0.04783734841928187
14,-0.04783734841928187
15,-0.04783734841928187
16,-0.04783734841928187
17,-0.030596802096815635
18,-0.04783734841928187
19,0.3553179323110281
20,0.5117634264696241
21,0.5119620166428837
22,-0.04783734841928187
23,0.5118527028577767
24,0.5118741971503393
25,-0.04783734841928187
26,-0.04783734841928187
27,-0.04783734841928187
28,0.5169495900300881
29,-0.04783734841928187
30,0.5169495900300881
31,-0.04783734841928187
32,-0.04783734841928187
33,0.5169495900300881
34,-0.04783734841928187
35,0.5169495900300881
36,-0.04783734841928187
37,0.5169495900300881
38,-0.04783734841928187
39,-0.04783734841928187
40,0.5169495900300881
41,0.5169495900300881
42,0.5169495900300881
43,-0.04783734841928187
44,-0.04783734841928187
45,-0.04783172190059024
46,-0.04783734841928187
47,-0.04783734841928187
48,-0.04783734841928187
49,0.5169495900300881
50,-0.04783734841928187
