Iteration,Score
1,0.002106578538271342
2,-0.000208259946863798
3,-0.0011717811123005185
4,0.0005412333496026322
5,0.0008281635811214771
6,-0.0010136529263928163
7,0.009527708770729148
8,0.0021918083335757954
9,-0.0004744413545013426
10,-0.0006373965391881064
11,0.9048563306610411
12,0.44161288551756606
13,-0.0015225957270695867
14,0.9048563306610411
15,0.9048563306610411
16,0.9048563306610411
17,0.904858523224307
18,0.2385437648243947
19,0.9048833297017651
20,0.9044653313913414
21,0.022794978127498977
22,0.5241651099319486
23,0.17665610044255653
24,0.9048563306610411
25,0.9048563306610411
26,0.9048563306610411
27,0.9038330540053098
28,0.902286754621674
29,0.9048596128236432
30,0.9048563306610411
31,0.9048563306610411
32,0.9048563306610411
33,0.9048563306610411
34,0.9048839366770549
35,-0.0012975761261442508
36,0.9048563306610411
37,0.0033899486373317076
38,0.9048563306610411
39,0.9048563306610411
40,0.9048615253855206
41,-0.0012898153688749136
42,0.3915912219332597
43,0.9048563306610411
44,0.9048563306610411
45,0.9048595345642951
46,0.2272965845633649
47,0.9027062825213333
48,0.9034395868648499
49,0.9034418357718156
50,0.9048563306610411
