Iteration,Score
1,-0.35061641135653754
2,0.4824454977025868
3,0.4716581868109919
4,-0.2557274244387353
5,0.543649967525091
6,0.359197311660032
7,-0.022240187423177016
8,-0.33803676681153605
9,-0.34702142016632576
10,0.502019138042225
11,-0.33115527493911356
12,-0.34780110584262625
13,0.005562197982739159
14,-0.2204314640674756
15,0.5059188966236783
16,0.518764618200291
17,-0.3410251949129137
18,-0.12086338363031213
19,-0.3506875477770901
20,0.20441675811952598
21,-0.3456206125482588
22,0.5059207746566632
23,0.15505218071592453
24,0.4929021890509939
25,-0.3487611153107888
26,-0.3451264506543128
27,-0.34021320357766416
28,-0.34024755367455084
29,0.3988099998360516
30,-0.2408331773071002
31,-0.3490516926578675
32,0.5067146422783393
33,0.4661030300727691
34,-0.33661983702236453
35,-0.3474485667617322
36,-0.3348419435172427
37,0.5386799418892353
38,-0.008950014791579086
39,-0.17755214987375
40,0.48427102978452274
41,0.5457775075437115
42,0.03849865131191854
43,-0.20201289724301952
44,0.5526673653485893
45,0.4054082108266188
46,0.5527304147104217
47,0.3210982792295286
48,-0.1434788984600912
49,0.48617048364719195
50,0.33354339372027764
