Iteration,Score
1,0.012485212040626071
2,0.2239184867733238
3,-0.0019220726596202997
4,-0.0019347710578855094
5,-0.0019600087339786574
6,0.1897147276078064
7,0.48944320898213717
8,-0.001783495481650288
9,0.8365271303059039
10,0.5083203977191252
11,0.8150899281903285
12,0.3809452699091623
13,0.8380318185595623
14,0.056492963800404764
15,0.8190307200571144
16,0.9124728833225342
17,0.8565579370361945
18,0.9311825779096754
19,0.7217384132494085
20,0.9370283240224755
21,0.809430437262505
22,0.9416954665558958
23,0.905058136147544
24,0.9432492184481802
25,0.8949804246005588
26,0.3380427451104374
27,0.9426076455475494
28,0.9192452619298978
29,0.9406401280472643
30,0.9393501723235198
31,0.9415487254706557
32,0.8953874411442472
33,0.9407916741828393
34,0.912526702582172
35,0.8840169675180102
36,0.7318916086088912
37,0.9418270852364159
38,0.7861165513485909
39,0.9009810896400328
40,0.9417381536738727
41,0.9433326463762828
42,0.8617124087348959
43,0.9431231619484748
44,0.9413890754287962
45,0.9407995806946337
46,0.8127908291445752
47,0.8960634669198541
48,0.9423420408152964
49,0.941358732349771
50,0.9354930975306639
