Iteration,Score
1,-0.007735537815412696
2,0.6502142878894099
3,0.8182950068530376
4,-0.009717456144254788
5,-0.010068076881096566
6,0.749519254202244
7,-0.010236617392158198
8,0.789628371919032
9,0.7420590146298639
10,-0.009351604138944758
11,0.8191082971987123
12,-0.009694627235963482
13,-0.009714130246308184
14,0.37056905940406115
15,-0.009516860182173792
16,-0.009628679219877201
17,0.8201926291750261
18,-0.009617736238578756
19,0.5764624433032137
20,0.8147204343104528
21,0.7518320032119221
22,0.7952701267091075
23,-0.007205906983789756
24,0.8263315223913531
25,0.7772425458569912
26,0.7002389853026796
27,0.8211280744370271
28,0.5584300122787951
29,-0.009568550368539652
30,-0.009462029094844615
31,-0.010017812307776541
32,0.4932135534951344
33,-0.009928906873626353
34,-0.004593334207453337
35,-0.010067471035689612
36,0.8312623092624994
37,-0.010362922971428157
38,-0.008932030016496117
39,-0.009208391328775267
40,-0.009560656452185512
41,0.9176466389134765
42,0.8154391540527333
43,-0.009494524021935735
44,0.7885013132736924
45,-0.010130335425685644
46,-0.009947801395826517
47,0.6054188322055029
48,0.8178313550805777
49,-0.00961692818106008
50,-0.010559675730545948
