param_model__C,param_model__kernel,param_model__gamma,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
2.676116425488144,linear,4.034049955714494,0.7649744615341338,0.007019042536816044,0.7769096853399405,0.7622854425422401,0.7643487747566298,0.7661004811457983,0.7552279238860606
5.33170844190754,sigmoid,1.9916602316983043,0.5042178622039988,0.011408911196404907,0.4955392782788177,0.5122927156764014,0.5162039834396329,0.5108117936667786,0.48624153995836344
8.020100117977709,rbf,6.335379672692158,0.8132129937550859,0.0070505089244338424,0.815854765743625,0.8173850285330648,0.82270672485174,0.8057888553205774,0.8043295943264219
0.061055582808330656,rbf,1.0473543576458468,0.6521296751275488,0.010836966502023484,0.6686436811939684,0.6497336913953228,0.6468809443884973,0.6586919547946739,0.6366981038652816
1.8917407951503993,sigmoid,5.669400775497779,0.4715431397037394,0.05391657350564976,0.4385086799304979,0.45551303569430457,0.445281973816717,0.4397073962179703,0.5787046128592073
9.852119604414328,linear,0.40686444503627717,0.8024118473315889,0.004599708430085705,0.8072939145446698,0.7973978963858117,0.8081917869531163,0.8015184066241468,0.7976572321502003
7.235610682182014,sigmoid,4.674399349643849,0.5143374189813986,0.06488193128948093,0.5912371053331873,0.468394315765917,0.4600598634888665,0.5960193577263064,0.4559764525927157
4.581275829030201,rbf,2.6572940785428507,0.8123646724302029,0.008308459427184554,0.817672262461956,0.8142033120734027,0.8240427436499944,0.8031056282868971,0.8027994156787643
3.9996341086085883,sigmoid,5.851772438611835,0.44300382571959823,0.006135513039388032,0.4364440796903267,0.4530647868412219,0.4423637686024393,0.437131028309276,0.44601546515472706
6.651572422757745,rbf,1.3912977536581455,0.8118554536829805,0.00874415190739066,0.8175783407613473,0.8119978740069376,0.8249127223900637,0.8024443325500727,0.8023439987064815
9.343470203829929,sigmoid,3.2800421580309047,0.5038267070048927,0.04293587990942559,0.5886989831857794,0.4896452948416695,0.4880054828242139,0.48174834955801726,0.47103542461478387
1.3807624391838909,linear,2.072931882047094,0.7380543440161568,0.0082365357083228,0.7522356719091374,0.7357457759874678,0.7350341277833725,0.7401264406400359,0.7271297037607707
0.7255315994564444,linear,4.263010073987767,0.7100513979348275,0.009134646308063297,0.7246914560323447,0.7085515273581738,0.7049692290477789,0.7144584312409086,0.6975863459949322
8.687134636137635,rbf,3.0306153450887647,0.8158476556396597,0.007910738479366491,0.8204591653044293,0.8181156987803514,0.8269883629853418,0.806771847376077,0.8069032037520987
6.069558610962703,linear,4.893948650575243,0.7917672675598444,0.004937077262318478,0.7991914906939248,0.7877654693968893,0.7944136734922232,0.7922910372608258,0.7851746669553584
3.41643845802173,sigmoid,0.40798498103674496,0.7347743647636475,0.008648141964304338,0.7500335434645031,0.7338956025511917,0.7304408638245496,0.7357127671478125,0.7237890468301804
3.741478913100436,rbf,5.165179137501866,0.8128718612256656,0.007980814847476418,0.8171064960273358,0.815840886203424,0.8239431576591698,0.804773413897281,0.8026953523411174
5.768775614332408,sigmoid,0.7085688615180552,0.5671463918093043,0.014716382932683472,0.5599063913717265,0.575594718585655,0.5789515497370481,0.5798103390399463,0.5414689603121452
8.382769726226106,linear,4.372772504121997,0.7992743560240918,0.004217303506519606,0.8047971626701492,0.7946173212487413,0.8036326507776659,0.7980938793778674,0.7952307660460352
1.0447029790468514,sigmoid,3.1617978191683065,0.5045090967078331,0.044350119961559846,0.4750475758138203,0.4920700458766924,0.4910629965312745,0.5917623363544814,0.4726025289628969
1.725465559689328,rbf,3.5296360608544197,0.8065635265611156,0.008113304738644715,0.8136196528922294,0.8069335347432025,0.816955913617545,0.8001493789862371,0.7951591525663642
9.062350468076765,linear,2.293172391315922,0.800863559168338,0.004260925868710646,0.8058006713165362,0.7961692961844019,0.8058862034239678,0.7998550967886315,0.7966065281281522
6.366565307667479,sigmoid,6.033560618727468,0.4408295070669319,0.006405483066059209,0.43406472994156725,0.45099753832382233,0.43992894707396224,0.4344763343403827,0.4446799856549249
4.3381638784706595,linear,1.5516658898284656,0.7813294758551989,0.005771119392135022,0.7902862599260702,0.7782622804072956,0.7827699451717579,0.782561262168513,0.7727676316023573
4.924759746231139,sigmoid,4.564432387840003,0.5151784906888861,0.06397201845375602,0.5907630243682088,0.4700061541904442,0.4621125657379434,0.5959169743761888,0.4570937347716453
6.95571014973335,linear,2.525907072793692,0.7950865127716178,0.004537706647564855,0.8014813912040092,0.7905868859796352,0.7988581179366678,0.7946542463914065,0.7898519223463709
