param_model__C,param_model__kernel,param_model__gamma,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
2.676116425488144,linear,4.034049955714494,0.843689618036176,0.006825941115101682,0.8400644947720279,0.8440561132466707,0.8335591174418004,0.8540875658027477,0.8466807989176337
5.33170844190754,sigmoid,1.9916602316983043,0.5379379316428785,0.0874244892304972,0.5045152454495987,0.4813123253666918,0.49488906881742406,0.49682723104832827,0.71214578753235
8.020100117977709,rbf,6.335379672692158,0.9188375568499929,0.011727484021770205,0.9189998419074521,0.9056781427881411,0.9072966261652775,0.9374398964450139,0.9247732769440798
0.061055582808330656,rbf,1.0473543576458468,0.8758080843812422,0.007085644080372543,0.8720515958176224,0.8743959074119201,0.8665620286156247,0.8877874816905246,0.87824340837052
1.8917407951503993,sigmoid,5.669400775497779,0.7467533817393498,0.010718130865213083,0.7524803497950474,0.7397639442431166,0.7334376220085789,0.7642691626073566,0.7438158300426501
9.852119604414328,linear,0.40686444503627717,0.8436700529915739,0.006831957070078912,0.8400094680840844,0.8439478067497657,0.8335451424099418,0.8540404000702246,0.8468074476438533
7.235610682182014,sigmoid,4.674399349643849,0.7322431061604562,0.018971873576045507,0.7564571197983403,0.7084712275930016,0.7208094338452562,0.7528568022157414,0.722620947349941
4.581275829030201,rbf,2.6572940785428507,0.9164944680709827,0.011625352588897062,0.9135679217118715,0.9042448285831326,0.90593144024058,0.9354589356790424,0.9232692141402866
3.9996341086085883,sigmoid,5.851772438611835,0.745632060120587,0.01072565888507042,0.7513064471189163,0.7383821629680871,0.7327711876768169,0.7633581652180673,0.7423423376210478
6.651572422757745,rbf,1.3912977536581455,0.9146492398019388,0.011600796982800532,0.910915285977191,0.9025390012568795,0.9046693201758409,0.9338561742127471,0.921266417387036
9.343470203829929,sigmoid,3.2800421580309047,0.5155467862230643,0.11373276090880885,0.47633634058550145,0.43918546526811536,0.45796266744926845,0.46248271681606845,0.7417667409963674
1.3807624391838909,linear,2.072931882047094,0.8436800102017733,0.006852453854567243,0.8400409119057664,0.8441294821639289,0.8334901157219983,0.8541111486690092,0.8466283925481635
0.7255315994564444,linear,4.263010073987767,0.8434778963035168,0.006933932560793164,0.8398767052814265,0.8441277352849467,0.833117157059269,0.8540744642103801,0.8461934196815615
8.687134636137635,rbf,3.0306153450887647,0.9179419319957483,0.011210934418309018,0.9160292741979861,0.9061882314509839,0.9071507617702522,0.9361323575267338,0.9242090350327846
6.069558610962703,linear,4.893948650575243,0.8436824558323485,0.006827917554998729,0.839998113370699,0.8440552398071796,0.8335495096073977,0.8540334125542952,0.8467760038221712
3.41643845802173,sigmoid,0.40798498103674496,0.708901833262148,0.054011932880530265,0.6732122222134878,0.697904356628838,0.6692703897898418,0.6892293556025465,0.814892842076026
3.741478913100436,rbf,5.165179137501866,0.9172033515620155,0.011351088306768543,0.9159305755354841,0.9048518690294951,0.9061760032981075,0.9352126257425327,0.9238456842044582
5.768775614332408,sigmoid,0.7085688615180552,0.6568380267604391,0.009698905906360862,0.6533999942352994,0.6708189980076844,0.6411203084289532,0.6605700590183065,0.6582807741119523
8.382769726226106,linear,4.372772504121997,0.8436719745584543,0.006819415896499679,0.8400391650267841,0.8439888584058506,0.8335433955309595,0.854017690643454,0.8467707631852242
1.0447029790468514,sigmoid,3.1617978191683065,0.6706801211285887,0.030526463323131785,0.7086598905230942,0.6171234318485735,0.6655539047549173,0.6883786255381479,0.6736847529782104
1.725465559689328,rbf,3.5296360608544197,0.9150670932545142,0.011500672189842217,0.911762522283625,0.9036858273087844,0.9039557201115557,0.9336517893718137,0.922279607196792
9.062350468076765,linear,2.293172391315922,0.8436683061125916,0.006830573166245743,0.8400321775108547,0.8439670224185714,0.8335468892889242,0.8540692235734332,0.8467262177711745
6.366565307667479,sigmoid,6.033560618727468,0.7456151153944583,0.010325188569010248,0.7504111716404678,0.7421204839902908,0.7319833452557825,0.7626428182747998,0.740917757810951
4.3381638784706595,linear,1.5516658898284656,0.8437144237177254,0.006836009281966813,0.8400147087210312,0.8441128868135968,0.833582700308062,0.8541006673951151,0.8467611553508214
4.924759746231139,sigmoid,4.564432387840003,0.7374159642029559,0.016967112501162028,0.7576493647037861,0.7183978674101383,0.7249757402181328,0.7580380452773563,0.728018803405366
6.95571014973335,linear,2.525907072793692,0.8436773898832998,0.006826034974117244,0.840023443115943,0.8440587335651442,0.8335180657857155,0.8540028421721042,0.8467838647775918
9.565893286019564,rbf,5.398759091862478,0.919017660073072,0.011474495868433549,0.9188688259837767,0.9062886769924684,0.9076154315795542,0.9371368129415782,0.9251785528679821
2.231489768316969,rbf,0.10686936784628778,0.8787858142945361,0.007312218517579115,0.8732281188122271,0.8767271174138505,0.8711833969634003,0.8918087971078672,0.8809816411753353
0.38487623913213614,linear,6.153002689285204,0.8430205633859407,0.006967078993592307,0.8395465451537647,0.843903261335716,0.8324996353390125,0.853650846057163,0.8455025290440467
7.7205369201023135,sigmoid,0.8863974181842058,0.6317379961027131,0.02502909731434672,0.6158438429940107,0.619248510130588,0.617094608345365,0.6251127828742973,0.681390236169304
8.676488407378017,rbf,1.2641141253491648,0.9147951041969641,0.01163460585699185,0.9109336282065057,0.9027005875627457,0.9048544893479687,0.9341269404550097,0.9213598754125909
9.051804336301688,rbf,1.2844275384117307,0.9149348545155511,0.011645864448886442,0.911033200308499,0.9028901239323294,0.9049828849531705,0.9343426800093283,0.9214253833744287
8.796860202163653,rbf,2.9388150770047488,0.9179012297154596,0.011186798247102645,0.9159698803125864,0.9060703171196761,0.9073140949551008,0.9361375981636808,0.9240142580262539
8.992123554712004,rbf,3.5453032070637467,0.9182918318559103,0.011204794758574667,0.9163472061727714,0.9067061810692469,0.9073761091589738,0.9365053161894631,0.9245243466890967
9.02023749943467,rbf,3.207762419298424,0.9180453472315027,0.011212476418896103,0.9160790602489826,0.906384755336497,0.9072127759741253,0.9362869563166707,0.9242631882812371
9.080125000389074,rbf,3.4985566670159525,0.9182631830406001,0.011200169061297852,0.9163079013956689,0.90663368559148,0.9074206545730235,0.9364869739601484,0.9244666996826794
8.998342035575227,rbf,3.5682612965657805,0.9183148906584773,0.011206615693339176,0.9164179547715563,0.9067481061648233,0.9073368043818711,0.9365079365079365,0.9245636514661992
8.59807876444945,rbf,3.0712253777099545,0.9179218428874512,0.01122487826784959,0.9160353882744243,0.9061812439350545,0.9070756459740116,0.9361367247241896,0.924180211529576
9.594695875780973,rbf,3.943207377089463,0.9186239135504529,0.01112212675647051,0.917542944836182,0.9068013859737846,0.9075507970572076,0.9364223394378021,0.9248021004472884
9.281785759183995,rbf,3.7177170505644717,0.9184871329261359,0.011167182138667495,0.9167979009502149,0.9069053252732336,0.9074302624074264,0.9364974552340425,0.9248047207657617
9.324424230575383,rbf,3.83558753937375,0.9185744768752528,0.011186736182980382,0.917123693880421,0.9067577139992262,0.9075743799234692,0.9365612163168977,0.9248553802562496
9.75379401345094,rbf,3.6699777729419214,0.9185355214739467,0.011162367786573086,0.9168800042623848,0.9069455034898275,0.907475681260967,0.9365288990557246,0.9248475193008292
9.487973481246295,rbf,3.834306541945351,0.9185915962892797,0.011164472066263451,0.9171909487212409,0.9068083734897139,0.907589228394819,0.9365533553614773,0.924816075479147
9.53573390629172,rbf,3.7983831181463197,0.918576922505828,0.011178815235560259,0.9171280610778769,0.9068127406871698,0.9075438095412784,0.9365594694379156,0.9248405317848998
3.1611292257325965,rbf,2.3647563003561043,0.9152262339298052,0.011613247094247554,0.9117127362326284,0.9033652750155253,0.9046745608127879,0.9342675642130878,0.9221110333749963
4.39162911948858,linear,6.424441573546911,0.8437125021508448,0.006840868685703243,0.8400112149630666,0.8441076461766497,0.8335809534290797,0.8541190096244298,0.846743686560998
2.0966787933873983,rbf,1.0493505567345904,0.9101267448045636,0.010223435299474415,0.906224915909613,0.9003388071786245,0.9010279509371568,0.9273997094940253,0.9156423405033981
