param_model__C,param_model__kernel,param_model__gamma,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
2.676116425488144,linear,4.034049955714494,0.8288916237301931,0.0020427161635048286,0.8275038658426979,0.8275624815081533,0.8270105394646571,0.8299533310976973,0.8324279007377599
5.33170844190754,sigmoid,1.9916602316983043,0.6047070470817061,0.012591168341577495,0.6101500002791223,0.6172690124097738,0.5947021829253127,0.5853258439526046,0.616088195841717
8.020100117977709,rbf,6.335379672692158,0.867824733097803,0.004097754209108997,0.8735715920572982,0.8710818218865313,0.8663976492648363,0.8662251285490722,0.8618474737312766
0.061055582808330656,rbf,1.0473543576458468,0.8290588176254744,0.0032212415302467472,0.8304220886157214,0.8278764940016635,0.8233287829524194,0.8313883299798793,0.8322783925776884
1.8917407951503993,sigmoid,5.669400775497779,0.5102867160958954,0.03282176209673366,0.5048832431768575,0.4782856871709847,0.4868357992485584,0.5096383858707803,0.571790465012296
9.852119604414328,linear,0.40686444503627717,0.8294604713563688,0.0018450140602128474,0.8282253967722307,0.8285170794884248,0.8277007814825114,0.8300595238095239,0.8327995752291528
7.235610682182014,sigmoid,4.674399349643849,0.5136750333676778,0.0335359380685493,0.5040277335834268,0.48054239029101287,0.49153196002185295,0.5158492622401073,0.5764238207019897
4.581275829030201,rbf,2.6572940785428507,0.8620463784323805,0.003461082608930686,0.8674769584610319,0.864666197741343,0.859404407768157,0.8583584842387659,0.8603258439526045
3.9996341086085883,sigmoid,5.851772438611835,0.5096943280257558,0.03251952870372348,0.5050758375062105,0.47786700384630415,0.4862992548460159,0.5086672814665774,0.5705622624636709
6.651572422757745,rbf,1.3912977536581455,0.8578285535329655,0.003087312377971815,0.8626997817264267,0.8590349070243898,0.8532802564235124,0.8565084954169461,0.8576193270735525
9.343470203829929,sigmoid,3.2800421580309047,0.5307046341800226,0.033070641149975225,0.510998810939358,0.4982875852020566,0.5113673359033437,0.5429619382964455,0.5899075005589091
1.3807624391838909,linear,2.072931882047094,0.8282444172179939,0.002077760727837526,0.8268046646904814,0.8270558746852897,0.8262043256097952,0.8293455175497428,0.8318117035546613
0.7255315994564444,linear,4.263010073987767,0.826981016245821,0.002238550507772714,0.8255835049934965,0.8258975174870069,0.8245122545903188,0.8281173150011177,0.8307944891571651
8.687134636137635,rbf,3.0306153450887647,0.8644542428443026,0.0037749121605177792,0.8703309831242708,0.8672787816873497,0.8630805752762015,0.8608204784261123,0.8607603957075787
6.069558610962703,linear,4.893948650575243,0.8293317457113591,0.001960312610380869,0.8280076814433969,0.82830494660392,0.8275261251014754,0.8299086183769283,0.8329113570310754
3.41643845802173,sigmoid,0.40798498103674496,0.7390521897949587,0.007693072241052423,0.7452465486537935,0.7414114093997198,0.7283143144178144,0.7319500335345406,0.7483386429689247
3.741478913100436,rbf,5.165179137501866,0.8660517443197433,0.0037867206887927324,0.8721997063634283,0.8683226987768864,0.8648215500823679,0.8632908562486026,0.8616239101274313
5.768775614332408,sigmoid,0.7085688615180552,0.6817522965435173,0.009221834063767906,0.6879148453942042,0.6855911529422274,0.6686307358902095,0.6734266711379387,0.6931980773530069
8.382769726226106,linear,4.372772504121997,0.8294183225666739,0.0019021147330592742,0.8282030669949144,0.8283356500477299,0.8275945904028414,0.8301335792532976,0.8328247261345854
1.0447029790468514,sigmoid,3.1617978191683065,0.5334520659676218,0.03260202170571771,0.5130489636192103,0.5015770405229634,0.5150714484323542,0.5458906215068187,0.5916722557567627
1.725465559689328,rbf,3.5296360608544197,0.8613983785721725,0.003224556157004322,0.8665600419799814,0.8630249591085952,0.8577905828073848,0.8582872233400404,0.8613290856248604
9.062350468076765,linear,2.293172391315922,0.8294199958419645,0.00188036063146923,0.8282253967722306,0.8283272763812364,0.8276365079342901,0.8301154147104851,0.8327953834115805
6.366565307667479,sigmoid,6.033560618727468,0.5092996675511958,0.03220575297940611,0.5052279591141777,0.47802052106535364,0.4856299715938862,0.5080762351889112,0.5695436507936509
4.3381638784706595,linear,1.5516658898284656,0.8292030291111528,0.0020068830361169568,0.8277941529478097,0.8280509453869471,0.8273277154526186,0.8301042365302929,0.8327380952380953
4.924759746231139,sigmoid,4.564432387840003,0.5143262757038813,0.03355662738483909,0.5042677786895771,0.48098898583733873,0.49238707766340506,0.516976861167002,0.5770106751620836
6.95571014973335,linear,2.525907072793692,0.8293820018312091,0.001908510852864134,0.8281807372175981,0.8283230895479894,0.8275806178923586,0.8299714956405096,0.83285406885759
9.565893286019564,rbf,5.398759091862478,0.8674388202625115,0.0039394242326380655,0.873268744452446,0.8701523449057404,0.8664367722941885,0.8655125195618154,0.861823720098368
2.231489768316969,rbf,0.10686936784628778,0.8333394396277127,0.0023497002415436754,0.833108639949088,0.8324038563525425,0.8302353948841051,0.8334842387659288,0.8374650681868991
0.38487623913213614,linear,6.153002689285204,0.8251361874685303,0.0023695305102820062,0.8236198802007446,0.8238222438076737,0.8223702687332941,0.8273264587525152,0.8285420858484239
7.7205369201023135,sigmoid,0.8863974181842058,0.6644131925303991,0.009796748395603655,0.6705018059207404,0.6694913834971782,0.65069562143439,0.6550679074446681,0.676309244355019
