param_model__C,param_model__kernel,param_model__gamma,mean_all_datasets_test_score,std_all_datasets_test_score
9.324424230575383,rbf,3.83558753937375,0.8585482976066341,0.04079532476033788
9.75379401345094,rbf,3.6699777729419214,0.8585642442515683,0.040681819956232455
9.487973481246295,rbf,3.834306541945351,0.858431636391572,0.04086249735753234
9.53573390629172,rbf,3.7983831181463197,0.8584713978486676,0.040801243028759863
3.1611292257325965,rbf,2.3647563003561043,0.8559886699753537,0.04004239571031693
4.39162911948858,linear,6.424441573546911,0.8222786150023943,0.02537251739875481
2.0966787933873983,rbf,1.0493505567345904,0.8485666280347937,0.04324672267662977
9.075543052089508,rbf,3.7006124871807966,0.8585703806522748,0.040662505160530896
9.075473271916453,rbf,3.706399237425713,0.858668406130063,0.040645269420666624
9.078986482772224,rbf,3.7098833576363783,0.8586743339304436,0.04062770531933243
9.059564981691086,rbf,3.3980210872838357,0.8585404896562923,0.04041162893179913
9.09033705671332,rbf,3.4518081441676336,0.8585894332844944,0.040377939865995166
9.07735949689122,rbf,3.4277539450437753,0.8586310986418605,0.04045996183637184
9.067421939112162,rbf,3.457750689230903,0.8586273325678068,0.04037213960151671
4.148487315201553,sigmoid,0.41789457877074954,0.7371285060932931,0.03648967800939866
9.082752152905508,rbf,3.7098833576363783,0.8586192340022286,0.040671654491918105
2.2385855100797767,rbf,6.1929158258488854,0.8560593179000489,0.04180111107112671
9.080125000389074,rbf,3.711756960844941,0.8586703282488116,0.04063331237599326
9.298139958552696,rbf,3.7101538388006436,0.8584429839433183,0.040786015866451725
9.084951650285747,rbf,3.7077972184509043,0.8587534919753856,0.040649809665909496
9.076880547330745,rbf,3.706504941882697,0.8586395815545474,0.0406649311268686
9.216988025154775,rbf,3.709171506487979,0.8585673342207635,0.04070177529945365
5.9128188848692504,rbf,3.733539792273412,0.8582818516069827,0.040216099011062156
9.084489760774744,rbf,4.290463660058413,0.8585600744682447,0.04100332964280432
9.084932257444189,rbf,3.7108930063750187,0.858619786435427,0.040621073398308276
9.084014591305587,rbf,4.294624306476653,0.8584671284989913,0.041150110936002016
9.083098351244718,rbf,4.29860255780066,0.8586465005530186,0.04092827357216099
9.082869608024273,rbf,4.282263401893403,0.8585279969236982,0.04107614708153934
9.082981146753355,rbf,4.30161842714123,0.8586140230932358,0.04108697826701306
9.080125000389074,rbf,4.295086857245855,0.8584651905486114,0.04116606994126549
7.223335438708776,sigmoid,5.631618736210161,0.6052166944188077,0.12284851277570094
9.108793480036578,rbf,3.707417517693368,0.8585701333005149,0.04075889342789546
9.188900341385255,rbf,3.7076765895762915,0.8585556082236707,0.04075627274518127
9.086329573857462,rbf,2.587508722345997,0.8585130404159124,0.03978578866329479
8.559475390502184,rbf,0.07712983311832781,0.825949142232308,0.05346635740778853
9.177079790194854,rbf,3.708230624721315,0.858497747066929,0.04071307722535489
9.127637678698578,rbf,3.706399237425713,0.858731663740351,0.04061395342107429
9.098309939283803,rbf,2.638742880895563,0.8585346321538208,0.03975700468296582
9.129744957308864,rbf,3.7023132100500686,0.8587065751417671,0.04064587166832037
1.8700681287445582,sigmoid,6.138476162505584,0.5994701961003666,0.12005094013930266
9.125751097014126,rbf,3.7039608790863374,0.8587141372908519,0.04066414279824886
4.909683498089495,linear,1.4789676671986276,0.823285329227906,0.024053886494252653
9.123308533826297,rbf,3.7028981333364452,0.8585491408841452,0.040741121672054556
9.13401488767716,rbf,3.7033378644057757,0.8587233047308669,0.04061878525467846
9.120700718426953,rbf,3.7020781480168994,0.8585346554114908,0.040827239059514096
0.5897113116355175,linear,2.8242736495022265,0.8020260553729468,0.05965498478025672
6.96647145326644,linear,2.456009203561833,0.8258553841742998,0.020375466563003503
9.474232198984353,linear,4.750831888199256,0.8276600485152338,0.018059917124325
2.1409866539011446,linear,3.36878643983538,0.8165790951354973,0.03590800448587081
9.101924389025054,rbf,3.7077212413735974,0.8586404232284078,0.04063898165102432
9.11303143561871,rbf,3.7187587909533173,0.8585704978850087,0.04068275780060837
2.082626053656683,rbf,2.761030861416039,0.8550769066045343,0.04049231049841136
9.111534849758586,rbf,3.7108930063750187,0.858596158753766,0.04065781994402924
4.641118489404459,rbf,1.8053089622094625,0.856072158579076,0.039608725725951886
9.093139627103985,rbf,3.708535702592837,0.8586402266681971,0.04074551288515045
9.274739377707075,rbf,0.6713098597825735,0.8536994420452556,0.03910896839697208
9.28474833987196,rbf,0.8539201665523779,0.8546084521888107,0.039236162940898565
9.079401943316999,rbf,1.0177618754085815,0.8561112612868127,0.03887942920888741
6.7024663004431915,linear,5.103708775238372,0.8253284271773064,0.020497075596720715
9.094563411552045,rbf,3.7098833576363783,0.8586163459614615,0.0407228419481015
5.868237560201403,rbf,0.4166452745202563,0.8465486538627329,0.04136740301294649
9.10501881328916,rbf,3.709333676838097,0.8587060174782515,0.04067828201253414
9.775176446047023,rbf,5.697407589312523,0.8583008380050874,0.04215861276767471
9.084960157791413,rbf,3.7088628435197357,0.8586028957971186,0.040706833550120475
8.623293259042617,sigmoid,6.324003759161323,0.606906008252734,0.11552075008885328
9.13398197039479,rbf,3.706399237425713,0.8586432299552487,0.04061663802365138
9.140945330211174,rbf,3.70353648684154,0.8587413504899233,0.04065282123699149
9.153214280269378,rbf,3.7033378644057757,0.8587156587262663,0.04059234038546856
9.066489437219579,linear,5.0315336152084535,0.8272420640921636,0.018176290989082293
9.166779939910306,rbf,3.7039608790863374,0.8585450562280694,0.04081279764856407
9.14374167861084,rbf,3.70353648684154,0.8586767454005415,0.04069156435091638
9.137318117053017,rbf,3.706504941882697,0.8586511976036156,0.040653328575973896
6.959298201932183,rbf,1.8435889839375008,0.8570889163150968,0.039572012100322594
9.13511620157779,rbf,3.706399237425713,0.8586909604443156,0.04062229598882532
9.140091477973183,rbf,2.7255466171489395,0.8586005810242476,0.03986009007847681
1.8196981077516614,linear,5.125757284480065,0.8142953490402911,0.038199608783576366
9.134556604202839,rbf,2.668308089674061,0.8586894407605398,0.03974263427128904
6.973002444832623,sigmoid,5.061741378221231,0.6051813822957135,0.11862980837988983
1.879437608590939,rbf,5.875991723078612,0.8554876748003917,0.04189734333231942
9.084960157791413,rbf,3.707676705026154,0.8586334680188576,0.04075670033846032
9.090969716257886,rbf,3.7077212413735974,0.8586053646481627,0.04076938854068256
9.13401488767716,rbf,3.7027572240949884,0.8585587458044502,0.040809039422411576
9.086892321258619,rbf,3.706399237425713,0.8587182212180144,0.040612770437706544
9.099653639433383,rbf,3.7039608790863374,0.8586379796910666,0.04076349034176702
9.01376063064327,rbf,3.709333676838097,0.8586164366780485,0.04066238864114571
9.14334884942843,rbf,3.6923383433004857,0.8585767534156881,0.040751123896644634
9.140945330211174,rbf,3.7078663705338264,0.8586822079464195,0.04063756526481779
9.124653180031748,rbf,3.7033378644057757,0.8586598722951896,0.0406748708809052
9.152277124978347,rbf,2.4792091806632937,0.8585965713191687,0.039563124023200905
9.085532891116658,rbf,3.706399237425713,0.8586725003740469,0.04072892157945451
9.10501881328916,rbf,3.703368050523407,0.8585307236387552,0.04078578418580413
9.127788076226656,rbf,3.70353648684154,0.8587360343222297,0.04064494229216764
9.111134303293118,rbf,3.7033378644057757,0.8586634342877664,0.0406232332596561
9.13024398075842,rbf,3.7023132100500686,0.8585931532499116,0.040709082653901295
9.141409923005194,rbf,3.7033378644057757,0.858665121338945,0.04066126466128194
9.127637678698578,rbf,3.7034559890924075,0.8586125775750743,0.04069644008819591
4.293669267757396,linear,0.4434134067617066,0.8222838224786617,0.02573427270566795
9.137573089581567,rbf,3.70353648684154,0.8585716197564658,0.04075834551579447
8.575345032288043,rbf,3.7078663705338264,0.8585792001353226,0.04053602794462757
9.139482352467661,rbf,3.705274687027794,0.8587158764731099,0.04062404091216827
9.125176587191916,rbf,3.706399237425713,0.8585797030432971,0.040751831593253546
9.088720330711928,rbf,3.7088628435197357,0.8587845213615655,0.04057760004354534
2.2193975443073772,linear,1.6464895680048144,0.8168200748110032,0.03536378042749595
9.089490928140101,rbf,3.7098833576363783,0.8586840781048914,0.04061165901674776
9.126227432960182,rbf,3.7087310608623816,0.858670946207676,0.04067506198838959
9.127788076226656,rbf,3.7572380007044837,0.8583616368210905,0.040869916921217754
9.133387649750876,rbf,2.4163210167675224,0.8585843271101912,0.03954893202184034
9.127637678698578,rbf,3.75367319381008,0.8583171021771658,0.04085924405129706
9.128657018652538,rbf,3.70353648684154,0.858750145993217,0.04062146448656016
9.137042940077093,rbf,2.2314706066792875,0.8584333515621134,0.039461040139230706
