Iteration,Score
1,0.8248140696558746
2,0.9562527703322905
3,0.7469478952624347
4,0.9663130950309771
5,0.8203784276462742
6,0.9482794712889737
7,0.6892492006136866
8,0.8391492356118904
9,0.824855917510658
10,0.7469478952624347
11,0.9232922363249729
12,0.9478100991180893
13,0.8391492356118904
14,0.8287637344030986
15,0.6956136064725429
16,0.9515008035022089
17,0.8391492356118904
18,0.7469478952624347
19,0.7469478952624347
20,0.8203784276462742
21,0.7306532173817952
22,0.7469478952624347
23,0.7005545515522605
24,0.9129067351161811
25,0.7413604323338923
26,0.8248140696558746
27,0.7469478952624347
28,0.8277540444047314
29,0.6983936684195561
30,0.759906543198493
31,0.6856575537407654
32,0.8248140696558746
33,0.824855917510658
34,0.8391492356118904
35,0.8277540444047314
36,0.948488202013136
37,0.8391492356118904
38,0.9271108922010799
39,0.6956136064725429
40,0.6956136064725429
41,0.8391492356118904
42,0.7413604323338923
43,0.8391492356118904
44,0.7469478952624347
45,0.820803546856177
46,0.8391492356118904
47,0.948180689415449
48,0.82265150948059
49,0.6924009146363073
50,0.8391492356118904
