Iteration,Score
1,0.5817676989662024
2,0.7913990245351916
3,0.7913990245351916
4,-0.05320919309927987
5,-0.05320919309927987
6,0.7865466239620986
7,0.8739697261287077
8,-0.05320919309927987
9,0.7361797738697969
10,0.757346934031464
11,0.8882207327197854
12,0.9308832037946407
13,0.6427803119369069
14,0.903945015681298
15,0.9322615069831948
16,0.7819467475731763
17,0.7828081381247243
18,0.9303845658983851
19,0.8984968715893317
20,0.6938644238320535
21,0.8908135842708627
22,0.9690133725908534
23,0.630567801647164
24,0.9594815821223838
25,0.9597394977916874
26,0.9594815821223838
27,0.8634569721296101
28,0.7909202490869405
29,0.8596859716757758
30,0.7765091670213871
31,-0.05320919309927987
32,0.637415846946202
33,0.8194188294803555
34,0.7865059986403907
35,0.9594815821223838
36,0.7819467475731763
37,0.637415846946202
38,0.7819467475731763
39,0.7819467475731763
40,0.7819467475731763
41,0.9587356988846072
42,0.8596859716757758
43,0.9185252823061333
44,0.6373197179989203
45,0.6768848582044329
46,0.680007382194416
47,0.9446487337744681
48,0.6938644238320535
49,0.9609222077053394
50,0.6223527879616626
