param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_depth,param_model__learning_rate,param_model__subsample,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
14,3,5,8,0.32050838028080764,0.8540406522806734,0.8938517080080421,0.009256598260174324,0.8821505503843797,0.9016521412620304,0.8843136056888776,0.895602078143231,0.9055401645616928
115,9,1,4,0.26363269886933266,0.9899605072569102,0.8967284604814376,0.007291882369995975,0.8874449121558863,0.9051115590600977,0.890053924505692,0.9047678644634354,0.8962640422220772
44,7,5,6,0.2210567496251315,0.9526603352278471,0.9001220923908078,0.005526145089098383,0.8931147605778542,0.9075700084978557,0.8949408328340325,0.9002524754816941,0.9047323845626024
84,4,1,2,0.27701077037490907,0.8288255343213677,0.8989580429879439,0.005584926219111559,0.8897709531432185,0.9062212209244876,0.8970112894579169,0.9028324161962725,0.8989543352178239
122,8,3,7,0.46090638283640145,0.7819992064032704,0.8566152030831965,0.006685851138192721,0.8589039742297583,0.8681310646034663,0.8557243543249977,0.8493001245624546,0.8510164976953059
74,2,2,3,0.06698555713519455,0.9374616530258209,0.9046807221019373,0.009226903639736689,0.8915713128199048,0.9148287583249344,0.8959282662167702,0.9122150042571978,0.9088602688908795
56,2,1,8,0.10995053816586733,0.9781101052649319,0.9004618344652522,0.0065280188880457715,0.8927620007509733,0.9072755479140727,0.8939386175144272,0.8998444940241557,0.9084885121226323
139,10,4,4,0.39179693153128026,0.8658605660311878,0.8781356138227057,0.003676374163154208,0.8782029999407126,0.8824489634592202,0.8783180520954874,0.8714651461637918,0.8802429074543164
99,5,2,5,0.34986870433203876,0.7566829405259341,0.8762134968868424,0.008853670495050633,0.8823461986917255,0.8807652022687298,0.8637893790798146,0.8676563337643088,0.8865103706296333
23,7,4,1,0.18181310393847527,0.9002931190188974,0.8812732174090365,0.006631845072409817,0.875570640896425,0.8934319479852177,0.875997288007316,0.8830305335687931,0.8783356765874311
149,9,5,8,0.1905170469544828,0.9310079149436206,0.886313010874247,0.00789130574548387,0.895397324163554,0.892002134345171,0.8763481126423007,0.8773660953612312,0.8904513878589776
48,3,2,4,0.3586840646341443,0.7875202817376703,0.8955762257811839,0.006804086605935651,0.8879468785201874,0.9071075670441295,0.8903022610450633,0.8938597805178015,0.8986646417787375
18,8,4,5,0.40066392519511285,0.834077671635896,0.9000563594457166,0.006734422093822598,0.8913005671824668,0.9033833323452107,0.8934705228469616,0.9026372946296237,0.9094900802243195
110,4,2,1,0.11870589996688069,0.9464488322846591,0.8861373150615572,0.0053859477183356525,0.8843412185529931,0.8961038319400801,0.8799706726372553,0.8862421557188358,0.8840286964586214
89,5,1,6,0.07222910099662841,0.9055543153081089,0.9047626610946802,0.006823424546661743,0.8939991304519674,0.9114246754016719,0.9007905379836649,0.9053216943647315,0.9122772672713647
77,4,3,5,0.05136393029870867,0.750656406678726,0.9072074706492032,0.007535522746116556,0.8952155095749095,0.915863322859232,0.9022677462079405,0.909536517296837,0.9131542573070968
51,4,3,5,0.05208030918730176,0.7646663234125038,0.9081603482109847,0.008015466728873074,0.8957688583229582,0.9153228197071205,0.9021081012897734,0.910961496010848,0.9166404657242238
67,4,4,5,0.050164970793427424,0.7519522131682649,0.9077808801169172,0.007393692078559354,0.8952412007667832,0.9154433706843739,0.9040524187190566,0.9102884251521554,0.913878985262217
139,4,5,5,0.06261518923114688,0.7549993696095718,0.9045328813986183,0.007065569191018115,0.8935347127527125,0.9111272504495959,0.8989161883888872,0.9082366923149695,0.9108495630869259
48,4,3,1,0.0734633326497878,0.7705419038627037,0.87953566044131,0.004795334838328277,0.8732455880318569,0.8860565996719432,0.8750502585853489,0.8830265917189621,0.8802992641984391
77,4,3,1,0.07298091277425311,0.7747971752209282,0.8823483787393271,0.005767236874454641,0.8793482342246202,0.8927620007509732,0.8776193592128915,0.88438948629813,0.8776228132100208
19,4,3,1,0.07461116557894196,0.7655898637884749,0.8588836668330705,0.0073128096653227856,0.8490691883559613,0.8708543309420763,0.8541673236416385,0.8591044905553278,0.8612230006703486
85,4,4,5,0.0631353786994014,0.9293366772741762,0.9070562016941341,0.007696992558970441,0.8958656943538664,0.9149700598802395,0.900218969758128,0.909825257796979,0.9144010266814578
149,3,4,6,0.06954104308754924,0.7602651495850178,0.903536625288768,0.006140293331513854,0.8954062172684334,0.9087379696053438,0.8985968985525528,0.9029989593516445,0.9119430816658658
139,3,4,7,0.08004862930064094,0.7608768892080153,0.9001152038109443,0.0056554734282615255,0.8962668721962016,0.9034633702891247,0.8918839282898678,0.9007373230109426,0.9082245252685844
150,3,5,3,0.0638084637990376,0.7574157302560613,0.904622507504107,0.007155288443301023,0.893305468271378,0.9113910792276834,0.899105397180789,0.9103643057614077,0.908946287079277
139,4,3,6,0.06811604329696941,0.809057094033985,0.9042248698816568,0.005568828689143175,0.8959605541392462,0.9120521333570483,0.902021380593485,0.9026165999180095,0.9084736814004948
139,2,2,5,0.07054195587549793,0.8589767804574416,0.9044074219096139,0.007170261552407762,0.8926295923005474,0.9139325309776487,0.9013660480590332,0.9055789000662231,0.9085300381446173
140,1,2,5,0.0702407261128751,0.8619588458121922,0.9056989080285588,0.0067343324475066255,0.8941325270251577,0.9133347167052035,0.9025840796569015,0.908949181671975,0.9094940350835563
105,1,5,1,0.3139308206645374,0.8175019932980412,0.8848487288084037,0.005381733932333635,0.8830398608723148,0.8906533467718029,0.8753399845479486,0.8865476490807606,0.8886628027691924
93,6,2,8,0.3808373099551677,0.8930629764477184,0.8747072934548697,0.011630183037598494,0.8753670876069642,0.8903756842750145,0.8646053419948913,0.8591655892277128,0.8840227641697663
108,9,3,8,0.15038673468827823,0.8243592377137834,0.891295830022502,0.004472684096593623,0.8898233236497304,0.8968627102231181,0.8869812525622024,0.886495419570496,0.8963164441069631
102,10,5,5,0.07199067862764423,0.7553933391948568,0.905724316721584,0.008059317113428053,0.8916651844825202,0.913163771466967,0.9020647409416291,0.9092004745987196,0.9125274121180842
121,8,5,5,0.06158495929525551,0.7555988078278868,0.9057535765865479,0.0072791322768456105,0.8933548744095966,0.9135550680816584,0.9028915439437419,0.9068067862886695,0.9121596102090735
128,10,3,5,0.07655077414997283,0.7538317282531347,0.9044048379480193,0.007869320556474066,0.8926987608940534,0.9121993636489398,0.8985515672794929,0.9054202406105136,0.9131542573070967
129,9,3,4,0.08369179167109654,0.7568060210962414,0.9052171066920891,0.007211294655123068,0.8924744570265409,0.9114098535602063,0.9032364558039796,0.9064017612185047,0.9125630058512143
128,9,3,5,0.07885078468017927,0.753331975970005,0.9042005627565267,0.007200265090084532,0.8936246319242702,0.9127191162229995,0.8996878054933619,0.9034325628330863,0.911538697308916
110,4,2,4,0.14126166691776015,0.7569138819117234,0.9030203061297118,0.0068185465757849605,0.8917155787435032,0.9086174186280904,0.898590000315348,0.9070117624798965,0.9091667704817216
146,1,2,5,0.06245105947513779,0.8649750162553551,0.9059580541311616,0.007455122252912271,0.8948479279065631,0.9147576134858995,0.8996986455803979,0.9094931569486928,0.9109929267342551
11,9,5,7,0.37492501976165654,0.839994516119591,0.8975756048363444,0.005901516476974066,0.8894399320171538,0.9054247939764035,0.8921578868531426,0.8998277411623727,0.9010276701726493
118,10,5,8,0.05467224596681285,0.7531971989127464,0.9031692151178818,0.006275932962290483,0.8946888401414993,0.9087863876207979,0.9010615401595661,0.8994631200529785,0.9118461876145674
98,9,3,4,0.19400771787011056,0.9681626638618488,0.9031791139035488,0.005811248549369021,0.8966621213019506,0.9101954506827928,0.8959598010154205,0.9054310806975497,0.9076471158200301
95,8,5,7,0.05531723222783038,0.7500478354169064,0.9055865788599607,0.006980339751598367,0.8954408015651865,0.9123693207644119,0.8999440257323957,0.9067506149285738,0.9134281313092364
114,8,5,8,0.06165857377341247,0.7556818649728467,0.9028243464800301,0.007860368893734392,0.8965109385190015,0.9098822157664869,0.8934853047838289,0.9002258679953328,0.9140174053355007
103,8,5,1,0.07199067862764423,0.7522819848102624,0.8842015690745415,0.005375611042549444,0.8823560799193692,0.8938370783186103,0.8790482797767335,0.8859002002459715,0.8798662071120235
84,8,5,1,0.06963243053372101,0.7509013495491113,0.8831067760054436,0.006244255720483502,0.881797790557499,0.8938598051421909,0.8771739301819559,0.8856085033584561,0.8770938507871159
146,1,5,1,0.054847957162380896,0.8331522420417692,0.8851112669677864,0.005645551801589868,0.8833916325764313,0.8955188632635718,0.879517359906657,0.8860145138910787,0.8811139652011936
123,7,5,5,0.053601237503025145,0.7555988078278868,0.9065158390350316,0.00753906546555209,0.8948064267504595,0.9146242169127093,0.9011985194412033,0.9083973226955946,0.9135527093751916
107,8,5,4,0.057179677305673506,0.7557540824693539,0.9061995677889456,0.008935689900106984,0.8929902571095433,0.9152427817632063,0.8986087241020466,0.9092290530099966,0.9149270229599352
42,10,2,8,0.48987281288500106,0.9873297056039203,0.8726481140418325,0.0035321041729777457,0.8738483429181242,0.8712130195055434,0.8674020844501908,0.8725304310806976,0.8782466922546059
114,8,5,5,0.051022339647405816,0.7558904582018054,0.9061102099677768,0.007188692595168847,0.8940791683958815,0.9133297760913814,0.9021977783734351,0.9084525085932327,0.9124918183849542
103,7,5,5,0.05677237295858805,0.7558722420154671,0.9072023919658608,0.008144594783499999,0.8945534673227802,0.9160352562202327,0.9015355476017786,0.9090644807795403,0.9148232079049727
117,7,5,4,0.05806291297883431,0.7558539964235694,0.9058035474872037,0.008122076886614432,0.8927827513290252,0.9132981561629216,0.8998444940241558,0.9103918987102267,0.9127004372096886
113,9,5,5,0.05591353483148052,0.7555908304525623,0.9067138404719381,0.007128685910170135,0.8944991205707398,0.9116183474634889,0.9034296064457128,0.9093719450663809,0.9146501828133682
105,8,5,5,0.05736635700104471,0.7556818649728467,0.9060087581865952,0.00825444171143519,0.8927471789095078,0.9146825161558072,0.9002199552205858,0.9101415912459401,0.9122525494011355
125,6,5,5,0.0512171903126236,0.7555988078278868,0.9069359697924124,0.0073002942105583925,0.8949042509041322,0.914983893598941,0.9027565355870203,0.9092635441960203,0.9127716246759487
123,5,5,5,0.051244167056954004,0.7555988078278868,0.9068765953180644,0.007176303453274691,0.8950080037943914,0.9142032766150867,0.9025830941944436,0.9096380199299927,0.9129505820564081
120,6,5,5,0.05471203087279697,0.7553397605194728,0.9056937372542067,0.00676316051446901,0.8942204699511869,0.9116578723740638,0.9023879726277948,0.9076808914887579,0.9125214798292293
49,7,4,4,0.16795316715785522,0.8449817389750301,0.9048900233603488,0.008254871612332959,0.8926572597379497,0.9139374715914705,0.8977671391630665,0.9084081627826306,0.911680083526627
125,5,5,5,0.05470365212554518,0.7555854605267013,0.9053571574974535,0.006936235590623969,0.8940238335210766,0.911488903381356,0.9009679212260729,0.90800116678755,0.9123039625712122
123,5,5,5,0.054888018176628604,0.7554795925541792,0.906012422473362,0.006965852869805942,0.8941641469536175,0.9107181676251458,0.9026875532149727,0.9085766768629182,0.9139155677101563
121,6,5,5,0.054841584176716335,0.755205794703552,0.9058638373407067,0.007790604795017583,0.8929774115136064,0.9130244461571906,0.9016685850335846,0.9077163681372394,0.9139323758619121
119,7,1,7,0.13151793278160637,0.9443518904621883,0.8982940720657592,0.006522587761800394,0.893843995177961,0.9093308432639671,0.8905929724701207,0.8964870234303555,0.9012155259863913
129,1,5,5,0.0515792600948508,0.7555854605267013,0.9070898097588753,0.006875902626808323,0.8953242030789904,0.9144078180273117,0.904382548642427,0.9082711835009933,0.9130632955446534
144,5,5,4,0.05131125470322051,0.7555988078278868,0.9056607316698297,0.007294165707805928,0.8935238434023043,0.9132724649710479,0.9012645454258774,0.9092103292232979,0.9110324753266219
131,5,5,4,0.05005806710658889,0.7555988078278868,0.9057798139000166,0.007292551129692519,0.893897353807237,0.9146360743858817,0.9014251758065024,0.9092714278956828,0.909669037604779
128,5,2,5,0.05207060121931419,0.7555988078278868,0.9058041854832446,0.007544001209148145,0.8938795675974782,0.9138307543329183,0.9004998265586074,0.9084741887673047,0.9123365901599148
130,5,1,5,0.05351582510750826,0.7555988078278868,0.9059630505514376,0.00686658845569659,0.8950989110887136,0.9138159324914528,0.9013019929992746,0.9082347213900539,0.9113636947876932
98,2,5,8,0.41934520431559175,0.8496085646549193,0.8690750986900815,0.012679199977914795,0.8457520602359637,0.8808946463508627,0.8667201444293778,0.8729571363249345,0.8790515061092689
142,1,1,5,0.05333015519361481,0.8881299539235012,0.9060697419329582,0.007395130987811545,0.8951087923163574,0.915000691685935,0.9000583393775031,0.9084988253287503,0.9116820609562454
14,9,2,4,0.07822082841050557,0.9897456804658684,0.9044147445175174,0.00748879512408841,0.8911602537499259,0.912321890871722,0.9016262101478982,0.9076661095518904,0.9092992582661501
125,2,1,5,0.0508951454525906,0.7555988078278868,0.906117633255235,0.007495730510009404,0.8948390348016838,0.9146153238078298,0.8998809561350951,0.9096370344675349,0.9116158170640312
124,2,1,5,0.051244167056954004,0.7555988078278868,0.9061655677110909,0.006644073006409952,0.8968528289954745,0.9138337187012113,0.8998740578978902,0.9086988742076882,0.9115683587531911
122,1,1,5,0.05125577809095927,0.7555988078278868,0.9056788093362306,0.006951449603292739,0.8959407916839588,0.9126865081717752,0.8987772381823341,0.9091423323137082,0.9118471763293765
123,4,1,5,0.05101945241140154,0.7555988078278868,0.9061760325609145,0.007070693968816709,0.8952797375545938,0.913994782711804,0.9005757071678597,0.90977499921163,0.9112549361586848
146,10,5,3,0.15468214677339448,0.9762370863874817,0.9022619254034575,0.0072493225967707,0.8913272464971047,0.912181577439181,0.8981435858219545,0.907536028507458,0.9021211887515893
144,2,2,8,0.18345031927881345,0.808355063867024,0.8889198375294344,0.005758612473778596,0.8873777198079089,0.8963518507539376,0.8846102298886822,0.8814823720475545,0.8947770151490883
121,3,1,5,0.05115779973780934,0.7555988078278868,0.9062522228836007,0.007635030538813547,0.8939151400169957,0.9151469338550621,0.9012852401374917,0.9102125445429031,0.9107012558655506
48,9,4,1,0.3603957192849877,0.8447642240193571,0.8859615775587866,0.004785700506983295,0.8829173336495325,0.8938795675974782,0.8806417725710323,0.8888447620699441,0.8835244519059455
73,2,2,6,0.21843328249441224,0.8261171018443298,0.8927331655371503,0.006143296904232077,0.8895486255212348,0.899652180786941,0.88241659045757,0.8948856469363943,0.8971627839836112
123,6,5,5,0.05131125470322051,0.7556220529122868,0.9064340447014239,0.007369900768682,0.894651291476453,0.9143910199403175,0.9015118965027908,0.9089452398221438,0.9126707757654137
121,6,5,5,0.051747287225096326,0.7556120799048885,0.9065227622058915,0.00758932594030767,0.8939882611015593,0.9151746012924646,0.9021120431396046,0.9096261943804989,0.9117127111153297
86,9,4,3,0.1422156591318658,0.8206749127363842,0.9032210993639807,0.008474989696039662,0.892052528606154,0.9137773957036422,0.8945505897007348,0.9063308079215414,0.9093941748878304
123,6,5,7,0.051244167056954004,0.7555988078278868,0.9043394807075444,0.006378585681888977,0.8963192427027133,0.9114553072073674,0.8979376241682696,0.9047678644634355,0.9112173649959363
84,4,1,6,0.06360586610269217,0.9805278654417983,0.9067575303117072,0.008710091673695249,0.8923726803818106,0.917878105175787,0.9028905584812841,0.908279067200656,0.9123672403189989
121,5,5,7,0.0512171903126236,0.7555988078278868,0.9044187912862555,0.0070375638909711226,0.8937936009169779,0.9124661567953203,0.9003017486045851,0.9038533553025763,0.9116790948118179
123,6,5,5,0.0509407158216467,0.7556559635143193,0.9071319687172554,0.007296126459383109,0.8944714531333373,0.9146469437362897,0.9042367001986693,0.9090674371669136,0.913237309351067
120,5,5,5,0.051244167056954004,0.7555988078278868,0.9070781795491086,0.007122679204436816,0.8952678800814212,0.9143159226102251,0.9028945003311153,0.9097306534010279,0.9131819413217536
120,5,5,5,0.0512171903126236,0.7555988078278868,0.9071498149813897,0.007286763196756282,0.894996146321219,0.914801090887532,0.903073854498439,0.9097326243259436,0.9131453588738143
32,10,3,8,0.12221043974942047,0.9152793778770248,0.9008610049563366,0.006340840102106126,0.8952718325724789,0.9084217703207447,0.8931059017375674,0.8995242187253635,0.9079813014255289
15,3,4,1,0.2481186887732713,0.7649860745623933,0.8802193755728964,0.004982820997638372,0.8760913815932492,0.888731447995099,0.874728997824099,0.8821672684557409,0.8793777819962942
120,5,5,5,0.05122221712550765,0.7527444190442307,0.9064904298925198,0.006831734691040393,0.8953568111302148,0.9136598090946819,0.9022726735202297,0.9087451909432059,0.9124176647742664
104,9,4,8,0.0774853416800543,0.8822349822577208,0.9010532779882567,0.006390425584702152,0.8932669314835675,0.9084138653386298,0.8950265680678628,0.9002643010311878,0.9082947240200353
120,5,5,5,0.05114661793297576,0.7555908304525623,0.9075810018551623,0.0075479902629188005,0.8944526788008141,0.9152911997786606,0.9047067657910504,0.9094448692882594,0.9140094956170273
120,5,5,5,0.051196287578568964,0.7556120799048885,0.9074562020956962,0.007466228660406401,0.8947728305764708,0.9149809292306477,0.9037676200687459,0.9098193450222319,0.9139402855803855
63,5,2,8,0.1870008639563202,0.9948817323338647,0.893311979537977,0.00666415544331936,0.8862344617695301,0.9016620224896741,0.8847176452965847,0.8960859402100216,0.8978598279240745
119,5,5,5,0.05124318921205196,0.7555988078278868,0.9070578275480775,0.0072517971675163115,0.8948973340447818,0.9144700697614672,0.9029812210274039,0.9099592806912429,0.9129812322154923
119,5,5,5,0.05124222158589009,0.7555988078278868,0.9071657658320268,0.007088077083929679,0.895394359795261,0.9142724452085926,0.9029753082526569,0.9099553388414116,0.9132313770622119
122,5,5,5,0.05024430945449448,0.7555988078278868,0.907085150300895,0.007135543818532813,0.8946838995276774,0.9147833046777732,0.9049107565198197,0.9079597773643215,0.9130880134148824
122,5,5,5,0.05024081104867516,0.7555988078278868,0.9072999981021536,0.007225039853713741,0.8949694670065809,0.9156370427461907,0.9049146983696508,0.9078986786919365,0.9130801036964091
44,6,3,1,0.43792816813304325,0.7922563515322903,0.8847082161574631,0.005581435575942931,0.8839578269204165,0.8927264283314559,0.8754493708807669,0.8869684415502507,0.8844390131044261
122,6,5,5,0.05009191226952214,0.7555908304525623,0.9069491164587081,0.0070351464947742606,0.8952481176261339,0.914145965494753,0.9035005597426761,0.9081647535555486,0.9136861858744292
122,5,5,5,0.050417728639627665,0.7555908304525623,0.9072852590597108,0.007241734929259209,0.8952767731863007,0.914347542538685,0.9033093800258585,0.9092438349468638,0.9142487646008459
120,5,4,5,0.05101305873492954,0.7555908304525623,0.9068145325934311,0.006783237280942599,0.8949921938301615,0.9133673247564278,0.9040672006559239,0.9088644319006023,0.9127815118240403
47,2,2,1,0.08623940156232984,0.7665373655292387,0.8808193078092564,0.0033721575537153663,0.8765785261160847,0.8860546234264145,0.8789162278073854,0.8832010185739965,0.8793461431224009
120,5,5,5,0.050944933356074695,0.7555854605267013,0.9073008439659016,0.0070838631132347655,0.8951038517025356,0.9145669057923757,0.9042662640724038,0.9092329948598278,0.9133342034023654
120,5,5,5,0.052331300416244744,0.75558893105098,0.9073424466537927,0.007827903266412719,0.8935752257860518,0.913832730578447,0.9045333243984737,0.9095601683958248,0.9152107841101665
119,6,1,7,0.07952219024446655,0.8641023913347666,0.9017577915608216,0.00642078625776016,0.8914991798581057,0.9082142645402265,0.8988373513922613,0.9013719608337801,0.9088662011797345
120,5,5,5,0.0523543272406586,0.7555988078278868,0.9069704254705495,0.007949605940933616,0.893502104701488,0.9136914290231418,0.903041334237331,0.9093946107029106,0.9152226486878766
59,6,3,2,0.11901599503670558,0.9453699000586653,0.9001865011482544,0.008025833726956304,0.8875121045038635,0.9105630323511393,0.8951142742266092,0.9045313534735582,0.9032117411861018
120,5,5,5,0.051358725802710795,0.7555988078278868,0.9070526499815692,0.008173959714277078,0.8936967648860695,0.9148495089029861,0.902109086752231,0.9095375027592948,0.9150703866072647
65,9,1,8,0.3879597419853793,0.9695931238449985,0.8774540493951113,0.011558211232361339,0.8793245192782752,0.8913944388450822,0.8604703415218693,0.8685274825770237,0.8875534647533057
119,3,5,3,0.052331300416244744,0.75558893105098,0.904443679184739,0.008166623818657962,0.8909102586905397,0.9119167605383294,0.9000425719781779,0.9128663949418181,0.9064824097748301
122,4,5,3,0.051244167056954004,0.7555988078278868,0.9045132744329903,0.008212727720253941,0.8912333748344895,0.9127270212051145,0.8989014064520199,0.9114207215161931,0.9082838481571345
122,5,5,3,0.05126128869895219,0.7555988078278868,0.9049354409924903,0.008626233880018359,0.8912313985889608,0.9127210924685283,0.8988343950048879,0.9136084481725584,0.9082818707275162
121,5,5,5,0.051244167056954004,0.7555988078278868,0.9071134067660017,0.007116469713106574,0.8952747969407719,0.9143495187842138,0.9029496862287534,0.9099238040427612,0.9130692278335083
124,1,5,5,0.0512171903126236,0.7512707329282243,0.9067594166567918,0.006257785721561752,0.8961730005335863,0.9133831347206577,0.9038878464886002,0.9081450443063921,0.9122080572347229
124,1,5,5,0.05122221712550765,0.750468820834785,0.9070926097482677,0.006635226145551105,0.8958992905278552,0.9133465741783758,0.9037715619185772,0.9089225741856138,0.9135230479309165
127,3,5,5,0.05113114584863063,0.751107782677686,0.9069785653861668,0.00643016123699805,0.8957352621489695,0.9140046639394479,0.9049659424174576,0.908156869855886,0.9120300885690726
141,5,5,5,0.05113247985051757,0.7510768711068462,0.9068502113083594,0.006179606023462273,0.8958103594790615,0.9129147645303451,0.9049639714925419,0.9086712812588692,0.9118906797809799
130,3,5,5,0.05113626288340502,0.750350413475464,0.907109053297026,0.006950111877281496,0.8952886306594731,0.9138515049109701,0.9039686544101416,0.9086978887452304,0.9137385877593152
129,4,5,5,0.05113114584863063,0.750913801231114,0.9074500688115282,0.00640435952242657,0.8963696369636964,0.9142092053516728,0.9056833590867523,0.9077587430229258,0.9132293996325936
139,5,5,5,0.051244167056954004,0.7500278481377511,0.9070538443875418,0.007096362694569645,0.8950000988122764,0.9137892531768147,0.904974811579578,0.90691518715903,0.914589871210009
138,5,5,5,0.051244167056954004,0.7507985322269817,0.9065676318522758,0.006385948325575287,0.8959526491571312,0.9134147546491176,0.9034443883825801,0.9076848333385892,0.9123415337339605
146,5,5,5,0.0512171903126236,0.7510859670769979,0.9061982282836999,0.00717740378302453,0.8940347028714848,0.9146775755419854,0.9034591703194474,0.907219695058497,0.9115999976270844
136,5,5,5,0.05122221712550765,0.7505134396683374,0.9069015187439099,0.006462281555067693,0.8960880219758504,0.9134868876109168,0.9035754548894706,0.9085678077007978,0.9127894215425139
144,5,5,5,0.05124318921205196,0.7509908697352976,0.9067775057138225,0.006232454188178464,0.8962718128100233,0.9132072488685994,0.9039095266626722,0.9079942685503453,0.9125046716774733
144,1,5,8,0.051052629874162155,0.7510711501475162,0.9015241760002949,0.006559684868160714,0.8943548546471414,0.9094227386810537,0.8942184888524486,0.9011817665794204,0.9084430312414106
