Iteration,Score
1,0.86565927214234
2,0.6992811489015083
3,-0.0030577361391733947
4,0.9003686639463101
5,-0.0029086125175212807
6,-0.0027638015786498383
7,-0.0028069405194617314
8,-0.002823630375721731
9,-0.0027111357547637384
10,0.8731875969681893
11,0.8838656733405562
12,0.9135013262846083
13,-0.0027255287310224753
14,0.8952836938626962
15,0.8815812616190797
16,0.9259837124973652
17,0.9201917228668968
18,0.861674341241035
19,0.995711881387833
20,0.9081062786059109
21,0.8732417196959055
22,0.9921198098400158
23,0.8840462537923104
24,0.9957617867253681
25,0.9931488853717495
26,0.8392846184114795
27,0.9819444079054994
28,0.9313371039485162
29,0.9957847439730132
30,0.9945835319621208
31,0.90749063938241
32,0.9955058466058315
33,0.9933483874447868
34,0.9949875135499185
35,0.9956039239254657
36,0.9388604123906704
37,0.9957853007884404
38,0.9039001018674828
39,0.9949145274296063
40,0.8644727604058815
41,0.8722491384291008
42,0.9194796413409717
43,0.9934267295072525
44,0.9838127901548102
45,0.8720744415929482
46,0.9666543401133959
47,-0.002751772710417155
48,0.838113427794438
49,0.9922224234115504
50,0.9957101233753626
