Iteration,Score
1,-0.05321918858418977
2,-0.05340689982816662
3,-0.054214249183129316
4,-0.053182682010656276
5,-0.05110287612144386
6,-0.05124417065700961
7,-0.0533083801940327
8,-0.05288988258410634
9,-0.05398783973963943
10,-0.05314470761864829
11,-0.05068492976465677
12,-0.047864497709407774
13,-0.05179807950030555
14,-0.05328507328330567
15,-0.05038590194853425
16,-0.0525324636687543
17,-0.39983251827437105
18,-0.04461087248948048
19,-0.044592373472029136
20,-0.048978301891496746
21,-0.04461087248948048
22,0.607606156037753
23,0.6061281979763484
24,0.9306203155797421
25,0.9062430220778946
26,-0.05058882061709018
27,-0.39983251827437105
28,0.9425848825868819
29,0.9649106711345461
30,-0.05325011403428901
31,0.9599571752200445
32,0.9567342915527238
33,0.9298851298536344
34,0.9397361385353165
35,0.9632054866997504
36,-0.050133024529984783
37,0.9605774816467477
38,0.805685285650305
39,0.8111026960653869
40,0.9632805824981718
41,0.9594727282835491
42,0.923235915297472
43,0.9180493055227265
44,0.960990313147775
45,0.7850442598035667
46,0.9594433789820437
47,-0.04461087248948048
48,0.9593687511129076
49,0.9462190132467974
50,0.9594329937280003
