Iteration,Score
1,0.4230752931902161
2,-0.023231734990734942
3,-0.024441811557259552
4,0.8405850617947385
5,-0.02281247000321085
6,-0.02320649819312015
7,-0.021952053995188736
8,-0.020322612754767544
9,-0.021140751333084795
10,-0.02322645125791034
11,-0.020345718155679204
12,-0.01986745888394137
13,-0.023210377441892138
14,-0.023930094877479435
15,-0.02302645681294746
16,-0.023533582771717354
17,-0.023381353974434305
18,0.8743702461883339
19,-0.023123902399000196
20,-0.019238697120802284
21,0.552522265841858
22,-0.029908453008645308
23,-0.023457858467566206
24,-0.02595684695768452
25,-0.025456600536466922
26,-0.023235042710240572
27,-0.02312659032900055
28,-0.023042483502856204
29,-0.023238987066417804
30,-0.02323148387743923
31,-0.026001040575174272
32,-0.02635134889887758
33,-0.02323223420747178
34,-0.023238919034332728
35,-0.023285765777522727
36,-0.02387666330034377
37,0.9738172920763575
38,-0.025425847148225378
39,-0.02339482135889348
40,-0.023731279217725998
41,-0.022421867714758514
42,-0.02440871297834457
43,-0.027113210883975558
44,-0.023896656084160917
45,-0.022694096641732164
46,-0.02463931429999988
47,-0.023033138087603433
48,-0.022989058386444938
49,-0.023501794371258766
50,-0.023155304356178297
