Iteration,Score
1,-0.08229408688880879
2,-0.07958031068709948
3,-0.08431559738152399
4,-0.08342610601024592
5,-0.08396369961139127
6,-0.08328183404116389
7,-0.08454020980466212
8,-0.08513680407172922
9,-0.0848315326053608
10,-0.083428674284894
11,0.6432086693632569
12,0.49278989227980025
13,-0.07670216580484031
14,0.6194370131773534
15,0.6224119916041501
16,0.6107152962754073
17,0.6224119916041501
18,-0.06033449709893788
19,0.6224119916041501
20,0.6224119916041501
21,0.6224119916041501
22,0.6224119916041501
23,0.6224119916041501
24,0.6224119916041501
25,0.6224119916041501
26,0.49278989227980025
27,0.4546595185319079
28,0.6224119916041501
29,0.6224119916041501
30,0.6224119916041501
31,0.6224119916041501
32,0.5392208064550446
33,0.6224119916041501
34,0.6224119916041501
35,0.3775749436006911
36,0.6276167573464395
37,0.6217481109302802
38,0.6224119916041501
39,0.6224119916041501
40,0.5427650470916257
41,0.653634695559291
42,0.6224119916041501
43,0.5184342741855823
44,0.6224119916041501
45,0.6224119916041501
46,0.6224119916041501
47,0.6203580325521003
48,0.6577989090321887
49,-0.06133118817237639
50,0.620944849213525
