Iteration,Score
1,-0.05320919309927983
2,-0.05320919309927983
3,-0.05320919309927983
4,-0.05320919309927983
5,-0.05051703964787837
6,-0.05141741711825274
7,-0.05320919309927983
8,-0.05320919309927983
9,-0.05320919309927983
10,-0.05320919309927983
11,-0.05317794386845818
12,-0.05278522168605497
13,0.9101571674898745
14,0.905113651019357
15,-0.008097021883787558
16,0.9053466599466988
17,0.905113651019357
18,-0.05320919309927983
19,0.905113651019357
20,0.37690664210178554
21,0.905113651019357
22,0.905113651019357
23,0.905113651019357
24,0.905113651019357
25,0.905113651019357
26,0.905113651019357
27,0.905113651019357
28,0.905113651019357
29,0.905113651019357
30,0.905113651019357
31,0.905113651019357
32,-0.031799855555519806
33,-0.05320919309927983
34,0.905113651019357
35,0.905113651019357
36,-0.052452689387790616
37,0.905113651019357
38,0.905113651019357
39,0.905113651019357
40,0.905113651019357
41,0.905113651019357
42,-0.05320919309927983
43,0.905113651019357
44,0.905113651019357
45,-0.052228398645900856
46,0.905113651019357
47,0.905113651019357
48,0.905113651019357
49,0.905113651019357
50,0.905113651019357
