mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.0910032272338865,0.1380287437675108,1.1062374114990234,0.19336675695219857,151,9,5,log2,4,"{'model__n_estimators': 151, 'model__min_samples_split': 9, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 4}",0.8510934399195014,0.8345557075364823,0.8534493609808085,0.8464132967460232,0.8432003558002149,0.845742432196606,0.00663453171226767,323
9.403839921951294,0.5579630522148297,1.2603997707366943,0.26632263182817617,199,3,6,log2,15,"{'model__n_estimators': 199, 'model__min_samples_split': 3, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 15}",0.8545473348799508,0.8402991879742993,0.8587645908682773,0.8541626456988932,0.8482668725384891,0.851208126391982,0.006397430182096997,181
3.9822010517120363,0.4747795604019912,0.7579994678497315,0.3580997934750363,107,11,3,sqrt,7,"{'model__n_estimators': 107, 'model__min_samples_split': 11, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 7}",0.854888895100204,0.8423201613422061,0.8594809525008322,0.8516549604057052,0.8481457550125313,0.8512981448722957,0.005839878342983646,175
3.938399600982666,0.3570496538541482,0.772599744796753,0.29996052669113493,109,5,4,log2,6,"{'model__n_estimators': 109, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 6}",0.8539209548033653,0.8406284178226074,0.8577777404818449,0.8505355229775581,0.8481175035803796,0.850196027933151,0.005785017354461126,227
0.9926013469696044,0.1337485544039886,0.40039830207824706,0.06317936468727854,19,12,2,sqrt,4,"{'model__n_estimators': 19, 'model__min_samples_split': 12, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 4}",0.8493263828716774,0.8351615799676085,0.8497274133498927,0.8406857603195514,0.8389268371822414,0.8427655947381943,0.005803338189840151,343
3.8169954299926756,0.45123484633601263,0.3319992542266846,0.11122816177301005,146,4,8,log2,5,"{'model__n_estimators': 146, 'model__min_samples_split': 4, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 5}",0.8527056488805657,0.8381945784767036,0.8558767667782747,0.8485455984738505,0.845452638292159,0.8481550461803107,0.006115544297789407,286
2.9127989292144774,0.5815359382258438,0.45840139389038087,0.20810254453630722,84,8,8,log2,8,"{'model__n_estimators': 84, 'model__min_samples_split': 8, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 8}",0.8548726835676552,0.8424116296178192,0.8598854268939108,0.8547131336695563,0.8496290950590761,0.8523023937616034,0.0059142909867111295,77
2.6947956562042235,0.5496831135371291,0.6981246948242188,0.24304674048493158,113,10,3,log2,4,"{'model__n_estimators': 113, 'model__min_samples_split': 10, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 4}",0.8502862174022418,0.8355741662261085,0.85332852215798,0.8485103538171922,0.8441651002506265,0.8463728719708298,0.0061603648003132365,306
2.7372998714447023,0.4781198116316132,0.3656497001647949,0.08656432754591979,99,13,1,log2,4,"{'model__n_estimators': 99, 'model__min_samples_split': 13, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 4}",0.8503270257427957,0.83398144340855,0.8545763508353823,0.8475786081717254,0.8435522399749373,0.846003133626678,0.007002944120501305,314
5.495236349105835,0.6482136203393734,0.6329313755035401,0.16985018873542324,143,4,3,sqrt,11,"{'model__n_estimators': 143, 'model__min_samples_split': 4, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 11}",0.8546747910668864,0.842795964207093,0.86038472619657,0.8548529934182002,0.8500380415324024,0.8525493032842304,0.0058762674803415115,41
2.8819547653198243,0.7429141188463887,0.5472520351409912,0.18515979989833406,95,7,1,sqrt,5,"{'model__n_estimators': 95, 'model__min_samples_split': 7, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.8519557257455908,0.8386091227716845,0.8574476714750447,0.847368538829262,0.8452132004117436,0.8481188518466652,0.006343330417690297,287
4.112855005264282,0.11587129675455306,0.2610893249511719,0.03566430583058523,117,7,5,sqrt,12,"{'model__n_estimators': 117, 'model__min_samples_split': 7, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 12}",0.8545663415043184,0.8416983448997346,0.8599041681002291,0.8540524362169617,0.8489756757966345,0.8518393933035757,0.006138666608236142,126
4.273059988021851,0.4927245912331986,0.5955288410186768,0.05967118918391002,132,15,3,log2,10,"{'model__n_estimators': 132, 'model__min_samples_split': 15, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 10}",0.8554317019314084,0.8429582015155201,0.8608954939986182,0.8556496345464768,0.8506909013605441,0.8531251866705135,0.006022688067841171,1
4.777239084243774,0.5130579378543086,0.5016963005065918,0.1576182257714402,149,6,6,log2,9,"{'model__n_estimators': 149, 'model__min_samples_split': 6, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 9}",0.8561433323084664,0.8428843555682362,0.8603315794920853,0.8550275383845081,0.8501370614035089,0.852904773431361,0.005970273811663034,10
5.502529335021973,0.5070642950354198,0.5477686405181885,0.12516557275603957,175,5,4,sqrt,11,"{'model__n_estimators': 175, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 11}",0.854862062218744,0.8424110701788247,0.859880671662457,0.8556390052055797,0.85046768707483,0.8526520992680868,0.005928037375397023,30
5.568852329254151,0.4327585117545545,0.5435512065887451,0.1171841986355776,221,11,7,sqrt,7,"{'model__n_estimators': 221, 'model__min_samples_split': 11, 'model__min_samples_leaf': 7, 'model__max_features': 'sqrt', 'model__max_depth': 7}",0.8553020096710178,0.8421598820702599,0.858832282986621,0.8530569145261132,0.8486137218045113,0.8515929622117046,0.005764838750133539,145
1.5900111198425293,0.3336993263187906,0.3583386898040771,0.11696646078492823,50,7,5,log2,5,"{'model__n_estimators': 50, 'model__min_samples_split': 7, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 5}",0.8525835033680856,0.8384412910733117,0.856611869617148,0.846823924968042,0.8448148831901181,0.847855094443341,0.006292294513844594,292
5.933084297180176,0.3132187720616495,0.4542111873626709,0.1638856768873497,189,4,10,sqrt,11,"{'model__n_estimators': 189, 'model__min_samples_split': 4, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 11}",0.8559141347793275,0.8427830971102177,0.8606560541089396,0.8552177476426639,0.8502109067311134,0.8529563880744526,0.006069273211170832,9
0.6105887413024902,0.20402885817129499,0.3460484504699707,0.11018206890556477,14,11,10,log2,4,"{'model__n_estimators': 14, 'model__min_samples_split': 11, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 4}",0.8478259775833636,0.831338933317669,0.8498334270393648,0.8435148433151237,0.8408353472968134,0.8426697057104668,0.006486471680093449,347
1.9686223030090333,0.2047343257234849,0.32226061820983887,0.11533487900228584,157,8,8,sqrt,1,"{'model__n_estimators': 157, 'model__min_samples_split': 8, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 1}",0.8346767476311597,0.8202186847029798,0.8428740059468366,0.8377761181087605,0.828518562030075,0.8328128236839623,0.007828012677292955,435
1.364323091506958,0.10598156050219364,0.23442997932434081,0.07199572433544842,110,13,8,sqrt,1,"{'model__n_estimators': 110, 'model__min_samples_split': 13, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 1}",0.8375562512228527,0.8170891829673204,0.8408765290167022,0.8398885597522804,0.8301649771750805,0.8331151000268472,0.008847334095666978,432
0.5345782279968262,0.047057077353400256,0.12249574661254883,0.030605167681178016,11,11,8,sqrt,9,"{'model__n_estimators': 11, 'model__min_samples_split': 11, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 9}",0.852272130139475,0.8391436667310022,0.8571125675172936,0.8532720188195277,0.8443178258145364,0.8492236418043669,0.006535911787898912,256
3.3454052448272704,0.15141763570488462,0.20026788711547852,0.018283868936298436,116,2,10,log2,11,"{'model__n_estimators': 116, 'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 11}",0.8556150599547194,0.841504779007611,0.8601575939647722,0.854576071115885,0.8498500716075905,0.8523407151301157,0.006331548972195087,70
1.8444092750549317,0.09767341085446254,0.18143997192382813,0.04922138778321611,66,4,3,log2,10,"{'model__n_estimators': 66, 'model__min_samples_split': 4, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 10}",0.8538496799619869,0.840987297937628,0.8594823510983186,0.8545008265711146,0.8503037728249194,0.8518247856787935,0.0061589661553113325,127
0.9887535572052002,0.08827668399271818,0.10098276138305665,0.03202158383341337,41,5,6,sqrt,7,"{'model__n_estimators': 41, 'model__min_samples_split': 5, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 7}",0.854501495374123,0.842466734358785,0.8585671089031919,0.8516001353842366,0.8477983463122092,0.8509867640665092,0.005530788413555353,187
3.663346290588379,0.1331779574141388,0.20566120147705078,0.017751471835453995,219,1,10,log2,5,"{'model__n_estimators': 219, 'model__min_samples_split': 1, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 5}",0.852816334516589,0.8389408700954681,0.8561363464717581,0.8482711936470108,0.8461298335123524,0.8484589156486357,0.005898865950913714,272
3.2876725673675535,0.10678191391907517,0.1915313720703125,0.03185117024842674,114,7,10,log2,13,"{'model__n_estimators': 114, 'model__min_samples_split': 7, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 13}",0.855418844509042,0.8428927471531547,0.8602789922265952,0.8544199876363983,0.8488828097028286,0.8523786762456039,0.005967051223101419,65
2.8475181102752685,0.19631297604270298,0.17089643478393554,0.009043323128262873,89,15,7,sqrt,15,"{'model__n_estimators': 89, 'model__min_samples_split': 15, 'model__min_samples_leaf': 7, 'model__max_features': 'sqrt', 'model__max_depth': 15}",0.8530133884898119,0.8422298119445819,0.8575892095406725,0.852931320471831,0.8488990332975295,0.8509325527488854,0.005147988506214513,190
0.7433644294738769,0.08701018973906158,0.08614516258239746,0.024533331295882886,25,6,6,log2,8,"{'model__n_estimators': 25, 'model__min_samples_split': 6, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 8}",0.8537060122425022,0.8409095359173822,0.860256614666812,0.8517369182184105,0.8500992995882564,0.8513416761266728,0.006254526034219737,168
1.278137445449829,0.07401800905006928,0.10972929000854492,0.0312472131122977,38,11,6,sqrt,10,"{'model__n_estimators': 38, 'model__min_samples_split': 11, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.8541940352740587,0.842134707315504,0.8594940993172049,0.8546141129675163,0.8489804309881848,0.8518834771724937,0.0059022506027466585,123
1.728171157836914,0.07257236401816389,0.17174429893493653,0.04578661298813615,94,12,5,sqrt,5,"{'model__n_estimators': 94, 'model__min_samples_split': 12, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.8527347178354809,0.8380790543243235,0.8556809631301731,0.8497125882165366,0.8454959944504117,0.8483406635913852,0.00613942431287715,277
0.7274510860443115,0.107916450185353,0.09707903861999512,0.026480740150047075,22,9,3,sqrt,11,"{'model__n_estimators': 22, 'model__min_samples_split': 9, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 11}",0.8529504989238896,0.8400986290947438,0.8579514462896607,0.8510921647771615,0.8479563865019693,0.8500098251174849,0.005921769755163153,234
1.3570430755615235,0.16476991573935826,0.1402345657348633,0.030180988736989135,46,6,6,log2,7,"{'model__n_estimators': 46, 'model__min_samples_split': 6, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 7}",0.8542980126897171,0.8410376474471402,0.8582409559693539,0.852424748462242,0.8478702336197639,0.8507743196376435,0.005901313194279388,198
1.5324667930603026,0.08005746967117468,0.31774749755859377,0.021555596282579775,154,13,7,log2,1,"{'model__n_estimators': 154, 'model__min_samples_split': 13, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 1}",0.839635520026833,0.8150536641855546,0.8404958307808928,0.8382586342415825,0.8304304287504477,0.8327748155970621,0.00955291541576461,436
4.630961990356445,0.36087422404869496,0.3739069938659668,0.16944983611191491,208,5,10,sqrt,6,"{'model__n_estimators': 208, 'model__min_samples_split': 5, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 6}",0.8547427117980826,0.8393403095375956,0.8579497679726771,0.8512124441609953,0.8474489795918367,0.8501388426122375,0.0064374290890833255,229
1.5256430149078368,0.15231341284349625,0.27172021865844725,0.05444926494940182,62,15,5,log2,5,"{'model__n_estimators': 62, 'model__min_samples_split': 15, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 5}",0.8536263521256673,0.8386200318320788,0.8558311725002168,0.849630630403831,0.84593766783029,0.8487291709384166,0.006086388453037295,262
0.6878026008605957,0.09292896022663337,0.13561453819274902,0.015391114274663551,41,1,4,sqrt,3,"{'model__n_estimators': 41, 'model__min_samples_split': 1, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 3}",0.8474114654666406,0.8323481612638846,0.8489218211977029,0.842759041233451,0.8349268819369853,0.8412734742197328,0.006607866559761194,378
5.86522912979126,0.5395696953325958,1.184765625,0.29135170950957573,198,15,4,sqrt,9,"{'model__n_estimators': 198, 'model__min_samples_split': 15, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 9}",0.8558783576040474,0.8425212796607562,0.8605396907980677,0.8548076788596395,0.8502623746867167,0.8528018763218455,0.006091001396020455,14
0.42278227806091306,0.04602284103448517,0.1896395206451416,0.12946816441042922,17,7,8,sqrt,3,"{'model__n_estimators': 17, 'model__min_samples_split': 7, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 3}",0.8469899656203707,0.8292401979295163,0.8479483973471403,0.8393956939980587,0.8361763784461153,0.8399501266682401,0.006968253886637406,383
4.7213973045349125,0.9861608423230108,0.4055939674377441,0.23877749349228483,113,9,4,log2,12,"{'model__n_estimators': 113, 'model__min_samples_split': 9, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 12}",0.8543729211504598,0.8423316298415948,0.8595047286581017,0.8549889370938822,0.8477326127819548,0.8517861659051986,0.006038953585802684,130
6.862843370437622,0.27362267745684044,0.41213316917419435,0.0706884545272475,220,6,4,log2,13,"{'model__n_estimators': 220, 'model__min_samples_split': 6, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 13}",0.8535014115213685,0.8418359668924003,0.8594750783913891,0.853284885916403,0.8490383324382385,0.8514271350319598,0.005834726004412165,161
2.2329004764556886,0.11774355202969934,0.2202442169189453,0.03143047663571672,160,4,10,sqrt,3,"{'model__n_estimators': 160, 'model__min_samples_split': 4, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 3}",0.8487405316264639,0.8294925049160702,0.8509072701894541,0.8451109227666496,0.8392773227712136,0.8427057104539702,0.007691714212551355,346
1.6766194820404052,0.16181303714011266,0.12040829658508301,0.014608281033316083,64,2,4,log2,9,"{'model__n_estimators': 64, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 9}",0.8547798865192722,0.8417330301173984,0.861073955037888,0.8552331322150148,0.8504114639276764,0.8526462935634498,0.006424378780581783,32
0.7209534168243408,0.04201783371964486,0.1109154224395752,0.013738443274068158,38,15,8,sqrt,6,"{'model__n_estimators': 38, 'model__min_samples_split': 15, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 6}",0.85441764261956,0.8402418454773554,0.8572127070973228,0.8509050324334757,0.846438920963122,0.8498432297181671,0.00600229577211817,239
4.3527768611907955,0.2140831128786902,0.29030647277832033,0.05888975282020024,149,8,8,sqrt,13,"{'model__n_estimators': 149, 'model__min_samples_split': 8, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 13}",0.854986164295497,0.8424726084682281,0.8595388544367708,0.8537749544756518,0.8486316237021124,0.851880841075652,0.0058471894247877155,124
1.4392598152160645,0.20575734527314465,0.36428422927856446,0.0980871525904759,136,8,5,sqrt,1,"{'model__n_estimators': 136, 'model__min_samples_split': 8, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 1}",0.8426332560024598,0.81835687172903,0.8385998920282741,0.8395914976461604,0.829673514142499,0.8337710063096846,0.00883312756874889,427
2.6996997833251952,0.21494188198453143,0.43803062438964846,0.20863548908990678,76,5,2,log2,11,"{'model__n_estimators': 76, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 11}",0.8542985717080805,0.8417744286029969,0.8599813706814806,0.8544915958277041,0.8492514769065521,0.8519594887453629,0.00612049415329648,115
2.8458476066589355,0.3135404925353376,0.2980644226074219,0.08230542955392092,182,15,6,sqrt,3,"{'model__n_estimators': 182, 'model__min_samples_split': 15, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 3}",0.8480568521675937,0.8303797751614681,0.8483643402396077,0.8445752599293428,0.8387914540816328,0.8420335363159289,0.0067696531278216565,368
1.4106762409210205,0.027909576265587547,0.20469160079956056,0.058565246039329714,136,2,5,sqrt,1,"{'model__n_estimators': 136, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 1}",0.836987170528552,0.8192981278374046,0.8396639449959579,0.8397218469318968,0.8292164563193699,0.8329775093226361,0.007842740494231028,433
1.7678214073181153,0.1987688995958143,0.24052772521972657,0.0933023778655489,74,10,8,sqrt,6,"{'model__n_estimators': 74, 'model__min_samples_split': 10, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 6}",0.8544059032339213,0.8404896769519525,0.85656935225356,0.8510971997281127,0.8478148496240603,0.8500753963583214,0.005638526814175036,230
3.3032253265380858,0.18682992132195927,0.40493006706237794,0.09381073285819864,223,10,8,sqrt,3,"{'model__n_estimators': 223, 'model__min_samples_split': 10, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 3}",0.8484246862509434,0.8314681637254162,0.8513573388605906,0.8431903686982695,0.8380132809702829,0.8424907677011007,0.007153497059021264,356
3.744749975204468,0.17468493760838688,0.28899316787719725,0.13525861360985228,148,12,4,sqrt,6,"{'model__n_estimators': 148, 'model__min_samples_split': 12, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 6}",0.8543597842189117,0.8401003074117276,0.8581732638510102,0.8511041927155448,0.8475591881489437,0.8502593472692276,0.00617502020678536,221
1.1474495887756349,0.17168835951237205,0.1963402271270752,0.10960912171746143,26,3,7,sqrt,12,"{'model__n_estimators': 26, 'model__min_samples_split': 3, 'model__min_samples_leaf': 7, 'model__max_features': 'sqrt', 'model__max_depth': 12}",0.8532439835648602,0.8416874358393404,0.8596045885186334,0.8516532820887214,0.8476151315789473,0.8507608843181005,0.005956450070795454,199
3.426794481277466,0.10165886343285617,0.31417207717895507,0.10765272621192891,101,11,5,log2,13,"{'model__n_estimators': 101, 'model__min_samples_split': 11, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 13}",0.8537311680688711,0.8399680000895102,0.858809905426838,0.8552832020050294,0.8485326038310059,0.851264975884251,0.006545864740370098,179
2.8779603004455567,0.11537329471817301,0.21566314697265626,0.0915008107251412,136,7,3,sqrt,6,"{'model__n_estimators': 136, 'model__min_samples_split': 7, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 6}",0.8537546468401487,0.841256947533014,0.8581148024760769,0.8520661480667187,0.8479555473505193,0.8506296184532955,0.00570710112134652,205
2.257937431335449,0.2588642578511613,0.18004188537597657,0.07039430527039639,185,13,1,log2,1,"{'model__n_estimators': 185, 'model__min_samples_split': 13, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 1}",0.8371979204516867,0.8163221921057564,0.842468692395266,0.8373361193395263,0.8251166420515574,0.8316883132687586,0.009568433529240456,442
3.994909429550171,0.3405039762339763,0.31678142547607424,0.13478099539763397,183,15,5,log2,7,"{'model__n_estimators': 183, 'model__min_samples_split': 15, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 7}",0.8553590295441207,0.8422863152830342,0.8596065465551146,0.8528843275962864,0.8492358127461512,0.8518744063449415,0.005862460207028357,125
3.8484505653381347,0.2043810496352911,0.2867475986480713,0.1526894616622782,169,1,7,sqrt,7,"{'model__n_estimators': 169, 'model__min_samples_split': 1, 'model__min_samples_leaf': 7, 'model__max_features': 'sqrt', 'model__max_depth': 7}",0.8548301981720097,0.8426460345565467,0.8588865485690949,0.853225585382978,0.8494649010920158,0.8518106535545289,0.005489640571600961,128
5.24583249092102,0.18546708083687108,0.2345198154449463,0.04221379216390595,191,5,7,log2,11,"{'model__n_estimators': 191, 'model__min_samples_split': 5, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 11}",0.8558487296307684,0.842955963759542,0.8605094810923606,0.8554890755550335,0.8496173469387754,0.8528841193952961,0.006049147511243513,11
2.487907552719116,0.23605051846064845,0.23166804313659667,0.13596539259904344,82,6,4,log2,12,"{'model__n_estimators': 82, 'model__min_samples_split': 6, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 12}",0.8552343684490036,0.8419982042008275,0.8583382983544101,0.8531713198005041,0.8488016917293235,0.8515087765068138,0.00567566291757734,152
1.9409733295440674,0.19939025637296665,0.14974679946899414,0.023970504019619848,80,15,6,log2,9,"{'model__n_estimators': 80, 'model__min_samples_split': 15, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 9}",0.8555940967660787,0.8434896685603677,0.8596885043678197,0.8546006864316464,0.8506629296455424,0.852807177154291,0.005472659763712484,13
1.6323684692382812,0.05966722218343533,0.1317127227783203,0.02009621233178459,61,4,5,sqrt,9,"{'model__n_estimators': 61, 'model__min_samples_split': 4, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 9}",0.8548746401319283,0.84313666255479,0.8601357758439837,0.8538392899600282,0.8490251857321877,0.8522023108445836,0.005745276568367488,89
1.8061185359954834,0.09559377791372164,0.23585133552551268,0.043108012734514374,99,10,8,log2,5,"{'model__n_estimators': 99, 'model__min_samples_split': 10, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 5}",0.8521466305168124,0.8370102461251856,0.8551945309243889,0.8486398639444366,0.8457592082885786,0.8477500959598803,0.006242576764589609,293
1.4211884498596192,0.08022350717694902,0.2155600070953369,0.1225231984134289,128,15,8,sqrt,1,"{'model__n_estimators': 128, 'model__min_samples_split': 15, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 1}",0.8410956759929564,0.820333369696868,0.8443833723542031,0.8406384877245098,0.8269624955245256,0.8346826802586126,0.009340294962353455,422
2.4811332702636717,0.20580755834408032,0.4915505886077881,0.07711093083505666,154,7,3,log2,4,"{'model__n_estimators': 154, 'model__min_samples_split': 7, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 4}",0.8514171115521145,0.8349923496717492,0.852907264595064,0.8468818269039807,0.8436543367346938,0.8459705778915204,0.006395298179815741,316
5.090526342391968,0.15252726505790554,0.36444916725158694,0.19881818905625065,204,7,7,log2,9,"{'model__n_estimators': 204, 'model__min_samples_split': 7, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 9}",0.8562383654303044,0.8437223951821113,0.8605771732107043,0.8544636238779751,0.8505829305406374,0.8531168976483464,0.005690177677519984,2
1.7838242053985596,0.05592903780124534,0.1927248001098633,0.0277700883229347,152,3,1,log2,3,"{'model__n_estimators': 152, 'model__min_samples_split': 3, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 3}",0.8491684601839171,0.8310841088556395,0.8504580406768094,0.8434141442960998,0.8376798581274616,0.8423609224279854,0.007240083671732409,360
4.9323512554168705,0.20674599384518483,0.29441237449645996,0.07211374770555012,195,6,1,log2,9,"{'model__n_estimators': 195, 'model__min_samples_split': 6, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 9}",0.8545674595410458,0.8429402994676939,0.8595785746053858,0.8548048816646667,0.8504313238453276,0.852464507824824,0.005574120266262312,55
2.0997446537017823,0.18797532459947078,0.2634772777557373,0.1391899460022979,168,6,7,log2,3,"{'model__n_estimators': 168, 'model__min_samples_split': 6, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 3}",0.8489322749252313,0.8308477458804311,0.8507651726848318,0.8425691116947924,0.8397609537235946,0.842575051781776,0.007112541787178015,351
2.6425172805786135,0.20001691656461296,0.24870500564575196,0.07788516246953539,154,11,6,sqrt,4,"{'model__n_estimators': 154, 'model__min_samples_split': 11, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 4}",0.8524420717220561,0.8348152872299657,0.8534812490034993,0.8473948324620071,0.8428714084317938,0.8462009697698644,0.006842497687662985,307
2.823947381973267,0.11422440052706792,0.18621382713317872,0.03096013841511265,190,7,7,log2,4,"{'model__n_estimators': 190, 'model__min_samples_split': 7, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 4}",0.8517416217122733,0.8344673161753393,0.8543917359671721,0.8463786115283594,0.8431983977801647,0.8460355366326617,0.006991083693612263,313
2.0032848358154296,0.09601412990653291,0.1357546329498291,0.040096588365533814,64,5,5,sqrt,12,"{'model__n_estimators': 64, 'model__min_samples_split': 5, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 12}",0.8542191911004277,0.8426477128735304,0.8587041714568631,0.854477050413845,0.847751074113856,0.8515598399917044,0.005666682350958547,147
4.645193815231323,0.17041613521789464,0.21096763610839844,0.02328222977252044,160,11,2,sqrt,12,"{'model__n_estimators': 160, 'model__min_samples_split': 11, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 12}",0.8547457863990833,0.8412334510952417,0.8600546571897701,0.8540887997516091,0.8497807017543859,0.851980679238018,0.006286842186006397,110
6.573531579971314,0.31217254063904926,0.3369868278503418,0.04698548712115175,224,10,3,log2,12,"{'model__n_estimators': 224, 'model__min_samples_split': 10, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 12}",0.855120328702798,0.8417979250407691,0.8599981538513178,0.8549251610485007,0.8495160893304691,0.8522715315947709,0.006199144812886729,80
2.165610647201538,0.16220410606657,0.246445369720459,0.07022244256510507,166,10,3,sqrt,3,"{'model__n_estimators': 166, 'model__min_samples_split': 10, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 3}",0.8492140201805629,0.8288698493151068,0.8506219563022202,0.8461181926763841,0.8389752282491945,0.8427598493446936,0.00802499812563346,344
