mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.973117208480835,0.06435589854195585,0.07132167816162109,0.013666229581751156,40,5,8,sqrt,10,"{'model__n_estimators': 40, 'model__min_samples_split': 5, 'model__min_samples_leaf': 8, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.928260417649299,0.9241705105551534,0.9263589284918826,0.926084666575246,0.9118457564955964,0.9233440559534355,0.005893469826152683,143
2.5780149936676025,0.1034695432902529,0.09800915718078614,0.011632851764673926,168,6,2,log2,2,"{'model__n_estimators': 168, 'model__min_samples_split': 6, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 2}",0.8743187082708817,0.8714318655662416,0.8787054837534752,0.8685652171254731,0.8639499306047476,0.8713942410641637,0.005008579207124388,400
2.388896608352661,0.07540670756702685,0.16044216156005858,0.1661706014370571,93,13,3,sqrt,4,"{'model__n_estimators': 93, 'model__min_samples_split': 13, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 4}",0.895127803340775,0.8884985557577096,0.8958564614448014,0.8897196326986585,0.8828499830988278,0.8904104872681543,0.004758270507084278,310
4.764116382598877,0.28146715250354304,0.2000631332397461,0.10595360380448751,165,2,10,sqrt,4,"{'model__n_estimators': 165, 'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 4}",0.8942556625824101,0.8888326486975615,0.8951485337905529,0.8897401586701267,0.8825407833584158,0.8901035574198135,0.004508538188768069,314
3.8220394134521483,0.20812155861139273,0.15892014503479004,0.09383108972798766,97,5,1,sqrt,6,"{'model__n_estimators': 97, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 6}",0.9133462429381494,0.9066880602607584,0.9110928463932373,0.9075868357773798,0.8978426767264307,0.9073113324191912,0.005307349693013156,259
2.034719181060791,0.08633036496581928,0.11972475051879883,0.046100887891907805,180,5,5,log2,1,"{'model__n_estimators': 180, 'model__min_samples_split': 5, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 1}",0.8436072999535323,0.8390327114109553,0.8512574559499552,0.8300043410246041,0.8261026595544901,0.8380008935787073,0.009096655561545488,435
1.2471885681152344,0.0502764262257924,0.08938188552856445,0.04226652093386638,35,15,8,log2,6,"{'model__n_estimators': 35, 'model__min_samples_split': 15, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 6}",0.9149018590529695,0.9028016640885463,0.9105377717180063,0.9062557046915383,0.8959905353435392,0.9060975069789199,0.0064849217251974406,270
2.449840784072876,0.11528039563147695,0.13384394645690917,0.05760770896984082,150,1,4,sqrt,2,"{'model__n_estimators': 150, 'model__min_samples_split': 1, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 2}",0.8763997051229644,0.8708798479505909,0.8787382379632646,0.8712763922504413,0.8646565480906043,0.872390146275573,0.004892950442657778,391
1.164815616607666,0.03574872600463835,0.07540435791015625,0.026587789597349913,29,8,6,log2,6,"{'model__n_estimators': 29, 'model__min_samples_split': 8, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 6}",0.9090383829278774,0.9062024245102809,0.9107958748911468,0.9064365079295759,0.8954734555516638,0.9055893291621089,0.005337201269958274,271
1.3825711250305175,0.09593028133511432,0.05395064353942871,0.009690796179320827,25,4,10,log2,13,"{'model__n_estimators': 25, 'model__min_samples_split': 4, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 13}",0.930227865879862,0.9267074332840419,0.9248749444270242,0.9263178765489467,0.9142101737195942,0.9244676587718939,0.005422209195844473,130
5.097241067886353,0.18112212145456352,0.11532077789306641,0.009169745189077034,159,3,8,log2,6,"{'model__n_estimators': 159, 'model__min_samples_split': 3, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 6}",0.9135466999276782,0.9057237763245585,0.9121331200961489,0.9087782155681197,0.8962678543197562,0.9072899332472524,0.006144227271246967,260
4.272140836715698,0.0727244190652709,0.1383418083190918,0.04816835689359177,171,9,2,log2,4,"{'model__n_estimators': 171, 'model__min_samples_split': 9, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 4}",0.894940884840735,0.888574545524421,0.8953555403964221,0.8876172491529761,0.881106585692437,0.8895189611213983,0.005267625727790231,326
2.7708760261535645,0.12775445078293154,0.11297321319580078,0.008154116681051904,185,8,7,log2,2,"{'model__n_estimators': 185, 'model__min_samples_split': 8, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 2}",0.876795378396414,0.8699103233408245,0.8770428800645651,0.8705143109693412,0.8640569276900596,0.8716639640922409,0.004848259704482201,397
5.416217565536499,0.13325418486698304,0.1353296756744385,0.02676406562719794,186,8,5,sqrt,5,"{'model__n_estimators': 186, 'model__min_samples_split': 8, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.904239206766799,0.898109077632718,0.9039664037886574,0.8986672093675294,0.8902284147573875,0.8990420624626182,0.0050980546843175,296
3.1779611110687256,0.1805431799014766,0.09219832420349121,0.012520486839033548,126,8,7,log2,4,"{'model__n_estimators': 126, 'model__min_samples_split': 8, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 4}",0.8966707544170414,0.8845104031737518,0.8956145170151568,0.8905825969459102,0.8814214628292125,0.8897599468762145,0.0059966662538695065,318
5.5210424900054935,0.2272683506572982,0.22725858688354492,0.05521308429482096,209,15,6,sqrt,4,"{'model__n_estimators': 209, 'model__min_samples_split': 15, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 4}",0.8936748177107898,0.8879382404089123,0.8928225481727082,0.8904969992776606,0.8827757402233051,0.8895416691586753,0.003927047690284778,323
3.323025131225586,0.2563291269085548,0.11497502326965332,0.041428802170129266,79,12,5,sqrt,7,"{'model__n_estimators': 79, 'model__min_samples_split': 12, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 7}",0.9196320325902012,0.911489827415885,0.9201225269479802,0.9158919932115808,0.9035969363022331,0.9141466632935762,0.006118854725059661,225
8.203248500823975,0.1239286962255241,0.26830363273620605,0.07344676669641896,179,15,2,log2,8,"{'model__n_estimators': 179, 'model__min_samples_split': 15, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 8}",0.9245906135468746,0.9187992568724883,0.9247439275878664,0.9208038145115999,0.9088978776145501,0.9195670980266758,0.005796319252628536,187
2.85474009513855,0.13607273610375206,0.244132661819458,0.1522000413730978,85,1,4,log2,5,"{'model__n_estimators': 85, 'model__min_samples_split': 1, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9059577214809535,0.8967071974537315,0.9044240892801149,0.8974845640327332,0.8911472795226795,0.8991441703540426,0.005421169907911868,294
2.3944799423217775,0.12927364312372067,0.34346351623535154,0.06580403969289203,42,13,5,log2,9,"{'model__n_estimators': 42, 'model__min_samples_split': 13, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 9}",0.9282556136691578,0.9194774873765277,0.9248452472768152,0.9228922229277723,0.9090917825365036,0.9209124707573553,0.006558898458571751,177
7.820076513290405,0.2994624580373102,0.17894906997680665,0.06706928525887784,136,6,1,sqrt,10,"{'model__n_estimators': 136, 'model__min_samples_split': 6, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.9328552062916418,0.9252487791414205,0.929377556466074,0.9278429125567413,0.9152382191841844,0.9261125347280122,0.00596850075739723,105
2.7075287818908693,0.0933982000037038,0.24153504371643067,0.08210920668768833,100,13,6,log2,3,"{'model__n_estimators': 100, 'model__min_samples_split': 13, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 3}",0.8845153744833538,0.8759296736545226,0.8880989543982788,0.8807869046048926,0.8716650755399422,0.8801991965361979,0.00587266573101031,375
6.124818992614746,0.19822260739581976,0.16209726333618163,0.03905882517442594,131,13,8,log2,7,"{'model__n_estimators': 131, 'model__min_samples_split': 13, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 7}",0.9202120040108868,0.913104391597104,0.9199618129586136,0.9143132402997316,0.9042354250317278,0.9143653747796128,0.00582600844737805,221
3.215750551223755,0.4013058225494322,0.2003100872039795,0.09664843575595419,133,8,4,log2,3,"{'model__n_estimators': 133, 'model__min_samples_split': 8, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 3}",0.8854988802359017,0.8790666535067531,0.8873499748010947,0.8808292667162202,0.8740360436058979,0.8813561637731734,0.0047369084297886575,362
5.587349605560303,0.21171900991260786,0.41098475456237793,0.2824894204382779,101,9,6,log2,12,"{'model__n_estimators': 101, 'model__min_samples_split': 9, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 12}",0.9335478528829122,0.9282167472711376,0.9302903071122054,0.9309768353493912,0.9167964461245655,0.9279656377480425,0.005838602948883458,61
9.053012275695801,0.8089137708529934,0.3641936779022217,0.08483336499235945,145,2,1,log2,10,"{'model__n_estimators': 145, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 10}",0.9318839288521806,0.9264488933881042,0.9292928322434189,0.9289015286171347,0.9152714101167709,0.926359718643522,0.005805848600864422,102
2.473151111602783,0.3475065777782702,0.38376755714416505,0.19220566535176464,33,7,4,log2,12,"{'model__n_estimators': 33, 'model__min_samples_split': 7, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 12}",0.9316358687867068,0.9310248748570824,0.9289714042646855,0.9305820379407296,0.9150731379668458,0.92745746476321,0.006254790092663144,73
4.003687524795533,0.32846023258223167,0.2445448398590088,0.02849407467513741,56,13,3,sqrt,9,"{'model__n_estimators': 56, 'model__min_samples_split': 13, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 9}",0.9277175678933411,0.9217357809608077,0.9273677581533963,0.922166389638839,0.9129445510533318,0.9223864095399431,0.005345194129006375,164
3.5241583347320558,0.3363528930107248,0.1838287353515625,0.03713746906964055,175,5,4,sqrt,2,"{'model__n_estimators': 175, 'model__min_samples_split': 5, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 2}",0.8742243755699267,0.8721498378448252,0.8782403739744657,0.8688757270342766,0.8631411199843477,0.8713262868815683,0.005096743180960901,403
4.24749002456665,0.25713812765010613,0.12646107673645018,0.02394358004676809,191,3,7,sqrt,3,"{'model__n_estimators': 191, 'model__min_samples_split': 3, 'model__min_samples_leaf': 7, 'model__max_features': 'sqrt', 'model__max_depth': 3}",0.8884380426313933,0.8812590019486573,0.8861878554377665,0.8786727295436858,0.8727900734655089,0.8814695406054023,0.0055501737597477355,357
2.6902793884277343,0.09668478822748837,0.10826549530029297,0.016993242970285743,184,7,1,log2,2,"{'model__n_estimators': 184, 'model__min_samples_split': 7, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 2}",0.8743248224274249,0.8724931019634183,0.8775036226156028,0.8710715692585582,0.8639901091020893,0.8718766450734187,0.0044918162119322496,394
7.757873773574829,0.14634113731555728,0.1435190200805664,0.023618007610020926,153,2,4,log2,11,"{'model__n_estimators': 153, 'model__min_samples_split': 2, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 11}",0.9332936786608949,0.9277346053030375,0.9298291278383708,0.9306187226556939,0.9164287255293297,0.9275809719974653,0.005853432422905063,71
1.3752457618713378,0.041909746483823514,0.063148832321167,0.016896849718730785,40,9,5,log2,6,"{'model__n_estimators': 40, 'model__min_samples_split': 9, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 6}",0.9140528647443757,0.9020898059291234,0.9114164579859567,0.907992114533174,0.8954105674688682,0.9061923621322997,0.006714102338685718,269
1.9104848384857178,0.05352233946803101,0.06711530685424805,0.012116378046002615,57,12,8,log2,6,"{'model__n_estimators': 57, 'model__min_samples_split': 12, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 6}",0.9124697349251103,0.9047385296940932,0.9124012678936246,0.9102351228195522,0.8968216188265957,0.9073332548317952,0.005961813683910186,258
6.9412425518035885,0.1764107663498963,0.20624094009399413,0.10097298951185162,129,7,1,sqrt,11,"{'model__n_estimators': 129, 'model__min_samples_split': 7, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 11}",0.9332220556842439,0.9281582264163138,0.9322276094405494,0.9300701988224207,0.9160758535091987,0.9279507887745453,0.0061907425519863455,62
2.617265558242798,0.08147601006146606,0.13161702156066896,0.09657533441406818,88,12,8,log2,5,"{'model__n_estimators': 88, 'model__min_samples_split': 12, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9040278316405854,0.8977003050945461,0.9037484791128587,0.9001053375386827,0.890918873499748,0.8993001653772842,0.004808164557447804,290
4.8668928146362305,0.1557483711408751,0.12308850288391113,0.034373322315716326,146,8,10,log2,6,"{'model__n_estimators': 146, 'model__min_samples_split': 8, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 6}",0.9137554547010875,0.9035314278826545,0.9136791187982087,0.907016912527044,0.8971980738777753,0.907036197557354,0.006298401052578155,262
9.293759679794311,0.2671056327697174,0.14665565490722657,0.012481127025999395,188,7,1,log2,10,"{'model__n_estimators': 188, 'model__min_samples_split': 7, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 10}",0.9308043434968085,0.9259789796583255,0.9288630970109819,0.9278455328935244,0.9146958094700719,0.9256375525059426,0.00568881986096656,115
3.2867741107940676,0.10667529973434824,0.09014692306518554,0.01717463675056412,64,11,4,sqrt,11,"{'model__n_estimators': 64, 'model__min_samples_split': 11, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 11}",0.9321608127985019,0.9278656221421953,0.9298195199368324,0.9294675213622957,0.9149910340809736,0.9268609020641598,0.006091636332667667,85
9.58542742729187,0.2049594486681952,0.16794090270996093,0.011231191865697723,222,13,6,log2,9,"{'model__n_estimators': 222, 'model__min_samples_split': 13, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 9}",0.9278660545522516,0.9228380693009203,0.9270769007704663,0.9257029708505002,0.9116081792939241,0.9230184349536126,0.005956572160722664,152
3.1967483043670653,0.10219521379052922,0.08973197937011719,0.017159024043090103,110,6,3,log2,5,"{'model__n_estimators': 110, 'model__min_samples_split': 6, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9049174414176459,0.8975457052243401,0.9014779572902573,0.8995738458945,0.8899104805610316,0.8986850860775549,0.005014462431954025,301
2.084387445449829,0.050779897518167326,0.0562474250793457,0.008467451173574314,44,10,1,log2,9,"{'model__n_estimators': 44, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 9}",0.9263907959234297,0.9216418855594115,0.9283940567267976,0.9251832707218417,0.9109260182847101,0.9225072054432382,0.00619308150971919,163
3.932447004318237,0.13713603406838606,0.09965062141418457,0.023324153485957434,107,7,6,sqrt,7,"{'model__n_estimators': 107, 'model__min_samples_split': 7, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 7}",0.9190926766379826,0.9118191164049677,0.9185546921060607,0.9163466216434577,0.9030540898653234,0.9137734393315584,0.005941376303630019,229
3.296527862548828,0.14978243590911208,0.07415862083435058,0.013987161960124096,57,4,1,sqrt,13,"{'model__n_estimators': 57, 'model__min_samples_split': 4, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 13}",0.9343999042697776,0.9269292884650155,0.9316694777057379,0.932211013974256,0.9149884137441906,0.9280396196317955,0.006965578676520755,58
3.5672181129455565,0.10141591781949179,0.09978461265563965,0.010712238815908826,126,15,7,log2,5,"{'model__n_estimators': 126, 'model__min_samples_split': 15, 'model__min_samples_leaf': 7, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9046960216056823,0.8971330021809936,0.9059652840314057,0.899785656451138,0.8886636369750482,0.8992487202488535,0.00619021602948695,293
4.068697786331176,0.06926812216356937,0.10215640068054199,0.007634314552518822,141,13,6,sqrt,5,"{'model__n_estimators': 141, 'model__min_samples_split': 13, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.9049877542178945,0.8951952631298525,0.9048027279452804,0.8990982547683579,0.8892034263523776,0.8986574852827525,0.0059899382702503666,302
1.711045503616333,0.03211565197931686,0.08281955718994141,0.04919240898008837,59,12,6,sqrt,5,"{'model__n_estimators': 59, 'model__min_samples_split': 12, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 5}",0.9077059335268901,0.8987091347560597,0.9001175657770041,0.9018959010071701,0.8889396457828737,0.8994736361699995,0.006092653739388344,285
0.32387442588806153,0.013130857201684687,0.03776030540466309,0.0071129138474461855,11,9,4,log2,4,"{'model__n_estimators': 11, 'model__min_samples_split': 9, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 4}",0.8833497542109068,0.8861044413835029,0.8911197659864563,0.8830626671010603,0.8765620482648566,0.8840397353893567,0.004727290667954593,342
4.957606983184815,0.15902022280709366,0.09996051788330078,0.010572397023209907,91,11,2,log2,13,"{'model__n_estimators': 91, 'model__min_samples_split': 11, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 13}",0.9343531746447676,0.9308685280956878,0.9330966878069615,0.930939277188833,0.9157998447013733,0.9290115024875247,0.006736986884303078,28
11.420225238800048,0.3154102681656679,0.1783384323120117,0.012655450246685825,202,9,4,sqrt,15,"{'model__n_estimators': 202, 'model__min_samples_split': 9, 'model__min_samples_leaf': 4, 'model__max_features': 'sqrt', 'model__max_depth': 15}",0.9353925812571405,0.931242362810084,0.9329263659160566,0.9316616166953885,0.9183206086867659,0.929908707073087,0.0059718421770659875,6
9.346227264404297,0.1728676828950077,0.15705933570861816,0.00885681396760344,223,6,1,log2,8,"{'model__n_estimators': 223, 'model__min_samples_split': 6, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 8}",0.9263628454935172,0.918771306613468,0.9252051068617012,0.9221000077736659,0.9092944219144007,0.9203467377313505,0.006123837476269591,178
2.598540449142456,0.10005829753139278,0.1046933650970459,0.005846820477499981,178,2,5,sqrt,2,"{'model__n_estimators': 178, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 2}",0.8770906048123652,0.8736443032568165,0.8800396718988969,0.8713820791673618,0.863368652561685,0.873105062339425,0.005692635341987077,385
10.44507656097412,0.27115494358419,0.16268010139465333,0.01002250806825784,201,8,4,log2,12,"{'model__n_estimators': 201, 'model__min_samples_split': 8, 'model__min_samples_leaf': 4, 'model__max_features': 'log2', 'model__max_depth': 12}",0.9337452527941695,0.9297819617762739,0.930930542732889,0.9321114411764964,0.916774609984706,0.9286687616929068,0.006090131635425576,36
3.0512576580047606,0.16318170900738138,0.08304858207702637,0.0026064957253625226,105,12,1,log2,5,"{'model__n_estimators': 105, 'model__min_samples_split': 12, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9065333256469652,0.8970771016629531,0.9042734199150835,0.9005263383151758,0.8919469189643381,0.9000714209009033,0.005188322232324582,274
8.04547839164734,0.2032747872248968,0.12891616821289062,0.011391354272850325,153,6,5,sqrt,13,"{'model__n_estimators': 153, 'model__min_samples_split': 6, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 13}",0.9330561000066382,0.9303697906612943,0.9306728762825456,0.9304405397544395,0.9172357892585408,0.9283550191926917,0.005648337750540914,46
9.52360577583313,0.2469170095849968,0.19533467292785645,0.06435444858519229,193,15,6,sqrt,11,"{'model__n_estimators': 193, 'model__min_samples_split': 15, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 11}",0.932088316370916,0.9283844488252594,0.929502459186071,0.928870084575737,0.9151639763086618,0.926801857053329,0.005957555438667745,88
6.331463575363159,0.3554875104154624,0.17382397651672363,0.02726658240262159,218,4,3,log2,5,"{'model__n_estimators': 218, 'model__min_samples_split': 4, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 5}",0.9060402625942889,0.8975893775040593,0.9044502926479463,0.9005940303487406,0.8904721060782206,0.8998292138346512,0.005533331234379514,278
1.0326661109924316,0.08663778225599485,0.14558138847351074,0.1303593422386482,60,9,8,log2,2,"{'model__n_estimators': 60, 'model__min_samples_split': 9, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 2}",0.8739784991317897,0.8680691000278629,0.8753986187331371,0.8682014270354121,0.8573126175330228,0.8685920524922448,0.006371732447602731,414
1.7467557907104492,0.02654023497577132,0.06874251365661621,0.017777341938724434,35,4,8,log2,11,"{'model__n_estimators': 35, 'model__min_samples_split': 4, 'model__min_samples_leaf': 8, 'model__max_features': 'log2', 'model__max_depth': 11}",0.9292312583632927,0.9266986988280981,0.9255658398921818,0.9274813060806661,0.9116632063663702,0.9241280619061218,0.006345626272060136,137
4.606512403488159,0.1271739065689005,0.11941232681274414,0.025902162842806175,107,7,6,sqrt,9,"{'model__n_estimators': 107, 'model__min_samples_split': 7, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 9}",0.9279455385873154,0.9225114006486207,0.9272760463659859,0.9252120944264564,0.9123846724273315,0.9230659504911418,0.0056663647545681815,150
9.852896690368652,0.27413444415569843,0.17271289825439454,0.009358593139180077,169,5,2,sqrt,15,"{'model__n_estimators': 169, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 15}",0.9370582521897416,0.9326721932480909,0.9338679402668025,0.9337508985571551,0.919415036016529,0.9313528640556639,0.006146218339574319,1
8.970647096633911,0.24126352051227712,0.19707236289978028,0.035091624671259945,203,4,6,sqrt,9,"{'model__n_estimators': 203, 'model__min_samples_split': 4, 'model__min_samples_leaf': 6, 'model__max_features': 'sqrt', 'model__max_depth': 9}",0.9289369053982761,0.9221952133434537,0.9272052972728407,0.9254356964986186,0.9119837608995093,0.9231513746825396,0.006012563884127806,146
3.6983203411102297,0.12591347963455612,0.13325657844543456,0.02783445613866865,151,9,5,log2,4,"{'model__n_estimators': 151, 'model__min_samples_split': 9, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 4}",0.8942264019760955,0.8891374812100016,0.8966089348243633,0.888619964695329,0.8822145514289135,0.8901614668269406,0.004993431306296038,312
10.929380083084107,0.1778338633586351,0.17313566207885742,0.024468388434842607,199,3,6,log2,15,"{'model__n_estimators': 199, 'model__min_samples_split': 3, 'model__min_samples_leaf': 6, 'model__max_features': 'log2', 'model__max_depth': 15}",0.9346693638831534,0.9310021652716285,0.9319647023166397,0.9319856650109049,0.917516165294338,0.9294276123553329,0.006079773119335128,15
4.0600510597229,0.13439663926648468,0.14791474342346192,0.062324526473261393,107,11,3,sqrt,7,"{'model__n_estimators': 107, 'model__min_samples_split': 11, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 7}",0.9200687580575848,0.9138223638756877,0.919353021379328,0.9153823377072579,0.9046206145388513,0.9146494191117419,0.00553698871398414,212
