iter	Logloss
212	0.09055853451
213	0.08986239265
214	0.0882570334
215	0.08767715454
216	0.08608004402
217	0.08558408849
218	0.08496684355
219	0.08319219253
220	0.08291392607
221	0.08235032026
222	0.08183959961
223	0.08126556396
224	0.08070687687
225	0.07897024716
226	0.0784540513
227	0.07797350715
228	0.0773121284
229	0.07670320399
230	0.07615956026
231	0.07557373944
232	0.07504558339
233	0.07492298799
234	0.07454991509
235	0.07396372178
236	0.07251114789
237	0.07205985574
238	0.07160576315
239	0.07024290646
240	0.0698384543
241	0.06854038014
242	0.06803886862
243	0.06749719059
244	0.06696518842
245	0.06643185784
246	0.06592952055
247	0.06548174241
248	0.06498023538
249	0.06451528661
250	0.06415001364
251	0.06360851063
252	0.0624038427
253	0.06195267621
254	0.06167443668
255	0.06121042588
256	0.06087778877
257	0.06047614602
258	0.06023721134
259	0.05978837406
260	0.05933676327
261	0.05891615924
262	0.05845607084
263	0.05743097193
264	0.05704860463
265	0.05606637394
266	0.05579855975
267	0.05552650452
268	0.05497192383
269	0.05456744475
270	0.05442327612
271	0.05357227101
272	0.0532203809
273	0.05239271725
274	0.05223130619
275	0.05188708137
276	0.05112249935
277	0.05106012681
278	0.0507689577
279	0.04997906853
280	0.04966982673
281	0.0496290723
282	0.04925546534
283	0.04898260678
284	0.04863774019
285	0.0483377165
286	0.04817096486
287	0.04735171599
288	0.04708728566
289	0.04678481158
290	0.04625238306
291	0.04604279462
292	0.04580209171
293	0.04518136417
294	0.04457411822
295	0.04430061789
296	0.04410654853
297	0.0438905155
298	0.04373622221
299	0.04355559405
300	0.04289510839
301	0.04266969569
302	0.04246107214
303	0.04230091319
304	0.04227518418
305	0.04206222983
306	0.04186781491
307	0.04162956687
308	0.0416033038
309	0.04137544969
310	0.04123944451
311	0.04101080502
312	0.04084193061
313	0.0405862696
314	0.04034811581
315	0.0401352557
316	0.03989178826
317	0.03977412953
318	0.03955858118
319	0.039310388
320	0.03885787066
321	0.03864749684
322	0.0380761988
323	0.03785255881
324	0.03740193535
325	0.03728525498
326	0.03706860262
327	0.03687525805
328	0.03668119543
329	0.03626911837
330	0.03611608617
331	0.03590849484
332	0.03571181353
333	0.03546089621
334	0.03527306949
335	0.03506034178
336	0.03487146714
337	0.03468445049
338	0.03451494105
339	0.03436817842
340	0.0341936852
341	0.03400260028
342	0.03384496128
343	0.03351054248
344	0.03333462435
345	0.03311581107
346	0.03293896395
347	0.03281863942
348	0.03247795105
349	0.03228713092
350	0.03201728372
351	0.03184609357
352	0.03146107618
353	0.0313534501
354	0.03126491098
355	0.03105301801
356	0.03087982178
357	0.0304857815
358	0.03011910382
359	0.03004383985
360	0.03002975239
361	0.02987515169
362	0.02974803925
363	0.02939983368
364	0.02924433989
365	0.02908319361
366	0.02902678097
367	0.0288722229
368	0.02877107059
369	0.02866366891
370	0.02852434495
371	0.0283906241
372	0.02826310102
373	0.02811142641
374	0.02796379987
375	0.02785741469
376	0.0277023854
377	0.0275803106
378	0.02745793062
379	0.02733224981
380	0.02722982519
381	0.02710339266
382	0.02703675663
383	0.02664763956
384	0.02646853279
385	0.0263571167
386	0.02609063766
387	0.02598948535
388	0.02585991355
389	0.02573766821
390	0.02565922008
391	0.02554050221
392	0.02553108664
393	0.02545200124
394	0.02536873088
395	0.02523586722
396	0.0250975261
397	0.02500562107
398	0.02487740012
399	0.02474764431
400	0.02464911517
401	0.02461744869
402	0.02455666486
403	0.02446261238
404	0.02432471331
405	0.02423639185
406	0.02412567363
407	0.02402264763
408	0.02390460295
409	0.02381024978
410	0.02346243466
411	0.02337664885
412	0.02325149536
413	0.02319808062
414	0.02294179131
415	0.02271566054
416	0.02261914422
417	0.02254335291
418	0.02244461284
419	0.02239700766
420	0.02233230366
421	0.02226507299
422	0.02211239983
423	0.02202330645
424	0.0219178772
425	0.02180562188
426	0.02173090766
427	0.02162304822
428	0.02153022766
429	0.02145182666
430	0.02137080473
431	0.02116103677
432	0.02105924943
433	0.02096174352
434	0.02084630405
435	0.02078227772
436	0.02069152383
437	0.02060055901
438	0.02042184718
439	0.02033964718
440	0.02027694927
441	0.02018969368
442	0.02010331547
443	0.02003207038
444	0.01993780248
445	0.01976203245
446	0.01968593822
447	0.01960657232
448	0.01953520831
449	0.01945728975
450	0.01936917473
451	0.01929338792
452	0.01910923677
453	0.01903951981
454	0.01895562565
455	0.01877718308
456	0.01870609059
457	0.01863131355
458	0.01855206658
459	0.01840545542
460	0.01838703941
461	0.01831816168
462	0.01825010636
463	0.01806852902
464	0.01804288752
465	0.017999437
466	0.01791979397
467	0.01785525378
468	0.01779133516
469	0.01775254642
470	0.01770698211
471	0.01770030078
472	0.01763749964
473	0.01750599244
474	0.01745216818
475	0.01737776588
476	0.01730089973
477	0.01724054898
478	0.01717323303
479	0.01710041046
480	0.01704729305
481	0.01698106878
482	0.01696827832
483	0.01690979228
484	0.01684370153
485	0.0167755026
486	0.01672089857
487	0.01666405622
488	0.01659533332
489	0.01646792804
490	0.01643187467
491	0.01636248869
492	0.01632802178
493	0.01626944374
494	0.01615202174
495	0.01599961113
496	0.01593226489
497	0.0158142763
498	0.01576745538
499	0.01572011835
500	0.01568946951
501	0.01562651017
502	0.01556273404
503	0.01550497616
504	0.01545199002
505	0.01539389779
506	0.01527112849
507	0.01521451838
508	0.01516081866
509	0.01510297326
510	0.01503930933
511	0.01501610924
512	0.01499999439
513	0.01486904817
514	0.01486569349
515	0.01483037949
516	0.01478581148
517	0.01473377003
518	0.01467831892
519	0.01463133195
520	0.01458891027
521	0.01454590405
522	0.01448080175
523	0.01446487427
524	0.01440593271
525	0.01436883814
526	0.01432489059
527	0.0142631239
528	0.01417672101
529	0.01411643084
530	0.01406829273
531	0.0140257409
532	0.01400362351
533	0.0139580592
534	0.01388954499
535	0.01383840561
536	0.01379138049
537	0.01373498692
538	0.01369355707
539	0.01364625931
540	0.01360712837
541	0.01355396046
542	0.01352373011
543	0.01347957274
544	0.01344945122
545	0.01341151855
546	0.0133574037
547	0.01331461402
548	0.01327178282
549	0.01324196984
550	0.01309619904
551	0.01306019278
552	0.01300472035
553	0.01290942697
554	0.01286129559
555	0.0128571084
556	0.01276701983
557	0.01273827721
558	0.0126953125
559	0.01264814152
560	0.01261564143
561	0.01257049561
562	0.01252674327
563	0.0124809972
564	0.01243348066
565	0.01239107693
566	0.01235959782
567	0.01232429617
568	0.01227907181
569	0.01224566852
570	0.01222830155
571	0.01214155309
572	0.01210086262
573	0.01206551159
574	0.01195742327
575	0.01193095039
576	0.01188830095
577	0.01177371979
578	0.01174214083
579	0.01170301998
580	0.01161822712
581	0.01158298044
582	0.01153282502
583	0.01149928149
584	0.01146670398
585	0.01145834306
586	0.01143771228
587	0.01140048756
588	0.01137141957
589	0.01127344917
590	0.01123487921
591	0.01122874989
592	0.01119597042
593	0.01116815679
594	0.01113904392
595	0.01110367607
596	0.0110794763
597	0.01103801054
598	0.01101088131
599	0.01097900278
600	0.01094531789
601	0.0109164339
602	0.0108840819
603	0.01085226396
604	0.01081245983
605	0.01078684975
606	0.01071824466
607	0.01068856632
608	0.01065222347
609	0.01062699823
610	0.01058877608
611	0.01054630055
612	0.01050620584
613	0.01044036753
614	0.01041547551
615	0.010383312
616	0.01034718009
617	0.01029712453
618	0.01026802175
619	0.01024455127
620	0.01021173814
621	0.01017399059
622	0.01014427746
623	0.0101205478
624	0.01009517221
625	0.01002423006
626	0.009949364382
627	0.0099230598
628	0.009901773789
629	0.009877366459
630	0.009853030934
631	0.009826130587
632	0.009797430599
633	0.009788421182
634	0.009763035494
635	0.009728235357
636	0.009704475403
637	0.009655549666
638	0.009629377477
639	0.009617345473
640	0.009592814726
641	0.009562301636
642	0.009545537163
643	0.00951779646
644	0.009493974798
645	0.009467800365
646	0.009435648077
647	0.009431226394
648	0.009411383236
649	0.009386171453
650	0.009370167115
651	0.009344769085
652	0.0093208773
653	0.009302243625
654	0.009280355678
655	0.009255344166
656	0.009226806304
657	0.009197746165
658	0.009170115976
659	0.00914258452
660	0.009117947747
661	0.009094798144
662	0.009080142414
663	0.009056778515
664	0.00899757217
665	0.00892670968
666	0.008898714851
667	0.008878384758
668	0.008853217854
669	0.008842501921
670	0.008803726645
671	0.008782363218
672	0.008762498743
673	0.008742212408
674	0.008720343534
675	0.008703528012
676	0.008687533771
677	0.008652478386
678	0.008634013008
679	0.008611956765
680	0.0085891589
681	0.008566776724
682	0.008549500634
683	0.008527008505
684	0.008508737227
685	0.00848777771
686	0.008465565513
687	0.008445765551
688	0.008419721828
689	0.008397745245
690	0.008373567918
691	0.008371816523
692	0.008350104164
693	0.008330067466
694	0.0083135459
695	0.008288468193
696	0.008269704931
697	0.008252455206
698	0.008200710521
699	0.008187253615
700	0.008168617697
701	0.008146208595
702	0.0080831466
703	0.008057296977
704	0.008039325265
705	0.008015321844
706	0.007995188096
707	0.007970579933
708	0.007953317306
709	0.007935720332
710	0.007916681065
711	0.007896818834
712	0.007837861566
713	0.007819519043
714	0.00780316465
715	0.007792722478
716	0.007784802493
717	0.007765763788
718	0.007764231738
719	0.007740903181
720	0.007696845111
721	0.007696845111
722	0.007667583017
723	0.007650800593
724	0.007631944208
725	0.007609574374
726	0.00759561707
727	0.007584275638
728	0.007566412757
729	0.007550457225
730	0.007533755022
731	0.007520453509
732	0.00750481886
733	0.007488662495
734	0.007476614784
735	0.007413790647
736	0.007412330403
737	0.007412353964
738	0.007398461735
739	0.007379852744
740	0.007360658646
741	0.007343007256
742	0.007328215206
743	0.007312982223
744	0.007296197555
745	0.007285026102
746	0.007270134197
747	0.007254163518
748	0.007205149146
749	0.007183931575
750	0.007166601069
751	0.007148387572
752	0.007137360292
753	0.007096366882
754	0.007081538369
755	0.007080188078
756	0.007064967436
757	0.007038461461
758	0.007020290599
759	0.00700894468
760	0.006997975742
761	0.006981142829
762	0.006973378799
763	0.006973406848
764	0.006954609366
765	0.006940179152
766	0.006920256895
767	0.006907289168
768	0.006855578703
769	0.006839215896
770	0.006809516795
771	0.006809511746
772	0.006797533035
773	0.00678353534
774	0.006769719965
775	0.006769699209
776	0.006757270028
777	0.006731473137
778	0.006715140623
779	0.006705840616
780	0.006689299415
781	0.006669390061
782	0.00665669329
783	0.006656665802
784	0.0066473916
785	0.006632532793
786	0.006615266239
787	0.006607326059
788	0.006594140109
789	0.006581514022
790	0.006566244574
791	0.006552208171
792	0.006538713119
793	0.00652463913
794	0.006514565524
795	0.006501820508
796	0.006501829484
797	0.006487468271
798	0.00646920709
799	0.006457451091
800	0.006442628187
801	0.006397998473
802	0.006389478235
803	0.006376572216
804	0.006362428665
805	0.006348680608
806	0.006332983129
807	0.006303237466
808	0.006290385863
809	0.006276068968
810	0.006276080749
811	0.006263087217
812	0.006263062533
813	0.00622795666
814	0.006216611301
815	0.006206056931
816	0.006194095051
817	0.006186213774
818	0.006173292048
819	0.006161729027
820	0.006161766613
821	0.006150140762
822	0.006138487984
823	0.00612503781
824	0.006111801933
825	0.006094902824
826	0.006082515156
827	0.006068732318
828	0.006059325723
829	0.006047684165
830	0.006034084769
831	0.006024652369
832	0.006014555202
833	0.006004767698
834	0.005973012588
835	0.005958745059
836	0.005948351692
837	0.005917392058
838	0.005906842737
839	0.005899022046
840	0.005888935538
841	0.005888946758
842	0.005888940026
843	0.005877502666
844	0.005866408068
845	0.005858070149
846	0.00585808193
847	0.005845078861
848	0.005835613363
849	0.005823710946
850	0.005811966728
851	0.005782751196
852	0.005782751196
853	0.005772674785
854	0.005761027617
855	0.005752874823
856	0.005747215608
857	0.005738275191
858	0.005724882238
859	0.005712188272
860	0.005701681025
861	0.005688346414
862	0.005654280045
863	0.005645410874
864	0.005638324513
865	0.005628426496
866	0.005614677878
867	0.005614675634
868	0.00560691553
869	0.005596073375
870	0.005585016363
871	0.005574768291
872	0.00556797252
873	0.00556797252
874	0.005556299546
875	0.005547097711
876	0.005537007837
877	0.005523637884
878	0.005495731129
879	0.005484338087
880	0.00548432855
881	0.005472034006
882	0.00547201942
883	0.005441749797
884	0.005441743626
885	0.005440268797
886	0.005440307505
887	0.005410846822
888	0.005403847414
889	0.005403827218
890	0.00539434433
891	0.005387922736
892	0.005378317552
893	0.005369784972
894	0.00534804793
895	0.005339826135
896	0.005330309026
897	0.005316313575
898	0.005305423737
899	0.005300332238
900	0.005279500625
901	0.005271085851
902	0.005260065864
903	0.005260032205
904	0.005260063059
905	0.005251846313
906	0.005242073396
907	0.005242064981
908	0.00523849319
909	0.005228397706
910	0.005228386486
911	0.005221842037
912	0.005221829134
913	0.005221831378
914	0.005211767309
915	0.005203584783
916	0.005193630106
917	0.005193586349
918	0.00518413712
919	0.005184134315
920	0.005174781014
921	0.00514873729
922	0.005139143888
923	0.005131600324
924	0.005131567787
925	0.005111031252
926	0.005111052569
927	0.005104045868
928	0.005102895849
929	0.005102876775
930	0.005095164355
931	0.00509398797
932	0.0050878766
933	0.005077199375
934	0.005077184789
935	0.005069650201
936	0.00506005736
937	0.005051932615
938	0.005041786082
939	0.005034488229
940	0.005026706808
941	0.005017778733
942	0.005010392806
943	0.005004264046
944	0.004995014527
945	0.004995029674
946	0.004995025747
947	0.004965973461
948	0.004959432378
949	0.004950681574
950	0.004945154751
951	0.00494517719
952	0.004935127707
953	0.004925238104
954	0.004917869568
955	0.004909473307
956	0.004902643316
957	0.004896216673
958	0.004888737622
959	0.004878371183
960	0.004878370061
961	0.004878345938
962	0.00486832226
963	0.004860221077
964	0.004850763433
965	0.004842018801
966	0.004831958659
967	0.004825643652
968	0.004818041184
969	0.004811205022
970	0.004803424162
971	0.004797172546
972	0.004785895628
973	0.004777481977
974	0.004777494879
975	0.004769707848
976	0.004759464264
977	0.004751908919
978	0.004751902188
979	0.004751910041
980	0.004744940926
981	0.004737571829
982	0.004730107925
983	0.004719414431
984	0.004712324703
985	0.004704630515
986	0.004695303861
987	0.004685422112
988	0.004685447076
989	0.004662858178
990	0.004654254633
991	0.004654246779
992	0.004646366905
993	0.004641789549
994	0.004633640962
995	0.004607703265
996	0.004607705509
997	0.004599694084
998	0.004599721291
999	0.00459969212
