mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__kn1__weights,param_model__kn1__p,param_model__kn1__n_neighbors,param_model__gb1__subsample,param_model__gb1__n_estimators,param_model__gb1__min_samples_split,param_model__gb1__min_samples_leaf,param_model__gb1__max_depth,param_model__gb1__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score
3.8520381110055104,0.1014671543321874,0.025681155068533763,0.00523950856884021,uniform,2,4,0.75,81,10,1,3,0.36874999999999997,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 4, 'model__gb1__subsample': 0.75, 'model__gb1__n_estimators': 81, 'model__gb1__min_samples_split': 10, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 3, 'model__gb1__learning_rate': 0.36874999999999997}",0.8846153846153846,0.8881118881118881,0.9020979020979021,0.881118881118881,0.8986013986013985,0.845538264552349,0.8702353984044124,0.8814741596431738,0.017689513979078055,1763
3.981957265308925,0.12271837951206256,0.027570452008928572,0.004859823002205824,uniform,2,5,0.8541666666666666,29,4,2,8,0.44375,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 5, 'model__gb1__subsample': 0.8541666666666666, 'model__gb1__n_estimators': 29, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 8, 'model__gb1__learning_rate': 0.44375}",0.8846153846153846,0.9020979020979021,0.9020979020979021,0.8776223776223777,0.9055944055944056,0.8455875110804688,0.8807495321579828,0.885480716466632,0.0193950525226181,619
3.0103751591273715,0.062089898493146875,0.027445861271449497,0.005477849334077553,uniform,1,4,0.8541666666666666,58,8,1,3,0.21875,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 4, 'model__gb1__subsample': 0.8541666666666666, 'model__gb1__n_estimators': 58, 'model__gb1__min_samples_split': 8, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 3, 'model__gb1__learning_rate': 0.21875}",0.8881118881118881,0.8811188811188811,0.9055944055944056,0.8741258741258742,0.8741258741258742,0.8455136412882892,0.8772776519255392,0.8779811737558217,0.01673033784733206,2808
2.4088640553610667,0.12789673213895808,0.03579418999808175,0.01271299320470936,uniform,1,16,0.9166666666666666,55,1,1,2,0.21875,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 16, 'model__gb1__subsample': 0.9166666666666666, 'model__gb1__n_estimators': 55, 'model__gb1__min_samples_split': 1, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 2, 'model__gb1__learning_rate': 0.21875}",0.8671328671328671,0.8741258741258742,0.9125874125874126,0.8671328671328671,0.8846153846153846,0.8104747365310746,0.8913375357037329,0.872486668261316,0.02931606995943272,3884
5.024062429155622,0.14632834783663876,0.029674904687064036,0.005138634412802701,uniform,2,16,0.8854166666666666,46,5,1,6,0.3125,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 16, 'model__gb1__subsample': 0.8854166666666666, 'model__gb1__n_estimators': 46, 'model__gb1__min_samples_split': 5, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 6, 'model__gb1__learning_rate': 0.3125}",0.8636363636363636,0.881118881118881,0.8986013986013986,0.8601398601398602,0.8916083916083917,0.8280065005417119,0.873731901900916,0.8709776139353603,0.021768264313407688,4152
7.858149187905448,0.19045794251886494,0.02907637187412807,0.0031481875226296403,uniform,2,1,0.7604166666666666,87,4,1,6,0.3125,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 1, 'model__gb1__subsample': 0.7604166666666666, 'model__gb1__n_estimators': 87, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 6, 'model__gb1__learning_rate': 0.3125}",0.881118881118881,0.8776223776223776,0.8846153846153846,0.8951048951048951,0.8706293706293706,0.8420171377917857,0.8807987786861027,0.875986689366971,0.01546776621819693,3284
6.266935757228306,0.3233045356966634,0.03957193238394601,0.011612089341597538,uniform,2,9,0.8020833333333334,89,3,1,4,0.21875,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 9, 'model__gb1__subsample': 0.8020833333333334, 'model__gb1__n_estimators': 89, 'model__gb1__min_samples_split': 3, 'model__gb1__min_samples_leaf': 1, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.21875}",0.8741258741258742,0.8881118881118881,0.9125874125874126,0.8881118881118881,0.8986013986013985,0.8421156308480252,0.8808234019501625,0.8834967849052356,0.020439363931378213,1040
1.178896427154541,0.037422343546574095,0.02240289960588728,0.006363336525118174,uniform,2,6,0.8854166666666666,13,6,2,4,0.14375,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 6, 'model__gb1__subsample': 0.8854166666666666, 'model__gb1__n_estimators': 13, 'model__gb1__min_samples_split': 6, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.14375}",0.8776223776223776,0.8916083916083917,0.9090909090909091,0.8776223776223777,0.8951048951048951,0.8315276273022751,0.8737811484290358,0.8794796752543231,0.022699432481459655,2368
0.6846324716295514,0.11013060860948391,0.01597639492579869,0.0022944294903481676,distance,2,2,0.8541666666666666,6,4,5,4,0.21875,"{'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 2, 'model__gb1__subsample': 0.8541666666666666, 'model__gb1__n_estimators': 6, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 5, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.21875}",0.8776223776223777,0.8846153846153846,0.8846153846153846,0.8916083916083917,0.8671328671328671,0.8386191273515218,0.8596473948586625,0.8719801325435128,0.017008198617440257,3982
3.6533268179212297,0.30776060459873056,0.027919633047921315,0.007497481795301816,distance,2,7,0.9375,51,7,2,4,0.29375,"{'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 7, 'model__gb1__subsample': 0.9375, 'model__gb1__n_estimators': 51, 'model__gb1__min_samples_split': 7, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 4, 'model__gb1__learning_rate': 0.29375}",0.8636363636363636,0.8811188811188811,0.9195804195804196,0.8951048951048951,0.8986013986013985,0.8350487540628386,0.8843199054466659,0.8824872310787802,0.02508776553141879,1398
1.0400184222630091,0.06063551559396755,0.023007903780256,0.008343089808733628,distance,2,18,0.9895833333333333,9,2,3,5,0.40625,"{'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 18, 'model__gb1__subsample': 0.9895833333333333, 'model__gb1__n_estimators': 9, 'model__gb1__min_samples_split': 2, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 5, 'model__gb1__learning_rate': 0.40625}",0.8636363636363636,0.8811188811188811,0.9090909090909092,0.8811188811188811,0.8916083916083916,0.8315522505663351,0.8702353984044124,0.8754801536491678,0.022522486936674854,3395
1.7002452441624232,0.04803779867819756,0.020264284951346263,0.006463783210635246,uniform,2,4,0.9479166666666666,39,10,3,2,0.3125,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 4, 'model__gb1__subsample': 0.9479166666666666, 'model__gb1__n_estimators': 39, 'model__gb1__min_samples_split': 10, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 2, 'model__gb1__learning_rate': 0.3125}",0.881118881118881,0.8811188811188811,0.8951048951048951,0.8706293706293706,0.8881118881118881,0.845562887816409,0.8701615286122328,0.8759726189303654,0.014897002078177358,3334
10.816348280225482,0.3035952990890325,0.022583518709455217,0.007828128511947557,distance,1,4,0.8645833333333334,81,4,3,8,0.06875,"{'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 4, 'model__gb1__subsample': 0.8645833333333334, 'model__gb1__n_estimators': 81, 'model__gb1__min_samples_split': 4, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 8, 'model__gb1__learning_rate': 0.06875}",0.8916083916083917,0.8916083916083917,0.8986013986013985,0.8846153846153846,0.8846153846153846,0.8384960110312223,0.8947355461439969,0.8834686440320242,0.018949640298989177,1188
1.9931785038539342,0.10422945238391847,0.020082712173461914,0.004439519537710855,uniform,1,2,0.9791666666666666,33,2,2,3,0.14375,"{'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 2, 'model__gb1__subsample': 0.9791666666666666, 'model__gb1__n_estimators': 33, 'model__gb1__min_samples_split': 2, 'model__gb1__min_samples_leaf': 2, 'model__gb1__max_depth': 3, 'model__gb1__learning_rate': 0.14375}",0.8601398601398602,0.8601398601398601,0.8916083916083916,0.8916083916083917,0.8636363636363636,0.8349995075347187,0.8666157785876096,0.8669640218935994,0.0182864237136162,4523
5.299131461552212,0.07367484189138446,0.028610161372593472,0.006405452386381355,distance,2,2,0.8125,45,10,3,8,0.425,"{'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 2, 'model__gb1__subsample': 0.8125, 'model__gb1__n_estimators': 45, 'model__gb1__min_samples_split': 10, 'model__gb1__min_samples_leaf': 3, 'model__gb1__max_depth': 8, 'model__gb1__learning_rate': 0.425}",0.8741258741258742,0.9020979020979021,0.8916083916083917,0.8846153846153846,0.8776223776223777,0.856126268098099,0.8702107751403526,0.8794867104726259,0.013879440016853387,2305
