,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.10749874114990235,0.018727327541130767,0.02374858856201172,0.003422235742868716,7,52,30,"{'model__max_depth': 7, 'model__min_samples_leaf': 52, 'model__min_samples_split': 30}",0.9204943353502636,0.8603097749885658,0.9556659618657728,0.956362327642441,0.9632191405927825,0.9581611075983212,0.9278687663352553,0.9591686633281611,0.933602847269176,0.9386588160168281,0.9373511740987567,0.029326215911584793,1
1,0.11799981594085693,0.026001874540779745,0.02234981060028076,0.0037079459050610767,15,43,9,"{'model__max_depth': 15, 'model__min_samples_leaf': 43, 'model__min_samples_split': 9}",0.6152799334188092,0.820983384693824,0.9478456710979148,0.9511184965247318,0.9571814712343762,0.9580156968551878,0.9308914335247752,0.9400645060819216,0.9421089700247914,0.9269758094808804,0.8990465372937214,0.10193046969748569,32
2,0.11866443157196045,0.007044395620207432,0.025159883499145507,0.005597328150314274,29,21,40,"{'model__max_depth': 29, 'model__min_samples_leaf': 21, 'model__min_samples_split': 40}",0.837910790201768,0.8032049695960891,0.9471689872610987,0.9527258549459777,0.95225348838953,0.9595664320706678,0.9345745469282685,0.9402868437988416,0.9364698369769363,0.784167230110435,0.9048328980279614,0.06468384924869802,29
3,0.12107260227203369,0.005961028947852417,0.02025105953216553,0.003600864517395066,26,19,24,"{'model__max_depth': 26, 'model__min_samples_leaf': 19, 'model__min_samples_split': 24}",0.5910027292289928,0.7983913294494305,0.9452129773339032,0.948325535536211,0.9526977378890463,0.9593309604801745,0.9328577620254684,0.9402605760516949,0.9384334385095034,0.7849541732401774,0.8791467219744602,0.11381785727429267,37
4,0.11570951938629151,0.006541264236553086,0.020949840545654297,0.0057686257803972844,11,11,25,"{'model__max_depth': 11, 'model__min_samples_leaf': 11, 'model__min_samples_split': 25}",0.584994114162749,0.7603152109529057,0.943285084463639,0.9423712801133679,0.9566847365619212,0.9534666859296813,0.9404388214787617,0.9460479236284014,0.9107138832544514,0.7899199909848997,0.8728237731530779,0.11708285543066882,44
5,0.10569996833801269,0.0045551811272716465,0.01889960765838623,0.003222302403577311,21,36,41,"{'model__max_depth': 21, 'model__min_samples_leaf': 36, 'model__min_samples_split': 41}",0.8662387250601705,0.8125248367336227,0.944634703196347,0.9496910872678468,0.9581543214042033,0.9592756105844011,0.9352143541980551,0.9410945770236016,0.9392786041619714,0.9253258583126737,0.9231432677942892,0.04461572174694161,16
6,0.13374900817871094,0.005362949657806829,0.019800233840942382,0.005206839258248355,24,3,23,"{'model__max_depth': 24, 'model__min_samples_leaf': 3, 'model__min_samples_split': 23}",0.5760322708834754,0.693979575769845,0.9294261871021436,0.9282490196519484,0.9464707470139685,0.9469091304812814,0.9255356275083353,0.9174864392755355,0.8840301254601458,0.6588075651716625,0.8406926688318341,0.13328033808376258,50
7,0.13425021171569823,0.00808304960503375,0.020150160789489745,0.0022906358487692984,21,2,25,"{'model__max_depth': 21, 'model__min_samples_leaf': 2, 'model__min_samples_split': 25}",0.5760585134699447,0.7158911982364982,0.9391368813310239,0.927547967699125,0.9490368970765758,0.9418779187688682,0.9272974428348153,0.9155182345071888,0.8775345578844566,0.6583276988956502,0.8428227310704146,0.1313342542209278,49
8,0.10835206508636475,0.003906409935734713,0.019298648834228514,0.002481985002843719,12,30,39,"{'model__max_depth': 12, 'model__min_samples_leaf': 30, 'model__min_samples_split': 39}",0.8614588253818295,0.8008656304593953,0.9445550382017079,0.9546312541706967,0.9571064924158925,0.9598478722186679,0.9350811391946684,0.9453743435408548,0.92932912628653,0.9246600555931185,0.9212909777463363,0.048322319943608985,19
9,0.0476496696472168,0.0028462406294412325,0.017350292205810545,0.0012248947599146592,2,60,22,"{'model__max_depth': 2, 'model__min_samples_leaf': 60, 'model__min_samples_split': 22}",0.9204484108239424,0.8960962278156421,0.9379606511160596,0.9273042865390527,0.9407133109896454,0.9422756875113749,0.924517752306402,0.9413309867479216,0.8938979039891819,0.9096461573135001,0.9234191375152723,0.01737761213779856,15
