,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.1057523250579834,0.001954744385236714,0.019649863243103027,0.0023021299484214273,7,52,30,"{'model__max_depth': 7, 'model__min_samples_leaf': 52, 'model__min_samples_split': 30}",0.836628649022537,0.8239929233138061,0.8462707189362536,0.8661734739833211,0.8954319344811704,0.8830324382107063,0.836596358667666,0.7691545535348592,0.8881045731639959,0.8308941346968353,0.847627975801115,0.03572425495320649,34
1,0.13315050601959227,0.006355912786155459,0.018748831748962403,0.0019392144936651345,15,43,9,"{'model__max_depth': 15, 'model__min_samples_leaf': 43, 'model__min_samples_split': 9}",0.8440171920647304,0.8513547503360747,0.8439653575477005,0.8834802544479965,0.8944513273885089,0.8855578838600908,0.8405612743473524,0.7994267612264216,0.9013138775447773,0.8287704669857696,0.8572899145749423,0.03103929425015921,13
2,0.15329957008361816,0.008929736732497875,0.017450428009033202,0.0012533435906521885,29,21,40,"{'model__max_depth': 29, 'model__min_samples_leaf': 21, 'model__min_samples_split': 40}",0.8442525717568162,0.8463369991383574,0.8485106498688841,0.8821886402531564,0.8858213051761438,0.8854576138107547,0.8435073443562409,0.7913422760621402,0.8954149395575541,0.8433155071117779,0.8566147847091827,0.029627207227711144,18
3,0.15115003585815429,0.0033692372037913525,0.018450236320495604,0.0018910269315243042,26,19,24,"{'model__max_depth': 26, 'model__min_samples_leaf': 19, 'model__min_samples_split': 24}",0.8461160651313453,0.8495762315796271,0.8524696173253049,0.8800413316542349,0.8852774676204218,0.8862487275050942,0.8447938600739959,0.7896198405536268,0.8868639437400048,0.8447783459035412,0.8565785431087196,0.028475649926586015,19
4,0.143113112449646,0.0051013701395531234,0.018749380111694337,0.002158284587512418,11,11,25,"{'model__max_depth': 11, 'model__min_samples_leaf': 11, 'model__min_samples_split': 25}",0.8262540979009569,0.8453750864616738,0.8505661858802774,0.8768131459133157,0.8761240017606741,0.8753235408583456,0.8395730195390636,0.8036100616745777,0.8910999284513716,0.8437390499712535,0.852847811841151,0.025566227394873263,32
5,0.13521332740783693,0.0058338374468121495,0.018399834632873535,0.002341840970343749,21,36,41,"{'model__max_depth': 21, 'model__min_samples_leaf': 36, 'model__min_samples_split': 41}",0.8498838396970827,0.856764234523148,0.8501829503527296,0.8822710656326953,0.886000601620296,0.8880467904237005,0.8416956854987415,0.7924622415284555,0.9006765679091655,0.8341106790633749,0.8582094656249388,0.030589233684491124,8
6,0.18385021686553954,0.007342289951472046,0.0198000431060791,0.0038596127697799808,24,3,23,"{'model__max_depth': 24, 'model__min_samples_leaf': 3, 'model__min_samples_split': 23}",0.8276034948360924,0.8335075313004006,0.8171006320412093,0.8753660281673864,0.8593661573288058,0.8583116223184135,0.8054183215473538,0.7918393775779176,0.8772244230648305,0.8319478889195064,0.8377685477101917,0.027563317038753858,39
7,0.1876309633255005,0.0065388095426252785,0.020700740814208984,0.0051683451540548144,21,2,25,"{'model__max_depth': 21, 'model__min_samples_leaf': 2, 'model__min_samples_split': 25}",0.8282671466033096,0.8369141637392912,0.8114676646085814,0.8654945267848494,0.8620768476456082,0.8547273929277326,0.807479805782013,0.7870655035340943,0.8770799662140919,0.8370006361647768,0.836757365400435,0.027301882411308216,41
8,0.1423788070678711,0.005485146357735467,0.02259972095489502,0.007213958549147925,12,30,39,"{'model__max_depth': 12, 'model__min_samples_leaf': 30, 'model__min_samples_split': 39}",0.8435880702434183,0.8568679035572074,0.8523973888999355,0.8876729021041415,0.8918256116897882,0.8941734603873823,0.8396172063404661,0.7941362415046627,0.8940986827234705,0.8363772287029383,0.8590754696153411,0.031223623285182953,6
9,0.056700515747070315,0.007729910423175052,0.020399594306945802,0.002904719413365807,2,60,22,"{'model__max_depth': 2, 'model__min_samples_leaf': 60, 'model__min_samples_split': 22}",0.7801273259677335,0.73641723217275,0.7756304691788563,0.8151581122718644,0.835557968834709,0.8016089094187566,0.7895867004525748,0.6816714847275118,0.804826898205506,0.7436698202749457,0.7764254921505207,0.04275181855754358,48
10,0.04694976806640625,0.0016348231274617988,0.020499753952026366,0.002214522450768518,1,12,59,"{'model__max_depth': 1, 'model__min_samples_leaf': 12, 'model__min_samples_split': 59}",0.6840091364709362,0.6857366704565346,0.6730372137842426,0.7382322900149725,0.7447549416989145,0.7459598817833115,0.6259162388194646,0.6482968537297908,0.7206722851884143,0.6768189379790372,0.694343444992562,0.03945823556253855,49
11,0.1280501127243042,0.0056815825227483135,0.019100546836853027,0.0021992333612779994,22,44,26,"{'model__max_depth': 22, 'model__min_samples_leaf': 44, 'model__min_samples_split': 26}",0.8477067899818325,0.8508924884137109,0.8434087737992662,0.8824138229910727,0.8899553203458128,0.8871690026189177,0.8413923261121904,0.7972573592267991,0.8984723263161293,0.828179378055377,0.8566847587861111,0.030516949514746587,16
12,0.14159998893737794,0.0057697768989706175,0.019150352478027342,0.0018579572062665287,17,27,60,"{'model__max_depth': 17, 'model__min_samples_leaf': 27, 'model__min_samples_split': 60}",0.8499484204068245,0.8525698873746412,0.8520421949963546,0.8832431752635487,0.8881835995588119,0.893611778161863,0.8391736388340804,0.7972675561809688,0.9005244633427995,0.838734780523152,0.8595299494643045,0.030241046011217704,3
13,0.12549953460693358,0.005138096892429253,0.017600345611572265,0.001996843751128719,10,28,17,"{'model__max_depth': 10, 'model__min_samples_leaf': 28, 'model__min_samples_split': 17}",0.8443740854606729,0.8517804731726635,0.8527279401642729,0.8796691428270376,0.893440979179519,0.893833561915056,0.8427757128945583,0.7874844284012367,0.9015186663743538,0.8325083602937925,0.8580113350683163,0.0331809027609666,9
14,0.12605102062225343,0.0032443602790681297,0.021222186088562012,0.0026516293941554504,15,47,52,"{'model__max_depth': 15, 'model__min_samples_leaf': 47, 'model__min_samples_split': 52}",0.8493204579792016,0.8470176458291907,0.8451422560081303,0.8833655387135864,0.8927186949258258,0.8881555579348449,0.8459274214792041,0.7913864628635426,0.8923770969611377,0.8242773406271156,0.8559688473321779,0.031591583310045045,21
15,0.12095632553100585,0.004417663187218002,0.020123767852783202,0.0017291089182780888,12,55,53,"{'model__max_depth': 12, 'model__min_samples_leaf': 55, 'model__min_samples_split': 53}",0.8427485210167724,0.8422131809228584,0.8483619442872413,0.8772125266182991,0.8926609121855301,0.8854380696485961,0.8427731636560158,0.7927086679208921,0.8945405507374948,0.8311713936771346,0.8549828930670834,0.030588955975967183,22
16,0.1770092487335205,0.0053788529534266214,0.019851040840148926,0.00396263135167445,25,3,38,"{'model__max_depth': 25, 'model__min_samples_leaf': 3, 'model__min_samples_split': 38}",0.8394192154803359,0.8370543718591256,0.8305869536769367,0.8796657438423143,0.8755861124282178,0.8688153348594775,0.8203687558526268,0.8000844647703731,0.8831794442999876,0.8351142545135382,0.8469874651582933,0.026732769324064324,35
17,0.17584962844848634,0.007459471323338964,0.021550965309143067,0.004681869920608196,19,7,22,"{'model__max_depth': 19, 'model__min_samples_leaf': 7, 'model__min_samples_split': 22}",0.8211114340146598,0.8389110672642082,0.8365113840495844,0.8771182047922286,0.8673112841194335,0.8652854892243687,0.8223299700379496,0.7984699470268231,0.890070036080223,0.8397443093870026,0.8456863125996481,0.027118010828729496,36
18,0.11649906635284424,0.0037218818441139582,0.018400406837463378,0.0023969284410062484,9,39,19,"{'model__max_depth': 9, 'model__min_samples_leaf': 39, 'model__min_samples_split': 19}",0.8466267625860155,0.8398253941547659,0.8390334307142457,0.8804364636283142,0.8938998421171596,0.8867458290208715,0.8342799505787623,0.7895892496911172,0.8989872725017037,0.8269215067919946,0.8536345701784951,0.033370413245821504,29
19,0.07045135498046876,0.0021258598112493753,0.01969904899597168,0.0021918172292990923,4,25,15,"{'model__max_depth': 4, 'model__min_samples_leaf': 25, 'model__min_samples_split': 15}",0.816046097030817,0.7941702313518952,0.8284515415245466,0.8461356092935041,0.8816770930523052,0.8563419106712824,0.8186352736437625,0.7248445389362198,0.8449850529646794,0.7747534436245744,0.8186040792093585,0.0427440630242883,43
20,0.12499914169311524,0.005874099170290079,0.019550800323486328,0.0026016358078285386,18,58,10,"{'model__max_depth': 18, 'model__min_samples_leaf': 58, 'model__min_samples_split': 10}",0.841877531181436,0.840024234761077,0.8476082194248578,0.8755249307031988,0.8943502075929921,0.8866098696319409,0.84649590167417,0.789161827362167,0.8927560837577816,0.8350445145246284,0.854945332061425,0.0310655833176513,23
21,0.12124912738800049,0.003848853018092901,0.022251081466674805,0.002942612722450124,26,53,3,"{'model__max_depth': 26, 'model__min_samples_leaf': 53, 'model__min_samples_split': 3}",0.8454558123488516,0.8391540946719216,0.8456716478787786,0.8798773306413376,0.8944513273885091,0.8859317721796499,0.8380052378354585,0.7929873846681995,0.8934766685191133,0.8343062912273898,0.854931756735921,0.03099078760308517,25
22,0.13859951496124268,0.0035056625458663566,0.018100619316101074,0.0020341346479781043,20,28,48,"{'model__max_depth': 20, 'model__min_samples_leaf': 28, 'model__min_samples_split': 48}",0.8499739127922489,0.8526208721454901,0.8511474122679555,0.8862699711596147,0.8875870777398791,0.8931486664933185,0.8423525392965121,0.79720637445595,0.8999602318787379,0.8408082694617094,0.8601075327691416,0.03000472278412606,1
23,0.16309950351715088,0.004199287419926482,0.019550514221191407,0.00285726691457653,28,7,45,"{'model__max_depth': 28, 'model__min_samples_leaf': 7, 'model__min_samples_split': 45}",0.8312021699118474,0.8472487767903727,0.8456521037166198,0.8812972565094805,0.8794414108505788,0.8785270839600212,0.8334939353615075,0.8044657560786592,0.8947750806834,0.8372217629588806,0.8533325336821367,0.027281481316846934,31
24,0.16439244747161866,0.007713611684007563,0.02135009765625,0.003302913407931936,29,8,48,"{'model__max_depth': 29, 'model__min_samples_leaf': 8, 'model__min_samples_split': 48}",0.8307832450447051,0.8499118813210494,0.8470924234931025,0.885461012795478,0.8816711448290396,0.8798017032312448,0.8349750429546695,0.800629152072276,0.8930917334992038,0.8395002194258188,0.8542917558666587,0.028235815835569486,28
25,0.06478323936462402,0.004019448585881887,0.020551133155822753,0.004591058271548347,3,14,18,"{'model__max_depth': 3, 'model__min_samples_leaf': 14, 'model__min_samples_split': 18}",0.7898475725300853,0.7713655930973419,0.8006053591792133,0.8311953719424008,0.8652013643524679,0.8327750500925373,0.8174838675687572,0.7047216996283211,0.8299827841423767,0.7568073033077166,0.7999985965841219,0.044011540616312156,47
26,0.07257621288299561,0.001142903698926102,0.01958432197570801,0.0012190286842145533,4,50,41,"{'model__max_depth': 4, 'model__min_samples_leaf': 50, 'model__min_samples_split': 41}",0.816046097030817,0.7941702313518952,0.8284515415245466,0.8461356092935041,0.8816770930523052,0.8563419106712824,0.8186352736437625,0.7248445389362198,0.8449850529646794,0.7747534436245744,0.8186040792093585,0.0427440630242883,43
27,0.07437574863433838,0.004359662463620905,0.01884329319000244,0.002097822891788505,4,2,7,"{'model__max_depth': 4, 'model__min_samples_leaf': 2, 'model__min_samples_split': 7}",0.816046097030817,0.7871615248525266,0.816447177228162,0.8461356092935041,0.8797711123687355,0.8563419106712824,0.8186352736437625,0.7248445389362198,0.84003783069997,0.7747534436245744,0.8160174518349553,0.0424612701634577,45
28,0.1271500825881958,0.003905033818369244,0.018250131607055665,0.0015837275855701723,22,42,5,"{'model__max_depth': 22, 'model__min_samples_leaf': 42, 'model__min_samples_split': 5}",0.8546713096797987,0.8508236589730647,0.8423092022412906,0.8854134270093522,0.8927841253817486,0.8858264036532287,0.838598360669668,0.7992177236659409,0.900661272477911,0.8287202882132614,0.8579025771965265,0.030908723174487087,11
29,0.13944952487945556,0.0027606637009650204,0.01865079402923584,0.0026650514247818302,22,29,19,"{'model__max_depth': 22, 'model__min_samples_leaf': 29, 'model__min_samples_split': 19}",0.8485735310862645,0.8523880416919466,0.8519019868765199,0.8851585031551076,0.8915078066181632,0.8945830380465355,0.8416447007278927,0.7976592891703248,0.8957845791462089,0.8346566921472772,0.8593858168666241,0.030361309233271135,4
30,0.1265495538711548,0.0031814081202796722,0.02085106372833252,0.004695753455832038,26,44,35,"{'model__max_depth': 26, 'model__min_samples_leaf': 44, 'model__min_samples_split': 35}",0.8470660813614973,0.8499110315748686,0.8437571697334005,0.883108065620799,0.8899757142541523,0.8878640949948251,0.841394025604552,0.797496987649789,0.8980933395194854,0.8274955859689946,0.8566162096282364,0.030639492346419103,17
31,0.12154974937438964,0.00444183505275549,0.021199512481689452,0.006428243322140913,10,36,15,"{'model__max_depth': 10, 'model__min_samples_leaf': 36, 'model__min_samples_split': 15}",0.8521314183453403,0.8520982782442884,0.8479523666280881,0.8818538402579149,0.8925164553347914,0.8890724340639451,0.8439424144008185,0.7928599227410772,0.9018475181463297,0.8323960959214013,0.8586670744083994,0.03148122185756887,7
32,0.1577993392944336,0.005495703497656963,0.02195160388946533,0.005854221289573257,16,15,9,"{'model__max_depth': 16, 'model__min_samples_leaf': 15, 'model__min_samples_split': 9}",0.8466590529408863,0.8429991961401129,0.8512264386627715,0.8799325641430904,0.8838473447981088,0.8772465164655318,0.838021383012894,0.800200879997145,0.8904235304914422,0.8364095472343842,0.8546966453886368,0.026584334112371967,27
33,0.14224889278411865,0.0039392352837775415,0.020050692558288574,0.004539902878955804,14,23,58,"{'model__max_depth': 14, 'model__min_samples_leaf': 23, 'model__min_samples_split': 58}",0.846380336193579,0.8500826803033935,0.8545574436915694,0.8805511793627243,0.8891446624893145,0.8879626655517996,0.8497546782775985,0.7957788008721796,0.8967252481683721,0.8410268447928042,0.8591964539703335,0.028807532912155796,5
34,0.1304992914199829,0.005360944978987441,0.021000313758850097,0.007252770242628011,30,40,22,"{'model__max_depth': 30, 'model__min_samples_leaf': 40, 'model__min_samples_split': 22}",0.8499849594925997,0.8486975940286637,0.8471799473497267,0.8835346382035686,0.8920779863054904,0.8849154757473942,0.8383825251397408,0.7953394820966977,0.9035045231989205,0.8325211176088368,0.8576138249171639,0.03136104031341939,12
35,0.12629804611206055,0.002942712035800122,0.018302130699157714,0.0015989901943815514,16,45,19,"{'model__max_depth': 16, 'model__min_samples_leaf': 45, 'model__min_samples_split': 19}",0.8484588153518544,0.8502475310624715,0.842762966701846,0.8832780148569622,0.8916820045852305,0.8893112127407542,0.8477943138384565,0.7945670628183361,0.8989498836697477,0.8252154285267173,0.8572267234152378,0.03163982420327196,14
36,0.1230999231338501,0.003388899193584039,0.0189495325088501,0.001489536624570721,15,53,25,"{'model__max_depth': 15, 'model__min_samples_leaf': 53, 'model__min_samples_split': 25}",0.8443256499283665,0.8386484956943361,0.8461984905108844,0.8795935154169451,0.8942881761217925,0.8863931843558329,0.839221224620206,0.7930213745154322,0.8933194654756624,0.8343462641478624,0.854935584078732,0.030948263818282723,24
37,0.14202535152435303,0.0044196588929636465,0.019150853157043457,0.0035082671124779252,26,25,46,"{'model__max_depth': 26, 'model__min_samples_leaf': 25, 'model__min_samples_split': 46}",0.8446562011927037,0.8488267554481477,0.849651009243539,0.8825208910098554,0.8861136178623445,0.8885209487925957,0.8488276051943283,0.7921359389950222,0.8986847628613333,0.8396941306144943,0.8579631861214365,0.030112518224586722,10
38,0.11732752323150634,0.005065039419801916,0.0173997163772583,0.0010440268402433022,9,29,16,"{'model__max_depth': 9, 'model__min_samples_leaf': 29, 'model__min_samples_split': 16}",0.8380247819976172,0.8483432498712635,0.83987128044853,0.8819626077690594,0.8918562025522976,0.891133918298604,0.8336358429737037,0.7841568223571619,0.8934766685191134,0.8311254673429744,0.8533586842130326,0.03383941727991307,30
39,0.1699457883834839,0.007434775551190333,0.019300389289855956,0.0021450313579263144,13,1,26,"{'model__max_depth': 13, 'model__min_samples_leaf': 1, 'model__min_samples_split': 26}",0.8234159456570322,0.8368801738920584,0.8094750098145684,0.8652030638448296,0.8587789827178622,0.8513037655652257,0.8096738504208794,0.7944107095210661,0.8932761284204408,0.8338563832501555,0.8376274013104119,0.028548231696100955,40
40,0.1035003423690796,0.004171826145374591,0.019550418853759764,0.0020053500219487912,7,9,25,"{'model__max_depth': 7, 'model__min_samples_leaf': 9, 'model__min_samples_split': 25}",0.8245129679764653,0.8286155425374441,0.842731526093156,0.8688255318136473,0.8912698776875347,0.8802095813980364,0.8489678133141632,0.7654445617094173,0.8791329529869429,0.8255777362739796,0.8455288091790788,0.035391926750976826,37
