,hyperparameters,mean_brier,mean_roc_auc,mean_accuracy,dataset
20,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 29, 'min_samples_split': 2}",0.08727885549219254,0.9520007355074382,0.897415852334419,spam
21,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 23, 'min_samples_split': 2}",0.08494536145512255,0.9536784454443712,0.8987194920455082,spam
22,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 18, 'min_samples_split': 2}",0.08255720477817821,0.9553112817811934,0.9002409951376104,spam
23,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.07725370709858596,0.9592771145197492,0.9039354671198602,spam
24,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 29, 'min_samples_split': 2}",0.08727885549219254,0.9520007355074382,0.897415852334419,spam
25,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 14, 'min_samples_split': 2}",0.08031865801226509,0.957061924937328,0.9019789453807299,spam
26,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 6, 'min_samples_split': 2}",0.07316407178269835,0.9624278209216586,0.9095869329179059,spam
27,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.06554355841790983,0.9677557709874554,0.9152369824859556,spam
28,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 38, 'min_samples_split': 2}",0.0902506022952342,0.9501435129264866,0.8956767218996365,spam
29,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 7, 'min_samples_split': 2}",0.07446586270791129,0.9614222573296303,0.9082825850918189,spam
30,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 38, 'min_samples_split': 2}",0.0902506022952342,0.9501435129264866,0.8956767218996365,spam
31,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 18, 'min_samples_split': 2}",0.08255720477817821,0.9553112817811934,0.9002409951376104,spam
32,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.07019328249466787,0.9646462114914428,0.911325119199358,spam
33,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 51, 'min_samples_split': 2}",0.09347365049627691,0.948094727578297,0.8939378275031864,spam
34,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 29, 'min_samples_split': 2}",0.08727885549219254,0.9520007355074382,0.897415852334419,spam
35,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 20, 'min_samples_split': 2}",0.0836096820044602,0.9545451810827933,0.8993714299202189,spam
36,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 31, 'min_samples_split': 2}",0.0879962050256172,0.9514548321067418,0.8985023367794931,spam
37,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 30, 'min_samples_split': 2}",0.08761689757587109,0.9516926513327553,0.8976330076004343,spam
38,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 34, 'min_samples_split': 2}",0.08890396522459307,0.9510082419331318,0.89806779020913,spam
39,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 17, 'min_samples_split': 2}",0.08199544591243858,0.9557464204833576,0.8995883491479015,spam
40,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 59, 'min_samples_split': 2}",0.09513459976029627,0.9469525989804406,0.89285110701978,spam
41,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 34, 'min_samples_split': 2}",0.0889039652245931,0.9510082419331318,0.89806779020913,spam
42,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 22, 'min_samples_split': 2}",0.08447408537935427,0.9539903893143491,0.8991542746542039,spam
43,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 39, 'min_samples_split': 2}",0.09050113073430972,0.9499293430139939,0.8961112684699994,spam
44,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 28, 'min_samples_split': 2}",0.08687527943698177,0.9523696234083856,0.8980673181324648,spam
45,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 40, 'min_samples_split': 2}",0.0907548823510586,0.9498116996155979,0.8958941132039844,spam
46,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 46, 'min_samples_split': 2}",0.09238728658264368,0.9487938020439188,0.8952421753292736,spam
47,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 38, 'min_samples_split': 2}",0.0902506022952342,0.9501435129264866,0.8956767218996365,spam
48,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.07550545517788523,0.9606589376857976,0.9074127838360949,spam
49,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1065, 'max_depth': 15, 'min_samples_leaf': 36, 'min_samples_split': 2}",0.0895578583312433,0.9506115439908956,0.8961115045083321,spam
0,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 26, 'min_samples_split': 2}",0.0998563404833265,0.9258909811052766,0.866614090431125,mt
1,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 18, 'min_samples_split': 2}",0.09771480280267755,0.9281368314344431,0.8686119873817034,mt
2,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.09161769009832091,0.9346299046986241,0.8767087276550999,mt
3,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.09497935254516814,0.9311113134251713,0.8723449001051524,mt
4,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 34, 'min_samples_split': 2}",0.1016884287754701,0.9238000826972556,0.8631440588853838,mt
5,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 31, 'min_samples_split': 2}",0.10102463124251153,0.924542960234658,0.8646161934805467,mt
6,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 60, 'min_samples_split': 2}",0.10605332936890877,0.9188727201373965,0.8574132492113564,mt
7,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 47, 'min_samples_split': 2}",0.10404020177806353,0.9212269709055315,0.8601997896950578,mt
8,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 24, 'min_samples_split': 2}",0.09943789433569894,0.9262485241403434,0.8668243953732914,mt
9,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 52, 'min_samples_split': 2}",0.10490110764976088,0.9201843000059032,0.8593585699263933,mt
10,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 50, 'min_samples_split': 2}",0.10453530976019523,0.9206349846586654,0.8598843322818086,mt
11,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 43, 'min_samples_split': 2}",0.10336948161734247,0.9219342708661928,0.8612513144058884,mt
12,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 54, 'min_samples_split': 2}",0.1052144589051089,0.9198273490962322,0.8590956887486856,mt
13,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 22, 'min_samples_split': 2}",0.09886024646879847,0.9269481944413933,0.8674027339642482,mt
14,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 11, 'min_samples_split': 2}",0.09536644787020002,0.9306640178026813,0.8719768664563616,mt
15,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 18, 'min_samples_split': 2}",0.09771480280267753,0.9281368314344431,0.8686119873817034,mt
16,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 39, 'min_samples_split': 2}",0.10264967354567615,0.9227549240266267,0.8617245005257622,mt
17,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 2}",0.09200879122175062,0.9341663804340448,0.8762355415352261,mt
18,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 12, 'min_samples_split': 2}",0.09574024014662179,0.9302414722281502,0.871608832807571,mt
19,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 41, 'min_samples_split': 2}",0.10302431599338586,0.9222905672717989,0.8619348054679283,mt
20,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 6, 'min_samples_split': 2}",0.09338269224968354,0.9327868777332196,0.874079915878023,mt
21,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 47, 'min_samples_split': 2}",0.10404020177806353,0.9212269709055315,0.8601997896950578,mt
22,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 52, 'min_samples_split': 2}",0.10490110764976088,0.9201843000059032,0.8593585699263933,mt
23,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.09294300077156507,0.9332102242922087,0.8745531019978969,mt
24,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 18, 'min_samples_split': 2}",0.09771480280267753,0.9281368314344431,0.8686119873817034,mt
25,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 36, 'min_samples_split': 2}",0.10211394322714258,0.92334539715757,0.8621451104100946,mt
26,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 31, 'min_samples_split': 2}",0.10102463124251153,0.924542960234658,0.8646161934805467,mt
27,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 11, 'min_samples_split': 2}",0.09536644787020002,0.9306640178026813,0.8719768664563616,mt
28,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 56, 'min_samples_split': 2}",0.10552633121077257,0.9194486816322136,0.8585699263932703,mt
29,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 7, 'min_samples_split': 2}",0.09381523245656029,0.9322920580067701,0.8734490010515248,mt
30,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 37, 'min_samples_split': 2}",0.1022969055511408,0.9231016415454578,0.8624605678233438,mt
31,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 7, 'min_samples_split': 2}",0.09381523245656029,0.9322920580067701,0.8734490010515248,mt
32,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 30, 'min_samples_split': 2}",0.10083010571441697,0.9247695748452809,0.8652471083070452,mt
33,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 51, 'min_samples_split': 2}",0.10475417419134,0.9204109776176328,0.8595688748685595,mt
34,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 19, 'min_samples_split': 2}",0.09808138172760306,0.9277578140771932,0.8689274447949528,mt
35,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 58, 'min_samples_split': 2}",0.1057522552094309,0.9192046878960218,0.8577287066246058,mt
36,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 11, 'min_samples_split': 2}",0.09536644787020002,0.9306640178026813,0.8719768664563616,mt
37,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 20, 'min_samples_split': 2}",0.09833864308998123,0.9275062187430289,0.8680336487907466,mt
38,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 56, 'min_samples_split': 2}",0.10552633121077257,0.9194486816322136,0.8585699263932703,mt
39,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 24, 'min_samples_split': 2}",0.09943789433569897,0.9262485241403434,0.8668243953732914,mt
40,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 38, 'min_samples_split': 2}",0.10244350534284304,0.9229632366745907,0.8623028391167192,mt
41,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 16, 'min_samples_split': 2}",0.09712920041704286,0.9287848365093359,0.8705047318611989,mt
42,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 24, 'min_samples_split': 2}",0.09943789433569897,0.9262485241403434,0.8668243953732914,mt
43,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 34, 'min_samples_split': 2}",0.1016884287754701,0.9238000826972556,0.8631440588853838,mt
44,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 41, 'min_samples_split': 2}",0.10302431599338586,0.9222905672717989,0.8619348054679283,mt
45,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 34, 'min_samples_split': 2}",0.1016884287754701,0.9238000826972556,0.8631440588853838,mt
46,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 28, 'min_samples_split': 2}",0.10035283490146796,0.9253026232783844,0.8656677181913777,mt
47,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 48, 'min_samples_split': 2}",0.10420389350702959,0.9210792351479705,0.8601997896950578,mt
48,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 52, 'min_samples_split': 2}",0.10490110764976088,0.9201843000059032,0.8593585699263933,mt
49,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 45, 'min_samples_split': 2}",0.10377133228817081,0.9214788607877968,0.8609884332281809,mt
0,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 27, 'min_samples_split': 60}",0.10932343683305731,0.8028037962258054,0.8473179408089517,kc1
1,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.10937600119564794,0.8032027247922822,0.847316815075818,kc1
2,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 60}",0.10895942600914295,0.8025590046657463,0.8477918744582409,kc1
3,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 54, 'min_samples_split': 60}",0.10995000712553618,0.8016022730299003,0.8487419932230866,kc1
4,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 36, 'min_samples_split': 60}",0.1095463072215264,0.8033047141226255,0.849214801139242,kc1
5,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 54, 'min_samples_split': 60}",0.1099500071255362,0.8016022730299003,0.8487419932230866,kc1
6,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 24, 'min_samples_split': 60}",0.10928174362891045,0.8027129733012087,0.8468428814265291,kc1
7,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 46, 'min_samples_split': 60}",0.10970949064476412,0.8028270391208263,0.8496898605216646,kc1
8,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 31, 'min_samples_split': 60}",0.1094420597925608,0.80290055505191,0.8477907487251072,kc1
9,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 46, 'min_samples_split': 60}",0.10970949064476412,0.8028270391208263,0.8496898605216646,kc1
10,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 9, 'min_samples_split': 60}",0.10847553008285504,0.805914734637471,0.847316815075818,kc1
11,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 25, 'min_samples_split': 60}",0.10922527183817055,0.8032506477879908,0.8468428814265291,kc1
12,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 33, 'min_samples_split': 60}",0.10946911926398069,0.8035687902095701,0.849214801139242,kc1
13,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 20, 'min_samples_split': 60}",0.10915038234763878,0.8024873859341805,0.8473179408089517,kc1
14,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 42, 'min_samples_split': 60}",0.10966921729678032,0.8026842462450526,0.8487419932230866,kc1
15,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 40, 'min_samples_split': 60}",0.10968606156675512,0.8026676457492717,0.849214801139242,kc1
16,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 34, 'min_samples_split': 60}",0.109443777568767,0.8035462989312956,0.849214801139242,kc1
17,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.10937600119564794,0.8032027247922822,0.847316815075818,kc1
18,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 59, 'min_samples_split': 60}",0.1100178636984824,0.8014112842434059,0.8477941259245083,kc1
19,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 8, 'min_samples_split': 60}",0.10844791269325645,0.8059403820458018,0.8487408674899528,kc1
20,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 34, 'min_samples_split': 60}",0.109443777568767,0.8035462989312956,0.849214801139242,kc1
21,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 18, 'min_samples_split': 60}",0.10903933296376367,0.8027373518748272,0.8487419932230866,kc1
22,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.10937600119564792,0.8032027247922822,0.847316815075818,kc1
23,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 50, 'min_samples_split': 60}",0.10977293308681221,0.8022913949896765,0.8501637941709538,kc1
24,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 34, 'min_samples_split': 60}",0.109443777568767,0.8035462989312956,0.849214801139242,kc1
25,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 57, 'min_samples_split': 60}",0.10997864180066556,0.8015765353835415,0.8487419932230866,kc1
26,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 30, 'min_samples_split': 60}",0.10937600119564792,0.8032027247922822,0.847316815075818,kc1
27,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 12, 'min_samples_split': 60}",0.10869411913569009,0.8044199538069334,0.8477907487251073,kc1
28,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 29, 'min_samples_split': 60}",0.10933498575986274,0.8034184255929133,0.84826580810753,kc1
29,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 45, 'min_samples_split': 60}",0.10972779068219332,0.802660162595721,0.8492159268723756,kc1
30,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 15, 'min_samples_split': 60}",0.10888510227200991,0.8035923830520659,0.84826580810753,kc1
31,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 13, 'min_samples_split': 60}",0.10878027996387674,0.804241650616403,0.8477918744582409,kc1
32,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 31, 'min_samples_split': 60}",0.1094420597925608,0.80290055505191,0.8477907487251072,kc1
33,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 35, 'min_samples_split': 60}",0.10951631233186107,0.8037040856257643,0.8487408674899528,kc1
34,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 60}",0.10769261433723784,0.8104125561594167,0.8520606545012439,kc1
35,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 60}",0.10769261433723784,0.8104125561594167,0.8520606545012439,kc1
