,hyperparameters,mean_brier,mean_roc_auc,mean_accuracy,spam_brier,spam_roc_auc,spam_accuracy,mt_brier,mt_roc_auc,mt_accuracy,kc1_brier,kc1_roc_auc,kc1_accuracy,phoneme_brier,phoneme_roc_auc,phoneme_accuracy
0,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 11, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.0908640369027172,0.9125102753916199,0.8802521910599961,0.07323307881281145,0.9615626174889915,0.9085006845111646,0.09700047036487446,0.928092040476854,0.8709253417455309,0.106653683941565,0.814009356473005,0.8553849444450699,0.08656891449161792,0.9463770871276289,0.886197793538219
1,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.12431372370066848,0.8745039367713203,0.83341293968079,0.10761070596807505,0.9404202242263289,0.8824170325260823,0.1462095317585204,0.8768294428631499,0.8024710830704522,0.10925091509796918,0.8068480940738045,0.8473201922752193,0.13418374197810928,0.8739179859219977,0.8014434508514064
2,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.09874490671706507,0.9042225105127784,0.8704898015630465,0.07888140526257745,0.9562504011328035,0.903934995043195,0.11066197360781913,0.913080460105508,0.8539432176656151,0.10692048897966326,0.8142517512230004,0.8549087593295134,0.09851575901820045,0.9333074295898015,0.8691722342138624
3,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.13505741591832135,0.8648316565770907,0.8137315611248899,0.12430361804966181,0.935383970518356,0.8717683991880282,0.161223612853602,0.8672334808934317,0.752944269190326,0.11026867264798486,0.8027028583885822,0.8454244576780627,0.14443376012203676,0.8540063165079929,0.7847891184431426
4,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.09550676120966889,0.9075689499668456,0.8733763051009144,0.07632889221021921,0.9584563671392106,0.9065432186187037,0.10555756325319669,0.9186157593865898,0.8595162986330178,0.10672993648708254,0.8139250136292437,0.8525368396168005,0.09341065288817707,0.9392786597123381,0.8749088635351354
5,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.09874490671706507,0.9042225105127784,0.8704898015630465,0.07888140526257745,0.9562504011328035,0.903934995043195,0.11066197360781913,0.913080460105508,0.8539432176656151,0.10692048897966326,0.8142517512230004,0.8549087593295134,0.09851575901820045,0.9333074295898015,0.8691722342138624
6,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.09874490671706507,0.9042225105127784,0.8704898015630465,0.07888140526257745,0.9562504011328035,0.903934995043195,0.11066197360781913,0.913080460105508,0.8539432176656151,0.10692048897966326,0.8142517512230004,0.8549087593295134,0.09851575901820045,0.9333074295898015,0.8691722342138624
7,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.11569214849012627,0.8835614486686681,0.8450476890576564,0.09628399222917736,0.9452718694929292,0.8893730821885473,0.13405416545741117,0.8854091182601387,0.8283385909568874,0.10827853702779958,0.8098194342559843,0.8482669338406638,0.124151899246117,0.8937453726656205,0.8142121492445267
8,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.09190297078741838,0.9111511455372555,0.8792143970777895,0.07385317146019159,0.9609252032697417,0.9091521503092104,0.09895447499505379,0.9258836497594094,0.8690851735015773,0.10671334960571896,0.8131129247487477,0.8553826929788023,0.08809088708870917,0.9446828043711232,0.8832375715215678
9,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.13505741591832135,0.8648316565770907,0.8137315611248899,0.12430361804966181,0.935383970518356,0.8717683991880282,0.161223612853602,0.8672334808934317,0.752944269190326,0.11026867264798486,0.8027028583885822,0.8454244576780627,0.14443376012203676,0.8540063165079929,0.7847891184431426
10,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 11, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.0908640369027172,0.9125102753916199,0.8802521910599961,0.07323307881281145,0.9615626174889915,0.9085006845111646,0.09700047036487446,0.928092040476854,0.8709253417455309,0.106653683941565,0.814009356473005,0.8553849444450699,0.08656891449161792,0.9463770871276289,0.886197793538219
11,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.11569214849012627,0.8835614486686681,0.8450476890576564,0.09628399222917736,0.9452718694929292,0.8893730821885473,0.13405416545741117,0.8854091182601387,0.8283385909568874,0.10827853702779958,0.8098194342559843,0.8482669338406638,0.124151899246117,0.8937453726656205,0.8142121492445267
12,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.11569214849012627,0.8835614486686681,0.8450476890576564,0.09628399222917736,0.9452718694929292,0.8893730821885473,0.13405416545741117,0.8854091182601387,0.8283385909568874,0.10827853702779958,0.8098194342559843,0.8482669338406638,0.124151899246117,0.8937453726656205,0.8142121492445267
13,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 12, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.09015363988982202,0.9132227912925951,0.8812937044973328,0.07277496702066402,0.9622445244580907,0.9095871689562385,0.09557534108135929,0.9296588877635605,0.873080967402734,0.10651644942887697,0.8137970654593258,0.855383818711936,0.08574780202838776,0.9471906874894037,0.8871228629184225
14,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.12431372370066848,0.8745039367713203,0.83341293968079,0.10761070596807505,0.9404202242263289,0.8824170325260823,0.1462095317585204,0.8768294428631499,0.8024710830704522,0.10925091509796918,0.8068480940738045,0.8473201922752193,0.13418374197810928,0.8739179859219977,0.8014434508514064
15,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.08915916180463122,0.9147758726832786,0.8815634052935436,0.07219882909312844,0.9633050950936923,0.9089349950431951,0.09330038908183673,0.9326450606461985,0.8756572029442692,0.1063140841762729,0.8151277781482673,0.8549087593295134,0.0848233448672868,0.948025556844956,0.8867526638571966
16,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.13505741591832135,0.8648316565770907,0.8137315611248899,0.12430361804966181,0.935383970518356,0.8717683991880282,0.161223612853602,0.8672334808934317,0.752944269190326,0.11026867264798486,0.8027028583885822,0.8454244576780627,0.14443376012203676,0.8540063165079929,0.7847891184431426
17,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.0896429197757255,0.914199063923604,0.881426599883261,0.07256015663556745,0.9626367363953012,0.9089349950431951,0.09451490835742452,0.9310556925632658,0.8736067297581493,0.10628016213563549,0.8154392809217661,0.8558566266280916,0.08521645197427449,0.9476645458140827,0.8873080481036079
18,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.0896429197757255,0.914199063923604,0.881426599883261,0.07256015663556745,0.9626367363953012,0.9089349950431951,0.09451490835742452,0.9310556925632658,0.8736067297581493,0.10628016213563549,0.8154392809217661,0.8558566266280916,0.08521645197427449,0.9476645458140827,0.8873080481036079
19,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.09333380294305217,0.9097498079290154,0.8768796513649654,0.07474967117669648,0.9599182467264409,0.9080656658641363,0.10171947672850486,0.922769049076755,0.8656677181913774,0.1066320470416851,0.8137595379945017,0.8544348256802243,0.09023401682532223,0.9425523979183641,0.8793503957241239
20,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.13505741591832135,0.8648316565770907,0.8137315611248899,0.12430361804966181,0.935383970518356,0.8717683991880282,0.161223612853602,0.8672334808934317,0.752944269190326,0.11026867264798486,0.8027028583885822,0.8454244576780627,0.14443376012203676,0.8540063165079929,0.7847891184431426
21,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.10879548032015324,0.8921664262614377,0.8546782857879407,0.08851127644179979,0.9497012431725358,0.8939368833498561,0.12503238823172635,0.895735385752018,0.8381703470031546,0.10762751518501201,0.8120079045211233,0.8511139129357994,0.11401074142207482,0.9112211716000742,0.8354919998629526
22,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.10312043080388536,0.899420268139295,0.8647856959847338,0.08296103175643148,0.9534586459697467,0.9013270075060188,0.1169857155638659,0.9051637793069836,0.8461093585699263,0.10721490138375227,0.8147557702266889,0.8558577523612252,0.10532007451149177,0.9243028770537606,0.8558486655017645
23,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.10312043080388536,0.899420268139295,0.8647856959847338,0.08296103175643148,0.9534586459697467,0.9013270075060188,0.1169857155638659,0.9051637793069836,0.8461093585699263,0.10721490138375227,0.8147557702266889,0.8558577523612252,0.10532007451149177,0.9243028770537606,0.8558486655017645
24,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.10312043080388536,0.899420268139295,0.8647856959847338,0.08296103175643148,0.9534586459697467,0.9013270075060188,0.1169857155638659,0.9051637793069836,0.8461093585699263,0.10721490138375227,0.8147557702266889,0.8558577523612252,0.10532007451149177,0.9243028770537606,0.8558486655017645
25,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.09333380294305217,0.9097498079290154,0.8768796513649654,0.07474967117669648,0.9599182467264409,0.9080656658641363,0.10171947672850486,0.922769049076755,0.8656677181913774,0.1066320470416851,0.8137595379945017,0.8544348256802243,0.09023401682532223,0.9425523979183641,0.8793503957241239
26,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.10879548032015324,0.8921664262614377,0.8546782857879407,0.08851127644179979,0.9497012431725358,0.8939368833498561,0.12503238823172635,0.895735385752018,0.8381703470031546,0.10762751518501201,0.8120079045211233,0.8511139129357994,0.11401074142207482,0.9112211716000742,0.8354919998629526
