,hyperparameters,mean_brier,mean_roc_auc,mean_accuracy,dataset
12,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 15}",0.09245157431938178,0.9335906361909172,0.8765509989484753,mt
13,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 17}",0.09275355654058381,0.9332646015538467,0.8754994742376446,mt
14,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 47}",0.09549120448173612,0.9304370170417663,0.8727129337539432,mt
15,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 9}",0.09195974148117672,0.9341445219533681,0.8772870662460568,mt
16,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 55}",0.09614542092931926,0.9297639242047021,0.8722397476340694,mt
17,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.09327005762724291,0.9327307686931116,0.8754468980021031,mt
18,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 37}",0.09466936694562536,0.931270388563074,0.8735015772870662,mt
19,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 12}",0.09222604238704586,0.9339200868305332,0.8769716088328077,mt
20,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 40}",0.09489730332759812,0.9310502731918046,0.873080967402734,mt
21,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 8}",0.09181084284789345,0.9343706860122104,0.8775499474237645,mt
22,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.09299164216676128,0.9330025885352964,0.8755520504731861,mt
23,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 52}",0.0959545752843188,0.9298758863901593,0.8719768664563616,mt
24,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 32}",0.09419477131580226,0.9317208271868058,0.8738696109358569,mt
25,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 25}",0.09348773660573714,0.9325505335746254,0.8747108307045215,mt
26,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 58}",0.0964229088055035,0.9294891715794259,0.8719768664563616,mt
27,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 34}",0.09432507081006265,0.9315901412435013,0.8739221871713985,mt
28,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.09136355524876416,0.9348765365712033,0.8764984227129338,mt
29,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 46}",0.0954179986929045,0.9305059419061206,0.8735015772870662,mt
30,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 28}",0.09379288921287879,0.9321597997018065,0.874763406940063,mt
31,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 8}",0.09181084284789345,0.9343706860122104,0.8775499474237645,mt
32,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 56}",0.09622714077036448,0.9296911034380125,0.8721345951629864,mt
33,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 4}",0.09150980765235601,0.9346924767832693,0.877024185068349,mt
34,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 51}",0.09589866172292305,0.930027871594918,0.8724500525762355,mt
35,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.09197753520582927,0.9342077488947929,0.8772344900105151,mt
36,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 31}",0.09405759160632851,0.9319252592236387,0.8743953732912724,mt
37,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.09327005762724291,0.9327307686931116,0.8754468980021031,mt
38,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 40}",0.0948973033275981,0.9310502731918046,0.873080967402734,mt
39,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 6}",0.09163746581872792,0.9345087289975584,0.8768138801261829,mt
40,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 45}",0.095331157858963,0.930614944823688,0.8731861198738171,mt
41,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 50}",0.09575431756547186,0.9301843236852948,0.8727129337539432,mt
42,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 30}",0.09397974362091174,0.9319788958876899,0.8742376445846478,mt
43,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 14}",0.09243918381492659,0.9336505961829291,0.8763932702418508,mt
44,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.09155264462056309,0.9346314872060073,0.877602523659306,mt
45,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 55}",0.09614542092931926,0.9297639242047021,0.8722397476340694,mt
46,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 47}",0.09549120448173612,0.9304370170417663,0.8727129337539432,mt
47,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 36}",0.09448132394168599,0.9315089437877637,0.8732912723449001,mt
48,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 11}",0.09211014463872,0.9340537517107389,0.8763406940063092,mt
49,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 1570, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.09327005762724291,0.9327307686931116,0.8754468980021031,mt
0,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 36}",0.10701661171562209,0.8125093693484308,0.8544336999470905,kc1
1,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 60}",0.10750953578633678,0.812132241519221,0.8534835811822449,kc1
2,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 24}",0.10671043540419704,0.8139600556966717,0.8544348256802241,kc1
3,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 33}",0.10709158142780136,0.8120411132159315,0.854906507863246,kc1
4,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 44}",0.1073797892925424,0.8124376383695617,0.8520595287681102,kc1
5,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 47}",0.10738665476113125,0.8127243278862579,0.8530085217998222,kc1
6,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 49}",0.10740249541497075,0.8125881972180717,0.853005144600421,kc1
7,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.10659804184910118,0.8143579756881145,0.853486958381646,kc1
8,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 59}",0.10750081261985059,0.8121288696982683,0.8525345881505331,kc1
9,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 47}",0.10738665476113125,0.8127243278862579,0.8530085217998222,kc1
10,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 34}",0.10714756313843925,0.8121974109829365,0.8534847069153786,kc1
11,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 37}",0.10716697142328949,0.8123322365011063,0.8530107732660894,kc1
12,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 7}",0.10641360713260709,0.8146499727415127,0.8553849444450699,kc1
13,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 28}",0.10683686731954381,0.8136005495936098,0.8539575148315341,kc1
14,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 43}",0.10737065293672868,0.8127388793185224,0.8534824554491113,kc1
15,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 26}",0.10673550183756744,0.8138193371950809,0.8525368396168005,kc1
16,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 13}",0.10628317013263375,0.8146173373883222,0.8544370771464915,kc1
17,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 18}",0.10651561103263645,0.8138984610894724,0.8534858326485123,kc1
18,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 38}",0.107178295908064,0.8119845086616403,0.8525334624173994,kc1
19,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 24}",0.10671043540419704,0.8139600556966717,0.8544348256802241,kc1
20,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.1065279276468504,0.8142872164187434,0.855383818711936,kc1
21,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 51}",0.10740149098464635,0.8124237604211167,0.8530062703335547,kc1
22,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 46}",0.10739871479814964,0.8131369159591235,0.8520584030349765,kc1
23,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.10659804184910118,0.8143579756881145,0.853486958381646,kc1
24,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 25}",0.10672812888499869,0.814157205979744,0.8530107732660894,kc1
25,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 46}",0.10739871479814964,0.8131369159591235,0.8520584030349765,kc1
26,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 59}",0.10750081261985059,0.8121288696982683,0.8525345881505331,kc1
27,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 38}",0.107178295908064,0.8119845086616403,0.8525334624173994,kc1
28,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 34}",0.10714756313843925,0.8121974109829365,0.8534847069153786,kc1
29,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 7}",0.10641360713260709,0.8146499727415127,0.8553849444450699,kc1
30,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 42}",0.10727208768955017,0.8127351900137757,0.8520572773018428,kc1
31,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 55}",0.10744553425675744,0.8122546081369612,0.8511105357363983,kc1
32,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 16}",0.10660325637956573,0.8135227253469157,0.8544359514133578,kc1
33,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.10625749808118741,0.8151477664217255,0.8558588780943589,kc1
34,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 45}",0.10743019687197344,0.8124021198013267,0.8534813297159776,kc1
35,"{'n_jobs': -1, 'random_state': 42, 'n_estimators': 799, 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 47}",0.10738665476113125,0.8127243278862579,0.8530085217998222,kc1
