,hyperparameters,mean_brier,mean_roc_auc,mean_accuracy,spam_brier,spam_roc_auc,spam_accuracy,mt_brier,mt_roc_auc,mt_accuracy,kc1_brier,kc1_roc_auc,kc1_accuracy,phoneme_brier,phoneme_roc_auc,phoneme_accuracy
20,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 35}",0.09162509372690358,0.9120361014442524,0.8797104089639238,0.07571983008285864,0.9608203902202381,0.9071963366850776,0.09442120800153209,0.9315022923726171,0.874079915878023,0.10695760423579719,0.8125007241051524,0.8539586405646677,0.08940173258742642,0.9433209990790022,0.8836067427279268
21,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 59}",0.09513028444204728,0.908560252378203,0.8755750445549645,0.08029029595381956,0.9577055281385922,0.9058926969739884,0.09651775278368269,0.9293440351752862,0.8716614090431125,0.10735491307041682,0.8119600778159933,0.8520584030349765,0.09635817596027008,0.9352313683829406,0.8726876691677802
22,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.08839700989236565,0.9157773909669211,0.8825857003505428,0.07119872928475543,0.9639092919990866,0.9095871689562385,0.09303292388952379,0.9329087353255815,0.8752891692954785,0.10622557361549186,0.8164138455728013,0.8553826929788023,0.08313081277969155,0.9498776909702153,0.8900837701716517
23,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 55}",0.09460313054607453,0.9091400585525866,0.8762454878804903,0.07965402559380552,0.9581946170301194,0.9048057404522494,0.09611887527393355,0.9297672046817471,0.8722397476340694,0.10722724702446751,0.8121894067597968,0.8539530118989992,0.09541237429209151,0.9364090057386829,0.873983451536643
24,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.08915916180463122,0.9147758726832786,0.8815634052935436,0.07219882909312844,0.9633050950936923,0.9089349950431951,0.09330038908183673,0.9326450606461985,0.8756572029442692,0.1063140841762729,0.8151277781482673,0.8549087593295134,0.0848233448672868,0.948025556844956,0.8867526638571966
25,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.08560833898070117,0.9183444373667631,0.8864542114828267,0.06686578256096234,0.9668954680423074,0.9143683614218949,0.0919591971113197,0.9341895755900781,0.8776550998948475,0.10639176753266313,0.8169613598562707,0.855383818711936,0.07721660871785949,0.9553313459783963,0.8984095659026279
26,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 48}",0.09370273469550297,0.9099242971112478,0.8771111537935641,0.07844388462823712,0.9589491364292144,0.905457914365293,0.09552506976731759,0.9304438642447967,0.8725026288117771,0.10720056097386714,0.8119027265970425,0.8520584030349767,0.09364142341259003,0.9384014611739374,0.8784256689622092
27,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.08560833898070117,0.9183444373667631,0.8864542114828267,0.06686578256096234,0.9668954680423074,0.9143683614218949,0.0919591971113197,0.9341895755900781,0.8776550998948475,0.10639176753266313,0.8169613598562707,0.855383818711936,0.07721660871785949,0.9553313459783963,0.8984095659026279
28,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 32}",0.09103643582083182,0.912598084404288,0.8804634972533381,0.07483501933110387,0.9615352378697587,0.9093700136902234,0.09416410651210423,0.9317729020083847,0.8748159831756046,0.10681101512975302,0.8125737701382116,0.8544314484808231,0.0883356023103662,0.9445104276007967,0.8832365436667009
29,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 33}",0.09126615566841814,0.9124240965071448,0.8797733367856058,0.07510423389056951,0.9611854310747049,0.9087180758155124,0.09425883784098046,0.9316594148392043,0.8743953732912724,0.10687829912585327,0.8129009809313841,0.8534835811822449,0.08882325181626932,0.9439505591832862,0.8824963168533936
