mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__kernel,param_model__gamma,param_model__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.2314455032348635,0.21168380927493932,0.3439157009124756,0.05641117268269634,linear,3.1841836734693874,7.961224489795918,"{'model__kernel': 'linear', 'model__gamma': 3.1841836734693874, 'model__C': 7.961224489795918}",0.8611691327483196,0.8158723861090365,0.8335569921583271,0.8290206195565728,0.8383064100243837,0.835585108119328,0.014817185790642926,91
2.293934869766235,0.21128020417565072,0.2933223247528076,0.0165627572240645,linear,1.1946938775510203,8.165102040816327,"{'model__kernel': 'linear', 'model__gamma': 1.1946938775510203, 'model__C': 8.165102040816327}",0.861336390652228,0.8140111557132187,0.8340451518546179,0.8283669233604251,0.8288779003127268,0.8333275043786432,0.015508322890192565,173
1.4897933959960938,0.04697044506491991,0.3442977428436279,0.03902736376455725,sigmoid,2.1231224489795917,2.4565306122448978,"{'model__kernel': 'sigmoid', 'model__gamma': 2.1231224489795917, 'model__C': 2.4565306122448978}",0.6814816327483197,0.6748370207866567,0.673827638785163,0.6864101022248947,0.6864208053834941,0.6805954399857057,0.005431262124923697,268
1.6408127784729003,0.10410031054181008,0.32906622886657716,0.017921222061997078,linear,5.704204081632653,0.41775510204081634,"{'model__kernel': 'linear', 'model__gamma': 5.704204081632653, 'model__C': 0.41775510204081634}",0.8604942665546426,0.816661999004232,0.8293697099825741,0.8290225593078968,0.8521854876845565,0.8375468045067803,0.01622701322834951,47
2.8542107582092284,0.16290051481920312,0.6849134922027588,0.04510696742087957,sigmoid,4.377877551020409,0.01,"{'model__kernel': 'sigmoid', 'model__gamma': 4.377877551020409, 'model__C': 0.01}",0.6799160209733632,0.8276329505850136,0.6716474514563107,0.6945783950497546,0.8199553580984963,0.7387460352325876,0.06987103663615069,209
2.3953425884246826,0.29870428271544874,0.48909010887146,0.18221806366141088,linear,2.521020408163265,6.330204081632653,"{'model__kernel': 'linear', 'model__gamma': 2.521020408163265, 'model__C': 6.330204081632653}",0.8563769993154096,0.8151722367438387,0.8328957399800846,0.8307644559967411,0.840046159803996,0.835051118368014,0.013401005201387562,108
2.260381889343262,0.17240187289816045,0.33348817825317384,0.05567239544981023,linear,0.6641632653061225,0.6216326530612245,"{'model__kernel': 'linear', 'model__gamma': 0.6641632653061225, 'model__C': 0.6216326530612245}",0.8614239093228778,0.812636140154344,0.8260070481702763,0.828370802863073,0.8477310276783682,0.8352337856377879,0.017233632440765253,99
3.1409746170043946,0.08414556000977372,1.0248878479003907,0.021869331122972884,rbf,3.4494489795918364,5.514693877551021,"{'model__kernel': 'rbf', 'model__gamma': 3.4494489795918364, 'model__C': 5.514693877551021}",0.8582032222429674,0.80579606982823,0.8365326269604183,0.8462708280798402,0.8348969675032645,0.8363399429229441,0.01738777128588315,63
2.9559618473052978,0.1067919393739028,1.0271180629730225,0.07635988983208623,rbf,1.1946938775510203,6.534081632653061,"{'model__kernel': 'rbf', 'model__gamma': 1.1946938775510203, 'model__C': 6.534081632653061}",0.8583996530370924,0.8099483445357232,0.8395549383868559,0.8535778713168971,0.8502744873673538,0.8423510589287844,0.017344356993532633,17
1.914881944656372,0.0695380554906726,0.350343132019043,0.025523140686530492,linear,2.3883877551020407,4.6991836734693875,"{'model__kernel': 'linear', 'model__gamma': 2.3883877551020407, 'model__C': 4.6991836734693875}",0.8580865306821011,0.8145498817525517,0.8319699869305451,0.8314414292087754,0.8342469938719552,0.8340589644891857,0.013922492015535439,155
2.944233751296997,0.03465909435391564,0.9985116004943848,0.02658669424166936,rbf,0.6641632653061225,9.184489795918367,"{'model__kernel': 'rbf', 'model__gamma': 0.6641632653061225, 'model__C': 9.184489795918367}",0.8595393406148867,0.8058485810306197,0.8376334173512572,0.8479952670067697,0.8456915894579726,0.8393416390923012,0.018154102855077982,25
1.8206769943237304,0.11960434855452712,0.2875688552856445,0.02393335266455108,linear,3.4494489795918364,3.679795918367347,"{'model__kernel': 'linear', 'model__gamma': 3.4494489795918364, 'model__C': 3.679795918367347}",0.8575789223923326,0.8169167755787902,0.8319583177744586,0.8296335809749189,0.834550574370411,0.8341276342181823,0.013200438620673504,149
1.886153507232666,0.12143696521613741,0.2749058723449707,0.015657102392820855,linear,3.7147142857142854,5.310816326530612,"{'model__kernel': 'linear', 'model__gamma': 3.7147142857142854, 'model__C': 5.310816326530612}",0.857993177433408,0.8144545836445108,0.8315168347025143,0.8298993269062905,0.8396258175753647,0.8346979480524178,0.01421190810235167,134
3.3410831928253173,0.11391498215246904,1.0011693477630614,0.059570156201652597,rbf,6.102102040816327,6.941836734693878,"{'model__kernel': 'rbf', 'model__gamma': 6.102102040816327, 'model__C': 6.941836734693878}",0.860074176935524,0.7967913710480459,0.8350253609658949,0.8423525304056019,0.8273055090130326,0.8323097896736199,0.02081198239223584,190
1.6786306858062745,0.14561505060299018,0.348905086517334,0.04567005986444738,linear,5.571571428571429,0.6216326530612245,"{'model__kernel': 'linear', 'model__gamma': 5.571571428571429, 'model__C': 0.6216326530612245}",0.8614239093228778,0.812636140154344,0.8260070481702763,0.828370802863073,0.8477310276783682,0.8352337856377879,0.017233632440765253,99
1.8169928073883057,0.4240195047375584,0.3712118148803711,0.04053028132959373,sigmoid,5.041040816326531,5.922448979591836,"{'model__kernel': 'sigmoid', 'model__gamma': 5.041040816326531, 'model__C': 5.922448979591836}",0.6414914348394324,0.7288729929051532,0.6294128858600946,0.6549124202277269,0.7210173060344407,0.6751414079733695,0.04153146184276108,280
3.4552692413330077,0.16555536452309494,1.0258854866027831,0.058253736101550296,rbf,3.9799795918367344,9.592244897959183,"{'model__kernel': 'rbf', 'model__gamma': 3.9799795918367344, 'model__C': 9.592244897959183}",0.8611302355613641,0.8037150703261139,0.8357780215334827,0.8436017302581811,0.8293799757524807,0.8347210066863244,0.018800673404592596,133
2.1111487865448,0.13829833416178156,0.28052268028259275,0.01583676397240329,linear,1.5925918367346936,8.980612244897959,"{'model__kernel': 'linear', 'model__gamma': 1.5925918367346936, 'model__C': 8.980612244897959}",0.8615697737739607,0.8156195543938262,0.8331174539457307,0.8292495102127907,0.8333070619440439,0.8345726708540704,0.014967428977610395,138
1.807612419128418,0.1302481070778898,0.3453957557678223,0.026107439947465137,sigmoid,0.531530612244898,4.0875510204081635,"{'model__kernel': 'sigmoid', 'model__gamma': 0.531530612244898, 'model__C': 4.0875510204081635}",0.7302645397684839,0.7286162714712472,0.7465128671894449,0.7620371268403391,0.7561976153362641,0.7447256841211558,0.013439666290925288,207
1.9561516284942626,0.122259678132741,0.3230624198913574,0.037475350477178065,linear,4.245244897959184,4.291428571428571,"{'model__kernel': 'linear', 'model__gamma': 4.245244897959184, 'model__C': 4.291428571428571}",0.857831754107543,0.8164947411003236,0.831750217824247,0.8304075417531472,0.8390400628956519,0.8351048635361826,0.013502981047939051,105
2.1763673305511473,0.15942107489522359,0.3134718418121338,0.03018537836117664,linear,4.5105102040816325,7.349591836734694,"{'model__kernel': 'linear', 'model__gamma': 4.5105102040816325, 'model__C': 7.349591836734694}",0.8604942665546428,0.8148493900921084,0.8339537434652725,0.8274979147673268,0.8382577593034773,0.8350106148365656,0.014993285661919237,112
2.1364889621734617,0.08517375972133892,0.292785120010376,0.01687802710776697,linear,5.438938775510204,9.592244897959183,"{'model__kernel': 'linear', 'model__gamma': 5.438938775510204, 'model__C': 9.592244897959183}",0.8616242298356982,0.8149777508090614,0.8333158295992035,0.8298159175993638,0.8308141990048008,0.8341095853696257,0.015185571811328763,152
1.9746881008148194,0.11075331464765731,0.3041264533996582,0.04410129424734239,linear,0.39889795918367343,6.1263265306122445,"{'model__kernel': 'linear', 'model__gamma': 0.39889795918367343, 'model__C': 6.1263265306122445}",0.8563089292382374,0.8159949122479463,0.8323317307692307,0.8305956976315636,0.8392813704713477,0.8349025280716651,0.013115364996924922,120
3.0518863201141357,0.06578650560472091,1.0107779026031494,0.02237787889618984,rbf,3.582081632653061,4.6991836734693875,"{'model__kernel': 'rbf', 'model__gamma': 3.582081632653061, 'model__C': 4.6991836734693875}",0.8564781320014937,0.8041565533980581,0.8364995643515061,0.844977013946812,0.8346011711201535,0.8353424869636047,0.01740109439646725,96
2.6833048820495606,0.12685928694411897,0.9797236919403076,0.043841999506169245,rbf,2.521020408163265,2.4565306122448978,"{'model__kernel': 'rbf', 'model__gamma': 2.521020408163265, 'model__C': 2.4565306122448978}",0.8577753531864575,0.8127353279810805,0.8315946290764253,0.8464589839582566,0.8447672257607513,0.8386663039925942,0.015398226986192703,32
2.7134612560272218,0.10133730319579987,0.9978450775146485,0.059151282925259986,rbf,1.3273265306122448,4.6991836734693875,"{'model__kernel': 'rbf', 'model__gamma': 1.3273265306122448, 'model__C': 4.6991836734693875}",0.8598407938137915,0.8095768764002987,0.8394907580283795,0.8536884371423583,0.850146049464161,0.8425485829697978,0.017761318258899175,13
2.391615867614746,0.07292824698392245,0.9764237403869629,0.06006366535978992,rbf,3.84734693877551,0.6216326530612245,"{'model__kernel': 'rbf', 'model__gamma': 3.84734693877551, 'model__C': 0.6216326530612245}",0.857053810368434,0.8122296645506597,0.8323200616131441,0.8481620856206235,0.8443643977916466,0.8388260039889015,0.015490524260134248,31
2.864993095397949,0.09821349666556488,0.992699670791626,0.03803861143110892,rbf,1.7252244897959181,7.961224489795918,"{'model__kernel': 'rbf', 'model__gamma': 1.7252244897959181, 'model__C': 7.961224489795918}",0.8574972382997262,0.8063775827732139,0.8319874906646751,0.849936958081974,0.8457246719481888,0.8383047883535557,0.017988701378055288,34
1.2489280223846435,0.05742170052599347,0.3065284252166748,0.02919642525338561,sigmoid,1.1946938775510203,6.737959183673469,"{'model__kernel': 'sigmoid', 'model__gamma': 1.1946938775510203, 'model__C': 6.737959183673469}",0.6936914597336321,0.6940327825491661,0.6932431696539705,0.706740635850484,0.7063812231569647,0.6988178541888435,0.006328174425165363,232
3.4100596427917482,0.12210139461811238,0.9840768337249756,0.08238761327064238,rbf,4.245244897959184,9.592244897959183,"{'model__kernel': 'rbf', 'model__gamma': 4.245244897959184, 'model__C': 9.592244897959183}",0.8609299150485437,0.8017818801344287,0.8344068956933034,0.8436793203111361,0.8293157568008841,0.8340227535976592,0.019385674730080085,157
1.8749051570892334,0.10829789321472498,0.32264957427978513,0.033100658956799436,linear,3.582081632653061,4.495306122448979,"{'model__kernel': 'linear', 'model__gamma': 3.582081632653061, 'model__C': 4.495306122448979}",0.8581098689942743,0.8173991006970376,0.8315907393577298,0.8301456753244233,0.8388551901562077,0.8352201149059345,0.01336910966122904,101
2.5892982006073,0.2087220990291067,1.0855115413665772,0.08544831468852152,rbf,0.6641632653061225,3.068163265306122,"{'model__kernel': 'rbf', 'model__gamma': 0.6641632653061225, 'model__C': 3.068163265306122}",0.8509702903286034,0.8113175255165547,0.8342240789146128,0.8427346614164063,0.848805235595981,0.8376103583544318,0.01437255361975665,46
2.8584638595581056,0.14767232930766536,1.0260065078735352,0.04069407438875972,rbf,6.367367346938775,2.2526530612244895,"{'model__kernel': 'rbf', 'model__gamma': 6.367367346938775, 'model__C': 2.2526530612244895}",0.8580904204007966,0.7986914986308191,0.8322383775205375,0.8391170251973697,0.8315906645104667,0.831945597251998,0.019188683794889968,194
2.696499300003052,0.07430912108697785,1.0352494716644287,0.03659264688036555,rbf,3.316816326530612,2.2526530612244895,"{'model__kernel': 'rbf', 'model__gamma': 3.316816326530612, 'model__C': 2.2526530612244895}",0.8562311348643267,0.8127080999502116,0.8317443832462036,0.8481834228851861,0.8402232484280951,0.8378180578748047,0.014964402080184071,39
1.8283754348754884,0.09801946371906357,0.2819382667541504,0.023613040843098298,linear,5.969469387755102,4.0875510204081635,"{'model__kernel': 'linear', 'model__gamma': 5.969469387755102, 'model__C': 4.0875510204081635}",0.8575614186582027,0.8180720220313666,0.8313768048294746,0.8283998991329311,0.8389661137998743,0.8348752516903699,0.013175091442917652,125
2.937033700942993,0.17030181582620876,1.0281685829162597,0.06201155407079373,rbf,3.582081632653061,4.0875510204081635,"{'model__kernel': 'rbf', 'model__gamma': 3.582081632653061, 'model__C': 4.0875510204081635}",0.8568651590117002,0.8069143639531989,0.8356263225043564,0.8445037146237854,0.8355449951057374,0.8358909110397559,0.016455572974233425,75
1.5320367813110352,0.059550379799894575,0.3732433795928955,0.05865922344056873,linear,5.836836734693878,0.01,"{'model__kernel': 'linear', 'model__gamma': 5.836836734693878, 'model__C': 0.01}",0.8668228388722928,0.836559854991287,0.8339906957928803,0.8401024188699009,0.8520473196371823,0.8459046256327086,0.012151019715701315,10
1.8042277812957763,0.04768009882593609,0.29066052436828616,0.020913756677599905,linear,6.102102040816327,1.437142857142857,"{'model__kernel': 'linear', 'model__gamma': 6.102102040816327, 'model__C': 1.437142857142857}",0.8580670820886234,0.818000062235499,0.8315518421707742,0.8312125385525576,0.8391568246258273,0.8355976699346563,0.013136331001670389,88
3.403750991821289,0.05793856195207734,1.0038633823394776,0.03823767839097683,rbf,5.041040816326531,9.184489795918367,"{'model__kernel': 'rbf', 'model__gamma': 5.041040816326531, 'model__C': 9.184489795918367}",0.8614239093228777,0.7983822659945232,0.8331991380383371,0.845432855507924,0.8276363339151959,0.8332149005557715,0.020925867645253185,176
2.2921615123748778,0.18866675782649084,0.3737021446228027,0.020230068719759808,sigmoid,0.266265306122449,5.514693877551021,"{'model__kernel': 'sigmoid', 'model__gamma': 0.266265306122449, 'model__C': 5.514693877551021}",0.8133275376524769,0.7912096247199402,0.799424710604929,0.8170775706554421,0.8229425123621481,0.8087963911989874,0.01171618297639116,200
2.1731112957000733,0.63717073332432,0.386974573135376,0.05464365264354444,sigmoid,4.5105102040816325,0.6216326530612245,"{'model__kernel': 'sigmoid', 'model__gamma': 4.5105102040816325, 'model__C': 0.6216326530612245}",0.6533531320014936,0.7566455843913368,0.6405005290017426,0.6654724264349311,0.6595072265780835,0.6750957796815176,0.04160662606246977,281
2.1092129707336427,0.1799935484067605,0.2646598815917969,0.014026716567715291,linear,6.102102040816327,7.145714285714286,"{'model__kernel': 'linear', 'model__gamma': 6.102102040816327, 'model__C': 7.145714285714286}",0.8613052729026638,0.814742422827981,0.8334227968633308,0.8302833976684189,0.8396822524116162,0.835887228534802,0.015133131453428716,76
2.9814797401428224,0.1708019613627638,1.006648635864258,0.04338699978334916,rbf,5.30630612244898,3.679795918367347,"{'model__kernel': 'rbf', 'model__gamma': 5.30630612244898, 'model__C': 3.679795918367347}",0.8599322022031367,0.8033961133930794,0.8345099732387353,0.842011134172599,0.833338198405424,0.834637524282595,0.018286175790937408,135
1.476606273651123,0.13361343333866976,0.3405763149261475,0.019150075315699816,sigmoid,1.4599591836734693,3.883673469387755,"{'model__kernel': 'sigmoid', 'model__gamma': 1.4599591836734693, 'model__C': 3.883673469387755}",0.6866024474110033,0.7137380974607916,0.6847947006472491,0.6979729598665451,0.6958045564319173,0.6957825523635013,0.01031704590691026,236
2.494754981994629,0.06708204362518778,0.9966442584991455,0.05171917859603303,rbf,5.969469387755102,0.8255102040816327,"{'model__kernel': 'rbf', 'model__gamma': 5.969469387755102, 'model__C': 0.8255102040816327}",0.8547374828852377,0.8031043844909136,0.8261140154344038,0.8464260081857506,0.8354476936639247,0.8331659169320462,0.01788739237689675,177
3.0073907375335693,0.22556452897901752,1.1921391487121582,0.17335629980807893,rbf,5.836836734693878,3.679795918367347,"{'model__kernel': 'rbf', 'model__gamma': 5.836836734693878, 'model__C': 3.679795918367347}",0.8574427822379885,0.7974526232262883,0.835101210480458,0.8394778189436115,0.831166430224163,0.8321281730225019,0.01952948739473077,191
3.4980722427368165,0.26441621760013967,1.135453701019287,0.1270311208154003,rbf,3.051551020408163,5.106938775510204,"{'model__kernel': 'rbf', 'model__gamma': 3.051551020408163, 'model__C': 5.106938775510204}",0.8576139298605925,0.8088144915359722,0.8362389531989047,0.8505557387542917,0.8360782070068714,0.8378602640713264,0.016738241652224872,38
3.7418697357177733,0.17251089030702307,1.1415719032287597,0.09052706365091162,rbf,4.112612244897959,9.592244897959183,"{'model__kernel': 'rbf', 'model__gamma': 4.112612244897959, 'model__C': 9.592244897959183}",0.8618284400672143,0.8053137447099825,0.8342979835698282,0.844408666808915,0.8290608270233347,0.834981932435855,0.01857593567622363,113
2.228293228149414,0.08910066882241612,1.3106919288635255,0.0635209520485473,rbf,0.001,0.8255102040816327,"{'model__kernel': 'rbf', 'model__gamma': 0.001, 'model__C': 0.8255102040816327}",0.8787545509708737,0.8397552588996763,0.8568019510828977,0.8461757802649701,0.8769058919915075,0.8596786866419851,0.015800077627373416,1
2.7072585582733155,0.09845693303321268,1.0659184455871582,0.07172343067113635,rbf,3.4494489795918364,2.660408163265306,"{'model__kernel': 'rbf', 'model__gamma': 3.4494489795918364, 'model__C': 2.660408163265306}",0.8578920447473238,0.808073500124471,0.8349125591237241,0.8473881248423952,0.8375377286340628,0.8371607914943955,0.016647224143903627,54
1.6029088497161865,0.30452041962476,0.43040947914123534,0.14788004625751464,sigmoid,3.9799795918367344,5.718571428571428,"{'model__kernel': 'sigmoid', 'model__gamma': 3.9799795918367344, 'model__C': 5.718571428571428}",0.6596933734752304,0.7318602968633308,0.6515726132686084,0.7128857680445367,0.7297413533073733,0.697150680991816,0.034626326586163325,234
1.639174509048462,0.12704677399353803,0.35425901412963867,0.04482887305659935,sigmoid,1.5925918367346936,2.864285714285714,"{'model__kernel': 'sigmoid', 'model__gamma': 1.5925918367346936, 'model__C': 2.864285714285714}",0.6845117236121484,0.7151967419716205,0.6827856609410007,0.6951952359707484,0.6941621080941177,0.6943702941179271,0.011540016801937608,238
2.612352418899536,0.7514914335334647,0.4008920669555664,0.053156958818180076,sigmoid,6.234734693877551,2.2526530612244895,"{'model__kernel': 'sigmoid', 'model__gamma': 6.234734693877551, 'model__C': 2.2526530612244895}",0.6265743636420215,0.7275504885486681,0.612403146004481,0.6432448160145869,0.6292153417129335,0.6477976311845383,0.041060308162662484,299
2.0810828685760496,0.5074323619373482,0.4328775405883789,0.07166269865156553,sigmoid,5.30630612244898,8.165102040816327,"{'model__kernel': 'sigmoid', 'model__gamma': 5.30630612244898, 'model__C': 8.165102040816327}",0.6383679907269108,0.7266422392332588,0.6235296863330844,0.6982949585863092,0.7193923719561677,0.681245449367146,0.04237057412833624,266
1.9895895004272461,0.14106688142663412,0.28287487030029296,0.024645625295325563,linear,0.39889795918367343,5.514693877551021,"{'model__kernel': 'linear', 'model__gamma': 0.39889795918367343, 'model__C': 5.514693877551021}",0.8597416059870551,0.8159210075927309,0.8318416262135921,0.8302775784144472,0.8358758200079007,0.8347315276431452,0.014204494234966187,132
2.5547933101654055,0.11714284087018018,1.0080235004425049,0.06782978648838739,rbf,0.9294285714285714,2.2526530612244895,"{'model__kernel': 'rbf', 'model__gamma': 0.9294285714285714, 'model__C': 2.2526530612244895}",0.855282043502614,0.8060333426686582,0.8337942649987552,0.8446278587085136,0.843430303950244,0.836633562765757,0.01674697210807252,61
1.631589937210083,0.38105742804757536,0.3254097461700439,0.03966339006775673,sigmoid,3.4494489795918364,5.310816326530612,"{'model__kernel': 'sigmoid', 'model__gamma': 3.4494489795918364, 'model__C': 5.310816326530612}",0.7408718026512322,0.6630764563106797,0.729580921707742,0.6724089771691268,0.6906261736986418,0.6993128663074845,0.03084041392861915,231
3.419292688369751,0.2743857636830444,0.9819742202758789,0.08510782458506168,rbf,4.377877551020409,8.77673469387755,"{'model__kernel': 'rbf', 'model__gamma': 4.377877551020409, 'model__C': 8.77673469387755}",0.8611652430296242,0.8009981018172766,0.8353637664924072,0.8454871685449925,0.829512305713346,0.8345053171195292,0.01989850891801838,143
3.505976343154907,0.13743186572203275,1.028691864013672,0.0834681649697939,rbf,5.836836734693878,8.980612244897959,"{'model__kernel': 'rbf', 'model__gamma': 5.836836734693878, 'model__C': 8.980612244897959}",0.860961032798108,0.7969897467015185,0.8354979617874037,0.8436967780730511,0.826867652524875,0.8328026343769912,0.021150080338396122,185
1.9494027614593505,0.5988245943786276,0.353572416305542,0.05259597534035384,sigmoid,5.969469387755102,4.495306122448979,"{'model__kernel': 'sigmoid', 'model__gamma': 5.969469387755102, 'model__C': 4.495306122448979}",0.6294974872417226,0.7253878049539457,0.7147046925566343,0.6442108121738793,0.633434332229935,0.6694470258312234,0.0417309798111163,288
3.4702570915222166,0.13779038063042262,0.9718984603881836,0.043523923830309695,rbf,5.041040816326531,9.592244897959183,"{'model__kernel': 'rbf', 'model__gamma': 5.041040816326531, 'model__C': 9.592244897959183}",0.8625791557754543,0.7980555296240975,0.8338370519044064,0.8453436269470255,0.8281228411242598,0.8335876410750487,0.021312758230096398,171
1.4049476623535155,0.10210487588681452,0.317822265625,0.009942228416828822,sigmoid,0.9294285714285714,8.572857142857142,"{'model__kernel': 'sigmoid', 'model__gamma': 0.9294285714285714, 'model__C': 8.572857142857142}",0.7029820528379388,0.6930934154841921,0.7011042911376648,0.7154733963105929,0.7108454133073343,0.7046997138155447,0.007802889736122794,224
1.9698064804077149,0.08766240231482585,0.2806572914123535,0.013427850057465307,linear,5.571571428571429,6.737959183673469,"{'model__kernel': 'linear', 'model__gamma': 5.571571428571429, 'model__C': 6.737959183673469}",0.8615289317276574,0.815749859970127,0.833216641772467,0.8306635889278995,0.8396939285846338,0.8361705901965569,0.014909852419461713,65
2.4511349201202393,0.4954975656079709,0.45414304733276367,0.04726954064745621,sigmoid,4.377877551020409,0.21387755102040817,"{'model__kernel': 'sigmoid', 'model__gamma': 4.377877551020409, 'model__C': 0.21387755102040817}",0.6577543487055015,0.7877905619865571,0.6439973861090366,0.6679281516109634,0.664687555340195,0.6844316007504506,0.052329470704004864,251
2.2778139114379883,0.12217922353220602,0.5185657024383545,0.06879073921104145,sigmoid,2.786285714285714,0.01,"{'model__kernel': 'sigmoid', 'model__gamma': 2.786285714285714, 'model__C': 0.01}",0.7077100059123724,0.8373261295743092,0.7016177340054767,0.8375419471223788,0.8505955821253359,0.7869582797479746,0.06739233132722186,201
1.6940266609191894,0.09555321942725356,0.3528305530548096,0.030395820105272846,linear,0.7967959183673469,0.41775510204081634,"{'model__kernel': 'linear', 'model__gamma': 0.7967959183673469, 'model__C': 0.41775510204081634}",0.8604942665546426,0.816661999004232,0.8293697099825741,0.8290225593078968,0.8521854876845565,0.8375468045067803,0.01622701322834951,47
3.0581971168518067,0.04572488037201998,0.9429771900177002,0.01614255663967815,rbf,1.5925918367346936,8.368979591836734,"{'model__kernel': 'rbf', 'model__gamma': 1.5925918367346936, 'model__C': 8.368979591836734}",0.8575011280184216,0.8091295587503111,0.8327362615135675,0.8502492580451186,0.8463221028009194,0.8391876618256676,0.017051406566148074,26
1.6874701499938964,0.1471753660783638,0.3395102500915527,0.03907369983226983,linear,4.775775510204082,0.41775510204081634,"{'model__kernel': 'linear', 'model__gamma': 4.775775510204082, 'model__C': 0.41775510204081634}",0.8604942665546426,0.816661999004232,0.8293697099825741,0.8290225593078968,0.8521854876845565,0.8375468045067803,0.01622701322834951,47
1.9098780632019043,0.6392728915135879,0.35387043952941893,0.06390253330837467,sigmoid,5.438938775510204,3.068163265306122,"{'model__kernel': 'sigmoid', 'model__gamma': 5.438938775510204, 'model__C': 3.068163265306122}",0.636625396751307,0.7319050286283295,0.6216548419218322,0.7005955036564313,0.641095847758272,0.6663753237432345,0.04240093039558658,292
2.9867512226104735,0.10817609626823864,1.0252508163452148,0.061850017031767936,rbf,6.102102040816327,4.495306122448979,"{'model__kernel': 'rbf', 'model__gamma': 6.102102040816327, 'model__C': 4.495306122448979}",0.8591562033233756,0.795733367562858,0.8324036905650982,0.8374798750800149,0.8303023934208658,0.8310151059904424,0.020400744061349358,197
