,hyperparameters,mean_brier,mean_roc_auc,mean_accuracy,spam_brier,spam_roc_auc,spam_accuracy,mt_brier,mt_roc_auc,mt_accuracy,kc1_brier,kc1_roc_auc,kc1_accuracy,phoneme_brier,phoneme_roc_auc,phoneme_accuracy
0,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 2, 'min_samples_leaf': 45, 'min_samples_split': 48}",0.1359917650010202,0.8088511036901685,0.8054490409867212,0.1275101107212022,0.8635475240754799,0.8217835056413161,0.15249987184707733,0.7966293639132801,0.7899053627760252,0.11229414355579932,0.7712577007702586,0.840677241053236,0.15166293388000196,0.8039698260016553,0.769430054476308
1,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 30, 'min_samples_leaf': 45, 'min_samples_split': 48}",0.11077578834998755,0.8748384495970046,0.8463895621828614,0.09223953158843765,0.9332198398771796,0.876115281121654,0.1143872789940749,0.8968290456561243,0.8454258675078865,0.11495168337969594,0.7771614918458937,0.8392588173047697,0.12152465943774174,0.8921434210088212,0.8247582827971357
2,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 27, 'min_samples_leaf': 45, 'min_samples_split': 48}",0.11077578834998755,0.8748384495970046,0.8463895621828614,0.09223953158843765,0.9332198398771796,0.876115281121654,0.1143872789940749,0.8968290456561243,0.8454258675078865,0.11495168337969594,0.7771614918458937,0.8392588173047697,0.12152465943774174,0.8921434210088212,0.8247582827971357
3,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 5, 'min_samples_leaf': 45, 'min_samples_split': 48}",0.1156906988538467,0.862600364184369,0.8394183267824495,0.09402201444708536,0.9259163093209434,0.8787239767738282,0.12662058225646697,0.8674717584534741,0.8280231335436383,0.11388871440087134,0.7794488982046814,0.8411545519019261,0.12823148431096312,0.8775644907583772,0.8097716449104053
4,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 19, 'min_samples_leaf': 45, 'min_samples_split': 48}",0.11079795064843995,0.8747856357754275,0.846376418123976,0.09223953158843765,0.9332198398771796,0.876115281121654,0.11447592818788446,0.8966177903698155,0.845373291272345,0.11495168337969594,0.7771614918458937,0.8392588173047697,0.12152465943774174,0.8921434210088212,0.8247582827971357
5,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 25, 'min_samples_leaf': 45, 'min_samples_split': 48}",0.11077578834998755,0.8748384495970046,0.8463895621828614,0.09223953158843765,0.9332198398771796,0.876115281121654,0.1143872789940749,0.8968290456561243,0.8454258675078865,0.11495168337969594,0.7771614918458937,0.8392588173047697,0.12152465943774174,0.8921434210088212,0.8247582827971357
6,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 19, 'min_samples_leaf': 45, 'min_samples_split': 48}",0.11079795064843995,0.8747856357754275,0.846376418123976,0.09223953158843765,0.9332198398771796,0.876115281121654,0.11447592818788446,0.8966177903698155,0.845373291272345,0.11495168337969594,0.7771614918458937,0.8392588173047697,0.12152465943774174,0.8921434210088212,0.8247582827971357
7,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 10, 'min_samples_leaf': 45, 'min_samples_split': 48}",0.11094532952647126,0.8739545720259412,0.8463895621828614,0.09232207239791208,0.9328256743715102,0.876115281121654,0.11498290289053532,0.8936877008775399,0.8454258675078863,0.11495168337969594,0.7771614918458937,0.8392588173047697,0.12152465943774174,0.8921434210088212,0.8247582827971357
8,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 23, 'min_samples_leaf': 45, 'min_samples_split': 48}",0.11077578834998755,0.8748384495970046,0.8463895621828614,0.09223953158843765,0.9332198398771796,0.876115281121654,0.1143872789940749,0.8968290456561243,0.8454258675078865,0.11495168337969594,0.7771614918458937,0.8392588173047697,0.12152465943774174,0.8921434210088212,0.8247582827971357
9,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 23, 'min_samples_leaf': 45, 'min_samples_split': 48}",0.11077578834998755,0.8748384495970046,0.8463895621828614,0.09223953158843765,0.9332198398771796,0.876115281121654,0.1143872789940749,0.8968290456561243,0.8454258675078865,0.11495168337969594,0.7771614918458937,0.8392588173047697,0.12152465943774174,0.8921434210088212,0.8247582827971357
