,hyperparameters,mean_brier,mean_roc_auc,mean_accuracy,spam_brier,spam_roc_auc,spam_accuracy,mt_brier,mt_roc_auc,mt_accuracy,kc1_brier,kc1_roc_auc,kc1_accuracy,phoneme_brier,phoneme_roc_auc,phoneme_accuracy
603,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 7, 'min_samples_leaf': 20, 'min_samples_split': 48}",0.10953944340677746,0.8720398822478068,0.8512093831539058,0.09027764937004448,0.9324270171264903,0.8808985979323042,0.11691549484783828,0.8853845233597563,0.8423238696109359,0.1180414062735218,0.7675948379666158,0.8359435332260133,0.11292322313570527,0.9027531505383646,0.8456715318463699
604,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 48}",0.11074000288262453,0.8707349121861845,0.8486443549775983,0.09177339014268446,0.9293017927376652,0.8778539394797715,0.11793731381379449,0.8823015145751324,0.8422187171398526,0.12081078749511547,0.7703787466113969,0.8288334027535434,0.11243852007890369,0.9009575948205428,0.8456713605372256
605,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 7, 'min_samples_leaf': 58, 'min_samples_split': 48}",0.11282864866568831,0.8691168273343893,0.8446801348845876,0.09506578539071389,0.9273911236820129,0.8769862625690411,0.11894851109013124,0.8836792080043754,0.8380126182965301,0.11435021688004918,0.7786834744898196,0.8463644448447051,0.12295008130185889,0.8867135031613493,0.8173572138280741
606,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 7, 'min_samples_leaf': 38, 'min_samples_split': 48}",0.11084993074632474,0.8697063291925283,0.8485898802890339,0.09059152041926496,0.9338297099765034,0.8817681631496954,0.11803969629875961,0.8851943835341688,0.8403259726603576,0.11605456278972123,0.7657278626858931,0.8397327509540589,0.11871394347755315,0.8940733605735481,0.8325326343920236
607,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 7, 'min_samples_leaf': 24, 'min_samples_split': 48}",0.10925187037546755,0.8732824732063795,0.8490416735679116,0.08989414950773,0.9319030031083834,0.8804649955152717,0.11718452975386466,0.8851708052050664,0.8415878023133544,0.11601377224463849,0.775006582974197,0.8321441838997649,0.11391502999563705,0.9010495015378712,0.8419697125432556
608,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 7, 'min_samples_leaf': 27, 'min_samples_split': 48}",0.11002500816125146,0.8712983266156791,0.8470004439394289,0.09056878169884046,0.9327614456421444,0.8785101260444697,0.11757163846610223,0.8848727955481733,0.8415878023133544,0.11698273871050544,0.7681651670647043,0.8316702502504756,0.1149768737695577,0.8993938982076944,0.8362335971494158
609,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 7, 'min_samples_leaf': 32, 'min_samples_split': 48}",0.11064654773620121,0.8696375370778637,0.8472957840061234,0.08996554266925219,0.9341112613561057,0.8795973186045414,0.11780819288399683,0.8851938058079185,0.8410094637223974,0.11668556203197107,0.7634016242624966,0.8364140896759015,0.11812689335958475,0.8958434568849345,0.8321622640216534
610,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 7, 'min_samples_leaf': 37, 'min_samples_split': 48}",0.11095722056448297,0.869533493634348,0.8486669730518008,0.090835116169411,0.9337499495659755,0.8815507718453477,0.1180033951224527,0.885124985938425,0.8408517350157728,0.11633632525441003,0.763955494274397,0.8397327509540589,0.11865404571165816,0.8953035447585945,0.8325326343920239
611,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 7, 'min_samples_leaf': 49, 'min_samples_split': 48}",0.11228507693458847,0.8706148946803802,0.8433015465238077,0.09433110334161669,0.9290362059954511,0.8776367842137563,0.1181552329108146,0.8851164440076431,0.840378548895899,0.1141761552791926,0.7794287167998338,0.8378336391575013,0.12247781620673,0.8888782119185927,0.8173572138280741
612,"{'random_state': 42, 'ccp_alpha': 0.00019142178036846147, 'max_depth': 7, 'min_samples_leaf': 9, 'min_samples_split': 48}",0.1106347305574667,0.868712696709161,0.8500791928742768,0.09103767127785897,0.9297824271260542,0.8795928338762214,0.11779517802912016,0.8833165759150287,0.8421135646687696,0.1206149607856541,0.7601670548002339,0.8340489243619909,0.11309111213723355,0.9015847289953267,0.8445614485901258
