,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,2.3549672842025755,0.04826007785765323,0.06330056190490722,0.005311252563641648,0.4175254527925698,0.9115422850328929,137,"OrderedDict([('model__max_features', 0.4175254527925698), ('model__max_samples', 0.9115422850328929), ('model__n_estimators', 137)])",0.9990044394381128,0.9991999072356215,0.9973760932944606,0.9990822952557645,0.9989514312218394,0.9956993529118965,0.9916608594657375,0.9854554504728721,0.9917586248107721,0.9915494781292327,0.994973793223631,0.004435568110478342,10
1,3.2672664165496825,0.10769042205599637,0.09203951358795166,0.010793972007402538,0.6591939383573727,0.27392979930530387,284,"OrderedDict([('model__max_features', 0.6591939383573727), ('model__max_samples', 0.27392979930530387), ('model__n_estimators', 284)])",0.9987708719851577,0.99871123774185,0.9962894248608535,0.998381592896899,0.9978481977206466,0.9958636137381782,0.992045793927327,0.9843255350920856,0.9911162457174727,0.9896588585238892,0.9943011372204358,0.004597253412421197,21
2,8.642908310890197,0.1408261065904032,0.09439961910247803,0.008528706884305135,0.9429385391644898,0.8202058195911367,293,"OrderedDict([('model__max_features', 0.9429385391644898), ('model__max_samples', 0.8202058195911367), ('model__n_estimators', 293)])",0.9980966737344288,0.9991071428571429,0.9972733898754307,0.9990060959448714,0.9986930161675058,0.9949128919860628,0.991392069022731,0.9835357557657208,0.9912589966270948,0.9893119406156216,0.994258797259661,0.004966109601132891,23
3,6.294511461257935,0.16505538179405166,0.11595010757446289,0.01084491882070923,0.8159203633428855,0.33005775205314825,429,"OrderedDict([('model__max_features', 0.8159203633428855), ('model__max_samples', 0.33005775205314825), ('model__n_estimators', 429)])",0.998853697323085,0.9988586668433608,0.9964915186853961,0.9986714815796449,0.9981629340047709,0.9958536585365855,0.9922797411647586,0.9839339638294343,0.9910697686771307,0.9885749475473402,0.9942750378191507,0.004873467580206468,22
4,1.3230002641677856,0.054956850265110935,0.042850375175476074,0.004399281130600829,0.7469864536472621,0.46972069750502465,72,"OrderedDict([('model__max_features', 0.7469864536472621), ('model__max_samples', 0.46972069750502465), ('model__n_estimators', 72)])",0.9990557911476279,0.9990475086138352,0.9971425258415054,0.998659886032335,0.9985058309037901,0.9947702007632322,0.9900647088103535,0.9828007300481167,0.990624917005285,0.9887857541231774,0.9939457853289259,0.005319627922752968,31
5,4.900099587440491,0.08178069177767083,0.12145032882690429,0.012781548364751842,0.4935035051231442,0.41553613379535514,403,"OrderedDict([('model__max_features', 0.4935035051231442), ('model__max_samples', 0.41553613379535514), ('model__n_estimators', 403)])",0.9989829048502519,0.9990259740259742,0.9967797508613835,0.998747680890538,0.9983650278293135,0.9961755433880869,0.9926231956197114,0.9849958519993363,0.9915976150638728,0.9910730884657265,0.9948366632994196,0.004409673259943193,13
6,7.4756759881973265,0.16124972611148355,0.12397964000701904,0.013422991851714843,0.8829586699102928,0.3432840567600873,471,"OrderedDict([('model__max_features', 0.8829586699102928), ('model__max_samples', 0.3432840567600873), ('model__n_estimators', 471)])",0.9988669493771536,0.9988636363636364,0.9966803604558707,0.9987311158229526,0.9982623244102836,0.9959250041480007,0.9918500082960013,0.9829832420773188,0.9902663798369321,0.9887143786683665,0.9941143399456516,0.005162570967796579,26
7,8.850607872009277,0.19925972552472315,0.11100199222564697,0.011947740768281662,0.7441421193232571,0.9008033113867793,372,"OrderedDict([('model__max_features', 0.7441421193232571), ('model__max_samples', 0.9008033113867793), ('model__n_estimators', 372)])",0.9990425390935596,0.9990392260800425,0.9958719851576994,0.9990624171746622,0.9988487278028095,0.9949145511863282,0.9919429235108678,0.9845478679276589,0.991059809311343,0.9909120787188272,0.9945242125963798,0.004618509676426392,17
8,3.9173497676849367,0.06218459163365436,0.12285110950469971,0.013654588575309748,0.7099751379644935,0.18772443406039363,409,"OrderedDict([('model__max_features', 0.7099751379644935), ('model__max_samples', 0.18772443406039363), ('model__n_estimators', 409)])",0.9980767956533263,0.9980171614100185,0.9955903790087464,0.9976808905380332,0.9969454015372382,0.9956844201095072,0.992137049941928,0.9822150323544052,0.9898049292221072,0.9888737285209678,0.9935025788296278,0.004940726825943269,36
9,6.888043999671936,0.1109840138532087,0.09460086822509765,0.008061492896610857,0.7824193652650296,0.7690349281668023,298,"OrderedDict([('model__max_features', 0.7824193652650296), ('model__max_samples', 0.7690349281668023), ('model__n_estimators', 298)])",0.9988967664988073,0.9990574476543863,0.9974423535648025,0.9990226610124568,0.9986366949377155,0.9949925335988055,0.9915928322548531,0.9849294839887175,0.9918731575173294,0.9903327756088494,0.9946776706636722,0.004588740776982128,15
10,0.3499003410339355,0.018015264642182355,0.0392993688583374,0.004142232747865881,0.2939913292126326,0.11327383028005544,42,"OrderedDict([('model__max_features', 0.2939913292126326), ('model__max_samples', 0.11327383028005544), ('model__n_estimators', 42)])",0.9959895971375563,0.996378876225815,0.9938676119798568,0.9956533262655711,0.9951547177312483,0.9939853990376639,0.9906271777003484,0.9801675792268127,0.9872221336945264,0.9867822617055746,0.9915828680704972,0.005059880376350738,44
