Iteracja;estimator__alpha;estimator__learning_rate_init;estimator__hidden_layer_sizes;estimator__activation;Srednia dokladnosc;Czas
49;0.056872059669001176;0.3364416983550563;415;logistic;0.9163043478260869;12.42228856086731
50;0.03950936140715117;0.9937748876071295;257;relu;0.9051630434782607;5.599548816680908
51;1.4166687896363475;0.48194718062407;159;relu;0.8801630434782609;2.7402262687683105
52;0.3397257414828005;0.15770882917045473;309;tanh;0.9116847826086957;7.077966165542603
53;0.07321221727195758;0.4658372453527511;447;logistic;0.7942934782608695;8.808513927459718
54;0.33807973237004935;0.07611287279512893;131;identity;0.9089673913043479;2.191121530532837
55;0.1106307099655607;0.5034812683758162;364;logistic;0.6100543478260869;5.990948724746704
56;0.022601033133472042;0.863212575588803;325;logistic;0.9133152173913043;6.80216794013977
57;1.9903097769067082;0.673817793089464;140;tanh;0.8032608695652174;2.6059178352355956
58;1.2245844700152868;0.4681052675897962;66;identity;0.8828804347826088;1.6176506996154785
59;0.2866172205114073;0.24896140183365684;421;relu;0.9002717391304349;4.483211898803711
60;0.03837462057532532;0.3364416983550563;117;identity;0.9165760869565218;2.5016407012939452
61;0.03465360249696788;0.24655475470354304;351;relu;0.9296195652173914;6.948871707916259
62;0.9284479208558246;0.016562727532034832;95;logistic;0.8032608695652174;3.3323764324188234
63;0.01816389254336446;0.3315750614294176;60;identity;0.90625;1.679498052597046
64;0.0707649696715178;0.35836943944629657;468;identity;0.919021739130435;5.585019302368164
65;1.8414993409065703;0.1473416528933274;277;relu;0.8638586956521739;3.9256569385528564
66;1.5611862295445553;0.02304440870827487;353;identity;0.8828804347826086;4.805119848251342
67;0.01755673237122717;0.4681052675897962;477;identity;0.913858695652174;6.112247514724731
68;0.10235913115104756;0.19623450562774067;337;tanh;0.9233695652173914;8.276558685302735
69;1.1722085206144224;0.15392508819589254;283;tanh;0.8796195652173913;5.5020060539245605
70;0.20302083543541474;0.05742719387986088;437;tanh;0.9252717391304348;8.935820579528809
71;0.2783853419986896;0.048449736601571994;352;identity;0.9078804347826086;5.21577639579773
72;1.5237303411410883;0.16880545527965943;460;tanh;0.8698369565217391;8.249697542190551
73;0.03253323412904475;0.42891949014341174;94;tanh;0.9114130434782609;2.1378647327423095
74;1.9237801592122536;1.0740812287638968;23;relu;0.7391304347826086;0.8471266269683838
75;0.8801466409307939;1.53114892849417;347;tanh;0.7489130434782609;4.77478404045105
76;0.20105828418307076;1.8685276362565308;343;tanh;0.7345108695652175;4.953376245498657
77;0.5468166696469762;0.19623450562774067;149;identity;0.896195652173913;2.074335479736328
78;1.0688771854003771;1.0331480786391511;115;relu;0.8714673913043478;1.7045819759368896
79;0.20203717684143693;0.11390206957693166;446;relu;0.9269021739130434;6.216211271286011
80;0.14662776614959205;0.25017352044623586;377;identity;0.9149456521739131;5.016349458694458
81;0.08226350751666524;0.12613259193301787;161;identity;0.9084239130434781;2.1586669921875
82;0.17295498103506074;0.023841347846052494;344;identity;0.9217391304347826;5.8209789276123045
83;0.17549349853860813;0.023382639122425237;41;identity;0.9222826086956522;1.3824031352996826
84;0.9420750583000301;0.045929202883612456;36;identity;0.8942934782608696;1.2376866817474366
85;0.030691308679873748;1.0083608505651156;151;tanh;0.7557065217391303;2.014285182952881
86;0.029378629587639843;0.04892265962302071;44;identity;0.9217391304347826;2.0007171630859375
87;0.04067765662299719;0.6512942438962144;168;logistic;0.9122282608695652;2.6500617027282716
88;0.6387633101062072;0.13632528958021847;404;logistic;0.7445652173913044;7.4283373832702635
89;1.538603634730514;0.038749199319863675;89;relu;0.8807065217391304;1.7302342891693114
90;0.03893785758324189;1.1058419031029092;15;tanh;0.9048913043478259;0.91463303565979
91;0.9652328686412947;0.04375177886066792;67;logistic;0.7953804347826087;2.2367201328277586
92;0.3097785828871618;1.003475229764857;152;relu;0.8244565217391304;2.1389013290405274
93;0.07990083301058029;1.5460946357021608;405;relu;0.8948369565217391;7.440265560150147
94;0.9420750583000301;0.03333295646444749;229;tanh;0.8918478260869565;6.098206901550293
95;0.03673332327428612;0.3987824082428263;472;identity;0.9076086956521741;5.213244342803955
96;1.2010234036342398;0.02640137277723627;229;relu;0.8891304347826086;2.8790048599243163
97;0.08107356398329658;0.12191638739165431;129;identity;0.9211956521739131;2.524133825302124
98;0.8801466409307939;0.9559022057509915;428;identity;0.85625;3.2797101974487304
99;0.038003662789111874;0.14591733826676181;413;identity;0.9108695652173914;5.9547447681427
100;0.11613654245574494;0.022491528606870932;459;identity;0.9222826086956522;5.551982593536377
101;0.08226350751666524;0.04916084942219913;25;identity;0.9176630434782609;1.3244056701660156
102;0.5083958024762018;0.17720650920481656;224;relu;0.9078804347826086;3.648477077484131
103;0.045485216854074764;0.031445753348875234;89;logistic;0.9160326086956522;3.972463321685791
104;0.3364416983550563;0.20902417900535974;29;tanh;0.9089673913043479;1.4286431789398193
105;0.031141775175977958;1.2793006515739964;229;logistic;0.66875;4.834285259246826
106;0.02326934762762212;1.048311934954166;301;identity;0.9095108695652174;3.7918312549591064
107;0.10538589946525978;0.0365553462255432;209;identity;0.9247282608695653;3.265901231765747
108;1.6710335980604352;0.39110981478581;361;logistic;0.6100543478260869;3.3311084747314452
109;1.7121104515412966;0.3067840313945001;237;relu;0.8567934782608695;3.959969663619995
110;0.20600063943558483;0.1851243489034654;375;identity;0.9130434782608695;4.859846401214599
111;0.09424713627521167;0.16475548470267332;140;identity;0.9190217391304347;2.1211651802062987
112;0.6903813827094809;0.027985839601986934;181;logistic;0.8478260869565217;4.75877013206482
113;0.04353979661172382;0.05236493019823241;111;identity;0.91875;3.0553183555603027
114;0.13176837612730177;0.5712492187347165;384;logistic;0.6684782608695652;6.557982397079468
115;0.5234291100933081;0.7353773041076956;54;identity;0.8929347826086957;1.1887888431549072
116;1.5016895466166014;1.6791693609198017;302;tanh;0.714945652173913;5.549463272094727
117;0.04798138520778909;0.20302083543541474;482;tanh;0.9209239130434783;14.700970888137817
118;0.12250996182225847;0.2651875747123808;297;identity;0.9024456521739129;3.2593645572662355
119;0.8103947295875948;0.12552146545543488;295;logistic;0.7760869565217391;7.063923168182373
120;0.02771530754333896;0.6204175109326838;479;relu;0.9203804347826088;6.852528524398804
121;0.974654609122431;0.7039249335986947;66;relu;0.8720108695652173;1.106685256958008
122;0.022601033133472042;1.5995628475142802;389;identity;0.9043478260869566;4.435662937164307
123;1.6710335980604352;0.07464845732009369;92;logistic;0.7369565217391305;2.451470708847046
124;0.1971899127508921;0.1298623435278116;92;identity;0.9116847826086957;2.1146979331970215
125;0.9329682561262359;0.16880545527965943;169;relu;0.8978260869565217;3.2929154872894286
126;0.07180361055409945;0.26008535252663867;478;tanh;0.9119565217391304;10.492076206207276
127;0.023496482199636237;0.09065538541441281;186;relu;0.933695652173913;4.576325988769531
128;0.16717365548457394;0.7039249335986947;182;relu;0.8945652173913043;2.8347739696502687
129;1.3495069740279482;0.022058790472839974;498;relu;0.8790760869565217;4.9962811946868895
130;1.6073506406628646;0.02184555370443234;264;tanh;0.871195652173913;4.573623609542847
131;0.025027876140243533;0.05443961977409592;109;logistic;0.9119565217391304;5.02406325340271
132;0.0365553462255432;0.10850216957891966;106;relu;0.9323369565217391;2.9002631187438963
133;0.08266402393351774;0.0585537713661833;250;relu;0.9307065217391305;4.48523736000061
134;1.0740812287638968;1.6710335980604352;353;tanh;0.5059782608695652;4.191912078857422
135;0.15924824179128635;0.3531856172400809;436;logistic;0.6684782608695652;8.250113773345948
136;0.02021221681932023;0.07180361055409945;280;identity;0.9255434782608696;3.7812562465667723
137;0.032375606980716384;0.04988239948106797;312;tanh;0.93125;11.510896015167237
138;0.2811026908699068;0.15392508819589254;372;logistic;0.870108695652174;9.454810667037965
139;0.018975481181429756;0.36717877097214996;341;identity;0.9046195652173914;4.437621831893921
140;0.3725679753273275;0.32519554068264483;333;identity;0.9013586956521739;4.3870530128479
141;0.7142566728433801;0.07760601642826032;107;logistic;0.8347826086956521;2.6472925662994387
142;0.07912845179388432;0.1933959689783252;481;tanh;0.9233695652173912;15.60641622543335
143;0.3348116007975832;1.8867665328405452;65;tanh;0.8206521739130436;1.4081753253936768
144;0.3949274792005377;0.4206670577250359;467;tanh;0.913586956521739;11.479524517059327
145;0.23947350262862904;0.11957071000752387;141;relu;0.9182065217391304;3.1875114917755125
146;1.236537769005151;1.745697763727208;253;identity;0.8470108695652174;1.965381145477295
147;0.4394630621411003;0.14450679213074594;41;identity;0.8959239130434782;1.2323714733123778
148;0.25017352044623586;0.01953658779244747;204;relu;0.9220108695652174;3.3218273162841796
149;0.2651875747123808;0.01925399059948189;391;relu;0.9233695652173912;5.642054700851441
150;0.04127469605327433;0.2513915405018505;113;tanh;0.9271739130434783;3.5151947498321534
151;0.07611287279512893;0.03837462057532532;109;logistic;0.9043478260869564;4.557926845550537
152;0.02282164421677352;0.10589899189366192;311;relu;0.932608695652174;7.224033260345459
153;0.041880498428885575;0.3283698088716753;389;relu;0.9258152173913043;5.974539804458618
154;0.3707628419281586;0.15317930397375618;341;tanh;0.9059782608695652;5.447309255599976
155;0.8507261857757225;0.10956127077265736;211;relu;0.8907608695652174;3.5437662601470947
156;0.44808422501585665;0.03567831250409314;278;tanh;0.9114130434782609;5.692267608642578
157;0.3949274792005377;0.4986142418380546;347;relu;0.8997282608695653;3.7548152446746825
158;0.5362958896050285;0.11557384795290508;255;relu;0.9100543478260871;4.537945938110352
159;0.6325885461638183;0.029378629587639843;443;tanh;0.9038043478260869;7.689866924285889
160;0.1286069969798761;0.032375606980716384;142;logistic;0.8953804347826086;5.058495569229126
161;0.7318143190404222;0.050860967027597875;173;logistic;0.8426630434782609;4.401948642730713
162;0.02326934762762212;0.5362958896050285;16;relu;0.9146739130434781;1.0220637321472168
163;0.15096356180919365;0.02430905528415463;202;identity;0.9176630434782609;3.6845094680786135
164;0.015625;0.018430490006345515;358;tanh;0.9290760869565217;23.460330390930174
165;0.03317145457219775;0.18333479847628556;127;identity;0.9146739130434781;1.9127374649047852
166;0.06390320198458342;0.02691930148259951;18;identity;0.9160326086956522;1.493110990524292
167;1.2127467205543745;0.050125261966601;88;identity;0.8899456521739131;2.17034797668457
168;1.9331464694929505;0.04774891004429477;172;logistic;0.6108695652173912;1.4544294834136964
169;0.21106448620256843;0.45909889885570365;359;logistic;0.671195652173913;5.463013601303101
170;0.07392684949553276;0.10797646446425671;217;logistic;0.8975543478260869;6.181990242004394
171;0.2950925163799442;1.3299863245266477;360;identity;0.8953804347826086;3.1936360359191895
172;0.16555762988687348;0.02771530754333896;497;tanh;0.9103260869565218;13.258585786819458
173;0.6204175109326838;0.04504552272559456;160;relu;0.8959239130434783;1.883729887008667
174;0.1473416528933274;0.2226474251768303;496;relu;0.9217391304347826;5.575717926025391
175;0.03673332327428612;0.0585537713661833;131;relu;0.9342391304347826;3.023552751541138
176;0.13566477834557353;1.1440849625770602;373;identity;0.9051630434782607;3.500939130783081
177;1.1385417433145342;0.3930140115109754;126;logistic;0.6100543478260869;1.7742942333221436
178;0.050369306876947045;0.41862887890635875;233;tanh;0.9168478260869565;6.048566436767578
179;0.019067867124605092;1.5163476976712509;86;relu;0.9081521739130436;2.0413856506347656
180;0.06176712465289618;0.26647869370820154;302;identity;0.9209239130434783;4.3777885913848875
181;0.2348660204744053;0.045706670772392856;306;identity;0.9214673913043478;4.861026382446289
182;0.3023463933054034;0.6576515961396022;118;relu;0.8861413043478261;1.9809074401855469
183;0.09243381666486569;0.10641458241565548;345;logistic;0.9035326086956523;8.901824808120727
184;0.7073521335886899;1.638882828152035;404;identity;0.8551630434782609;4.194117069244385
185;0.02101302139179634;0.3267788205191414;270;logistic;0.923913043478261;6.676133394241333
186;0.20302083543541474;0.9375105995572536;286;logistic;0.6657608695652174;4.551520729064942
187;0.7498035621013104;0.021321436461927665;438;tanh;0.8842391304347826;8.656541633605958
188;0.03745393893043655;0.2880126740439982;196;logistic;0.9108695652173913;5.386964893341064
189;0.05110859386587024;1.0381781676667892;419;logistic;0.7277173913043478;5.86983962059021
190;0.3987824082428263;0.05714895271970209;273;relu;0.9103260869565217;5.4888781070709225
191;0.15392508819589254;0.03253323412904475;449;tanh;0.9111413043478261;9.355350255966187
192;0.7833058551989767;0.021321436461927665;387;relu;0.8967391304347826;4.2534928798675535
193;0.15392508819589254;1.4304970440579656;191;tanh;0.8206521739130436;2.5477970600128175
194;0.33807973237004935;0.23034718650700994;159;relu;0.9062500000000002;3.0777808666229247
195;0.044827272143312086;0.17379704711480962;341;identity;0.9266304347826088;3.998242950439453
196;1.6151763502473173;0.06974135275325556;188;identity;0.8660326086956521;2.9118990898132324
197;0.12736378555065636;0.156944712301233;43;tanh;0.9168478260869565;1.9232789993286132
198;1.7204462053160565;0.03893785758324189;232;tanh;0.86875;4.1505474090576175
199;0.25882520998199837;0.7498035621013104;122;identity;0.8891304347826088;1.4173301219940186
200;1.3560773199087828;1.1112259166224687;88;tanh;0.7059782608695653;1.5198803424835206
201;1.4799675726932093;0.24655475470354304;169;tanh;0.8744565217391305;3.42923583984375
202;0.01861039197551945;1.1894134130643472;183;tanh;0.9048913043478262;2.3749783992767335
203;0.591004590443217;1.762737704888237;246;identity;0.8771739130434784;2.039765739440918
204;0.01705248881006791;0.1106307099655607;273;identity;0.9209239130434783;3.4630739212036135
205;0.29797294575360506;1.8236980308590787;61;logistic;0.6100543478260869;1.3560609340667724
206;0.08146828692094271;0.021951913172414975;268;logistic;0.9108695652173913;10.772377634048462
207;0.5967734489800743;0.09563043268946957;261;logistic;0.8546195652173914;5.923090648651123
208;0.3008814913041127;0.019067867124605092;354;tanh;0.9095108695652174;8.95457558631897
209;0.156944712301233;0.03763629095833169;239;tanh;0.9220108695652174;8.745224285125733
210;0.21209209606617088;0.025272175895720513;385;identity;0.9095108695652174;5.576225090026855
211;0.08146828692094271;0.7039249335986947;235;tanh;0.9057065217391305;4.190138626098633
212;0.039127434367285455;0.8887378457121512;266;logistic;0.8486413043478261;4.44782829284668
213;0.49619840021760325;0.08306649034502775;194;relu;0.9108695652173913;4.997014570236206
214;0.5824556954128585;0.1712830688202306;222;logistic;0.8774456521739131;5.714007472991943
215;0.08387731117400694;1.1496551701164517;10;tanh;0.9119565217391304;1.0008772373199464
216;0.4394630621411003;1.1722085206144224;296;identity;0.8804347826086956;2.5596139430999756
217;0.673817793089464;0.3497714608854497;214;relu;0.9016304347826087;3.1949883937835692
218;1.7713199476192512;0.6640710031730105;209;identity;0.8453804347826086;2.6505623340606688
219;0.10850216957891966;0.3128023645147865;270;identity;0.9157608695652174;3.719377326965332
220;0.01648247926962542;0.03781953080371751;308;relu;0.9377717391304348;8.086039590835572
221;0.0642143275645264;0.6418732576382736;39;relu;0.9168478260869566;1.418402624130249
222;1.9806665040252154;0.07285749591269768;344;tanh;0.8728260869565216;6.4491557598114015
223;0.0172189399633032;0.742555400026428;341;logistic;0.9209239130434781;7.477885341644287
224;0.05577783839974768;0.03837462057532532;63;identity;0.923913043478261;1.7729219913482666
225;0.14662776614959205;0.45909889885570365;70;tanh;0.9103260869565217;2.3777350902557375
226;0.5034812683758162;0.2281204783054419;103;tanh;0.9048913043478262;2.4168131351470947
227;0.019067867124605092;1.1440849625770602;198;identity;0.9122282608695652;2.669577980041504
228;1.4444602775387303;0.10235913115104756;285;relu;0.8668478260869567;4.040906810760498
229;0.03533341924850067;0.03550544710021474;124;relu;0.9326086956521739;4.2825014114379885
230;0.35490517238878616;1.762737704888237;193;logistic;0.6100543478260869;2.2234830379486086
231;1.1952043112734996;0.02040951041302903;473;identity;0.8877717391304347;5.6160088062286375
232;0.1106307099655607;0.02652991316584763;480;identity;0.9225543478260869;7.253893089294434
233;0.19911470441909557;1.5237303411410883;161;logistic;0.6100543478260869;2.113074541091919
234;0.21730568121770286;0.9605562077242387;303;logistic;0.6100543478260869;3.726138687133789
235;0.09021614995977584;0.5158576959446195;77;tanh;0.8967391304347826;2.246010160446167
236;0.018430490006345515;0.10850216957891966;222;identity;0.9152173913043479;2.8093298435211183
237;0.03818869125807768;0.06611315075504312;26;logistic;0.9179347826086957;2.0478662967681887
238;0.6204175109326838;0.21312470905488828;137;tanh;0.9027173913043478;3.4226259708404543
239;0.07285749591269768;0.7039249335986947;119;tanh;0.8298913043478262;2.4795443534851076
240;0.038749199319863675;0.45466090549917626;236;identity;0.9073369565217391;2.644419765472412
241;1.2425581016106433;0.6481386506348492;314;relu;0.8660326086956521;3.1516342639923094
242;0.3082776710983116;0.9375105995572536;262;logistic;0.6100543478260869;3.075442600250244
243;0.7948026945045219;0.8466043225099864;342;relu;0.8307065217391305;3.6471269130706787
244;0.3067840313945001;0.016165355545043947;137;relu;0.9163043478260869;2.9173443794250487
245;0.02576795259088798;0.9466617400274042;158;tanh;0.8972826086956521;2.0470980167388917
246;0.7461706802048571;0.2204951486276042;265;relu;0.9021739130434783;3.5336846828460695
247;0.14172647423086096;0.02812209428572657;99;relu;0.9252717391304348;2.3995428562164305
248;0.3689664546016655;0.21836367759337857;244;relu;0.9089673913043477;3.705959415435791
249;0.06515682250468675;0.4206670577250359;368;relu;0.9173913043478261;4.90319938659668
250;0.08226350751666524;0.1704531832457448;422;identity;0.9163043478260869;5.652971172332764
251;0.07874506561842957;0.27302919411102305;118;identity;0.91875;2.3982382297515867
252;0.8103947295875948;0.3930140115109754;312;logistic;0.6100543478260869;3.5419951915740966
253;0.693742643200452;0.02163437824212656;248;tanh;0.9029891304347826;7.910096549987793
254;1.4944136932548118;1.8776249385264543;215;identity;0.826086956521739;2.653085803985596
255;0.156944712301233;0.4066055187365704;414;tanh;0.91875;13.514154529571533
256;0.04964071369136785;0.9375105995572536;113;identity;0.9144021739130436;1.673151445388794
257;0.045706670772392856;0.04504552272559456;386;tanh;0.9298913043478262;15.817849397659302
258;0.9793999109397089;0.04208440205119752;258;relu;0.8961956521739131;4.159779024124146
259;0.8384204118792454;0.25384540001152067;235;tanh;0.8858695652173914;5.626923847198486
260;0.1292331459877105;0.01608703259423702;158;tanh;0.919836956521739;4.811295795440674
261;0.061170037424970826;0.6705530707198307;475;logistic;0.8967391304347826;8.488092136383056
262;0.43100777087075176;0.03763629095833169;433;logistic;0.8605978260869565;10.477564525604247
263;0.075377108835222;0.1780692747037867;260;relu;0.9211956521739129;3.6649967670440673
264;0.7142566728433801;0.7871195371570469;74;identity;0.8817934782608695;1.4324196815490722
265;1.4029742094653288;0.05714895271970209;98;tanh;0.8842391304347826;1.925839376449585
266;1.1112259166224687;0.04127469605327433;261;relu;0.8831521739130436;3.9952993869781492
267;1.0793106090582623;1.6791693609198017;375;relu;0.6100543478260869;3.703886318206787
268;0.4166005752914104;0.02589340904603897;434;tanh;0.8967391304347826;8.528157949447632
269;0.02395742423886009;0.020911210959221032;57;tanh;0.9288043478260871;6.506673288345337
270;1.1058419031029092;0.09424713627521167;439;identity;0.8940217391304348;5.366572713851928
271;1.914459229749646;0.47038433214885195;95;logistic;0.6100543478260869;1.3005281448364259
272;0.0700809025433678;0.26262407325824844;475;identity;0.8975543478260871;4.162444067001343
273;0.22156867356627516;0.8716384851609665;418;tanh;0.8097826086956521;7.5293032169342045
274;0.046830218629596174;0.10436716053370448;359;tanh;0.9282608695652176;9.979823207855224
275;0.07723000662197457;0.07685581862514293;116;relu;0.9236413043478262;1.7987956047058105
276;0.12250996182225847;0.863212575588803;151;identity;0.9038043478260869;2.0317882537841796
277;0.02216618812687864;0.270389889698351;444;relu;0.9258152173913043;6.410499525070191
278;0.016562727532034832;0.24063942749737482;454;identity;0.9192934782608695;3.7142385959625246
279;0.1473416528933274;0.33807973237004935;234;identity;0.9051630434782609;2.771470546722412
280;0.023610879544744945;0.673817793089464;162;identity;0.9220108695652174;2.265854072570801
281;0.13566477834557353;1.9806665040252154;474;logistic;0.6100543478260869;5.190636157989502
282;0.019919846636899753;1.6151763502473173;193;tanh;0.8551630434782608;2.1985448837280273
283;0.040875703968271136;0.2348660204744053;366;tanh;0.9220108695652176;11.500217723846436
284;0.4524580226961337;1.1440849625770602;364;logistic;0.6100543478260869;3.696543884277344
285;0.2950925163799442;0.15847666629620039;495;tanh;0.9179347826086957;10.018769025802612
286;0.2950925163799442;0.13049460444257127;345;relu;0.913858695652174;5.703941106796265
287;0.046830218629596174;0.3987824082428263;447;identity;0.9054347826086957;5.113317251205444
288;0.24775515607096352;1.5536221081173245;38;tanh;0.8255434782608695;1.2038186073303223
289;0.0642143275645264;0.021218131723934917;109;relu;0.9323369565217391;3.205414819717407
290;0.29652923359354616;1.6629372538796394;139;relu;0.7160326086956521;2.0398306846618652
291;0.5415307307061937;0.02812209428572657;260;identity;0.9027173913043478;4.110155010223389
292;0.05827007181243738;0.25508129735064766;491;tanh;0.9266304347826088;12.402890539169311
293;1.779943974723567;1.814862010472168;210;tanh;0.5220108695652174;2.480702352523804
294;0.42891949014341174;1.7038150854234009;39;tanh;0.7040760869565217;1.3083814620971679
295;1.5460946357021608;0.23947350262862904;191;identity;0.8725543478260869;2.296928548812866
296;0.13435334112254146;0.06390320198458342;214;relu;0.9230978260869565;4.378317260742188
297;0.04353979661172382;0.02640137277723627;220;tanh;0.9271739130434783;9.176897239685058
298;0.041880498428885575;0.742555400026428;333;tanh;0.8953804347826086;4.301665353775024
299;0.03159885331794677;0.2677760987762984;376;relu;0.9317934782608696;4.4126194477081295
300;0.02771530754333896;0.5208930376681447;353;tanh;0.875;7.606114292144776
301;0.017387015863912433;0.8025608479663606;260;logistic;0.9230978260869567;6.001879358291626
302;0.02564310398625645;0.2838465640718767;341;relu;0.9144021739130436;6.055870628356933
303;0.07464845732009369;0.02293275597755678;17;logistic;0.9141304347826088;3.233721685409546
304;0.03317145457219775;1.9237801592122536;153;tanh;0.8375;2.052917242050171
305;1.1894134130643472;1.9806665040252154;425;tanh;0.6418478260869566;4.4532551765441895
306;0.01680582416617012;1.509000823932534;461;logistic;0.73125;11.828143453598022
307;0.03950936140715117;0.2783853419986896;158;logistic;0.9070652173913043;5.895207023620605
308;0.1806828563883056;0.9793999109397089;193;identity;0.8828804347826086;2.629912281036377
309;1.7713199476192512;0.06390320198458342;478;logistic;0.6100543478260869;4.424230146408081
310;0.03818869125807768;0.1971899127508921;201;relu;0.9271739130434783;3.4423051834106446
311;0.15770882917045473;1.084565449641413;149;relu;0.8682065217391305;2.2905381679534913
312;1.745697763727208;1.9051834612300034;149;logistic;0.6100543478260869;2.361750078201294
313;0.6055324904186157;0.21106448620256843;18;identity;0.9038043478260869;1.3637402534484864
314;0.2526154907328619;0.88443181171395;144;identity;0.88125;2.3051214694976805
315;0.03431861485477442;0.17720650920481656;180;relu;0.9258152173913045;4.038983297348023
316;0.17549349853860813;0.8548681171610383;371;identity;0.9084239130434784;3.478568267822266
317;0.25384540001152067;0.01781441834339598;172;logistic;0.8991847826086957;6.14972939491272
318;1.6710335980604352;0.039127434367285455;379;identity;0.8671195652173912;5.335257244110108
319;0.06176712465289618;0.3204915796870934;118;tanh;0.9160326086956523;2.820766830444336
320;0.01781441834339598;0.03482232052422077;54;tanh;0.9315217391304348;6.386205339431763
321;1.1894134130643472;0.7833058551989767;409;tanh;0.8182065217391304;8.637940979003906
322;0.6025986179574196;0.03269162871681927;125;tanh;0.9032608695652173;3.466982364654541
323;1.5611862295445553;0.20105828418307076;432;relu;0.857336956521739;5.064477920532227
324;0.7282685970332385;0.03398686545369694;373;identity;0.8986413043478262;5.072064542770386
325;0.9559022057509915;0.9105845364750345;111;relu;0.798913043478261;1.8127887725830079
326;0.06057872208880427;0.03039462353346214;47;relu;0.9323369565217391;2.5132400512695314
