Iteracja;estimator__learning_rate_init;estimator__hidden_layer_sizes;estimator__alpha;estimator__activation;Srednia dokladnosc;Czas
324;0.019347732521724312;477;0.04526483590469342;relu;0.8139252494503635;0.39403018951416013
325;0.10850216957891966;269;0.022491528606870932;relu;0.8024146419377265;0.27498888969421387
326;0.01807588645787057;161;0.04107471554684234;relu;0.8152951124640622;0.24286913871765137
327;0.03190729307910232;280;0.018520222550471255;relu;0.8070751827423568;0.22718000411987305
328;0.03499185998909254;488;0.022491528606870932;relu;0.8089937426010485;0.34789509773254396
329;0.038749199319863675;453;0.022491528606870932;relu;0.8092680910235451;0.33544921875
330;1.8685276362565308;153;0.022491528606870932;relu;0.7544525245692166;0.3912334442138672
331;1.0534158522633872;366;0.023382639122425237;relu;0.7744656782607062;0.4961857795715332
332;0.2838465640718767;380;0.022491528606870932;relu;0.8032376872052163;0.23843650817871093
333;1.9903097769067082;347;0.022491528606870932;relu;0.7662356014055659;0.5672574043273926
334;0.3158556615958244;98;0.023382639122425237;relu;0.8059785406918841;0.1023977279663086
335;0.022382554641916064;488;0.023382639122425237;relu;0.8166657271172746;0.40552802085876466
336;0.24896140183365684;277;0.022491528606870932;identity;0.7944713155570589;0.13935179710388185
337;0.26647869370820154;136;0.023382639122425237;relu;0.8103613506962061;0.1266634941101074
338;1.3107480416705628;372;0.023382639122425237;relu;0.7741785519664768;0.614074420928955
339;1.4944136932548118;225;0.023382639122425237;relu;0.7845895108705864;0.4007710456848145
340;0.7682350114124509;207;0.023382639122425237;relu;0.7689884811244527;0.31897625923156736
341;0.09154028225365361;231;0.01705248881006791;relu;0.8161151511734973;0.20093026161193847
342;0.48429363731820757;145;0.023382639122425237;relu;0.7900824924366275;0.18796629905700685
343;0.2204951486276042;261;0.01705248881006791;relu;0.8092654602852472;0.1751245975494385
344;0.024906613288568413;209;0.01705248881006791;relu;0.8128240975628088;0.2594026565551758
345;0.8025608479663606;243;0.01798830677167768;relu;0.7681511547062029;0.3778246879577637
346;0.15770882917045473;206;0.01705248881006791;relu;0.8114583685664355;0.16832127571105956
347;0.1369890166465363;55;0.01705248881006791;relu;0.8092654602852474;0.10472307205200196
348;1.8776249385264543;177;0.20105828418307076;relu;0.742123757445929;0.21890830993652344
349;0.4166005752914104;427;0.01705248881006791;relu;0.762945675254148;0.4837712287902832
350;0.6705530707198307;249;0.01705248881006791;relu;0.7648811470018979;0.40752220153808594
351;0.19059849182700508;45;0.023382639122425237;relu;0.8073469004265554;0.07590136528015137
352;0.023382639122425237;195;0.023382639122425237;relu;0.8155690850668019;0.29679384231567385
353;0.032375606980716384;281;0.023382639122425237;relu;0.8191329838209593;0.28739371299743655
354;0.01648247926962542;289;0.04107471554684234;relu;0.8128282315801341;0.32318339347839353
355;0.7282685970332385;79;0.023382639122425237;relu;0.7676032095007235;0.18822855949401857
356;0.8716384851609665;180;0.023382639122425237;relu;0.7684251273089426;0.2894855499267578
357;1.2546868431262415;168;0.01705248881006791;relu;0.7695210177199014;0.3607675552368164
358;0.12552146545543488;380;0.023382639122425237;relu;0.8048818986414117;0.3157773971557617
359;0.050125261966601;273;0.023382639122425237;relu;0.8152951124640622;0.2322357177734375
360;1.6629372538796394;193;0.023382639122425237;relu;0.7522607437472988;0.38706326484680176
361;0.032375606980716384;344;0.19059849182700508;relu;0.8024138902982131;0.23820347785949708
362;0.48194718062407;270;0.01705248881006791;relu;0.7818633143544356;0.2687563419342041
363;1.1608770762569687;173;0.023382639122425237;relu;0.7865249826183363;0.2945399761199951
364;0.7247400544446932;261;0.023382639122425237;relu;0.7813198789860383;0.44100098609924315
365;0.9652328686412947;235;0.023382639122425237;relu;0.7772023977300486;0.44574556350708006
366;0.6576515961396022;465;0.01705248881006791;relu;0.7826717026514084;0.8211153984069824
367;1.2127467205543745;492;0.022491528606870932;relu;0.7963872446774527;0.8100231647491455
368;0.11390206957693166;294;0.01705248881006791;relu;0.8136516526673807;0.27120213508605956
369;0.2852285281068399;363;0.01705248881006791;relu;0.8073480278858259;0.3167268753051758
370;0.07501189833485171;201;0.01705248881006791;relu;0.8043358325347162;0.1685192584991455
371;0.020911210959221032;411;0.01705248881006791;relu;0.8076250070466205;0.4744194507598877
372;0.02011428637422563;351;0.01705248881006791;relu;0.8147475430783395;0.38703694343566897
373;0.1410397936540996;403;0.01705248881006791;relu;0.8133754251461;0.27076005935668945
374;0.02282164421677352;366;0.02589340904603897;relu;0.8139271285491478;0.4004978656768799
375;0.4105744383622835;351;0.03253323412904475;relu;0.7865212244207678;0.4066658020019531
376;0.039701720672402734;166;0.01705248881006791;relu;0.8122814138339253;0.28191509246826174
377;0.0642143275645264;317;0.01705248881006791;relu;0.8150192607625384;0.3079256057739258
378;0.052619879383416106;409;0.01705248881006791;relu;0.8100911362910349;0.3518989562988281
379;0.1117105880679368;399;0.01705248881006791;relu;0.8139260010898773;0.32830276489257815
380;0.2613516303284779;150;0.01705248881006791;relu;0.8087171392600109;0.1184199333190918
381;1.5536221081173245;173;0.01705248881006791;relu;0.777484638367439;0.33277058601379395
382;0.017728105499383612;276;0.01705248881006791;relu;0.8155705883458293;0.34169707298278806
383;0.02691930148259951;371;0.01705248881006791;relu;0.8163913786947778;0.3919322967529297
384;1.5163476976712509;206;0.01705248881006791;relu;0.786249882556326;0.32523212432861326
385;0.045706670772392856;495;0.01705248881006791;relu;0.8131025800026308;0.47184109687805176
386;0.04728733336422391;452;0.01705248881006791;relu;0.8155690850668019;0.35802373886108396
387;0.21942682503700917;496;0.01705248881006791;relu;0.8128256008418363;0.4359992027282715
388;0.16080268078210405;17;0.01705248881006791;relu;0.8081699456940452;0.07171039581298828
389;0.3315750614294176;284;0.01705248881006791;relu;0.8133739218670725;0.23256263732910157
390;0.026019476311151795;414;0.01705248881006791;relu;0.8147479188980965;0.37961864471435547
391;0.21312470905488828;131;0.01705248881006791;relu;0.8117327169889321;0.14271926879882812
392;0.34137976452167573;11;0.01705248881006791;relu;0.7985805287783978;0.07371807098388672
393;0.062067850311114045;254;0.01705248881006791;relu;0.8084409117387301;0.24350519180297853
394;0.3397257414828005;203;0.01705248881006791;relu;0.8076227521280794;0.14762744903564454
395;1.942558381537371;316;0.01705248881006791;relu;0.7533566341582577;0.6519222259521484
396;0.0363782314954542;340;0.01705248881006791;relu;0.808446173215326;0.3864532470703125
397;0.29652923359354616;177;0.02812209428572657;relu;0.8026878629009527;0.15902528762817383
398;0.04147565020498716;306;0.01705248881006791;relu;0.8111858992427232;0.3650521755218506
399;0.015625;239;0.02589340904603897;relu;0.8199533983501514;0.3145738124847412
400;2.0;364;0.01705248881006791;relu;0.7528086889527782;0.6988264560699463
401;0.33807973237004935;336;0.01705248881006791;relu;0.7826717026514083;0.3626999855041504
402;0.6325885461638183;431;0.01705248881006791;relu;0.7747460397993121;0.6132801532745361
403;0.03989501647739097;132;0.01705248881006791;relu;0.8128293590394048;0.19135875701904298
404;0.4394630621411003;147;0.02589340904603897;relu;0.8057026889903602;0.16124229431152343
405;1.0231608965292878;179;0.01705248881006791;relu;0.7804799218294906;0.38394880294799805
406;0.17980742779453773;325;0.01705248881006791;relu;0.8147467914388258;0.22705092430114746
407;0.19623450562774067;412;0.01705248881006791;relu;0.8054290922073774;0.27536931037902834
408;0.4796120927743549;443;0.01705248881006791;relu;0.7593840314185317;0.6816059112548828
409;0.3267788205191414;375;0.01705248881006791;relu;0.8084454215758121;0.317780590057373
410;0.024074065772911133;20;0.01705248881006791;relu;0.8174883965650075;0.1422339916229248
411;0.030542605865807218;326;0.01705248881006791;relu;0.8078989796493602;0.4167495250701904
412;0.029521665349299953;184;0.01705248881006791;relu;0.8163928819738053;0.2281287670135498
413;0.26008535252663867;482;0.01705248881006791;relu;0.7900839957156547;0.3665622234344482
414;0.021529557266301128;341;0.01705248881006791;relu;0.8144739462953566;0.38512020111083983
415;0.3566330995372703;439;0.01705248881006791;relu;0.7645895108705865;0.696104097366333
416;0.06515682250468675;169;0.01705248881006791;relu;0.8161155269932541;0.220459508895874
417;0.056049404014320084;466;0.01705248881006791;relu;0.8158415543905143;0.33121042251586913
418;0.2677760987762984;37;0.02589340904603897;relu;0.8021406693349868;0.08582849502563476
419;0.08510840623291446;98;0.01705248881006791;relu;0.8155675817877747;0.14301085472106934
420;0.04798138520778909;248;0.01705248881006791;relu;0.8120081928706991;0.24184494018554686
421;0.05313350761117954;448;0.01705248881006791;relu;0.8133765526053705;0.406322717666626
422;0.040480568839202605;177;0.01705248881006791;relu;0.8174872691057369;0.2737422943115234
423;0.3204915796870934;136;0.01705248881006791;relu;0.8087178908995247;0.13922476768493652
424;0.11116933780780627;177;0.01705248881006791;relu;0.8125565138959356;0.21706442832946776
425;1.5611862295445553;209;0.01705248881006791;relu;0.7621237574459289;0.40625872611999514
426;0.30529762854166403;479;0.01705248881006791;relu;0.7821399176954731;0.5522764682769775
427;1.5016895466166014;369;0.01705248881006791;relu;0.7854290922073772;0.7117563724517822
428;0.01861039197551945;145;0.01705248881006791;relu;0.8199541499896649;0.23764142990112305
429;0.28247129580681624;339;0.01705248881006791;relu;0.806249882556326;0.26085491180419923
430;1.2607955381460727;435;0.01705248881006791;relu;0.7865246067985794;1.0246976852416991
431;0.5468166696469762;36;0.01705248881006791;relu;0.7725516282390965;0.10758686065673828
432;0.07145571405151295;129;0.01705248881006791;relu;0.8117282071518501;0.16712627410888672
433;0.3480767791416264;177;0.04107471554684234;relu;0.7922780314561136;0.20472259521484376
434;0.01972728649951334;398;0.02589340904603897;relu;0.8185831595166958;0.4888861656188965
435;0.21625281095248328;22;0.02589340904603897;relu;0.8026863596219254;0.09300413131713867
436;0.017387015863912433;35;0.01705248881006791;relu;0.8166653512975177;0.1757114887237549
437;0.02881338328667219;47;0.02589340904603897;relu;0.8133780558843977;0.14862852096557616
438;0.1789362407499577;458;0.02589340904603897;relu;0.8133754251461;0.36397690773010255
439;0.3348116007975832;91;0.02589340904603897;relu;0.8010436514647574;0.10871686935424804
440;0.0919859645124422;359;0.02589340904603897;relu;0.8035124114474698;0.3207122802734375
441;0.04774891004429477;110;0.02589340904603897;relu;0.8076197455700246;0.18505630493164063
442;0.13566477834557353;160;0.01705248881006791;relu;0.8084431666572712;0.1614306926727295
443;0.4772883186857429;346;0.02589340904603897;relu;0.7648634834733261;0.4360373020172119
444;0.10487529302690698;273;0.01705248881006791;relu;0.8147452881597985;0.21405916213989257
445;0.5852914980080108;184;0.01705248881006791;relu;0.764041565665107;0.34037184715270996
446;0.04417884461796394;17;0.02589340904603897;relu;0.8177623691677471;0.13376145362854003
447;0.9986132803423501;177;0.02812209428572657;relu;0.7796580040212715;0.2981732368469238
448;0.03039462353346214;405;0.022491528606870932;relu;0.8152947366443053;0.4393781661987305
449;0.08552277361083752;213;0.02589340904603897;relu;0.8103628539752334;0.2371352195739746
450;0.16717365548457394;150;0.02589340904603897;relu;0.8131025800026308;0.19500250816345216
451;0.7795106509553967;72;0.02589340904603897;relu;0.7856978033335213;0.12831974029541016
452;0.20801143354213278;194;0.02589340904603897;relu;0.8109092959016856;0.139694881439209
453;0.022382554641916064;132;0.02589340904603897;identity;0.8098130296709698;0.10878829956054688
454;0.026659079379170583;155;0.02589340904603897;relu;0.8092677152037883;0.2988723278045654
455;0.04439393820054043;276;0.02589340904603897;relu;0.8152954882838189;0.308817195892334
456;1.5764251340362752;109;0.02589340904603897;relu;0.7528086889527782;0.2813969612121582
457;0.06547405158804166;61;0.02589340904603897;relu;0.8133773042448842;0.13451972007751464
458;0.11009469183529293;456;0.02589340904603897;relu;0.8131025800026306;0.28907408714294436
459;1.382680155170379;181;0.02589340904603897;relu;0.7695210177199014;0.35498509407043455
460;0.4937942636192817;241;0.02589340904603897;relu;0.7783054287163876;0.31779932975769043
461;0.029378629587639843;213;0.01705248881006791;relu;0.8106360749384596;0.23962783813476562
462;0.11225447351372078;113;0.02589340904603897;relu;0.8136501493883534;0.16248888969421388
463;0.1298623435278116;305;0.02589340904603897;relu;0.8133754251461;0.25955815315246583
464;0.07836353699176034;35;0.02589340904603897;relu;0.8139241219910931;0.09931955337524415
465;1.1836505724029738;11;0.02589340904603897;relu;0.7517127985418193;0.12016057968139648
466;0.7608086771620352;22;0.02589340904603897;relu;0.7950177574835109;0.09695677757263184
467;0.20500254335883905;315;0.02589340904603897;relu;0.8136482702895691;0.23311729431152345
468;0.654465200797476;496;0.02589340904603897;relu;0.7744701880977882;0.7579403400421143
469;0.04375177886066792;399;0.01705248881006791;relu;0.8161177819117951;0.3993189334869385
470;0.1763479239009275;158;0.01705248881006791;relu;0.8070740552830863;0.14513750076293946
471;0.8466043225099864;319;0.01705248881006791;relu;0.7623977300486685;0.5585050106048584
472;0.1286069969798761;293;0.01705248881006791;relu;0.8155660785087472;0.21008729934692383
473;0.05577783839974768;407;0.02589340904603897;relu;0.8098149087697539;0.3877058982849121
474;1.2980773706767657;294;0.02589340904603897;relu;0.775000469774696;0.5177894115447998
475;0.9061726528231621;441;0.01705248881006791;relu;0.78542758892835;0.7635584354400635
476;0.27974071697657976;215;0.01705248881006791;relu;0.8092662119247608;0.18275051116943358
477;0.0742867772175928;333;0.01705248881006791;relu;0.8100832440761412;0.2389503002166748
478;0.29223993139113386;127;0.01705248881006791;relu;0.8054290922073772;0.1475313663482666
479;0.02060872981044688;100;0.01705248881006791;relu;0.8169396997200143;0.18910465240478516
480;0.02293275597755678;33;0.01705248881006791;relu;0.8147456639795554;0.17973499298095702
481;1.5460946357021608;452;0.01705248881006791;relu;0.7684251273089425;0.928676176071167
482;1.9237801592122536;166;0.02589340904603897;relu;0.7585621136103124;0.3073080062866211
483;0.2513915405018505;55;0.01705248881006791;relu;0.8109092959016856;0.11824889183044433
484;0.1780692747037867;129;0.01705248881006791;relu;0.8098134054907267;0.17533974647521972
485;0.12491329995380485;395;0.01705248881006791;relu;0.8128256008418362;0.3528853416442871
486;0.22591529513089986;160;0.01705248881006791;relu;0.8051532405058535;0.17110872268676758
487;0.031752698684982546;115;0.01705248881006791;relu;0.8161174060920382;0.16128478050231934
488;1.0793106090582623;429;0.01705248881006791;relu;0.7772042768288328;0.6618083000183106
489;1.1552524973305596;307;0.01705248881006791;relu;0.7851547437848808;0.5821941375732422
490;0.03448570192737695;359;0.01705248881006791;relu;0.8073476520660691;0.28287715911865235
491;0.19911470441909557;136;0.022491528606870932;relu;0.8106364507582164;0.19435081481933594
492;1.1385417433145342;366;0.01705248881006791;relu;0.7840584775541651;0.6310465812683106
493;0.054971010680961024;252;0.01705248881006791;relu;0.81748689328598;0.21877307891845704
494;0.510871029600566;333;0.01705248881006791;relu;0.7607538944322303;0.577024507522583
495;0.03465360249696788;262;0.01705248881006791;relu;0.8205017193753875;0.3000958919525146
496;0.08635757048148548;204;0.01705248881006791;relu;0.8122791589153842;0.3239572525024414
497;0.12798388173382946;281;0.01705248881006791;relu;0.8084431666572712;0.22793970108032227
498;0.13049460444257127;368;0.01705248881006791;relu;0.8150211398613225;0.32063941955566405
499;0.13967639751265165;301;0.01705248881006791;relu;0.8141980945938327;0.27871170043945315
500;0.06873254247732241;356;0.01705248881006791;relu;0.8166653512975177;0.21664695739746093
