Iteracja;estimator__loss;estimator__max_depth;estimator__subsample;estimator__learning_rate;estimator__max_features;estimator__n_estimators;estimator__min_samples_split;Srednia dokladnosc;Czas
115;exponential;7;0.8;0.002109491677524035;0.55;1451;8;0.8265302440949321;7.3736879348754885
116;exponential;7;0.4;0.021262343752724643;0.55;2001;4;0.8046116842362403;7.490571355819702
117;exponential;7;0.1;0.002109491677524035;0.6500000000000001;901;32;0.8229667211605314;1.1867595672607423
118;exponential;9;0.6;0.021262343752724643;0.7000000000000001;2001;32;0.7996711577127609;11.592918157577515
119;exponential;15;0.30000000000000004;0.0098431332023037;0.55;1801;64;0.8095428152657984;5.5238806247711185
120;exponential;9;0.7000000000000001;0.0098431332023037;0.4;3451;16;0.8065287408159048;16.88875470161438
121;log_loss;7;0.30000000000000004;0.0009765625;0.1;1351;64;0.8158411785707574;1.973810577392578
122;exponential;7;0.30000000000000004;0.002109491677524035;0.1;4101;64;0.8240644906702744;5.765231323242188
123;exponential;7;1.0;0.002109491677524035;0.7000000000000001;2001;64;0.8246116842362401;12.325704717636109
124;exponential;7;0.5;0.002109491677524035;0.45;2951;8;0.8213247646428773;9.075877809524536
125;exponential;3;0.7000000000000001;0.021262343752724643;0.6000000000000001;251;64;0.825707950466956;0.528266716003418
126;exponential;5;0.6;0.004556754060844206;0.35000000000000003;4101;16;0.8218738373076272;9.29740285873413
127;log_loss;11;0.30000000000000004;0.002109491677524035;0.05;3001;64;0.8224202792340793;5.451529169082642
128;exponential;9;1.0;0.004556754060844206;0.9500000000000001;2751;32;0.8213247646428773;26.4430371761322
129;log_loss;1;0.2;0.0098431332023037;0.1;251;32;0.7887081195858466;0.18303756713867186
130;log_loss;7;0.8;0.0009765625;0.7000000000000001;3001;32;0.8262551440329219;16.748323106765746
131;log_loss;11;0.1;0.0009765625;0.7500000000000001;801;4;0.8078940939925211;2.638616991043091
132;exponential;3;0.1;0.021262343752724643;0.25;4201;64;0.8194039498656445;2.877674913406372
133;exponential;3;0.2;0.021262343752724643;0.1;1201;64;0.8226931243775486;0.9871684074401855
134;exponential;3;0.9;0.021262343752724643;0.15000000000000002;3351;64;0.8243384632730143;4.269714641571045
135;exponential;3;1.0;0.021262343752724643;0.9000000000000001;3051;64;0.8210496645808671;10.291059350967407
136;exponential;3;0.8;0.021262343752724643;0.15000000000000002;3351;64;0.823790142247778;4.165281438827515
137;exponential;3;0.9;0.004556754060844206;0.55;4001;8;0.824886032658737;9.014609098434448
138;log_loss;11;0.9;0.002109491677524035;0.7000000000000001;201;4;0.7917255764135521;2.694238471984863
139;exponential;13;0.5;0.021262343752724643;0.5;1751;2;0.7840535918973262;26.680616903305054
140;exponential;1;0.2;0.004556754060844206;0.1;2001;8;0.8224180243155382;1.2718974113464356
141;log_loss;5;0.8;0.002109491677524035;0.55;2751;32;0.8259811714301822;8.934948587417603
142;exponential;13;0.6;0.004556754060844206;0.8500000000000001;4451;32;0.8062513858353533;40.178070068359375
143;log_loss;7;0.7000000000000001;0.002109491677524035;0.05;2751;64;0.8254336020444594;5.725713729858398
144;exponential;7;0.8;0.004556754060844206;0.5;2251;128;0.8240644906702747;8.894156169891357
145;exponential;9;0.8;0.004556754060844206;0.7000000000000001;3151;128;0.8221470582708534;18.803608751297
146;exponential;7;0.2;0.004556754060844206;0.6000000000000001;1701;8;0.8188590112182197;4.1544116020202635
147;log_loss;15;0.4;0.002109491677524035;0.7000000000000001;2751;16;0.8133780558843979;23.290961027145386
148;exponential;3;0.6;0.0098431332023037;0.45;4551;32;0.8218715823890861;6.996379756927491
149;exponential;9;0.5;0.004556754060844206;0.6000000000000001;4001;2;0.8059792923313978;29.317679500579835
150;exponential;1;0.7000000000000001;0.0098431332023037;0.7000000000000001;851;32;0.8202258676738635;1.0232701778411866
151;exponential;1;0.9;0.004556754060844206;0.7500000000000001;551;128;0.7930954394272507;0.7149684429168701
152;exponential;7;1.0;0.004556754060844206;0.9000000000000001;2101;8;0.8284488039536237;17.040552949905397
153;exponential;7;0.8;0.004556754060844206;0.2;3051;16;0.8235184245635793;8.01890697479248
154;exponential;3;1.0;0.0098431332023037;0.4;1701;64;0.8284480523141102;2.904168939590454
155;exponential;3;0.30000000000000004;0.004556754060844206;0.3;2301;8;0.827899355469117;2.1941372394561767
156;exponential;3;0.4;0.004556754060844206;0.5;3851;8;0.824612435875754;5.734116077423096
157;exponential;7;0.5;0.004556754060844206;0.3;901;8;0.8295446943645827;2.096133279800415
158;log_loss;7;0.4;0.002109491677524035;0.6500000000000001;3001;16;0.8177623691677471;9.099759006500244
159;exponential;5;0.5;0.004556754060844206;0.3;2501;8;0.8243377116335004;4.054065418243408
160;exponential;7;0.30000000000000004;0.002109491677524035;0.25;3851;4;0.823516545464795;8.060968112945556
161;exponential;3;0.7000000000000001;0.004556754060844206;0.3;1401;8;0.8284484281338671;1.7150158405303955
162;exponential;7;0.2;0.004556754060844206;0.3;2951;8;0.8224210308735931;4.765413236618042
163;log_loss;5;0.2;0.004556754060844206;0.3;4001;32;0.8194050773249149;4.31096773147583
164;exponential;3;0.7000000000000001;0.004556754060844206;0.15000000000000002;1901;64;0.829544318544826;2.2689092636108397
165;exponential;3;1.0;0.004556754060844206;0.1;901;64;0.823514290546254;1.1245579719543457
166;exponential;3;0.7000000000000001;0.004556754060844206;0.3;401;64;0.8018655692729768;0.5146936416625977
167;log_loss;15;0.1;0.002109491677524035;0.6500000000000001;2751;128;0.8246113084164834;2.861536073684692
168;exponential;3;0.6;0.004556754060844206;0.35000000000000003;4151;8;0.824612435875754;6.297088575363159
169;log_loss;7;0.5;0.0009765625;0.6000000000000001;3351;32;0.8226935001973054;10.859409141540528
170;exponential;3;0.5;0.004556754060844206;0.6500000000000001;3101;8;0.8237905180675348;5.2204009056091305
171;exponential;3;1.0;0.004556754060844206;0.3;3951;8;0.8306402089557847;4.759292221069336
172;log_loss;7;0.4;0.004556754060844206;0.6000000000000001;4451;32;0.8120074412311855;12.62423815727234
173;exponential;3;0.9;0.0098431332023037;0.25;2751;4;0.8276257586861341;3.5556480407714846
174;log_loss;5;0.5;0.002109491677524035;0.1;3351;4;0.8251588778022061;5.514112901687622
175;exponential;3;0.8;0.0098431332023037;0.4;2101;4;0.8235157938252813;3.640016555786133
176;exponential;7;0.5;0.004556754060844206;0.3;3001;8;0.8221478099103671;7.0967401504516605
177;exponential;7;0.9;0.004556754060844206;0.6500000000000001;1901;8;0.8268064716162129;10.063692331314087
178;log_loss;7;1.0;0.002109491677524035;0.1;651;32;0.8174861416464664;1.7671255588531494
179;exponential;3;0.6;0.004556754060844206;0.3;4901;8;0.8248856568389801;5.763033866882324
180;exponential;7;0.5;0.002109491677524035;1.0;2751;8;0.823790142247778;16.121586990356445
181;exponential;3;0.8;0.021262343752724643;0.15000000000000002;2751;64;0.8224195275945657;3.4444666385650633
182;log_loss;9;0.8;0.004556754060844206;0.3;3151;128;0.8224210308735931;7.836608982086181
183;exponential;3;0.8;0.004556754060844206;0.2;2251;8;0.829544318544826;2.855141592025757
184;log_loss;13;0.30000000000000004;0.002109491677524035;0.55;2751;4;0.810913054099254;19.342435359954834
185;exponential;3;0.5;0.004556754060844206;0.3;3751;8;0.8276257586861343;4.185648822784424
186;log_loss;13;1.0;0.0098431332023037;0.45;2901;4;0.7983046770768739;43.06803765296936
187;exponential;3;0.2;0.0098431332023037;0.6500000000000001;1701;2;0.8232425728620554;1.9554401874542235
188;exponential;5;0.30000000000000004;0.002109491677524035;0.9000000000000001;1451;64;0.823790142247778;3.4066526889801025
189;exponential;3;0.6;0.0098431332023037;0.15000000000000002;4151;16;0.8237897664280212;4.896010684967041
190;exponential;7;1.0;0.002109491677524035;0.1;2101;64;0.826803840877915;5.231845903396606
191;log_loss;3;0.9;0.021262343752724643;0.15000000000000002;3851;16;0.8268045925174287;5.022772312164307
192;log_loss;3;0.1;0.021262343752724643;0.1;4501;8;0.8172144239622676;3.451579475402832
193;log_loss;7;0.30000000000000004;0.021262343752724643;0.7500000000000001;1801;16;0.7999500159723396;5.585588216781616
194;log_loss;15;0.5;0.0009765625;0.8500000000000001;1201;32;0.8229682244395589;9.791326761245728
195;exponential;5;0.6;0.002109491677524035;0.1;851;4;0.814470939737302;1.5729634284973144
196;log_loss;1;0.9;0.021262343752724643;0.3;2651;64;0.8204998402766034;2.1272676944732667
197;log_loss;3;0.9;0.021262343752724643;0.2;3701;64;0.8235157938252813;4.769072103500366
198;log_loss;15;0.30000000000000004;0.021262343752724643;0.1;151;64;0.8229693518988294;0.32459030151367185
199;log_loss;9;0.30000000000000004;0.021262343752724643;0.55;4101;128;0.8004990886370896;9.021516132354737
200;exponential;3;1.0;0.0098431332023037;0.05;3351;128;0.8295435669053124;4.172469186782837
201;exponential;3;0.30000000000000004;0.0098431332023037;0.6000000000000001;2551;128;0.8218730856681136;3.1211632251739503
202;exponential;15;0.7000000000000001;0.004556754060844206;0.1;701;8;0.8174887723847644;5.811273765563965
203;log_loss;5;0.4;0.002109491677524035;0.6500000000000001;4401;128;0.8221466824510966;8.496534824371338
204;log_loss;3;1.0;0.0098431332023037;0.45;151;64;0.8065242309788225;0.26082215309143064
205;exponential;11;0.2;0.002109491677524035;0.2;4851;64;0.8215976097863464;6.822752809524536
206;log_loss;5;0.2;0.002109491677524035;0.45;1101;64;0.8259807956104253;1.3392999172210693
207;log_loss;5;0.2;0.002109491677524035;0.8;4701;32;0.8185831595166958;7.7798333168029785
208;exponential;7;0.6;0.002109491677524035;0.4;2701;64;0.823516921284552;7.1060576915740965
209;log_loss;7;1.0;0.0098431332023037;0.8;4201;32;0.8117349719074731;25.864463567733765
210;log_loss;9;0.7000000000000001;0.0009765625;0.7000000000000001;401;16;0.7467801642332337;2.8769935607910155
211;exponential;9;0.8;0.004556754060844206;0.15000000000000002;901;4;0.8248867842982506;4.280614185333252
212;exponential;9;0.4;0.004556754060844206;0.15000000000000002;4501;64;0.8196801773869252;8.53386836051941
213;exponential;1;0.9;0.0098431332023037;0.35000000000000003;1701;4;0.8237890147885075;1.6450392723083496
214;exponential;3;0.9;0.021262343752724643;0.15000000000000002;2351;8;0.8257075746471992;3.043735933303833
215;log_loss;9;0.2;0.002109491677524035;0.8;3001;128;0.8205017193753875;5.699419832229614
216;log_loss;3;0.4;0.021262343752724643;0.15000000000000002;1451;2;0.8213240130033637;1.5651765823364259
217;exponential;3;1.0;0.021262343752724643;0.15000000000000002;2351;128;0.8262562714921924;2.7639439582824705
218;exponential;7;0.6;0.21431099571326834;0.6500000000000001;2201;32;0.7802183512787269;8.757506513595581
219;exponential;3;0.1;0.045929202883612456;0.3;2801;2;0.8117338444482025;2.1744711875915526
220;log_loss;7;0.8;0.46293735614364534;0.8;3951;32;0.7845985305447507;7.2093579292297365
221;exponential;3;0.30000000000000004;0.021262343752724643;0.1;3601;16;0.8218712065693292;3.414302635192871
222;log_loss;5;0.6;0.002109491677524035;0.6500000000000001;151;8;0.7467801642332337;0.4454474925994873
223;exponential;11;0.7000000000000001;0.002109491677524035;0.1;1701;2;0.823243324501569;14.760995674133301
224;exponential;7;0.4;0.045929202883612456;0.8;1601;8;0.7933716669485315;6.5702001571655275
225;exponential;3;0.9;0.46293735614364534;0.05;1901;2;0.796110641336415;2.564316749572754
226;exponential;13;0.1;0.0098431332023037;0.3;3301;32;0.8046086776781856;4.237001752853393
227;log_loss;7;0.30000000000000004;0.09921256574801249;0.6000000000000001;3651;8;0.7824116353796718;11.260195779800416
228;log_loss;7;0.5;0.002109491677524035;0.1;2001;128;0.8273525377229081;3.415563154220581
229;log_loss;11;0.1;0.002109491677524035;0.3;2701;64;0.8248849051994664;2.7762351512908934
230;log_loss;7;0.6;0.002109491677524035;0.1;3001;4;0.8221459308115827;7.959061002731323
231;exponential;5;0.7000000000000001;0.0009765625;0.15000000000000002;2751;64;0.826254768213165;4.687557172775269
232;exponential;3;0.1;0.004556754060844206;0.6500000000000001;1901;4;0.8226946276565759;1.732102060317993
233;exponential;3;0.5;0.004556754060844206;0.15000000000000002;1651;8;0.8273521619031513;1.864382791519165
234;exponential;9;0.2;0.004556754060844206;1.0;901;8;0.8194065806039423;3.805601119995117
235;log_loss;1;0.6;0.0098431332023037;0.25;2751;32;0.8262551440329219;2.1951788425445558
236;log_loss;5;0.4;0.0009765625;0.5;2751;32;0.824886032658737;5.990820360183716
237;log_loss;7;0.4;0.0009765625;0.35000000000000003;4701;32;0.8215976097863464;10.663533639907836
238;exponential;3;0.7000000000000001;0.0098431332023037;0.6000000000000001;1601;16;0.8243388390927711;3.2386934757232666
239;exponential;9;0.7000000000000001;0.002109491677524035;0.7000000000000001;3851;64;0.8205024710149014;22.523094272613527
240;log_loss;1;0.7000000000000001;0.0098431332023037;0.35000000000000003;2451;128;0.8276250070466205;2.3139811515808106
241;log_loss;1;0.7000000000000001;0.0098431332023037;0.9500000000000001;3351;32;0.8237897664280212;4.487774133682251
242;log_loss;1;0.30000000000000004;0.0098431332023037;0.9500000000000001;3801;2;0.8229682244395589;3.627104568481445
243;exponential;15;0.5;0.045929202883612456;0.5;2251;16;0.7802168479996994;16.97511682510376
244;exponential;3;0.9;0.021262343752724643;0.15000000000000002;1951;64;0.8259819230696959;2.4662178993225097
245;exponential;1;0.2;0.0098431332023037;0.2;851;2;0.8191299772629048;0.5634521484375
246;exponential;7;0.4;0.0009765625;0.7000000000000001;3351;64;0.8246120600559971;10.548429155349732
247;exponential;15;0.30000000000000004;0.0009765625;0.7000000000000001;2901;64;0.8202284984121615;10.463054084777832
248;exponential;3;0.5;0.004556754060844206;0.7000000000000001;1901;16;0.8243384632730143;3.7736233711242675
249;log_loss;13;0.6;0.004556754060844206;0.3;3951;128;0.8174872691057369;10.235845041275024
250;exponential;7;0.7000000000000001;0.0009765625;0.3;3851;4;0.8284488039536239;11.333308458328247
251;exponential;5;1.0;0.0009765625;0.2;1101;4;0.7985767705808294;2.254388952255249
252;exponential;7;0.8;0.0009765625;0.3;151;8;0.7467801642332337;0.4573646545410156
253;exponential;3;0.6;0.09921256574801249;0.55;3101;32;0.7955615686716652;5.845952844619751
254;log_loss;3;0.5;0.045929202883612456;0.8;3551;4;0.8007700546817744;7.2074089527130125
255;log_loss;11;0.2;0.002109491677524035;0.45;2701;128;0.8240641148505178;3.976238965988159
256;exponential;5;0.9;0.004556754060844206;0.7500000000000001;1901;64;0.824886032658737;8.102513790130615
257;exponential;3;0.1;0.0098431332023037;0.9500000000000001;401;64;0.8243373358137438;0.4088690757751465
258;exponential;1;0.9;0.46293735614364534;0.8500000000000001;1401;128;0.8163917545145349;2.0350483417510987
259;log_loss;7;0.9;0.004556754060844206;0.3;1901;16;0.823790142247778;5.117982816696167
260;exponential;1;0.1;0.46293735614364534;0.1;3301;16;0.7999477610537987;1.9081572055816651
261;log_loss;5;0.1;0.46293735614364534;0.1;3801;128;0.6703215138019806;3.5446600914001465
262;exponential;11;0.6;0.46293735614364534;0.5;1051;32;0.7843275645000658;3.688223886489868
263;log_loss;3;0.4;0.021262343752724643;0.4;501;4;0.8248856568389801;0.6499130725860596
264;log_loss;3;1.0;0.0098431332023037;0.8;3351;128;0.823790142247778;9.27579197883606
265;log_loss;1;0.1;0.004556754060844206;0.3;3301;8;0.826254392393408;1.9721877098083496
266;exponential;7;0.8;0.004556754060844206;0.5;1901;64;0.8229686002593155;8.12696623802185
267;log_loss;15;0.6;0.002109491677524035;0.6000000000000001;2701;64;0.8180374692297574;15.824737167358398
268;exponential;1;0.7000000000000001;0.46293735614364534;1.0;4101;64;0.8131044591014149;5.925408554077149
269;log_loss;1;0.7000000000000001;0.004556754060844206;0.3;1651;16;0.8158411785707574;1.3264751434326172
270;exponential;1;0.30000000000000004;0.46293735614364534;0.8500000000000001;3501;4;0.8070729278238158;3.25555477142334
271;exponential;9;0.9;0.0098431332023037;0.6000000000000001;851;4;0.8163925061540486;7.0015403747558596
272;log_loss;7;0.2;0.002109491677524035;0.6000000000000001;2751;128;0.8251607569009902;4.202539682388306
273;log_loss;7;0.30000000000000004;0.004556754060844206;0.3;3051;8;0.8202292500516751;5.602317953109742
274;exponential;11;0.8;0.09921256574801249;0.2;3701;128;0.7922765281770863;10.959388494491577
