Iteracja;estimator__loss;estimator__max_depth;estimator__subsample;estimator__learning_rate;estimator__max_features;estimator__n_estimators;estimator__min_samples_split;Srednia dokladnosc;Czas
82;log_loss;13;0.8;0.0009765625;0.3;2551;32;0.9459239130434783;58.77370076179504
83;exponential;15;0.5;0.46293735614364534;0.9500000000000001;2951;16;0.9529891304347826;14.797062015533447
84;log_loss;3;0.4;1.0;0.7500000000000001;3651;32;0.7747282608695653;25.753107595443726
85;log_loss;9;0.5;0.045929202883612456;0.5;3801;64;0.9502717391304347;60.23939208984375
86;log_loss;9;0.5;0.045929202883612456;0.15000000000000002;2251;16;0.9519021739130435;14.35308346748352
87;log_loss;9;1.0;0.045929202883612456;0.1;3501;64;0.9527173913043476;20.808771324157714
88;log_loss;5;0.8;0.045929202883612456;0.1;3601;64;0.9497282608695652;11.667408561706543
89;log_loss;11;0.5;0.21431099571326834;0.25;1451;16;0.9519021739130435;6.874049091339112
90;exponential;3;0.2;0.021262343752724643;0.5;601;8;0.9423913043478261;2.0071600437164308
91;log_loss;5;0.6;0.045929202883612456;0.9000000000000001;1201;64;0.9508152173913043;22.233505630493163
92;log_loss;1;0.9;0.002109491677524035;0.6500000000000001;3051;16;0.9190217391304347;11.98969326019287
93;exponential;11;0.4;0.021262343752724643;0.15000000000000002;3651;4;0.9559782608695653;30.190271663665772
94;exponential;1;0.7000000000000001;0.021262343752724643;0.15000000000000002;2451;16;0.9407608695652174;3.2580498695373534
95;exponential;15;0.1;0.045929202883612456;0.15000000000000002;2101;8;0.9464673913043479;7.014575672149658
96;exponential;11;0.8;0.09921256574801249;0.25;751;32;0.9548913043478262;12.021373558044434
97;log_loss;15;0.5;0.002109491677524035;0.9000000000000001;4251;16;0.9508152173913043;213.2554648399353
98;log_loss;9;0.5;0.045929202883612456;0.8500000000000001;201;64;0.95;5.4797751903533936
99;log_loss;11;0.9;0.21431099571326834;0.7000000000000001;4801;8;0.9548913043478262;17.522152185440063
100;exponential;15;0.30000000000000004;0.09921256574801249;0.45;3951;64;0.945108695652174;39.01114735603333
101;exponential;11;0.4;0.09921256574801249;0.9500000000000001;2651;2;0.9535326086956524;39.07663335800171
102;exponential;15;0.8;0.46293735614364534;0.55;351;64;0.9535326086956522;7.608645868301392
103;log_loss;3;0.4;0.21431099571326834;0.25;1401;4;0.7980978260869566;4.208863544464111
104;exponential;15;0.6;0.46293735614364534;0.9500000000000001;3501;128;0.9470108695652174;23.9451340675354
105;exponential;7;0.5;0.46293735614364534;0.55;3901;2;0.9532608695652174;9.286819458007812
106;exponential;11;0.9;0.021262343752724643;0.15000000000000002;51;2;0.9383152173913043;0.9541354179382324
107;log_loss;9;0.8;0.045929202883612456;0.9000000000000001;701;32;0.9513586956521738;29.482152938842773
108;log_loss;11;0.30000000000000004;0.21431099571326834;0.15000000000000002;4601;16;0.8774456521739129;13.458762073516846
109;log_loss;9;1.0;0.045929202883612456;0.6000000000000001;2651;2;0.9554347826086957;71.69199914932251
110;log_loss;15;0.2;0.09921256574801249;0.9000000000000001;2751;16;0.9418478260869566;60.24356212615967
111;log_loss;7;0.2;0.045929202883612456;0.9000000000000001;3601;128;0.9426630434782609;36.817994356155396
112;log_loss;9;0.9;0.045929202883612456;0.2;301;64;0.9543478260869567;3.4064825534820558
113;exponential;11;0.8;1.0;0.4;1301;4;0.955163043478261;3.138347291946411
114;exponential;11;0.4;1.0;0.4;351;8;0.9508152173913043;2.8960633754730223
115;log_loss;7;0.7000000000000001;0.21431099571326834;0.25;2951;8;0.9527173913043478;9.151758098602295
116;exponential;9;0.2;1.0;0.55;4101;32;0.9375;9.321608591079713
117;log_loss;15;0.8;0.09921256574801249;0.9000000000000001;4051;4;0.9548913043478262;33.62178373336792
118;log_loss;11;0.5;0.21431099571326834;0.3;4951;8;0.9543478260869565;9.733675670623779
119;exponential;13;0.8;0.021262343752724643;0.55;3151;32;0.9548913043478262;118.02153596878051
120;log_loss;15;0.9;0.09921256574801249;1.0;2351;8;0.955163043478261;39.802556657791136
121;log_loss;15;0.2;0.09921256574801249;1.0;3651;128;0.830163043478261;77.1095242023468
122;exponential;13;0.6;1.0;0.15000000000000002;801;64;0.9505434782608695;1.9568630695343017
123;exponential;1;0.30000000000000004;1.0;0.6000000000000001;951;128;0.9282608695652174;1.8234662532806396
124;exponential;13;0.8;0.021262343752724643;0.15000000000000002;4151;4;0.9592391304347826;39.86720113754272
125;log_loss;15;0.9;0.0098431332023037;0.8;1401;16;0.9527173913043478;97.21218738555908
126;log_loss;7;0.9;1.0;0.1;3951;64;0.8434782608695652;12.13349208831787
127;log_loss;3;0.6;0.0098431332023037;0.9500000000000001;2551;128;0.9475543478260869;28.702226448059083
128;log_loss;7;0.4;0.0098431332023037;0.55;4401;4;0.9535326086956522;55.000474309921266
129;log_loss;15;0.5;0.002109491677524035;0.9000000000000001;1101;8;0.9404891304347827;55.00492525100708
130;log_loss;15;0.4;0.09921256574801249;0.9000000000000001;1751;16;0.9529891304347826;49.472829008102416
131;exponential;11;0.6;1.0;0.9000000000000001;3151;2;0.9494565217391304;6.983911418914795
132;log_loss;5;0.7000000000000001;0.21431099571326834;0.55;4601;16;0.9502717391304347;21.094414901733398
133;log_loss;15;0.1;0.09921256574801249;0.55;4751;16;0.622554347826087;28.85762176513672
134;log_loss;11;0.1;0.045929202883612456;0.1;801;64;0.9470108695652174;1.2738637924194336
135;log_loss;11;0.5;0.045929202883612456;0.7000000000000001;4401;64;0.9505434782608695;84.88481531143188
136;log_loss;7;0.9;0.09921256574801249;0.9000000000000001;2751;8;0.9557065217391305;53.43756012916565
137;log_loss;11;0.5;0.21431099571326834;0.7000000000000001;2301;8;0.8043478260869564;23.032255458831788
138;exponential;7;0.7000000000000001;0.21431099571326834;0.7500000000000001;1201;4;0.9554347826086957;19.20489935874939
139;log_loss;5;0.5;0.045929202883612456;0.3;701;32;0.9535326086956522;4.298540639877319
140;log_loss;9;0.30000000000000004;0.045929202883612456;0.6000000000000001;2251;2;0.9524456521739131;33.00211653709412
141;log_loss;5;0.9;0.21431099571326834;0.15000000000000002;3901;16;0.9513586956521738;9.071115922927856
142;exponential;15;0.9;0.09921256574801249;0.25;3951;8;0.9557065217391305;13.686996984481812
143;exponential;7;0.7000000000000001;0.09921256574801249;0.8500000000000001;3951;4;0.9546195652173912;45.99703435897827
144;log_loss;11;0.9;0.21431099571326834;0.55;3101;16;0.9535326086956522;14.006423377990723
145;exponential;1;0.4;0.21431099571326834;0.55;1501;8;0.9421195652173913;3.1520315170288087
146;log_loss;3;0.9;0.004556754060844206;0.8;1851;32;0.9415760869565217;24.041002368927003
147;log_loss;13;0.5;0.045929202883612456;0.7500000000000001;3501;32;0.9521739130434781;86.40497555732728
148;log_loss;7;0.6;0.09921256574801249;0.9000000000000001;3501;32;0.9521739130434781;50.10911235809326
149;exponential;15;0.5;0.09921256574801249;0.25;2351;4;0.9546195652173914;12.18591594696045
150;exponential;7;0.1;0.09921256574801249;0.25;1651;8;0.9475543478260869;4.301999807357788
151;exponential;3;0.8;0.021262343752724643;0.4;4151;16;0.9527173913043478;25.347171592712403
152;exponential;5;0.9;0.004556754060844206;0.8;4351;2;0.9532608695652174;94.65038223266602
153;exponential;5;0.1;0.46293735614364534;0.55;351;4;0.9366847826086957;1.186859130859375
154;exponential;3;0.4;0.045929202883612456;0.6000000000000001;4501;64;0.9467391304347826;25.733867025375368
155;log_loss;11;0.2;0.002109491677524035;0.55;601;8;0.9350543478260869;6.885950946807862
156;exponential;1;0.1;0.21431099571326834;0.8;2201;64;0.9269021739130434;2.78149209022522
157;exponential;7;0.5;0.045929202883612456;0.3;3251;8;0.9540760869565217;28.515822172164917
158;exponential;7;0.8;0.021262343752724643;0.7000000000000001;3351;128;0.9505434782608695;78.0669575214386
159;exponential;1;0.8;0.09921256574801249;0.35000000000000003;451;4;0.9410326086956522;0.982210350036621
160;log_loss;5;0.9;0.09921256574801249;0.25;1651;128;0.9494565217391303;12.006567907333373
161;exponential;3;0.9;0.09921256574801249;0.8;1801;32;0.9513586956521738;22.788620376586913
162;log_loss;3;0.4;0.004556754060844206;0.9000000000000001;4301;32;0.944836956521739;35.04287867546081
163;log_loss;13;0.4;0.021262343752724643;0.15000000000000002;501;64;0.9535326086956522;3.0275858879089355
164;exponential;15;0.7000000000000001;0.21431099571326834;0.3;751;8;0.9546195652173914;6.637670516967773
165;exponential;15;0.9;0.004556754060844206;0.7500000000000001;2901;16;0.9546195652173914;188.14418730735778
166;exponential;3;1.0;0.045929202883612456;0.6000000000000001;2201;64;0.9505434782608695;22.233831262588502
167;exponential;5;0.1;0.002109491677524035;0.15000000000000002;4551;16;0.9445652173913043;6.938229322433472
168;log_loss;5;0.9;0.021262343752724643;0.6500000000000001;3151;32;0.9521739130434783;55.32356305122376
169;exponential;13;0.9;0.46293735614364534;0.4;4601;32;0.9524456521739129;7.3622266292572025
170;exponential;7;0.8;0.21431099571326834;0.05;3851;64;0.9508152173913043;6.785215568542481
171;exponential;13;0.4;0.002109491677524035;0.25;3551;32;0.9546195652173912;37.73205757141113
172;exponential;3;0.8;0.004556754060844206;0.2;4351;2;0.9478260869565217;15.314893293380738
173;exponential;13;0.8;1.0;0.05;2151;8;0.9505434782608695;2.054981565475464
174;log_loss;9;0.8;0.09921256574801249;0.6500000000000001;1051;64;0.9502717391304347;30.705531644821168
175;exponential;9;0.6;0.045929202883612456;0.3;2501;64;0.9529891304347826;28.625311183929444
176;exponential;11;0.7000000000000001;0.21431099571326834;0.9000000000000001;4151;64;0.9513586956521738;26.849235153198244
177;exponential;13;0.5;0.09921256574801249;0.9000000000000001;3601;64;0.9480978260869565;74.0938078403473
178;log_loss;7;0.8;1.0;0.4;4451;16;0.6657608695652174;67.71597962379455
179;log_loss;15;0.9;0.21431099571326834;0.3;2701;2;0.9565217391304348;7.040621757507324
180;exponential;13;0.9;0.045929202883612456;0.25;1701;32;0.9538043478260869;29.21436228752136
181;exponential;9;0.7000000000000001;0.46293735614364534;0.25;601;8;0.9529891304347826;3.495764398574829
182;exponential;5;0.2;0.46293735614364534;0.25;2951;16;0.9442934782608695;6.058627653121948
183;log_loss;3;0.7000000000000001;0.21431099571326834;0.15000000000000002;1951;64;0.9288043478260869;4.944223499298095
184;exponential;11;1.0;0.46293735614364534;0.25;2501;8;0.9570652173913043;4.102585983276367
185;log_loss;5;0.9;0.09921256574801249;0.8500000000000001;3401;32;0.9472826086956522;69.83574042320251
186;exponential;7;0.7000000000000001;0.09921256574801249;0.25;3951;64;0.9480978260869565;20.112204599380494
187;exponential;11;0.4;0.46293735614364534;0.25;2951;32;0.9494565217391304;5.308251762390137
188;log_loss;1;0.9;0.21431099571326834;0.15000000000000002;4601;32;0.9377717391304348;6.026729440689087
189;log_loss;7;0.6;0.09921256574801249;0.25;2751;64;0.9494565217391304;18.079491901397706
190;log_loss;7;1.0;0.0098431332023037;0.9000000000000001;1751;64;0.9505434782608695;61.96177773475647
191;log_loss;1;0.8;0.0098431332023037;0.9000000000000001;3651;4;0.9407608695652174;16.549342012405397
192;log_loss;5;0.9;0.045929202883612456;0.1;101;16;0.9421195652173914;0.384340763092041
193;log_loss;11;0.8;0.09921256574801249;0.4;2751;64;0.9513586956521738;24.902467918395995
194;log_loss;9;0.7000000000000001;0.0098431332023037;0.55;2501;4;0.9535326086956522;65.30585827827454
195;log_loss;3;0.1;0.0098431332023037;0.8;2151;4;0.9375;5.988453960418701
