Iteracja;estimator__learning_rate_init;estimator__hidden_layer_sizes;estimator__alpha;estimator__activation;Srednia dokladnosc;Czas
23;0.15392508819589254;452;0.020809893809548164;relu;0.7910833042435309;0.49821152687072756
24;0.08469604651115877;422;1.1330253815676625;relu;0.7446788038273229;0.24344229698181152
25;1.3626796548388218;116;0.24896140183365684;identity;0.7569520152520072;0.15062308311462402
26;0.7247400544446932;412;1.6629372538796394;logistic;0.6057964787912964;0.36060194969177245
27;0.5852914980080108;277;0.8758822322780785;tanh;0.6563912533677041;0.4479400157928467
28;0.8183050785588258;91;0.6608535050877442;tanh;0.6725217725983013;0.13351058959960938
29;0.1389996497862692;207;0.0626737011859154;relu;0.7785080064087072;0.1720130443572998
30;1.7372396633352205;461;0.07180361055409945;relu;0.5585340529702926;0.8765043258666992
31;0.11009469183529293;91;0.01888354285845445;logistic;0.7788024847166654;0.21843318939208983
32;0.24063942749737482;472;1.7121104515412966;identity;0.7345103514943208;0.21514434814453126
33;0.028534851571775807;469;1.9051834612300034;identity;0.7395921162159984;0.21555333137512206
34;0.08469604651115877;337;0.023610879544744945;logistic;0.775817423449066;0.6603574752807617
35;0.01781441834339598;363;0.3780362788186154;logistic;0.7138700178119098;0.5691864013671875
36;0.027314404980561178;148;0.6356684306168379;logistic;0.7141425668841689;0.21946306228637696
37;0.2866172205114073;154;0.806468276725929;tanh;0.7455779024909822;0.2178433895111084
38;0.8801466409307939;273;0.7318143190404222;tanh;0.5471545697841984;0.2610816955566406
39;0.8384204118792454;134;0.02040951041302903;logistic;0.7704259642150677;0.2866105079650879
40;0.20600063943558483;393;0.9061726528231621;relu;0.7515641363013883;0.3233343601226807
41;0.06297884069415703;244;0.34471200863740104;identity;0.7743137044297056;0.18144288063049316
42;0.03084073548347175;237;1.509000823932534;relu;0.7452767111516877;0.18852381706237792
43;0.08848038672751936;302;0.1851243489034654;relu;0.7641309309631856;0.22934017181396485
44;0.1860256639960652;447;0.2908239963251597;identity;0.7587461847605239;0.211163330078125
45;0.24181102890563175;45;0.23831322679592742;relu;0.7665368813941622;0.12000751495361328
46;1.3693141345631783;416;0.02271107080486539;relu;0.4995520170421489;1.0485973834991456
47;0.04774891004429477;262;0.12073785239920592;relu;0.7689338811166904;0.2605478286743164
48;0.035162224890917276;34;0.06611315075504312;tanh;0.7815020183847551;0.13662705421447754
49;0.06611315075504312;107;0.04028443596770499;relu;0.7797006883094797;0.18693108558654786
50;1.6230401608714244;444;0.26390271133211485;relu;0.5022443901434798;0.517285966873169
51;0.2811026908699068;484;0.066758488236848;relu;0.7785062162670175;0.5658042430877686
52;0.06146785604403732;107;0.01570107345227837;identity;0.7722277418257655;0.13541936874389648
53;0.842502430131553;38;0.024785937968936127;relu;0.5585318152931804;0.15545005798339845
54;0.026788874464158525;73;0.20902417900535974;identity;0.7785053211961727;0.11391739845275879
55;0.3566330995372703;288;0.02744739064992443;logistic;0.7808978455644764;0.5316239833831787
56;0.1473416528933274;378;0.10693268319371114;relu;0.7737198249241428;0.26735363006591795
57;1.5764251340362752;166;0.03931793414399677;identity;0.7479650564342167;0.20387344360351561
58;0.06297884069415703;229;0.01608703259423702;identity;0.7722268467549207;0.1594771385192871
59;0.019067867124605092;63;0.056596508196017366;identity;0.7853924438119277;0.10588102340698242
60;0.09154028225365361;416;0.1763479239009275;relu;0.7596524439909418;0.2886810779571533
61;0.025518860287040795;107;0.2880126740439982;tanh;0.7596511013846746;0.16981754302978516
62;0.13832618097811006;133;1.084565449641413;logistic;0.7105766046382571;0.23469867706298828
63;1.048311934954166;446;0.018252327104170032;logistic;0.7500868218719512;0.7920796871185303
64;0.050125261966601;396;0.42271515982685526;relu;0.7650385327998712;0.31618714332580566
65;0.03499185998909254;170;1.1552524973305596;logistic;0.7168394153397241;0.213279390335083
66;0.5548424788998992;18;0.019919846636899753;relu;0.709940656802986;0.10671591758728027
67;0.04127469605327433;252;0.041880498428885575;relu;0.7788083026771568;0.2552842140197754
68;0.5285383571939726;60;0.7039249335986947;logistic;0.729711429159618;0.13408341407775878
69;0.32519554068264483;247;0.040480568839202605;logistic;0.7485652014356937;0.44551763534545896
70;0.1763479239009275;33;0.14241649804999582;identity;0.7794080001432113;0.10431900024414062
71;0.9652328686412947;479;0.07990083301058029;relu;0.6575485799701047;0.7882400989532471
72;0.03602657229936063;74;0.7871195371570469;logistic;0.735999301844741;0.14251861572265626
73;0.08469604651115877;293;0.0626737011859154;identity;0.7868881071936844;0.22394561767578125
74;0.03129339516623162;35;1.4585598076235669;identity;0.747072670801894;0.07631769180297851
75;0.3707628419281586;345;0.04228929841926825;tanh;0.6982693805214683;0.5891074657440185
76;0.08469604651115877;417;0.6264734721083418;tanh;0.730602919721096;0.5695852279663086
77;0.15392508819589254;448;0.21625281095248328;logistic;0.7374989930452995;0.719593095779419
78;0.15392508819589254;118;0.4105744383622835;identity;0.7515775623640611;0.10212082862854004
79;0.03950936140715117;67;0.020911210959221032;identity;0.7803035185234911;0.10310831069946289
80;0.03950936140715117;336;0.10538589946525978;tanh;0.7716208837929522;0.42197260856628416
81;0.03950936140715117;199;0.0933360729603058;logistic;0.7527608460209626;0.35813426971435547
82;0.019067867124605092;435;0.08977904264991178;relu;0.7898821191697323;0.5279406547546387
83;0.09941929407217526;244;0.4681052675897962;identity;0.7701243253403507;0.20763807296752929
84;0.019067867124605092;140;0.09941929407217526;logistic;0.7668318072375429;0.4594008445739746
85;0.019067867124605092;431;0.23372806840669;tanh;0.7779065188009631;0.6025081157684327
86;0.035162224890917276;320;1.1722085206144224;relu;0.7482729608048476;0.2070979118347168
87;0.3566330995372703;428;0.036912166840054585;relu;0.7740174359800578;0.46263842582702636
88;0.06611315075504312;153;0.016643366499235326;logistic;0.76982939949697;0.23716402053833008
89;0.1763479239009275;315;0.6325885461638183;relu;0.7575481324346822;0.27216205596923826
90;0.0707649696715178;237;0.02895366703313216;logistic;0.7410877795977552;0.33267817497253416
91;0.16798757401914716;244;1.4585598076235669;identity;0.7398919649490259;0.11602621078491211
92;0.04127469605327433;414;0.3173934683541772;identity;0.7761101116153343;0.23676023483276368
93;0.08347091624513618;469;0.4658372453527511;logistic;0.7392900298058591;0.48937358856201174
94;0.11009469183529293;490;1.7204462053160565;relu;0.7395930112868434;0.2780794620513916
95;0.02031062405846547;479;0.020809893809548164;identity;0.7650362951227591;0.2401909351348877
96;1.1275357472087861;88;0.34471200863740104;identity;0.7398982304449397;0.10991954803466797
97;0.1389996497862692;350;0.02966539750930814;logistic;0.762940039204103;0.5427664279937744
98;0.2811026908699068;381;0.033822195299452955;tanh;0.7419783750883883;0.7451592922210694
99;1.814862010472168;357;0.02282164421677352;tanh;0.5594148026816322;0.28998332023620604
100;1.1952043112734996;246;1.2127467205543745;logistic;0.69079016854184;0.2608337879180908
101;0.3987824082428263;244;0.054175853743733474;identity;0.7554518765160262;0.17394161224365234
102;0.6608535050877442;452;0.1631628349525119;tanh;0.595628921529139;0.5057978153228759
103;0.10087850395836741;489;1.3759809155852447;logistic;0.697389078345551;0.8470327854156494
104;0.47038433214885195;396;0.34137976452167573;logistic;0.7422822516402172;0.4723639488220215
105;1.942558381537371;427;0.027182063641600116;identity;0.751569059191035;0.4215505123138428
106;0.14950423510190508;325;0.15924824179128635;logistic;0.7467817727773154;0.5414484024047852
107;0.3566330995372703;332;0.7005143387749442;identity;0.7464823715797105;0.1678250789642334
108;0.8590302143716079;389;0.10797646446425671;relu;0.6057535153907432;0.5015278339385987
109;0.026788874464158525;286;0.01888354285845445;tanh;0.7877885484636108;0.41336617469787595
110;0.43100777087075176;191;0.15169855824535772;relu;0.6644303321607905;0.2713661193847656
111;0.026788874464158525;33;0.0947059973967352;relu;0.7817991819052477;0.12336883544921876
112;0.026788874464158525;168;0.03818869125807768;logistic;0.7788038273229325;0.3388989925384521
113;0.03533341924850067;408;0.4866515182082709;relu;0.7662356900548678;0.3809107780456543
114;0.07180361055409945;368;0.5548424788998992;logistic;0.7327045460648212;0.5439656257629395
115;0.20700359494364343;316;0.43733381458439635;relu;0.7635370514576229;0.24076156616210936
116;0.037091881141660864;70;0.18156254718209602;identity;0.7677353812554264;0.10331835746765136
117;0.04127469605327433;301;0.09609602866755351;tanh;0.7788038273229325;0.480816650390625
118;0.04127469605327433;298;1.2010234036342398;logistic;0.7207302883023191;0.3490469932556152
119;0.6903813827094809;116;0.26907982052167717;tanh;0.6938369896977346;0.1305203914642334
120;0.06611315075504312;346;0.019067867124605092;tanh;0.7764099603483616;0.40122461318969727
121;0.06611315075504312;107;0.01570107345227837;identity;0.7934735909347226;0.10558152198791504
122;0.1473416528933274;243;0.0328507944804731;logistic;0.7710247666102772;0.5746021747589112
123;0.06297884069415703;397;1.4029742094653288;logistic;0.6905444715949268;0.619711446762085
124;0.06146785604403732;413;0.12491329995380485;tanh;0.7743213125318869;0.6009730815887451
125;0.06146785604403732;310;0.7719753179391233;logistic;0.7249263804230105;0.38954696655273435
126;0.1631628349525119;326;0.21416234952744043;relu;0.7683283656901443;0.22021880149841308
127;0.037091881141660864;85;0.379876824406852;tanh;0.7755099666138575;0.1468360424041748
128;0.1473416528933274;395;0.056872059669001176;identity;0.7656350975179685;0.17924809455871582
129;0.3299685432707061;290;0.2314686780718226;tanh;0.7530557718643431;0.36524195671081544
130;0.5996789604355612;270;0.5336974761978848;logistic;0.7219350536594971;0.2946582794189453
131;0.5311116523935426;215;0.01972728649951334;tanh;0.7042681453237025;0.27101945877075195
132;0.037091881141660864;237;0.314325305682753;logistic;0.7413921036850066;0.29231839179992675
133;0.6387633101062072;324;1.2980773706767657;tanh;0.6552406397966399;0.31029767990112306
134;0.44375270773550235;115;1.2793006515739964;logistic;0.7183310509026789;0.14218945503234864
135;0.270389889698351;369;0.027850245087388783;relu;0.7174341899161318;0.39011368751525877
136;0.08762506912719745;244;0.753454131413289;identity;0.7575512651826392;0.1623075008392334
137;0.8384204118792454;197;1.3299863245266477;relu;0.5453581625985697;0.1656120777130127
138;0.09750646188742433;224;0.026659079379170583;logistic;0.7788114354251139;0.44841394424438474
139;0.09750646188742433;470;0.16395722600136714;relu;0.7829954440893997;0.3608008861541748
140;0.09750646188742433;65;0.8974129101552538;tanh;0.7497748896825185;0.15732202529907227
141;0.03533341924850067;121;0.018975481181429756;identity;0.7809014258478558;0.10882158279418945
142;0.03533341924850067;353;0.3430418405040847;logistic;0.7363009407194581;0.34215679168701174
143;0.09750646188742433;364;0.02881338328667219;identity;0.7805984443668716;0.13533034324645996
144;0.1389996497862692;265;0.11899137657982577;identity;0.7686438781629565;0.13692574501037597
145;0.2651875747123808;90;0.05883885216821491;relu;0.7740174359800578;0.17447252273559571
146;0.2651875747123808;147;0.0919859645124422;identity;0.7743132568942832;0.09862651824951171
147;0.2651875747123808;308;0.029954964603097545;logistic;0.7650524063979665;0.5765555381774903
148;0.2651875747123808;373;0.029378629587639843;tanh;0.7686380602024651;0.5628706932067871
149;0.09941929407217526;60;0.5494789564836738;relu;0.7533650188412413;0.10563831329345703
150;0.1473416528933274;53;0.020508878215680575;tanh;0.7767169696481476;0.12643070220947267
151;0.04774891004429477;454;0.4796120927743549;tanh;0.7632439157559321;0.611027193069458
152;0.8343581714607057;198;0.2756942610542042;relu;0.6013484242277777;0.25884647369384767
153;0.1389996497862692;57;0.08934405317372189;tanh;0.7767169696481476;0.11002078056335449
154;0.04774891004429477;340;0.4007239605310128;identity;0.7698226864656338;0.203743839263916
155;0.16636368047609068;64;0.05211121627028965;logistic;0.7770092102789935;0.20081100463867188
156;0.16636368047609068;334;0.5712492187347165;relu;0.7560533641237704;0.2355886459350586
157;0.1763479239009275;265;0.09516709257583507;logistic;0.7683274706192995;0.48346891403198244
158;0.1631628349525119;134;0.07110950314628814;identity;0.7749116117540703;0.12754507064819337
159;0.07145571405151295;399;0.0984582328112951;tanh;0.7761190623237829;0.6765432357788086
160;0.07145571405151295;128;0.056049404014320084;relu;0.7814993331722205;0.12898578643798828
161;0.07145571405151295;78;0.032218743553504466;identity;0.7716195411866849;0.09562220573425292
162;0.029378629587639843;268;0.8974129101552538;relu;0.7494669853118875;0.24036602973937987
163;0.07145571405151295;84;0.019067867124605092;logistic;0.7755265254244873;0.16948390007019043
164;0.1631628349525119;239;0.6144200912075327;logistic;0.7279172596511013;0.2361469268798828
165;0.1763479239009275;140;1.1004839757294202;tanh;0.6980388997789175;0.1636439323425293
166;0.24181102890563175;128;0.08635757048148548;tanh;0.7746166859106899;0.2058413028717041
167;0.24181102890563175;71;0.05883885216821491;identity;0.7599411043384083;0.12331442832946778
168;0.16636368047609068;348;1.089845874471881;identity;0.7360010919864307;0.1689849853515625
169;0.04774891004429477;328;0.08028984627183036;logistic;0.7512799513081461;0.4703203678131104
170;0.02514972938447929;198;0.3531856172400809;logistic;0.7431840355164111;0.26347947120666504
171;0.026146157360077527;60;0.03333295646444749;identity;0.7865900486023468;0.10011882781982422
172;1.6151763502473173;396;0.01916070286730934;tanh;0.6752329421873741;0.36069788932800295
173;0.026146157360077527;132;0.0363782314954542;logistic;0.7794057624660992;0.31818227767944335
174;0.6295235840945241;74;0.016165355545043947;relu;0.722824306543863;0.16613240242004396
175;0.026146157360077527;243;0.1780692747037867;tanh;0.7788096452834241;0.27985610961914065
176;0.24298833449077326;357;0.08387731117400694;identity;0.7635352613159332;0.16355533599853517
177;0.4105744383622835;454;0.7142566728433801;identity;0.7488686304521003;0.2458425998687744
178;0.510871029600566;254;0.1971899127508921;tanh;0.6671477672457775;0.3201129913330078
179;0.017642210850728392;180;0.028673779230612;relu;0.7838932001467916;0.25227818489074705
180;0.017642210850728392;295;0.04916084942219913;identity;0.7844946877545358;0.17354564666748046
181;0.017642210850728392;369;1.4235661263123576;logistic;0.7069797624481978;0.4659718036651611
182;0.3566330995372703;470;0.3364416983550563;tanh;0.7722246090778084;0.9864889144897461
183;0.3930140115109754;150;0.03763629095833169;logistic;0.7698213438593664;0.2760316371917725
184;0.3930140115109754;403;0.4658372453527511;relu;0.7530571144706103;0.28813767433166504
185;0.1231064261892543;96;1.538603634730514;relu;0.7318193209992572;0.09387521743774414
186;0.06643503591465504;293;0.4007239605310128;relu;0.7734195286556931;0.2719547748565674
187;0.06643503591465504;483;0.7177341749820079;identity;0.7569529103228521;0.23361754417419434
188;0.03673332327428612;337;0.016562727532034832;tanh;0.7788033797875101;0.3935727119445801
189;0.03673332327428612;216;0.08552277361083752;logistic;0.7656377827305032;0.4080622673034668
190;0.03673332327428612;462;0.3397257414828005;relu;0.7599518451885467;0.43501949310302734
191;0.24655475470354304;479;0.1201528640364293;relu;0.7814993331722205;0.4959291934967041
192;0.24655475470354304;349;0.060873661770334334;logistic;0.7668313597021205;0.576925802230835
193;0.040875703968271136;389;1.5611862295445553;relu;0.7419850881197247;0.23485116958618163
194;0.24655475470354304;210;0.0172189399633032;tanh;0.763846298434521;0.27514119148254396
195;0.24655475470354304;428;0.3949274792005377;identity;0.7620427306821336;0.251480770111084
196;0.617411518886723;236;0.059993122848973526;logistic;0.7653307734307171;0.3722244739532471
197;0.11557384795290508;60;0.2226474251768303;tanh;0.7440773162195787;0.14272847175598144
198;0.7073521335886899;49;0.26390271133211485;logistic;0.7417000080556376;0.09480409622192383
199;0.05827007181243738;230;0.7107960195905179;tanh;0.7488757910188593;0.23396520614624022
200;0.01672439807345171;213;0.09563043268946957;identity;0.7838958853593262;0.1895151138305664
201;0.01672439807345171;85;0.510871029600566;logistic;0.7380951102279745;0.1476412296295166
202;0.0518587316146287;453;0.2314686780718226;logistic;0.7282394851552499;0.5319541931152344
203;0.03333295646444749;103;0.7757338348997194;identity;0.7542582995444089;0.08591036796569824
204;0.04332884144042172;330;1.4944136932548118;relu;0.7413858381890928;0.20152688026428223
205;1.850465050489361;102;0.04940019889627806;relu;0.5474539709818032;0.29967555999755857
206;1.1166361432937435;358;1.6468620585275398;relu;0.4992503781674319;0.22196578979492188
207;0.5034812683758162;485;0.01705248881006791;relu;0.6636216356524619;0.8042678356170654
208;0.08891117127006577;300;0.048685623879988586;identity;0.7461695443194329;0.12490148544311523
209;0.2613516303284779;192;0.09243381666486569;tanh;0.7761101116153343;0.3395895004272461
210;0.2613516303284779;292;0.022274108667977098;logistic;0.774920562462519;0.7101095676422119
211;0.2613516303284779;209;0.026019476311151795;relu;0.7674306096327524;0.24001126289367675
212;0.2613516303284779;305;0.1231064261892543;identity;0.7587555830043948;0.18675336837768555
213;0.04375177886066792;234;0.591004590443217;tanh;0.7602481136381944;0.28650975227355957
214;0.3835848424102151;406;0.03673332327428612;relu;0.7232024739758152;0.6496792793273926
215;0.059125320943417;416;1.9710699538765093;logistic;0.6923149217260546;0.5904754638671875
216;0.06708351535166797;485;0.0416775827423685;identity;0.7635334711742434;0.2126554012298584
217;0.2852285281068399;162;0.017642210850728392;tanh;0.7470708806602042;0.2506255626678467
218;0.02589340904603897;27;1.5460946357021608;identity;0.7416874770638096;0.07224092483520508
219;0.022274108667977098;420;0.7073521335886899;identity;0.7497659389740698;0.18162112236022948
220;0.3082776710983116;193;1.7204462053160565;relu;0.6366777655451429;0.13554344177246094
221;0.09990333688325674;499;0.01624405982687554;relu;0.7871870608558669;0.46459360122680665
222;0.09990333688325674;374;0.056596508196017366;logistic;0.768327023083877;0.6331600666046142
223;0.09990333688325674;283;0.016009089126863413;identity;0.7644343599795924;0.15635194778442382
224;1.745697763727208;263;0.04228929841926825;logistic;0.5360767254728211;0.4266423225402832
225;0.09990333688325674;302;0.0707649696715178;tanh;0.7698262667490132;0.3296537399291992
226;0.021739709559936135;397;0.03482232052422077;logistic;0.7587452896896789;0.7438877582550049
227;0.17980742779453773;260;0.01807588645787057;logistic;0.7841948390215085;0.5679472923278809
228;0.17980742779453773;159;0.061170037424970826;relu;0.7761114542216017;0.192139196395874
229;0.17980742779453773;45;0.5415307307061937;tanh;0.7647377889959991;0.11282448768615723
230;0.17980742779453773;196;0.03448570192737695;identity;0.7599419994092532;0.12552590370178224
231;0.056049404014320084;113;0.06974135275325556;relu;0.7859907986717148;0.17710509300231933
232;0.056049404014320084;303;0.13566477834557353;logistic;0.7351216848813584;0.35736656188964844
233;0.21520504196114276;275;0.12736378555065636;tanh;0.7776075651387807;0.4439239025115967
234;0.21520504196114276;256;0.9150179002690155;identity;0.7353951290244622;0.16665081977844237
235;0.057987746814675056;82;0.12250996182225847;relu;0.7829949965539773;0.17032370567321778
236;0.057987746814675056;318;0.08977904264991178;logistic;0.7533565156682152;0.47720680236816404
237;1.2855291838662972;454;0.03893785758324189;tanh;0.5471075785648434;0.585463285446167
238;0.032218743553504466;460;0.1231064261892543;identity;0.777310401618288;0.25528602600097655
239;0.032218743553504466;36;0.13967639751265165;logistic;0.7614434807515014;0.179188871383667
240;0.02744739064992443;68;0.08977904264991178;tanh;0.7820967929611629;0.1514216423034668
241;0.02744739064992443;391;0.06741012492630925;relu;0.7827027559231313;0.4533874988555908
242;0.02744739064992443;47;0.18244652092728614;logistic;0.7563532128567977;0.13841938972473145
243;0.02419127519970932;442;0.04375177886066792;relu;0.7758178709844883;0.3482794761657715
244;0.02419127519970932;352;0.07110950314628814;tanh;0.7716329672493578;0.4688109874725342
245;0.02419127519970932;221;0.03269162871681927;logistic;0.7716173035095727;0.4407839298248291
246;0.02744739064992443;494;0.46133411409878533;identity;0.7713196924536577;0.2737588405609131
247;0.02419127519970932;473;1.0331480786391511;identity;0.7413831529765581;0.1886904716491699
248;0.01816389254336446;113;0.09893759650250677;logistic;0.7662338999131781;0.2887594699859619
249;0.23372806840669;250;0.34137976452167573;logistic;0.7378055548096633;0.30775012969970705
250;0.20203717684143693;227;0.03567831250409314;relu;0.7844924500774236;0.19765868186950683
251;0.20203717684143693;11;0.027581023786741887;identity;0.7728211737959059;0.07712106704711914
252;0.20203717684143693;160;0.020911210959221032;logistic;0.7889834680414956;0.3531020164489746
253;0.018792049986909372;204;0.20700359494364343;logistic;0.7464738684066844;0.3965855598449707
254;0.20203717684143693;96;0.06515682250468675;tanh;0.778205024927723;0.15813183784484863
255;0.4247732335253149;114;0.22373142890637215;identity;0.7506663802439963;0.12756218910217285
256;0.02060872981044688;115;0.27703653396375477;relu;0.7746175809815348;0.1646137237548828
257;0.02060872981044688;453;0.02691930148259951;logistic;0.7524574170045558;1.1551412105560304
258;0.1933959689783252;496;0.062067850311114045;identity;0.7710198437206305;0.23190135955810548
259;0.4268413273691367;274;0.13967639751265165;relu;0.72401967365717;0.35979738235473635
260;0.5183692527967714;130;0.17379704711480962;tanh;0.7219699614224465;0.265460729598999
261;1.5163476976712509;459;0.08186493164652865;relu;0.5010467853530607;0.8711535453796386
262;0.6449983465748308;222;0.16395722600136714;relu;0.6108478111042489;0.3071420669555664
263;0.20801143354213278;79;0.5852914980080108;logistic;0.7318094752199638;0.13519115447998048
264;0.030990889801489778;394;0.9986132803423501;logistic;0.7288212812044074;0.4349035739898682
265;0.026659079379170583;484;0.2314686780718226;identity;0.7614381103264323;0.24751148223876954
266;0.15847666629620039;319;0.7498035621013104;relu;0.7533592008807498;0.18364496231079103
267;0.7318143190404222;103;0.06057872208880427;logistic;0.7605443820878423;0.17642478942871093
268;0.01680582416617012;477;0.24655475470354304;relu;0.7647377889959991;0.4412509918212891
269;0.35836943944629657;363;0.033010735174630976;relu;0.6686322422419735;0.48296232223510743
270;0.04916084942219913;235;0.11116933780780627;relu;0.76923417738514;0.197454833984375
271;0.14521035248626968;145;0.46358021193643484;relu;0.7542703830008145;0.11596698760986328
272;0.03398686545369694;143;1.0740812287638968;tanh;0.7509657814416011;0.14273643493652344
273;1.1112259166224687;155;0.14450679213074594;tanh;0.5824167807881994;0.1451280117034912
274;1.952016117366864;173;1.3961766429234028;relu;0.5435617554129408;0.14803476333618165
275;0.11727016357344971;370;0.01834119222640543;logistic;0.7749160871082946;0.7639023303985596
276;0.059993122848973526;218;1.9237801592122536;identity;0.740190918611208;0.11002650260925292
277;0.11727016357344971;118;0.3189387622337487;relu;0.7776039848554013;0.1539238452911377
278;0.11727016357344971;343;0.039701720672402734;tanh;0.7841926013443965;0.3466235637664795
279;0.1971899127508921;221;0.0365553462255432;identity;0.7683292607609893;0.15093493461608887
280;0.02011428637422563;139;0.1410397936540996;relu;0.777310401618288;0.17107415199279785
281;0.11727016357344971;294;0.09893759650250677;identity;0.7509680191187134;0.15681862831115723
282;0.02011428637422563;375;0.08891117127006577;tanh;0.7913791251577563;0.38853158950805666
283;0.02011428637422563;303;0.14172647423086096;logistic;0.7485714669316076;0.4041480541229248
284;0.08387731117400694;168;0.7986723511349929;relu;0.757251416449612;0.1317354202270508
285;0.060873661770334334;383;0.7833058551989767;relu;0.7503687691880813;0.22701683044433593
286;0.8887378457121512;403;0.1376559752014496;relu;0.6452798438996447;0.44182472229003905
287;0.9793999109397089;119;0.30529762854166403;identity;0.7554621698307421;0.10910367965698242
288;0.09379049838700633;466;0.021115327508921027;relu;0.784496030360803;0.3902712345123291
289;0.09379049838700633;18;0.08068075352231341;identity;0.777009657814416;0.06654353141784668
290;0.09379049838700633;283;0.49619840021760325;logistic;0.724621161264914;0.36563863754272463
291;0.1106307099655607;475;1.4166687896363475;logistic;0.6806154507129241;0.6404983520507812
292;1.4585598076235669;57;0.753454131413289;logistic;0.735396919166152;0.10781564712524414
293;0.29652923359354616;319;0.2852285281068399;logistic;0.7470766986206957;0.43831801414489746
294;1.7038150854234009;374;0.9105845364750345;identity;0.7312196235332026;0.2351311683654785
295;0.02881338328667219;143;0.024785937968936127;relu;0.7910819616372636;0.24187898635864258
296;0.02881338328667219;226;0.03763629095833169;logistic;0.772224161542386;0.437391471862793
297;0.02881338328667219;461;0.032375606980716384;identity;0.7755153370389267;0.21578211784362794
298;0.02881338328667219;254;0.0245463385529593;tanh;0.7704264117504901;0.3082267761230469
299;1.2010234036342398;264;0.8143402991740215;tanh;0.5216719028311091;0.21991982460021972
300;0.02011428637422563;265;0.05523864809265586;identity;0.7853933388827725;0.1680455684661865
301;0.04916084942219913;354;0.36186752158225427;identity;0.7656413630138825;0.16872968673706054
302;0.057987746814675056;63;0.04028443596770499;identity;0.7800081451446881;0.09702777862548828
303;0.01816389254336446;200;0.029378629587639843;identity;0.7770114479561057;0.13684158325195311
304;0.020809893809548164;353;0.027050363511188537;logistic;0.7593499100453801;0.6311629772186279
305;0.040089253381847774;473;0.03837462057532532;logistic;0.7422925449549331;0.6131203651428223
306;0.0363782314954542;106;0.2852285281068399;tanh;0.776711151687656;0.15626425743103028
307;0.0363782314954542;194;0.19911470441909557;relu;0.772516402173232;0.1546703338623047
308;0.3204915796870934;63;0.02812209428572657;tanh;0.7680307546342292;0.11812810897827149
309;0.22156867356627516;30;1.4656610991384722;identity;0.744081791573803;0.07067055702209472
310;0.0363782314954542;75;0.8590302143716079;logistic;0.7315087314160915;0.1263256549835205
311;0.10285748714969553;222;0.38732905477088014;logistic;0.7243325009174476;0.20589699745178222
312;0.056872059669001176;373;1.1385417433145342;identity;0.7380910824091728;0.17713065147399903
313;0.054971010680961024;298;0.07723000662197457;tanh;0.7773117442245554;0.3706471920013428
314;0.08720051589299362;59;1.3235423924288023;tanh;0.7407892734709952;0.10152730941772461
315;0.054971010680961024;493;0.3299685432707061;logistic;0.7147462921690251;0.379658842086792
316;0.061170037424970826;440;0.101863189742803;logistic;0.754559043348281;0.6152219772338867
317;0.027581023786741887;364;1.591812787092203;relu;0.7437801526990862;0.19066948890686036
318;0.23034718650700994;480;0.36186752158225427;logistic;0.7425825479086671;0.6440043926239014
319;0.029954964603097545;324;0.097034032203061;relu;0.7844915550065787;0.29036526679992675
320;0.029954964603097545;64;0.3689664546016655;logistic;0.7458786462948541;0.11929726600646973
