Iteracja;estimator__learning_rate_init;estimator__hidden_layer_sizes;estimator__alpha;estimator__activation;Srednia dokladnosc;Czas
47;0.04774891004429477;262;0.12073785239920592;relu;0.9298913043478262;0.7389703750610351
48;0.035162224890917276;34;0.06611315075504312;tanh;0.9203804347826088;0.5053494453430176
49;0.06611315075504312;107;0.04028443596770499;relu;0.9288043478260869;0.34517836570739746
50;1.6230401608714244;444;0.26390271133211485;relu;0.6081521739130435;0.9570478916168212
51;0.03950936140715117;70;0.20400928316891936;relu;0.9203804347826086;0.20001482963562012
52;0.06146785604403732;107;0.01570107345227837;identity;0.9192934782608695;0.3548777103424072
53;0.842502430131553;38;0.024785937968936127;relu;0.8913043478260869;0.1703183650970459
54;0.026788874464158525;73;0.20902417900535974;identity;0.9152173913043479;0.22484288215637208
55;0.3566330995372703;288;0.02744739064992443;logistic;0.9203804347826086;1.000980758666992
56;0.1473416528933274;378;0.10693268319371114;relu;0.9220108695652174;0.7003498554229737
57;1.5764251340362752;166;0.03931793414399677;identity;0.8951086956521739;0.2506702899932861
58;0.06297884069415703;229;0.01608703259423702;identity;0.9192934782608695;0.5516368865966796
59;0.019067867124605092;63;0.056596508196017366;identity;0.9214673913043478;0.22507743835449218
60;0.09154028225365361;416;0.1763479239009275;relu;0.9160326086956522;0.8402254104614257
61;0.025518860287040795;107;0.2880126740439982;tanh;0.9114130434782609;0.41101827621459963
62;0.13832618097811006;133;1.084565449641413;logistic;0.8119565217391305;0.42141356468200686
63;1.048311934954166;446;0.018252327104170032;logistic;0.7926630434782609;1.2531659603118896
64;0.050125261966601;396;0.42271515982685526;relu;0.9046195652173914;0.6931806564331054
65;0.03499185998909254;170;1.1552524973305596;logistic;0.7842391304347827;0.5667112350463868
66;0.02070906755276706;247;0.08186493164652865;relu;0.9258152173913043;0.5917787551879883
67;0.062067850311114045;129;0.02070906755276706;relu;0.9326086956521739;0.45234270095825196
68;0.5285383571939726;60;0.7039249335986947;logistic;0.6081521739130435;0.17115912437438965
69;0.04988239948106797;452;0.02070906755276706;relu;0.9347826086956521;1.6647716522216798
70;0.06297884069415703;297;0.03781953080371751;identity;0.9125;0.592843770980835
71;0.9652328686412947;479;0.07990083301058029;relu;0.8956521739130434;1.244291639328003
72;0.03602657229936063;74;0.7871195371570469;logistic;0.8456521739130436;0.265264892578125
73;0.1696273185594383;373;0.2866172205114073;logistic;0.8809782608695652;1.402538537979126
74;0.03129339516623162;35;1.4585598076235669;identity;0.8682065217391305;0.15894079208374023
75;0.3707628419281586;345;0.04228929841926825;tanh;0.8480978260869565;0.8201889991760254
76;0.018520222550471255;124;0.1952837275586734;relu;0.9233695652173912;0.44983587265014646
77;0.6449983465748308;99;1.3693141345631783;relu;0.8491847826086956;0.2223038673400879
78;0.24298833449077326;472;0.03837462057532532;logistic;0.910054347826087;2.1203914165496824
79;0.5575438410016978;179;0.40267496565666105;identity;0.8913043478260869;0.3503698825836182
80;0.17295498103506074;209;0.101863189742803;relu;0.9222826086956522;0.4646810531616211
81;0.379876824406852;51;0.5996789604355612;identity;0.8951086956521739;0.18382339477539061
82;1.7288225433831037;177;0.8548681171610383;identity;0.8255434782608695;0.21803841590881348
83;1.3043973211991213;391;0.6576515961396022;identity;0.8442934782608695;0.5204764842987061
84;1.0688771854003771;488;0.28941492162252297;logistic;0.6081521739130435;0.9299874782562256
85;0.16798757401914716;329;0.018520222550471255;logistic;0.91875;1.2653655052185058
86;1.1275357472087861;18;0.08934405317372189;relu;0.8769021739130436;0.11821937561035156
87;0.16395722600136714;375;0.5712492187347165;relu;0.9013586956521739;0.7846341609954834
88;0.09065538541441281;82;1.3235423924288023;identity;0.8845108695652174;0.2267003059387207
89;0.2314686780718226;174;0.11009469183529293;identity;0.9010869565217391;0.32985649108886717
90;0.8343581714607057;19;0.015777517283445796;logistic;0.9081521739130436;0.14632368087768555
91;0.029954964603097545;480;0.10136965122600197;relu;0.9269021739130435;1.5633935451507568
92;0.04504552272559456;440;1.8325770711868032;relu;0.8635869565217391;1.03981351852417
93;0.08347091624513618;469;0.4658372453527511;logistic;0.8293478260869565;1.5853774547576904
94;0.2783853419986896;158;1.7541970440805748;identity;0.8461956521739131;0.37200174331665037
95;1.3961766429234028;48;0.10538589946525978;relu;0.8777173913043479;0.18514566421508788
96;0.25017352044623586;240;0.04417884461796394;identity;0.9108695652173914;0.3896015167236328
97;0.33807973237004935;348;0.043118908370455976;relu;0.9233695652173912;0.687825059890747
98;0.4007239605310128;348;0.03931793414399677;tanh;0.9176630434782609;0.8214262008666993
99;1.814862010472168;357;0.02282164421677352;tanh;0.7442934782608696;0.6226612567901612
100;1.1952043112734996;246;1.2127467205543745;logistic;0.6081521739130435;0.3883658409118652
101;1.472796964718092;11;0.02070906755276706;relu;0.905978260869565;0.131790828704834
102;0.13305458123264574;164;0.02070906755276706;relu;0.923913043478261;0.5324317932128906
103;0.03950936140715117;29;0.03893785758324189;relu;0.9269021739130434;0.2920713424682617
104;0.1860256639960652;171;0.02070906755276706;relu;0.9228260869565217;0.4024205207824707
105;0.03950936140715117;489;0.018252327104170032;relu;0.9375;2.5626742839813232
106;0.48194718062407;291;0.02070906755276706;relu;0.9263586956521739;0.583335542678833
107;0.03950936140715117;272;0.059125320943417;relu;0.9244565217391305;0.8473257541656494
108;0.0301008063675925;333;0.02070906755276706;relu;0.9350543478260869;1.9428617477416992
109;0.03950936140715117;135;1.9806665040252154;relu;0.8733695652173912;0.28081445693969725
110;0.03950936140715117;124;0.2677760987762984;relu;0.9119565217391304;0.5033493995666504
111;0.03950936140715117;204;0.5824556954128585;relu;0.9019021739130435;0.37199578285217283
112;0.08107356398329658;17;0.02070906755276706;relu;0.9263586956521739;0.19625458717346192
113;0.03950936140715117;429;0.08068075352231341;relu;0.9206521739130435;1.2599573135375977
114;1.6309422580377557;347;0.02070906755276706;relu;0.9038043478260869;1.149231195449829
115;0.03950936140715117;333;0.17980742779453773;relu;0.9209239130434783;1.1041024208068848
116;0.6803950000871886;17;0.02070906755276706;relu;0.9149456521739131;0.10353078842163085
117;0.03950936140715117;325;0.04660332099658194;relu;0.9317934782608696;0.9085556983947753
118;0.3566330995372703;219;0.02070906755276706;relu;0.9282608695652174;0.47552103996276857
119;0.19814997146560767;128;0.018520222550471255;relu;0.9225543478260869;0.34681053161621095
120;0.1952837275586734;251;0.02744739064992443;relu;0.925;0.7366687297821045
121;0.6481386506348492;58;0.03837462057532532;relu;0.9165760869565217;0.2086428165435791
122;0.04127469605327433;142;0.02040951041302903;relu;0.9309782608695653;0.6864999294281006
123;1.0331480786391511;323;0.015777517283445796;relu;0.9138586956521738;0.8320523738861084
124;0.03763629095833169;190;0.02744739064992443;identity;0.9171195652173914;0.38666715621948244
125;0.5996789604355612;423;0.018520222550471255;identity;0.8997282608695653;1.1731657981872559
126;0.15096356180919365;150;0.023610879544744945;relu;0.9290760869565219;0.3779099464416504
127;0.37438189738118427;52;0.02040951041302903;identity;0.9078804347826088;0.1767371654510498
128;0.19911470441909557;291;0.050860967027597875;relu;0.9290760869565217;0.7850902080535889
129;0.5602583552277165;480;0.10487529302690698;relu;0.9116847826086957;1.2589412689208985
130;0.10087850395836741;487;0.2866172205114073;relu;0.9211956521739131;1.4113782405853272
131;0.6204175109326838;264;0.023610879544744945;identity;0.8964673913043478;0.4485479354858398
132;1.3626796548388218;172;0.03837462057532532;identity;0.8896739130434783;0.2756800174713135
133;0.06906718067189004;129;0.015777517283445796;identity;0.9192934782608695;0.2882810592651367
134;0.270389889698351;255;0.050860967027597875;identity;0.8888586956521738;0.4288285255432129
135;0.026788874464158525;337;0.06611315075504312;relu;0.9271739130434783;0.7723615646362305
136;0.05365214941859098;492;0.02744739064992443;tanh;0.9290760869565217;3.7418734073638915
137;0.1473416528933274;382;0.02040951041302903;tanh;0.923913043478261;1.8815972328186035
138;0.06390320198458342;65;0.015777517283445796;tanh;0.923641304347826;0.4769123077392578
139;0.2677760987762984;283;0.07392684949553276;relu;0.9078804347826086;0.5705738067626953
140;0.09154028225365361;140;0.056596508196017366;relu;0.9293478260869567;0.4035476207733154
141;0.09154028225365361;56;0.01570107345227837;relu;0.9285326086956521;0.3520226001739502
142;0.03950936140715117;314;0.24181102890563175;relu;0.9195652173913043;0.8166042804718018
143;0.03931793414399677;384;0.01608703259423702;relu;0.9328804347826087;1.4024406909942626
144;0.04988239948106797;105;0.03781953080371751;relu;0.9304347826086957;0.38564453125
145;0.03950936140715117;282;0.03465360249696788;relu;0.9366847826086957;1.1949544906616212
146;0.01570107345227837;32;0.2908239963251597;relu;0.9190217391304347;0.22836451530456542
147;0.03950936140715117;393;0.6325885461638183;relu;0.8904891304347826;0.6696610927581788
148;0.09065538541441281;215;0.20902417900535974;relu;0.9203804347826086;0.5565778732299804
149;0.6356684306168379;20;0.2880126740439982;relu;0.8855978260869566;0.14973173141479493
150;0.03950936140715117;401;0.09609602866755351;relu;0.9225543478260869;1.205214548110962
151;0.3189387622337487;480;0.023610879544744945;tanh;0.8858695652173914;1.5296066284179688
152;0.03950936140715117;31;0.10487529302690698;identity;0.9195652173913045;0.1810053825378418
153;0.03950936140715117;362;0.07250449321799135;relu;0.9260869565217392;1.1941551685333252
154;0.04439393820054043;165;0.02070906755276706;relu;0.9347826086956521;0.7869554996490479
155;0.03950936140715117;319;0.06839952564213521;relu;0.9282608695652174;1.2542146682739257
156;0.16636368047609068;22;0.02070906755276706;relu;0.9258152173913045;0.1607207775115967
157;0.03950936140715117;416;0.6449983465748308;relu;0.8991847826086957;0.8871432781219483
158;0.03950936140715117;280;0.2866172205114073;tanh;0.9021739130434783;0.8436727523803711
159;1.7541970440805748;329;0.04417884461796394;relu;0.8967391304347825;1.0117841720581056
160;0.01781441834339598;192;0.03931793414399677;relu;0.93125;0.6468961715698243
161;0.0416775827423685;332;0.02070906755276706;relu;0.9342391304347826;1.296963596343994
162;0.03950936140715117;223;0.8183050785588258;relu;0.8904891304347826;0.4874591827392578
163;0.03950936140715117;261;0.039701720672402734;relu;0.9290760869565219;0.8138236999511719
164;0.07250449321799135;321;0.02070906755276706;relu;0.9388586956521738;1.034260082244873
165;0.03950936140715117;453;0.0757440974363009;relu;0.9328804347826087;0.9777519702911377
166;0.4416026763673977;319;0.018252327104170032;relu;0.9217391304347826;0.5368003845214844
167;0.0626737011859154;267;0.3854524022952583;relu;0.9086956521739131;0.6926909923553467
168;1.5764251340362752;55;0.018252327104170032;relu;0.9;0.18413152694702148
169;0.03950936140715117;426;0.10956127077265736;relu;0.9266304347826088;1.0741327285766602
170;0.34471200863740104;175;0.02070906755276706;relu;0.9195652173913043;0.35494108200073243
171;0.03950936140715117;332;1.3364616302027914;relu;0.8774456521739129;0.6483783721923828
172;0.03950936140715117;411;0.031141775175977958;relu;0.9328804347826087;1.4116581439971925
173;1.4514929226581763;72;0.02070906755276706;relu;0.905978260869565;0.1927567958831787
174;0.8343581714607057;127;0.0757440974363009;relu;0.9059782608695652;0.2720099925994873
175;0.03950936140715117;51;0.2270152091419779;relu;0.923641304347826;0.20243358612060547
176;0.06452696792187472;51;0.02070906755276706;relu;0.9328804347826086;0.2565737724304199
177;0.03950936140715117;114;0.059413184449415866;relu;0.9225543478260869;0.34538884162902833
178;0.6640710031730105;129;0.02070906755276706;relu;0.9154891304347824;0.310971736907959
179;0.03950936140715117;315;0.5389069539099856;relu;0.9;0.6495768070220947
180;0.039127434367285455;128;0.02070906755276706;relu;0.9320652173913043;0.43262696266174316
181;0.03950936140715117;284;0.1704531832457448;relu;0.9190217391304347;0.7332075595855713
182;0.03950936140715117;81;0.028673779230612;relu;0.9328804347826086;0.38717970848083494
183;0.10745330644951494;166;0.02070906755276706;relu;0.929891304347826;0.5669182300567627
184;0.03950936140715117;154;0.16880545527965943;relu;0.9203804347826086;0.33713474273681643
185;1.2425581016106433;310;0.02070906755276706;relu;0.9076086956521738;0.5938853263854981
186;0.040480568839202605;485;0.7871195371570469;relu;0.8932065217391305;1.0646412372589111
187;0.4066055187365704;425;0.02070906755276706;relu;0.9220108695652174;0.8563832759857177
188;0.03950936140715117;454;0.01570107345227837;relu;0.9315217391304348;1.9945568561553955
189;0.03950936140715117;385;1.0281423609539415;relu;0.8904891304347826;0.6761634349822998
190;0.03950936140715117;216;0.7107960195905179;relu;0.8885869565217392;0.5817427635192871
191;0.13832618097811006;361;0.02070906755276706;relu;0.9309782608695653;0.8240472316741944
192;0.03950936140715117;373;0.06974135275325556;relu;0.9190217391304347;1.0630952358245849
193;0.33807973237004935;162;0.02070906755276706;relu;0.9122282608695652;0.365267276763916
194;0.03950936140715117;173;0.06547405158804166;relu;0.9260869565217392;0.5141557216644287
195;0.16798757401914716;465;0.029521665349299953;relu;0.926358695652174;1.2144490242004395
196;0.03950936140715117;329;0.09750646188742433;relu;0.9301630434782607;1.1252592563629151
197;0.8384204118792454;448;0.0757440974363009;relu;0.9119565217391304;1.3201162338256835
198;0.24298833449077326;105;0.0700809025433678;relu;0.9086956521739131;0.2804112434387207
199;0.0933360729603058;58;0.02070906755276706;relu;0.930163043478261;0.2835592269897461
200;0.03950936140715117;246;0.05211121627028965;relu;0.9282608695652174;0.8202990055084228
201;0.1237057945628779;84;0.02070906755276706;relu;0.9269021739130435;0.34690608978271487
202;0.03950936140715117;192;0.026019476311151795;relu;0.93125;0.7328232288360595
203;0.06390320198458342;457;0.03465360249696788;relu;0.9266304347826086;1.5586419105529785
204;0.03950936140715117;332;1.7886099896368013;relu;0.8701086956521739;0.8619416236877442
205;0.016643366499235326;424;0.02070906755276706;relu;0.93125;2.0641475677490235
206;0.03950936140715117;247;1.3299863245266477;relu;0.8684782608695653;0.47629556655883787
207;0.03950936140715117;105;1.8685276362565308;relu;0.8605978260869567;0.19670672416687013
208;0.03950936140715117;352;0.019919846636899753;relu;0.9353260869565219;1.3274632453918458
209;0.03950936140715117;366;0.16395722600136714;relu;0.9190217391304347;1.0467885971069335
210;0.03950936140715117;158;1.0381781676667892;relu;0.8921195652173912;0.3564172267913818
211;0.017302773832588474;133;0.02070906755276706;relu;0.9345108695652173;0.7398806095123291
212;0.03950936140715117;472;0.027850245087388783;relu;0.937228260869565;2.017809581756592
213;0.03950936140715117;112;0.4772883186857429;relu;0.9032608695652173;0.2640682220458984
214;0.1389996497862692;429;0.02070906755276706;relu;0.9260869565217391;1.723923635482788
215;0.03950936140715117;348;0.02101302139179634;relu;0.923913043478261;1.3671030044555663
216;0.05313350761117954;237;0.02744739064992443;relu;0.9236413043478262;0.7267002582550048
217;0.025518860287040795;142;0.027850245087388783;relu;0.930163043478261;0.6005525588989258
218;0.03950936140715117;231;0.09379049838700633;relu;0.9288043478260869;0.6845037937164307
219;0.02070906755276706;455;0.031141775175977958;relu;0.9309782608695653;1.8487639904022217
220;0.1696273185594383;390;0.06547405158804166;relu;0.9214673913043478;0.9405290126800537
221;0.06237004011262851;240;0.06328546583541103;relu;0.93125;0.7887564659118652
222;0.016887646698183163;352;0.02070906755276706;relu;0.9347826086956521;1.8600493907928466
223;0.03950936140715117;348;0.03206264014709496;relu;0.9307065217391305;1.3759515762329102
224;0.03931793414399677;302;0.028673779230612;relu;0.925;0.9214377403259277
225;0.9420750583000301;180;0.02070906755276706;relu;0.9057065217391305;0.3407310485839844
226;0.3566330995372703;72;0.0626737011859154;identity;0.9086956521739131;0.21683430671691895
227;0.035162224890917276;301;0.018252327104170032;relu;0.9342391304347826;1.3663973808288574
228;0.03950936140715117;279;0.023496482199636237;relu;0.9307065217391305;1.0125807285308839
229;0.05365214941859098;310;0.028673779230612;relu;0.9296195652173914;1.059026288986206
230;0.03533341924850067;439;0.043118908370455976;relu;0.93125;1.6799415588378905
231;0.03950936140715117;387;0.8801466409307939;relu;0.8945652173913043;1.0977665424346923
232;0.16798757401914716;215;0.06611315075504312;identity;0.9095108695652174;0.4064070701599121
233;1.7038150854234009;423;0.02070906755276706;relu;0.8828804347826086;1.5013849258422851
234;0.06708351535166797;424;0.043118908370455976;relu;0.9350543478260869;1.4464581489562989
235;0.07250449321799135;166;0.09893759650250677;relu;0.9258152173913043;0.5533557891845703
236;1.3560773199087828;19;0.043118908370455976;relu;0.9070652173913043;0.12560176849365234
237;0.03950936140715117;337;0.21836367759337857;relu;0.9165760869565217;0.6610871315002441
238;0.0680681223106614;384;0.043118908370455976;relu;0.9309782608695653;1.0706167697906495
239;0.03950936140715117;169;1.850465050489361;relu;0.8785326086956522;0.29326181411743163
240;0.017302773832588474;461;0.6356684306168379;relu;0.8983695652173912;0.7724077701568604
241;0.027314404980561178;83;0.02070906755276706;relu;0.9298913043478262;0.6312477111816406
242;0.03950936140715117;452;0.3689664546016655;relu;0.9116847826086957;1.1638827800750733
243;0.03950936140715117;344;0.16080268078210405;relu;0.9163043478260869;0.7742814540863037
244;0.02881338328667219;496;0.043118908370455976;relu;0.9361413043478262;2.5047289371490478
245;0.03950936140715117;375;0.03745393893043655;relu;0.933695652173913;1.321464204788208
246;0.07180361055409945;153;0.043118908370455976;relu;0.923913043478261;0.4053697109222412
247;0.03950936140715117;213;0.017471668044493963;relu;0.9320652173913043;0.9572721004486084
248;0.09021614995977584;282;0.043118908370455976;relu;0.9307065217391305;0.8060976028442383
249;0.07250449321799135;70;0.13967639751265165;relu;0.9230978260869567;0.28692197799682617
250;0.4937942636192817;325;0.043118908370455976;relu;0.9144021739130436;0.7037190914154052
251;0.03950936140715117;229;0.02812209428572657;relu;0.9328804347826086;0.7929616928100586
252;0.03602657229936063;466;0.09379049838700633;relu;0.9220108695652176;1.5761612892150878
253;0.03950936140715117;361;0.03398686545369694;relu;0.9293478260869564;1.1995417118072509
254;0.15169855824535772;457;0.043118908370455976;relu;0.9269021739130434;1.2683253288269043
255;0.03950936140715117;58;0.21004185522338148;relu;0.9206521739130433;0.22974824905395508
256;0.1763479239009275;373;0.043118908370455976;relu;0.9244565217391305;0.8707357883453369
257;0.03950936140715117;123;0.8343581714607057;relu;0.8956521739130435;0.25848922729492185
258;0.21106448620256843;54;0.043118908370455976;relu;0.9171195652173912;0.21859297752380372
259;0.03950936140715117;364;0.021321436461927665;relu;0.9323369565217392;1.5193399906158447
260;0.06237004011262851;376;0.07250449321799135;relu;0.9288043478260868;1.1573214530944824
261;1.2186512216597725;454;0.043118908370455976;relu;0.9089673913043479;1.3602547645568848
262;0.03950936140715117;353;0.054175853743733474;relu;0.9304347826086957;0.9946693897247314
263;1.762737704888237;288;0.043118908370455976;relu;0.8923913043478262;0.8494539260864258
264;0.654465200797476;297;0.02070906755276706;relu;0.9195652173913043;0.6567108631134033
265;0.03950936140715117;348;0.16158558094611752;relu;0.9236413043478262;1.1359148979187013
266;0.23372806840669;122;0.043118908370455976;relu;0.9263586956521739;0.28571286201477053
267;0.03950936140715117;16;0.1201528640364293;relu;0.9285326086956524;0.16544747352600098
268;0.10235913115104756;487;0.043118908370455976;relu;0.9290760869565217;1.4700868129730225
269;0.03950936140715117;472;0.029378629587639843;relu;0.9353260869565216;1.7851042747497559
270;0.07798385691384555;58;0.043118908370455976;relu;0.926358695652174;0.2918835639953613
271;0.08848038672751936;342;0.03745393893043655;relu;0.9328804347826087;1.0667723178863526
272;0.1473416528933274;53;0.02070906755276706;relu;0.9152173913043479;0.2080385208129883
273;0.07250449321799135;348;0.052619879383416106;relu;0.9263586956521739;1.0641559600830077
274;0.8507261857757225;464;0.043118908370455976;relu;0.9027173913043478;1.5640695095062256
275;0.03950936140715117;293;0.12073785239920592;relu;0.9171195652173914;0.6125739574432373
276;0.06176712465289618;164;0.043118908370455976;relu;0.9274456521739131;0.5370420932769775
277;0.04774891004429477;381;0.07042210549986432;relu;0.9258152173913045;1.33458251953125
278;0.02881338328667219;125;0.806468276725929;relu;0.8961956521739131;0.36090984344482424
279;0.06237004011262851;432;0.1403564401213296;relu;0.9241847826086957;1.1342700958251952
280;0.08226350751666524;45;0.043118908370455976;relu;0.9307065217391305;0.2770566940307617
281;0.04774891004429477;466;0.016402619818998807;relu;0.9296195652173914;1.840177059173584
282;0.09109675937512324;364;0.043118908370455976;relu;0.9317934782608696;0.8108769416809082
283;0.04774891004429477;209;0.041880498428885575;relu;0.9328804347826086;0.7599321365356445
284;0.06237004011262851;264;0.4658372453527511;relu;0.8994565217391305;0.650447416305542
285;0.06708351535166797;364;0.34471200863740104;relu;0.9209239130434783;0.8452661991119385
286;0.09065538541441281;421;0.043118908370455976;relu;0.9277173913043478;0.9772077560424804
287;0.04774891004429477;342;0.24063942749737482;relu;0.9182065217391304;0.9377407550811767
288;0.01953658779244747;241;0.043118908370455976;relu;0.9323369565217391;0.991790771484375
289;0.04774891004429477;347;0.05160747027528829;relu;0.930163043478261;0.9731615543365478
290;0.1789362407499577;496;0.043118908370455976;relu;0.9293478260869567;1.1827902793884277
291;0.04774891004429477;116;0.01816389254336446;relu;0.9315217391304348;0.5160987854003907
292;0.3158556615958244;486;0.043118908370455976;relu;0.9076086956521741;1.3021857738494873
293;0.04774891004429477;366;0.0585537713661833;relu;0.9279891304347828;1.1646559715270997
294;0.08347091624513618;44;0.043118908370455976;relu;0.93125;0.25836997032165526
295;0.04774891004429477;244;0.10335826949466548;relu;0.9279891304347826;0.7571134090423584
296;0.05160747027528829;59;0.043118908370455976;relu;0.9298913043478262;0.3431863307952881
297;0.04774891004429477;447;0.048449736601571994;relu;0.9298913043478262;1.6465139389038086
298;0.44591320696336245;309;0.043118908370455976;relu;0.919836956521739;0.5103201866149902
299;0.04774891004429477;405;0.27703653396375477;relu;0.919836956521739;1.165669822692871
300;0.04774891004429477;135;1.2425581016106433;relu;0.8877717391304347;0.44670910835266114
301;0.04774891004429477;122;1.3894120113496173;relu;0.8730978260869566;0.31781206130981443
302;0.04774891004429477;139;0.826292641285974;relu;0.8872282608695652;0.4016751766204834
303;0.04774891004429477;59;0.6418732576382736;relu;0.9057065217391305;0.16773710250854493
304;0.04774891004429477;466;0.15770882917045473;relu;0.9255434782608696;1.385110092163086
305;0.04774891004429477;348;0.023725833856315985;relu;0.9266304347826088;0.9028548717498779
306;0.029954964603097545;265;0.027850245087388783;relu;0.9307065217391305;0.8218123912811279
307;0.026788874464158525;86;0.018252327104170032;relu;0.9266304347826088;0.5134375095367432
308;0.11841485008720756;362;0.043118908370455976;relu;0.9222826086956522;0.9168105125427246
309;0.04774891004429477;82;0.2513915405018505;relu;0.9160326086956522;0.24307384490966796
310;0.019067867124605092;27;0.02070906755276706;relu;0.9293478260869567;0.4960897445678711
311;0.04774891004429477;230;0.016009089126863413;relu;0.9320652173913043;0.9608602523803711
312;0.04774891004429477;111;0.06579282516493472;relu;0.9323369565217391;0.43225526809692383
313;0.06974135275325556;257;0.10693268319371114;relu;0.9230978260869565;0.7707654476165772
314;0.36717877097214996;337;0.043118908370455976;relu;0.9211956521739131;0.6078418254852295
315;0.04774891004429477;232;0.10903043419457156;relu;0.9222826086956522;0.6482062816619873
316;0.15392508819589254;162;0.043118908370455976;relu;0.9266304347826086;0.44876737594604493
317;0.04774891004429477;108;0.2838465640718767;relu;0.9209239130434783;0.25136899948120117
318;0.06906718067189004;219;0.043118908370455976;relu;0.9285326086956521;0.563102388381958
319;0.04774891004429477;489;0.44808422501585665;relu;0.9067934782608695;1.4315123558044434
320;0.18693136732230878;406;0.043118908370455976;relu;0.9241847826086955;0.9593902111053467
321;0.04774891004429477;149;0.156944712301233;relu;0.9228260869565217;0.4543654441833496
322;0.04774891004429477;422;0.03931793414399677;relu;0.923913043478261;1.2897232532501222
323;0.08934405317372189;108;0.043118908370455976;relu;0.9271739130434783;0.47273736000061034
324;0.07250449321799135;376;0.029236286850200157;relu;0.9334239130434782;1.2440968990325927
325;0.5208930376681447;192;0.043118908370455976;relu;0.9214673913043478;0.3961984157562256
